,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
63,42.920029,A7FDF3,Xaa-Pro dipeptidase,Yersinia pseudotuberculosis serotype O:1b (strain IP 31758) OX=349747,10.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,34.9,23.9,23.7,21.3,50881.53,5.5167,45.598,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
64,42.920029,A9R755,Xaa-Pro dipeptidase,Yersinia pestis bv. Antiqua (strain Angola) OX=349746,10.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,34.7,24.1,23.7,21.3,50911.55,5.5167,45.824,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
65,42.920029,Q7MZ93,Xaa-Pro dipeptidase,Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 / TT01) OX=243265,10.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,40.9,24.1,18.7,20.1,50841.94,6.3096,45.495,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
66,42.920029,A1JIG5,Xaa-Pro dipeptidase,Yersinia enterocolitica serotype O:8 / biotype 1B (strain NCTC 13174 / 8081) OX=393305,10.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,35.6,24.9,20.6,22.6,51178.10,6.0215,44.989,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
67,42.920029,B1JP62,Xaa-Pro dipeptidase,Yersinia pseudotuberculosis serotype O:3 (strain YPIII) OX=502800,10.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,34.9,23.9,23.7,21.3,50881.53,5.5167,45.598,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
68,41.920029,A6WHA1,Xaa-Pro dipeptidase,Shewanella baltica (strain OS185) OX=402882,11.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,42.0,21.5,17.9,22.4,50088.73,6.0022,45.000,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
69,41.920029,A3Q8U5,Xaa-Pro dipeptidase,Shewanella loihica (strain ATCC BAA-1088 / PV-4) OX=323850,11.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,46.7,17.7,18.9,20.5,49570.62,6.1470,42.045,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
70,41.920029,B8CHA2,Xaa-Pro dipeptidase,Shewanella piezotolerans (strain WP3 / JCM 13877) OX=225849,11.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,35.4,25.0,20.8,22.6,49689.10,5.5830,45.455,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
71,41.920029,B1KCZ4,Xaa-Pro dipeptidase,Shewanella woodyi (strain ATCC 51908 / MS32) OX=392500,11.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,37.1,22.7,22.0,22.0,49921.73,6.1479,46.014,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
72,41.920029,B8E3R4,Xaa-Pro dipeptidase,Shewanella baltica (strain OS223) OX=407976,11.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,41.7,21.5,18.2,22.4,50116.78,6.0022,45.000,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
73,41.920029,B8F8H3,Xaa-Pro dipeptidase,Glaesserella parasuis serovar 5 (strain SH0165) OX=557723,11.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,42.0,18.6,21.9,21.2,50881.62,6.2242,46.364,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
74,41.920029,Q3BPR2,Xaa-Pro dipeptidase,Xanthomonas campestris pv. vesicatoria (strain 85-10) OX=316273,11.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,32.7,28.2,20.7,22.1,48486.95,6.1244,38.549,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
75,41.920029,Q48AT5,Xaa-Pro dipeptidase,Colwellia psychrerythraea (strain 34H / ATCC BAA-681) OX=167879,11.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,36.3,24.4,20.6,22.5,50001.55,6.2240,45.598,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
76,41.920029,A8GYG1,Xaa-Pro dipeptidase,Shewanella pealeana (strain ATCC 700345 / ANG-SQ1) OX=398579,11.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,31.8,30.7,19.8,21.5,49987.55,5.3691,45.682,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
77,41.920029,Q12TB3,Xaa-Pro dipeptidase,Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013) OX=318161,11.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,42.5,21.7,19.8,19.8,50149.71,6.3510,46.364,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
78,41.920029,Q8EKR8,Xaa-Pro dipeptidase,Shewanella oneidensis (strain MR-1) OX=211586,11.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,40.4,21.7,17.0,24.6,49907.54,6.0897,44.419,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
79,41.920029,Q2S6U2,Xaa-Pro dipeptidase,Hahella chejuensis (strain KCTC 2396) OX=349521,11.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,41.0,18.2,20.9,23.7,48837.43,6.0492,42.694,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
80,41.920029,Q3IJ21,Xaa-Pro dipeptidase,Pseudoalteromonas translucida (strain TAC 125) OX=326442,11.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,44.1,19.1,19.8,20.8,50460.18,5.1881,44.091,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
81,41.920029,A3CYJ5,Xaa-Pro dipeptidase,Shewanella baltica (strain OS155 / ATCC BAA-1091) OX=325240,11.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,41.5,21.9,18.9,21.5,50142.87,6.1720,45.000,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
82,41.920029,B0TLC0,Xaa-Pro dipeptidase,Shewanella halifaxensis (strain HAW-EB4) OX=458817,11.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,39.9,27.8,18.2,17.9,50128.74,5.3730,45.227,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
83,41.920029,A0KR51,Xaa-Pro dipeptidase,Shewanella sp. (strain ANA-3) OX=94122,11.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,39.5,21.7,18.4,24.1,49983.69,6.1480,44.875,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
84,41.920029,Q08A38,Xaa-Pro dipeptidase,Shewanella frigidimarina (strain NCIMB 400) OX=318167,11.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,40.9,22.0,18.0,22.9,49798.60,6.2220,42.825,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
85,41.920029,Q5QVP2,Xaa-Pro dipeptidase 2,Idiomarina loihiensis (strain ATCC BAA-735 / DSM 15497 / L2-TR) OX=283942,11.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,44.8,22.7,19.7,16.6,50041.04,4.9936,47.032,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
86,41.920029,Q0I0T2,Xaa-Pro dipeptidase,Shewanella sp. (strain MR-7) OX=60481,11.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,39.5,23.2,18.2,22.9,49969.66,6.1478,44.875,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
87,41.920029,Q5QXH5,Xaa-Pro dipeptidase 1,Idiomarina loihiensis (strain ATCC BAA-735 / DSM 15497 / L2-TR) OX=283942,11.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,47.9,15.8,17.2,22.7,51104.16,6.4728,44.912,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
88,41.920029,A1RDW7,Xaa-Pro dipeptidase,Shewanella sp. (strain W3-18-1) OX=351745,11.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,43.2,21.9,17.5,21.2,49996.72,6.1477,44.773,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
89,41.920029,A1S1I9,Xaa-Pro dipeptidase,Shewanella amazonensis (strain ATCC BAA-1098 / SB2B) OX=326297,11.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,48.9,17.5,18.4,18.9,50034.76,6.2992,44.191,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
90,41.920029,A8FP64,Xaa-Pro dipeptidase,Shewanella sediminis (strain HAW-EB3) OX=425104,11.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,38.1,23.4,18.9,23.4,50058.82,6.2246,46.014,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
91,41.920029,A1TXT7,Xaa-Pro dipeptidase,Marinobacter nauticus (strain ATCC 700491 / DSM 11845 / VT8) OX=351348,11.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,34.6,24.7,16.9,27.6,47372.79,5.6694,39.860,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
92,41.920029,A9KU92,Xaa-Pro dipeptidase,Shewanella baltica (strain OS195) OX=399599,11.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,42.0,21.0,18.4,22.4,50130.81,6.0022,45.000,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
93,41.920029,A4Y1B7,Xaa-Pro dipeptidase,Shewanella putrefaciens (strain CN-32 / ATCC BAA-453) OX=319224,11.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,43.2,21.9,17.5,21.2,49996.72,6.1477,44.773,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
