,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
147,NaN,A2XSL4,Stearoyl-[acyl-carrier-protein] 9-desaturase 5; chloroplastic,Oryza sativa subsp. indica OX=39946,31.0,MNXR122299,MNXR148127_0.5155657110199915_nan|MNXR173936_0.5155657110199915_nan|MNXR177030_0.5155657110199915_nan|MNXR183626_0.5155657110199915_nan,1.14.19.2,3.0,0.0,0.52188,NaN,1,0.521881,44.5,22.4,17.6,19.7,44500.62,7.0119,47.059,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.[*][*][Fe+3]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1>>CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.O=O.[*][*][Fe+2]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1
148,NaN,Q40731,Stearoyl-[acyl-carrier-protein] 9-desaturase 5; chloroplastic,Oryza sativa subsp. japonica OX=39947,31.0,MNXR122299,MNXR148127_0.5155657110199915_nan|MNXR173936_0.5155657110199915_nan|MNXR177030_0.5155657110199915_nan|MNXR183626_0.5155657110199915_nan,1.14.19.2,2.0,0.0,0.52188,NaN,1,0.521881,44.9,22.5,16.6,20.3,44341.43,7.0121,47.436,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.[*][*][Fe+3]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1>>CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.O=O.[*][*][Fe+2]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1
149,NaN,O24498,NaN,Helianthus annuus,31.0,MNXR122299,MNXR148127_0.5155657110199915_nan|MNXR173936_0.5155657110199915_nan|MNXR177030_0.5155657110199915_nan|MNXR183626_0.5155657110199915_nan,1.14.19.2,NaN,0.0,0.52188,NaN,1,0.521881,-,-,-,-,-,-,-,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.[*][*][Fe+3]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1>>CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.O=O.[*][*][Fe+2]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1
150,NaN,Q96456,Stearoyl-[acyl-carrier-protein] 9-desaturase; chloroplastic,Helianthus annuus OX=4232 PE=2 SV=1,31.0,MNXR122299,MNXR148127_0.5155657110199915_nan|MNXR173936_0.5155657110199915_nan|MNXR177030_0.5155657110199915_nan|MNXR183626_0.5155657110199915_nan,1.14.19.2,2.0,0.0,0.52188,NaN,1,0.521881,49.2,20.3,13.2,21.6,45078.48,6.5219,46.970,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.[*][*][Fe+3]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1>>CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.O=O.[*][*][Fe+2]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1
151,NaN,Q8S059,Stearoyl-[acyl-carrier-protein] 9-desaturase 2; chloroplastic,Oryza sativa subsp. japonica OX=39947,31.0,MNXR122299,MNXR148127_0.5155657110199915_nan|MNXR173936_0.5155657110199915_nan|MNXR177030_0.5155657110199915_nan|MNXR183626_0.5155657110199915_nan,1.14.19.2,2.0,0.0,0.52188,NaN,1,0.521881,48.2,20.5,13.7,21.8,44875.13,6.8599,47.222,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.[*][*][Fe+3]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1>>CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.O=O.[*][*][Fe+2]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1
152,NaN,A2WYF4,Stearoyl-[acyl-carrier-protein] 9-desaturase 2; chloroplastic,Oryza sativa subsp. indica OX=39946,31.0,MNXR122299,MNXR148127_0.5155657110199915_nan|MNXR173936_0.5155657110199915_nan|MNXR177030_0.5155657110199915_nan|MNXR183626_0.5155657110199915_nan,1.14.19.2,3.0,0.0,0.52188,NaN,1,0.521881,48.2,20.5,13.7,21.8,44875.13,6.8599,47.222,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.[*][*][Fe+3]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1>>CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.O=O.[*][*][Fe+2]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1
153,NaN,Q42807,Stearoyl-[acyl-carrier-protein] 9-desaturase; chloroplastic,Glycine max OX=3847,34.0,MNXR122299,MNXR148127_0.5155657110199915_nan|MNXR173936_0.5155657110199915_nan|MNXR177030_0.5155657110199915_nan|MNXR183626_0.5155657110199915_nan,1.14.19.2,2.0,0.0,0.52188,NaN,1,0.521881,41.0,20.0,16.5,26.6,47282.66,6.0425,50.608,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.[*][*][Fe+3]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1>>CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.O=O.[*][*][Fe+2]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1
154,NaN,S5U3F4,NaN,NaN,inf,MNXR122299,MNXR148127_0.5155657110199915_nan|MNXR173936_0.5155657110199915_nan|MNXR177030_0.5155657110199915_nan|MNXR183626_0.5155657110199915_nan,1.14.19.2,NaN,0.0,0.52188,NaN,1,0.521881,-,-,-,-,-,-,-,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.[*][*][Fe+3]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1>>CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.O=O.[*][*][Fe+2]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1
155,NaN,A8D2K7,NaN,NaN,inf,MNXR122299,MNXR148127_0.5155657110199915_nan|MNXR173936_0.5155657110199915_nan|MNXR177030_0.5155657110199915_nan|MNXR183626_0.5155657110199915_nan,1.14.19.2,NaN,0.0,0.52188,NaN,1,0.521881,-,-,-,-,-,-,-,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.[*][*][Fe+3]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1>>CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.O=O.[*][*][Fe+2]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1
156,NaN,I3RQI7,NaN,NaN,inf,MNXR122299,MNXR148127_0.5155657110199915_nan|MNXR173936_0.5155657110199915_nan|MNXR177030_0.5155657110199915_nan|MNXR183626_0.5155657110199915_nan,1.14.19.2,NaN,0.0,0.52188,NaN,1,0.521881,-,-,-,-,-,-,-,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.[*][*][Fe+3]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1>>CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.O=O.[*][*][Fe+2]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1
157,NaN,A0A0K0MC84,NaN,NaN,inf,MNXR122299,MNXR148127_0.5155657110199915_nan|MNXR173936_0.5155657110199915_nan|MNXR177030_0.5155657110199915_nan|MNXR183626_0.5155657110199915_nan,1.14.19.2,NaN,0.0,0.52188,NaN,1,0.521881,-,-,-,-,-,-,-,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.[*][*][Fe+3]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1>>CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.O=O.[*][*][Fe+2]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1
158,NaN,D0V0B8,NaN,NaN,inf,MNXR122299,MNXR148127_0.5155657110199915_nan|MNXR173936_0.5155657110199915_nan|MNXR177030_0.5155657110199915_nan|MNXR183626_0.5155657110199915_nan,1.14.19.2,NaN,0.0,0.52188,NaN,1,0.521881,-,-,-,-,-,-,-,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.[*][*][Fe+3]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1>>CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.O=O.[*][*][Fe+2]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1
159,NaN,Q9XFH1,NaN,NaN,inf,MNXR122299,MNXR148127_0.5155657110199915_nan|MNXR173936_0.5155657110199915_nan|MNXR177030_0.5155657110199915_nan|MNXR183626_0.5155657110199915_nan,1.14.19.2,NaN,0.0,0.52188,NaN,1,0.521881,-,-,-,-,-,-,-,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.[*][*][Fe+3]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1>>CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.O=O.[*][*][Fe+2]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1
160,NaN,Q9NDH3,NaN,Bombyx mori,38.0,MNXR168878,-,1.14.19.15,NaN,0.0,0.68924,0.348229,1,0.518735,-,-,-,-,-,-,-,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],[*].CCC/C=C\C=C/CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>[*].O=O.CCCC/C=C\CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
161,NaN,A7UFH0,NaN,Ceratodon purpureus,22.0,MNXR150998,MNXR183586_0.5184350715322558_nan,1.14.19.26,NaN,0.0,0.51844,NaN,1,0.518435,-,-,-,-,-,-,-,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CCCCCCCCC/C=C\CCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.[*][*][Fe+3]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1>>CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.O=O.[*][*][Fe+2]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1
162,NaN,Q41510,Acyl-[acyl-carrier-protein] 6-desaturase,Thunbergia alata OX=32198 PE=1 SV=1,29.0,MNXR150998,MNXR183586_0.5184350715322558_nan,1.14.19.26,1.0,0.0,0.51844,NaN,1,0.518435,42.9,20.2,15.4,25.9,43868.22,6.8005,45.478,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CCCCCCCCC/C=C\CCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.[*][*][Fe+3]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1>>CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.O=O.[*][*][Fe+2]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1
163,NaN,E3PZR9,Palmitoyl-[acyl-carrier-protein] 4-desaturase 3; chloroplastic,Ophrys sphegodes OX=145953,28.0,MNXR122300,-,1.14.19.11,2.0,0.0,0.51646,NaN,-1,0.516459,45.8,18.6,17.3,22.5,45412.67,6.5964,48.492,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.O=O.[*][*][Fe+2]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1>>CCCCCCCCCCC/C=C\CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.[*][*][Fe+3]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1
164,NaN,E3PZS0,Palmitoyl-[acyl-carrier-protein] 4-desaturase 3; chloroplastic,Ophrys arachnitiformis subsp. archipelagi OX=884019,29.0,MNXR122300,-,1.14.19.11,2.0,0.0,0.51646,NaN,-1,0.516459,45.8,18.6,17.3,22.5,45412.67,6.5964,48.492,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.O=O.[*][*][Fe+2]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1>>CCCCCCCCCCC/C=C\CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.[*][*][Fe+3]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1
165,NaN,P32063,Palmitoyl-[acyl-carrier-protein] 4-desaturase; chloroplastic,Coriandrum sativum OX=4047 PE=1 SV=1,32.0,MNXR122300,-,1.14.19.11,1.0,0.0,0.51646,NaN,-1,0.516459,55.3,17.9,15.4,15.7,43805.24,6.7173,47.013,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.O=O.[*][*][Fe+2]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1>>CCCCCCCCCCC/C=C\CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.[*][*][Fe+3]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1
