,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
48,NaN,Q99172,Alpha-galactosidase,Lachancea cidri OX=29831,21.0,MNXR146220,MNXR146221_0.7297287556617269_nan|MNXR173158_0.7297287556617269_nan,3.2.1;3.2.1.-;3.2.1.22,3.0,0.0,0.72973,NaN,0,0.729729,23.2,26.7,26.3,27.4,51736.66,4.3460,43.497,OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O>>OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
49,NaN,P04824,Alpha-galactosidase 1,Saccharomyces cerevisiae OX=4932,21.0,MNXR146220,MNXR146221_0.7297287556617269_nan|MNXR173158_0.7297287556617269_nan,3.2.1;3.2.1.-;3.2.1.22,1.0,0.0,0.72973,NaN,0,0.729729,21.1,29.5,27.3,25.7,52101.96,4.5617,45.223,OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O>>OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
50,NaN,P41945,Alpha-galactosidase 2,Saccharomyces cerevisiae OX=4932,21.0,MNXR146220,MNXR146221_0.7297287556617269_nan|MNXR173158_0.7297287556617269_nan,3.2.1;3.2.1.-;3.2.1.22,3.0,0.0,0.72973,NaN,0,0.729729,21.3,28.8,27.3,26.2,52230.21,4.4911,44.586,OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O>>OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
51,NaN,Q03647,Alpha-galactosidase,Saccharomyces pastorianus (strain ATCC 76529 / Carlsberg bottom yeast no.1 / CBS 1513 / CLIB 176 / NBRC 1167 / NCYC 396 / NRRL Y-12693) OX=1073566,22.0,MNXR146220,MNXR146221_0.7297287556617269_nan|MNXR173158_0.7297287556617269_nan,3.2.1;3.2.1.-;3.2.1.22,3.0,0.0,0.72973,NaN,0,0.729729,24.8,25.5,28.6,24.6,51999.84,4.6440,44.586,OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O>>OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
52,NaN,O94221,Probable alpha-galactosidase B,Penicillium simplicissimum OX=69488,23.0,MNXR146220,MNXR146221_0.7297287556617269_nan|MNXR173158_0.7297287556617269_nan,3.2.1;3.2.1.-;3.2.1.22,2.0,0.0,0.72973,NaN,0,0.729729,27.4,21.2,28.2,27.0,47630.37,4.8910,44.138,OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O>>OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
53,NaN,A7XZT2,Probable alpha-galactosidase B,Talaromyces emersonii OX=68825 PE=3 SV=1,23.0,MNXR146220,MNXR146221_0.7297287556617269_nan|MNXR173158_0.7297287556617269_nan,3.2.1;3.2.1.-;3.2.1.22,3.0,0.0,0.72973,NaN,0,0.729729,23.6,23.6,27.3,29.1,49351.97,4.4280,43.584,OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O>>OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
54,NaN,Q92451,Alpha-galactosidase 3,Hypocrea jecorina OX=51453,24.0,MNXR146220,MNXR146221_0.7297287556617269_nan|MNXR173158_0.7297287556617269_nan,3.2.1;3.2.1.-;3.2.1.22,1.0,0.0,0.72973,NaN,0,0.729729,18.4,31.1,28.5,24.7,68454.92,6.5872,45.513,OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O>>OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
55,NaN,P28351,Alpha-galactosidase A,Aspergillus niger OX=5061,24.0,MNXR146220,MNXR146221_0.7297287556617269_nan|MNXR173158_0.7297287556617269_nan,3.2.1;3.2.1.-;3.2.1.22,1.0,0.0,0.72973,NaN,0,0.729729,25.3,28.4,27.8,21.6,60148.30,4.7022,46.055,OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O>>OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
56,NaN,Q9UUZ4,Alpha-galactosidase C,Aspergillus niger OX=5061,24.0,MNXR146220,MNXR146221_0.7297287556617269_nan|MNXR173158_0.7297287556617269_nan,3.2.1;3.2.1.-;3.2.1.22,1.0,0.0,0.72973,NaN,0,0.729729,14.2,34.5,20.7,32.8,81858.52,4.6910,43.106,OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O>>OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
57,NaN,Q9Y865,Probable alpha-galactosidase B,Aspergillus niger OX=5061,24.0,MNXR146220,MNXR146221_0.7297287556617269_nan|MNXR173158_0.7297287556617269_nan,3.2.1;3.2.1.-;3.2.1.22,2.0,0.0,0.72973,NaN,0,0.729729,28.8,26.7,24.8,23.4,48783.76,4.6123,43.567,OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O>>OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
58,NaN,Q92457,Alpha-galactosidase 2,Hypocrea jecorina OX=51453,24.0,MNXR146220,MNXR146221_0.7297287556617269_nan|MNXR173158_0.7297287556617269_nan,3.2.1;3.2.1.-;3.2.1.22,1.0,0.0,0.72973,NaN,0,0.729729,20.1,31.5,21.4,29.2,82079.50,5.8063,43.164,OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O>>OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
59,NaN,Q0CEF5,Probable alpha-galactosidase G,Aspergillus terreus (strain NIH 2624 / FGSC A1156) OX=341663,25.0,MNXR146220,MNXR146221_0.7297287556617269_nan|MNXR173158_0.7297287556617269_nan,3.2.1;3.2.1.-;3.2.1.22,3.0,0.0,0.72973,NaN,0,0.729729,27.6,24.5,20.5,29.6,80321.84,5.4668,43.586,OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O>>OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
60,NaN,A4DA70,Probable alpha-galactosidase D,Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293) OX=330879,25.0,MNXR146220,MNXR146221_0.7297287556617269_nan|MNXR173158_0.7297287556617269_nan,3.2.1;3.2.1.-;3.2.1.22,3.0,0.0,0.72973,NaN,0,0.729729,17.4,32.4,24.4,28.3,70100.42,5.1195,44.444,OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O>>OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
61,NaN,Q5AU92,Alpha-galactosidase C,Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) OX=227321,25.0,MNXR146220,MNXR146221_0.7297287556617269_nan|MNXR173158_0.7297287556617269_nan,3.2.1;3.2.1.-;3.2.1.22,1.0,0.0,0.72973,NaN,0,0.729729,20.6,27.9,21.7,32.0,82201.74,4.6854,43.867,OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O>>OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
62,NaN,Q2UT06,Probable alpha-galactosidase A,Aspergillus oryzae (strain ATCC 42149 / RIB 40) OX=510516,25.0,MNXR146220,MNXR146221_0.7297287556617269_nan|MNXR173158_0.7297287556617269_nan,3.2.1;3.2.1.-;3.2.1.22,3.0,0.0,0.72973,NaN,0,0.729729,22.0,29.2,27.0,24.9,58738.73,4.3208,45.693,OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O>>OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
63,NaN,Q2UI87,Probable alpha-galactosidase D,Aspergillus oryzae (strain ATCC 42149 / RIB 40) OX=510516,25.0,MNXR146220,MNXR146221_0.7297287556617269_nan|MNXR173158_0.7297287556617269_nan,3.2.1;3.2.1.-;3.2.1.22,3.0,0.0,0.72973,NaN,0,0.729729,12.9,35.6,23.6,30.4,71139.99,4.4916,46.119,OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O>>OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
64,NaN,C8VJZ7,Putative alpha-galactosidase 8,Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) OX=227321,25.0,MNXR146220,MNXR146221_0.7297287556617269_nan|MNXR173158_0.7297287556617269_nan,3.2.1;3.2.1.-;3.2.1.22,5.0,0.0,0.72973,NaN,0,0.729729,14.1,32.7,31.1,25.5,56049.42,7.2239,46.293,OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O>>OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
65,NaN,B8NWY6,Probable alpha-galactosidase C,Aspergillus flavus (strain ATCC 200026 / FGSC A1120 / IAM 13836 / NRRL 3357 / JCM 12722 / SRRC 167) OX=332952,25.0,MNXR146220,MNXR146221_0.7297287556617269_nan|MNXR173158_0.7297287556617269_nan,3.2.1;3.2.1.-;3.2.1.22,3.0,0.0,0.72973,NaN,0,0.729729,17.3,29.8,23.9,31.2,82893.83,4.7896,43.941,OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O>>OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
66,NaN,Q0CVH2,Probable alpha-galactosidase C,Aspergillus terreus (strain NIH 2624 / FGSC A1156) OX=341663,25.0,MNXR146220,MNXR146221_0.7297287556617269_nan|MNXR173158_0.7297287556617269_nan,3.2.1;3.2.1.-;3.2.1.22,3.0,0.0,0.72973,NaN,0,0.729729,18.1,33.0,21.9,29.3,82572.56,4.9293,43.373,OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O>>OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
67,NaN,A1DDD8,Probable alpha-galactosidase A,Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / CBS 544.65 / FGSC A1164 / JCM 1740 / NRRL 181 / WB 181) OX=331117,25.0,MNXR146220,MNXR146221_0.7297287556617269_nan|MNXR173158_0.7297287556617269_nan,3.2.1;3.2.1.-;3.2.1.22,3.0,0.0,0.72973,NaN,0,0.729729,27.1,26.7,26.9,22.3,59158.79,4.6305,43.233,OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O>>OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
68,NaN,Q5AX28,Alpha-galactosidase D,Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) OX=227321,25.0,MNXR146220,MNXR146221_0.7297287556617269_nan|MNXR173158_0.7297287556617269_nan,3.2.1;3.2.1.-;3.2.1.22,1.0,0.0,0.72973,NaN,0,0.729729,20.4,30.3,24.9,26.9,71481.79,4.1549,42.337,OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O>>OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
69,NaN,A1D9S3,Probable alpha-galactosidase D,Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / CBS 544.65 / FGSC A1164 / JCM 1740 / NRRL 181 / WB 181) OX=331117,25.0,MNXR146220,MNXR146221_0.7297287556617269_nan|MNXR173158_0.7297287556617269_nan,3.2.1;3.2.1.-;3.2.1.22,3.0,0.0,0.72973,NaN,0,0.729729,17.6,32.1,24.2,28.6,70197.63,5.0321,44.444,OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O>>OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
70,NaN,C6FJG8,NaN,Fusarium sp.,25.0,MNXR146220,MNXR146221_0.7297287556617269_nan|MNXR173158_0.7297287556617269_nan,3.2.1;3.2.1.-;3.2.1.22,NaN,0.0,0.72973,NaN,0,0.729729,-,-,-,-,-,-,-,OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O>>OC[C@H]1OC(O)C(O)C(O)C1O.OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)C(O)C1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O>>OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
