,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
96,20.925511,Q9SMM9,Probable carboxylesterase 13,Arabidopsis thaliana OX=3702,29.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,1.0,0.0,0.55273,0.44778,1,0.500254,33.5,26.8,21.7,23.0,36099.59,5.3717,46.505,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
97,20.825511,Q9FG13,Probable carboxylesterase 15,Arabidopsis thaliana OX=3702,29.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,2.0,0.0,0.55273,0.44778,1,0.500254,30.0,26.8,19.2,29.1,36597.34,5.3636,44.377,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
98,20.825511,O64641,Probable carboxylesterase 9,Arabidopsis thaliana OX=3702,29.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,2.0,0.0,0.55273,0.44778,1,0.500254,26.6,26.6,33.4,18.5,36018.04,6.5013,42.284,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
99,20.825511,Q9LVB8,Probable carboxylesterase 120,Arabidopsis thaliana OX=3702,29.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,2.0,0.0,0.55273,0.44778,1,0.500254,26.4,36.7,15.4,26.7,36182.10,4.9584,44.648,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
100,20.825511,Q9FX92,Probable carboxylesterase 3,Arabidopsis thaliana OX=3702,29.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,2.0,0.0,0.55273,0.44778,1,0.500254,34.8,28.4,16.4,25.8,35428.90,5.9423,46.984,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
101,20.825511,Q9ZQ91,Probable carboxylesterase 7,Arabidopsis thaliana OX=3702,29.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,2.0,0.0,0.55273,0.44778,1,0.500254,29.7,29.4,22.6,23.6,34749.84,8.0157,44.551,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
102,20.825511,Q9FX94,Probable carboxylesterase 5,Arabidopsis thaliana OX=3702,29.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,2.0,0.0,0.55273,0.44778,1,0.500254,41.6,25.1,18.2,20.5,35196.93,5.2420,43.574,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
103,20.825511,Q9LK21,Probable carboxylesterase 11,Arabidopsis thaliana OX=3702,29.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,2.0,0.0,0.55273,0.44778,1,0.500254,34.7,24.3,19.8,24.8,50531.49,7.9641,44.565,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
104,20.825511,Q9LMA7,Probable carboxylesterase 1,Arabidopsis thaliana OX=3702,29.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,2.0,0.0,0.55273,0.44778,1,0.500254,40.7,28.5,15.9,20.2,36081.05,5.4267,43.711,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
105,18.925511,P81098,Seed fatty acyl-ester hydrolase (Fragment),Helianthus annuus OX=4232 PE=1 SV=1,31.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,1.0,0.0,0.55273,0.44778,1,0.500254,0.0,400.0,300.0,200.0,2065.97,3.3385,33.333,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
106,15.925511,Q5NUF3,2-hydroxyisoflavanone dehydratase,Glycine max OX=3847,34.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,1.0,0.0,0.55273,0.44778,1,0.500254,34.3,22.1,18.2,30.7,35138.09,6.1379,41.693,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
107,15.925511,Q5NUF4,2-hydroxyisoflavanone dehydratase,Glycyrrhiza echinata OX=46348,34.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,1.0,0.0,0.55273,0.44778,1,0.500254,25.3,33.3,20.8,25.6,36060.81,5.3812,41.768,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
108,14.925511,P12337,Liver carboxylesterase 1,Oryctolagus cuniculus OX=9986 PE=1 SV=3,35.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,1.0,0.0,0.55273,0.44778,1,0.500254,41.3,23.7,16.0,21.9,62291.72,6.6318,41.239,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
109,14.925511,P81012,Esterase 52 kDa subunit (Fragment),Schizaphis graminum OX=13262 PE=1 SV=1,35.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,1.0,0.0,0.55273,0.44778,1,0.500254,-0.0,-100.0,-50.0,-16.7,1025.13,3.7499,20.000,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
110,14.925511,P35502,Esterase FE4,Myzus persicae OX=13164 PE=1 SV=1,35.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,1.0,0.0,0.55273,0.44778,1,0.500254,21.0,32.1,22.4,27.4,62757.18,6.5692,43.085,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
111,14.925511,P35501,Esterase E4,Myzus persicae OX=13164 PE=1 SV=1,35.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,1.0,0.0,0.55273,0.44778,1,0.500254,20.0,31.7,22.0,29.3,61348.44,6.5707,43.297,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
112,14.925511,P81011,Esterase 56 kDa subunit (Fragment),Schizaphis graminum OX=13262 PE=1 SV=1,35.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,1.0,0.0,0.55273,0.44778,1,0.500254,-0.0,-700.0,-200.0,-600.0,1608.82,12.5001,46.667,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
113,14.925511,P14943,Cocaine esterase,Oryctolagus cuniculus OX=9986,35.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,1.0,0.0,0.55273,0.44778,1,0.500254,36.4,25.0,16.9,24.8,59058.66,6.0927,41.729,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
114,14.925511,Q29550,Liver carboxylesterase,Sus scrofa OX=9823 PE=1 SV=1,35.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,1.0,0.0,0.55273,0.44778,1,0.500254,35.6,25.3,16.9,25.1,62016.28,5.7800,40.459,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
115,13.925511,Q8I034,Carboxylesterase 5A,Felis catus OX=9685,36.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,1.0,0.0,0.55273,0.44778,1,0.500254,33.3,28.0,16.6,25.1,60505.56,6.1562,38.716,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
116,13.825511,Q6AW47,Carboxylesterase 5A,Canis lupus familiaris OX=9615,36.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,2.0,0.0,0.55273,0.44778,1,0.500254,30.6,29.3,17.4,25.6,63621.02,5.4422,38.957,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
117,13.825511,B2D0J5,Venom carboxylesterase-6,Apis mellifera OX=7460 PE=2 SV=1,36.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,2.0,0.0,0.55273,0.44778,1,0.500254,23.5,29.6,26.8,23.1,63637.18,9.6542,43.268,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
118,12.925511,A0A8B0RBM2,Carboxylic ester hydrolase,Bombus ignitus OX=130704,37.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,1.0,0.0,0.55273,0.44778,1,0.500254,18.6,32.1,22.3,30.1,62177.30,5.9853,44.505,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
119,12.725511,P21370,Esterase B2 (Fragment),Culex pipiens OX=7175 PE=3 SV=1,37.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,3.0,0.0,0.55273,0.44778,1,0.500254,41.7,23.6,18.1,24.6,24936.70,6.7225,45.581,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
120,12.725511,P16854,Esterase B1,Culex pipiens OX=7175,37.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,3.0,0.0,0.55273,0.44778,1,0.500254,33.4,24.0,22.1,23.5,60806.53,6.6445,43.519,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
121,11.925511,Q63108,Carboxylesterase 1E,Rattus norvegicus OX=10116,38.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,1.0,0.0,0.55273,0.44778,1,0.500254,31.2,28.8,20.0,22.9,61714.74,5.8671,42.068,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
122,11.925511,P10959,Carboxylesterase 1C,Rattus norvegicus OX=10116,38.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,1.0,0.0,0.55273,0.44778,1,0.500254,32.3,26.1,18.6,26.1,60174.82,5.4919,42.987,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
123,11.925511,O70631,Acylcarnitine hydrolase,Rattus norvegicus OX=10116,38.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,1.0,0.0,0.55273,0.44778,1,0.500254,40.4,22.8,16.1,23.7,62170.29,5.8183,41.889,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
124,11.925511,Q8K3R0,Pyrethroid hydrolase Ces2a,Rattus norvegicus OX=10116,38.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,1.0,0.0,0.55273,0.44778,1,0.500254,30.6,28.6,18.6,25.1,61802.11,6.6604,41.756,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
125,11.825511,Q64419,Liver carboxylesterase,Mesocricetus auratus OX=10036 PE=2 SV=1,38.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,2.0,0.0,0.55273,0.44778,1,0.500254,35.2,27.7,17.1,22.9,62330.82,6.4713,40.285,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
126,10.925511,P23141,Liver carboxylesterase 1,Homo sapiens OX=9606,39.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,1.0,0.0,0.55273,0.44778,1,0.500254,40.7,21.8,17.4,23.0,62521.08,6.5798,41.623,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
127,10.925511,Q91WU0,Carboxylesterase 1F,Mus musculus OX=10090,39.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,1.0,0.0,0.55273,0.44778,1,0.500254,27.9,27.9,22.4,24.8,61612.25,6.4580,43.137,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
128,10.925511,Q63880,Carboxylesterase 3A,Mus musculus OX=10090,39.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,1.0,0.0,0.55273,0.44778,1,0.500254,29.9,30.1,18.0,24.9,63317.73,6.0329,43.082,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
129,10.925511,Q8VCT4,Carboxylesterase 1D,Mus musculus OX=10090,39.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,1.0,0.0,0.55273,0.44778,1,0.500254,29.3,31.7,18.9,23.0,61787.81,6.5912,41.239,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
130,10.925511,Q64176,Carboxylesterase 1E,Mus musculus OX=10090,39.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,1.0,0.0,0.55273,0.44778,1,0.500254,31.1,28.0,18.7,25.1,61581.71,6.0675,42.171,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
131,10.925511,O00748,Cocaine esterase,Homo sapiens OX=9606,39.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,1.0,0.0,0.55273,0.44778,1,0.500254,36.5,25.4,15.1,26.0,61806.83,6.0286,40.966,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
132,10.925511,Q8BK48,Pyrethroid hydrolase Ces2e,Mus musculus OX=10090,39.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,1.0,0.0,0.55273,0.44778,1,0.500254,36.3,25.8,17.7,23.2,62317.71,6.1182,40.966,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
133,10.925511,P23953,Carboxylesterase 1C,Mus musculus OX=10090,39.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,1.0,0.0,0.55273,0.44778,1,0.500254,35.3,27.0,16.2,24.5,61055.78,4.7149,42.058,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
134,10.825511,Q6AW46,Carboxylesterase 5A,Mus musculus OX=10090,39.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,2.0,0.0,0.55273,0.44778,1,0.500254,27.2,29.0,20.8,25.9,64166.66,5.5878,41.043,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
135,10.825511,O46421,Liver carboxylesterase 1,Macaca fascicularis OX=9541,39.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,2.0,0.0,0.55273,0.44778,1,0.500254,40.5,22.0,16.9,23.5,62509.97,6.6352,41.166,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
136,10.825511,Q6NT32,Carboxylesterase 5A,Homo sapiens OX=9606,39.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,2.0,0.0,0.55273,0.44778,1,0.500254,35.1,26.3,17.7,23.8,63926.43,6.4175,40.000,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
137,8.825511,Q05487,Esterase S,Drosophila virilis OX=7244,41.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,2.0,0.0,0.55273,0.44778,1,0.500254,33.5,26.2,23.4,20.0,61069.60,6.6749,43.911,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
138,7.925511,P08171,Esterase-6,Drosophila melanogaster OX=7227,42.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,1.0,0.0,0.55273,0.44778,1,0.500254,29.4,27.7,22.7,23.3,61125.09,5.5701,45.037,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
139,7.825511,P18167,Esterase P,Drosophila melanogaster OX=7227,42.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,2.0,0.0,0.55273,0.44778,1,0.500254,30.1,24.4,22.3,26.1,61054.24,6.7927,44.669,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
140,7.725511,O16173,Esterase-5A,Drosophila persimilis OX=7234,42.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,3.0,0.0,0.55273,0.44778,1,0.500254,23.7,31.8,23.3,24.2,61556.20,6.5867,42.701,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
141,7.725511,O16171,Esterase-5C,Drosophila persimilis OX=7234,42.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,3.0,0.0,0.55273,0.44778,1,0.500254,28.7,24.8,22.3,27.2,60920.96,5.4625,42.752,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
142,7.725511,O16170,Esterase-5B,Drosophila miranda OX=7229,42.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,3.0,0.0,0.55273,0.44778,1,0.500254,25.1,29.1,23.8,25.0,60809.69,4.9175,44.404,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
143,7.725511,O16168,Esterase-5A,Drosophila miranda OX=7229,42.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,3.0,0.0,0.55273,0.44778,1,0.500254,21.2,33.2,22.8,25.8,62282.12,6.6700,42.342,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
144,6.925511,P10094,Esterase-4 (Fragment),Drosophila mojavensis OX=7230,43.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,1.0,0.0,0.55273,0.44778,1,0.500254,54.2,33.3,29.2,50.0,4381.95,4.2668,37.500,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
145,6.925511,P10095,Esterase-5 (Fragment),Drosophila mojavensis OX=7230,43.0,MNXR131328,-,3.1.1.1;3.4.21;3.4.21.62,1.0,0.0,0.55273,0.44778,1,0.500254,36.4,36.4,45.5,54.5,4008.42,4.2194,36.842,CCO.[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]>>CCOC(=O)[C@@H](N)Cc1ccccc1.[H]O[H],CCOC(=O)[C@H](Cc1ccccc1)N=C(C)O>>CC(=O)N[C@@H](Cc1ccccc1)C(=O)[O-].CCO.[H+]
