Reaction ID,BridgIT
R11031,1.4.1.25;1.5.1.19;1.5.3.5;1.4.3.25;1.4.4.2;1.1.3.39;1.1.99.9;1.5.99.6;1.1.5.4;1.4.9.2
R05650,1.13.11.39;1.13.12.23;1.14.13.239;1.13.99.1
R02450,
R03080,
R11715,1.13.99.1;1.14.13.239;1.13.11.48;1.13.12.2
R05162,2.1.1.128;2.8.4.4;2.1.2.13;2.1.3.2;2.3.1.101
R01366,4.1.1.4;4.2.1.155;1.1.1.381;5.4.99.3;1.1.3.13;1.1.5.4;1.4.3.5;1.1.99.9;1.2.1.49;2.3.1.85;1.3.1.20;5.3.3.1;1.17.1.4
R10951,2.7.1.137;2.7.7.74;2.7.2.3;2.7.11.7;6.3.5.5;2.7.3.8;2.7.4.2;2.7.14.1;2.7.10.1;2.7.12.1;2.7.8.39;2.7.6.1;2.7.99.1
R08386,
R12037,2.4.1.198;2.4.2.9;2.4.99.18
R01982,
R08839,2.4.1.35;2.4.2.40;2.4.99.18
R11030,
R01212,
R00584,2.7.1.80;2.7.99.1;2.7.8.4;2.7.11.15;2.7.2.1;6.3.5.5;2.7.7.14;2.7.3.8;2.7.4.26;2.7.6.1;2.7.14.1;2.7.10.1;2.7.12.1
R01352,1.11.1.21
R13349,
R02433,2.6.1.1;2.6.99.2;2.7.8.29
R08738,6.2.1.7;3.1.2.27;2.3.1.85;4.2.1.155
R10589,
R03702,3.1.1.2;3.7.1.8;3.2.1.175;3.1.2.16;3.1.3.75;3.6.1.7;3.11.1.2;3.1.6.1;3.1.4.2;4.2.1.155;2.3.1.85;4.2.3.1;3.1.7.11;3.1.5.1;4.6.1.13;2.4.1.17;5.1.3.14
R08639,2.4.1.339;2.5.1.55;2.4.2.25;2.1.3.12;4.4.1.20;1.3.1.96
R09960,3.3.2.10;3.1.2.16;4.2.1.22;2.3.1.85;3.1.1.2;1.14.14.1;2.1.1.246;3.7.1.8;3.3.1.1;3.2.1.86;3.2.2.1;2.5.1.18
R04382,1.13.99.1;1.13.11.56;1.13.12.23;1.14.13.239
R01754,2.7.1.46;2.7.7.96;6.3.5.5;2.7.2.7;2.7.3.3;2.7.14.1;2.7.11.15;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.19;2.7.99.1
R11195,1.14.13.69;1.14.12.12;1.14.14.1;1.14.15.3;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.7;1.10.3.4;1.14.11.7;1.14.19.19
R02014,1.17.4.2;1.17.1.1;1.17.7.3;1.17.3.2
