reaction_id,EC Number,BEC-Pred,SelenzymeRF,SIMMER,Theia,MajorityVote,MajorityVoteCore4
17990,2.7.11.1,2.7.11,2.7.11.2;2.7.11.11;2.7.1.31;2.7.1.225|2.7.1.bm;2.7.1.210;2.7.1.219;2.7.1.189;2.7.1.220;2.7.1.28;2.7.1.103;2.7.2|2.7.2.-|2.7.2.16;2.7.1.16,2.7.11;2.7.1,2.7.11;2.7.1;2.7.6;2.7.4;2.7.8,2.7.11,2.7.11
17990,2.7.11.1,2.7.11,2.7.11.2;2.7.11.11;2.7.1.31;2.7.1.225|2.7.1.bm;2.7.1.210;2.7.1.219;2.7.1.189;2.7.1.220;2.7.1.28;2.7.1.103;2.7.2|2.7.2.-|2.7.2.16;2.7.1.16,2.7.11;2.7.1,2.7.11;2.7.1;2.7.6;2.7.4;2.7.8,2.7.11,2.7.11
17990,2.7.11.1,2.7.11,2.7.11.2;2.7.11.11;2.7.1.31;2.7.1.225|2.7.1.bm;2.7.1.210;2.7.1.219;2.7.1.189;2.7.1.220;2.7.1.28;2.7.1.103;2.7.2|2.7.2.-|2.7.2.16;2.7.1.16,2.7.11;2.7.1,2.7.11;2.7.1;2.7.6;2.7.4;2.7.8,2.7.11,2.7.11
17990,2.7.11.1,2.7.11,2.7.11.2;2.7.11.11;2.7.1.31;2.7.1.225|2.7.1.bm;2.7.1.210;2.7.1.219;2.7.1.189;2.7.1.220;2.7.1.28;2.7.1.103;2.7.2|2.7.2.-|2.7.2.16;2.7.1.16,2.7.11;2.7.1,2.7.11;2.7.1;2.7.6;2.7.4;2.7.8,2.7.11,2.7.11
17990,2.7.11.1,2.7.11,2.7.11.2;2.7.11.11;2.7.1.31;2.7.1.225|2.7.1.bm;2.7.1.210;2.7.1.219;2.7.1.189;2.7.1.220;2.7.1.28;2.7.1.103;2.7.2|2.7.2.-|2.7.2.16;2.7.1.16,2.7.11;2.7.1,2.7.11;2.7.1;2.7.6;2.7.4;2.7.8,2.7.11,2.7.11
17990,2.7.11.1,2.7.11,2.7.11.2;2.7.11.11;2.7.1.31;2.7.1.225|2.7.1.bm;2.7.1.210;2.7.1.219;2.7.1.189;2.7.1.220;2.7.1.28;2.7.1.103;2.7.2|2.7.2.-|2.7.2.16;2.7.1.16,2.7.11;2.7.1,2.7.11;2.7.1;2.7.6;2.7.4;2.7.8,2.7.11,2.7.11
17990,2.7.11.1,2.7.11,2.7.11.2;2.7.11.11;2.7.1.31;2.7.1.225|2.7.1.bm;2.7.1.210;2.7.1.219;2.7.1.189;2.7.1.220;2.7.1.28;2.7.1.103;2.7.2|2.7.2.-|2.7.2.16;2.7.1.16,2.7.11;2.7.1,2.7.11;2.7.1;2.7.6;2.7.4;2.7.8,2.7.11,2.7.11
17990,2.7.11.1,2.7.11,2.7.11.2;2.7.11.11;2.7.1.31;2.7.1.225|2.7.1.bm;2.7.1.210;2.7.1.219;2.7.1.189;2.7.1.220;2.7.1.28;2.7.1.103;2.7.2|2.7.2.-|2.7.2.16;2.7.1.16,2.7.11;2.7.1,2.7.11;2.7.1;2.7.6;2.7.4;2.7.8,2.7.11,2.7.11
17990,2.7.11.1,2.7.11,2.7.11.2;2.7.11.11;2.7.1.31;2.7.1.225|2.7.1.bm;2.7.1.210;2.7.1.219;2.7.1.189;2.7.1.220;2.7.1.28;2.7.1.103;2.7.2|2.7.2.-|2.7.2.16;2.7.1.16,2.7.11;2.7.1,2.7.11;2.7.1;2.7.6;2.7.4;2.7.8,2.7.11,2.7.11
17990,2.7.11.1,2.7.11,2.7.11.2;2.7.11.11;2.7.1.31;2.7.1.225|2.7.1.bm;2.7.1.210;2.7.1.219;2.7.1.189;2.7.1.220;2.7.1.28;2.7.1.103;2.7.2|2.7.2.-|2.7.2.16;2.7.1.16,2.7.11;2.7.1,2.7.11;2.7.1;2.7.6;2.7.4;2.7.8,2.7.11,2.7.11
17990,2.7.11.1,2.7.11,2.7.11.2;2.7.11.11;2.7.1.31;2.7.1.225|2.7.1.bm;2.7.1.210;2.7.1.219;2.7.1.189;2.7.1.220;2.7.1.28;2.7.1.103;2.7.2|2.7.2.-|2.7.2.16;2.7.1.16,2.7.11;2.7.1,2.7.11;2.7.1;2.7.6;2.7.4;2.7.8,2.7.11,2.7.11
17990,2.7.11.1,2.7.11,2.7.11.2;2.7.11.11;2.7.1.31;2.7.1.225|2.7.1.bm;2.7.1.210;2.7.1.219;2.7.1.189;2.7.1.220;2.7.1.28;2.7.1.103;2.7.2|2.7.2.-|2.7.2.16;2.7.1.16,2.7.11;2.7.1,2.7.11;2.7.1;2.7.6;2.7.4;2.7.8,2.7.11,2.7.11
17990,2.7.11.1,2.7.11,2.7.11.2;2.7.11.11;2.7.1.31;2.7.1.225|2.7.1.bm;2.7.1.210;2.7.1.219;2.7.1.189;2.7.1.220;2.7.1.28;2.7.1.103;2.7.2|2.7.2.-|2.7.2.16;2.7.1.16,2.7.11;2.7.1,2.7.11;2.7.1;2.7.6;2.7.4;2.7.8,2.7.11,2.7.11
17990,2.7.11.1,2.7.11,2.7.11.2;2.7.11.11;2.7.1.31;2.7.1.225|2.7.1.bm;2.7.1.210;2.7.1.219;2.7.1.189;2.7.1.220;2.7.1.28;2.7.1.103;2.7.2|2.7.2.-|2.7.2.16;2.7.1.16,2.7.11;2.7.1,2.7.11;2.7.1;2.7.6;2.7.4;2.7.8,2.7.11,2.7.11
17990,2.7.11.1,2.7.11,2.7.11.2;2.7.11.11;2.7.1.31;2.7.1.225|2.7.1.bm;2.7.1.210;2.7.1.219;2.7.1.189;2.7.1.220;2.7.1.28;2.7.1.103;2.7.2|2.7.2.-|2.7.2.16;2.7.1.16,2.7.11;2.7.1,2.7.11;2.7.1;2.7.6;2.7.4;2.7.8,2.7.11,2.7.11
17990,2.7.11.1,2.7.11,2.7.11.2;2.7.11.11;2.7.1.31;2.7.1.225|2.7.1.bm;2.7.1.210;2.7.1.219;2.7.1.189;2.7.1.220;2.7.1.28;2.7.1.103;2.7.2|2.7.2.-|2.7.2.16;2.7.1.16,2.7.11;2.7.1,2.7.11;2.7.1;2.7.6;2.7.4;2.7.8,2.7.11,2.7.11
17990,2.7.11.1,2.7.11,2.7.11.2;2.7.11.11;2.7.1.31;2.7.1.225|2.7.1.bm;2.7.1.210;2.7.1.219;2.7.1.189;2.7.1.220;2.7.1.28;2.7.1.103;2.7.2|2.7.2.-|2.7.2.16;2.7.1.16,2.7.11;2.7.1,2.7.11;2.7.1;2.7.6;2.7.4;2.7.8,2.7.11,2.7.11
18030,6.3.4.16,6.3.4,6.3.5.5,6.3.5,2.7.2;6.3.1;6.4.1;6.3.4;6.3.5,6.3.4,6.3.5
18102,1.3.1.66,1.3.1,1.3.1.87;1.6.5.4;1.11.1.1|1.14.12.17;1.6.6.1|1.7.1.1|1.7.1.2;1.7.99.6;1.12.1.2|1.12.1.5;1.6.6.-|1.7.1.15|1.7.1.4;1.7.1.14;1.3.1.19;1.3.1.119|1.3.1.19;1.3.1.28;1.3.1.56;1.6.5.2,1.3.1;1.1.1,1.3.1;1.14.12;1.6.5;1.14.13;1.21.1,1.3.1,1.3.1
18210,5.5.1.8,5.5.1,5.5.1.22|5.5.1.8;2.5.1.10;2.5.1.20;2.5.1.87;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88,4.2.3,5.5.1;4.2.3;5.3.3;4.2.1;5.4.99,5.5.1,5.5.1
18246,2.7.1.24,6.2.1,1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,2.7.1,2.7.1;2.7.4;2.7.11;2.7.7;2.7.8,2.7.1,2.7.1
18322,2.6.1.42,2.6.1,1.1.1.85|2.6.1.42|4.2.1.33,2.6.1,2.6.1;5.4.3;2.7.4;2.7.8;2.3.1,2.6.1,2.6.1
18322,2.6.1.42,2.6.1,1.1.1.85|2.6.1.42|4.2.1.33,2.6.1,2.6.1;5.4.3;2.7.4;2.7.8;2.3.1,2.6.1,2.6.1
18402,1.14.14.37,1.14.14,1.14.14.34;1.14.14.35;1.14.14.13;1.14.14.3;1.14.14.5;1.14.14.28;1.14.14.37;1.14.14.15;1.14.14.8;1.14.14.46;1.14.19.56;1.5.1.39;1.14.14.22;1.14.14.12;1.14.99.46;1.14.14.21,1.14.14,1.14.14;1.14.19;4.8.1;1.3.8;1.17.7,1.14.14,1.14.14
18422,2.3.1.28,2.3.1,2.3.1.180,2.3.1,2.3.1;2.3.3;6.2.1;2.3.2;3.1.2,2.3.1,2.3.1
18446,3.5.4.10,4.2.1,2.1.2.3;1.1.1.205,3.5.4,3.5.4;6.3.4;3.5.1;4.2.1;3.2.2,3.5.4,3.5.4
18458,4.1.99.12,2.2.1,4.1.99.12,,5.3.1;1.1.1;4.1.2;2.7.1;5.4.2,4.1.99,2.2.1|4.1.99|5.3.1
18538,1.2.1.65,1.2.1,1.6.5.4;1.2.1.3;1.11.1.1|1.14.12.17,1.14.13,1.2.1;1.14.13;1.17.1;4.1.99;1.1.1,1.2.1,1.2.1
18570,1.2.3.9,1.2.3,1.2.3.1;1.4.3.2;1.4.3.3;1.1.3.15,,1.2.3;1.11.1;1.1.3;1.11.2;1.8.3,1.2.3,1.2.3
18674,2.7.11.30,2.7.11,2.7.11.2;2.7.11.11;2.7.1.31;2.7.1.225|2.7.1.bm;2.7.1.210;2.7.1.219;2.7.1.189;2.7.1.220;2.7.1.28;2.7.1.103;2.7.2|2.7.2.-|2.7.2.16;2.7.1.16,2.7.11;2.7.1,2.7.11;2.7.1;2.7.6;2.7.4;2.7.8,2.7.11,2.7.11
18738,2.7.9.3,7.2.2,2.7.9.3;6.1.2.2;2.7.1.40|2.7.9.2,6.3.1,3.6.1;3.6.5;3.6.4;6.4.1;6.3.5,3.6.1,2.7.9
18782,4.1.1.9,4.1.1,2.3.1.156|2.3.1.74;2.3.1.95,,4.1.1;2.3.1;2.8.3;2.1.3;2.7.8,2.3.1,2.3.1
18874,4.5.1.2,3.8.1,4.1.99.1|4.4.1.1|4.4.1.13|4.5.1.2;4.3.1.15|4.3.1.18,2.6.1,4.3.1;4.5.1;4.4.1;1.4.1;1.4.3,4.3.1|4.5.1,4.3.1|4.5.1
18886,1.1.1.271,1.1.1,1.1.1.135|1.1.1.187;1.1.1.271;1.1.1.187|1.1.1.281;1.1.1.133;1.1.1.266;1.1.1.364;1.1.1.134|1.1.1.344;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.1.1.339|1.1.1.344;1.3.1.34;1.1.1.367;1.1.1.356;1.2.1.70,1.1.1,1.1.1;1.17.1;5.1.3;5.1.2;5.3.99,1.1.1,1.1.1
18914,2.4.3.6,2.4.3,2.4.99.10;2.4.99.1;2.4.99.9;2.4.99.15;2.4.99.14;2.4.99.4;2.4.99.8;2.4.99.2|2.4.99.4;2.4.99.13;2.7.8.46;2.7.8.14;3.2.1.18,2.4.1,2.4.3;2.7.8;2.7.1;3.1.4;2.4.99,2.4.99,2.4.99
18986,5.4.4.2,5.3.3,2.6.1.85|2.6.1.86;2.2.1.9|2.5.1.64|4.1.1.71|4.1.3.-|4.2.99.20,,2.6.1;2.7.4;5.4.99;2.2.1;4.1.3,2.6.1,2.6.1
19070,4.4.1.5,2.3.1,3.1.2.6,3.1.2,4.4.1;2.3.1;4.1.2;2.3.3;1.13.11,3.1.2,3.1.2
19110,2.3.1.143,2.3.1,2.4.1.299|2.4.1.300;3.2.1.175;3.2.1.161|3.2.1.21,,2.3.1;3.2.1;5.4.99;3.1.1;5.1.3,2.3.1,3.2.1
19122,7.6.2.3,7.4.2,6.3.2.2|6.3.2.3,7.3.2;7.2.2,3.6.1;3.6.5;3.6.4;6.3.5;3.1.3,3.6.1,3.6.1|6.3.2|7.3.2|7.4.2
19206,3.5.4.30,3.5.4,3.5.4.12;3.5.4.14|3.5.4.5;6.3.4.2,3.6.1,6.3.4;3.5.4;3.6.1;2.5.1;6.3.1,3.5.4,3.5.4
19290,3.1.3.24,3.1.3,3.1.3.79;2.7.1.69;2.4.1.329;2.4.1.7;2.3.1.15|2.3.1.51|2.4.1.184|2.4.1.46|3.1.3.4,3.1.3,3.1.3;3.6.1;2.5.1;3.6.5;2.7.4,3.1.3,3.1.3
19310,3.1.3.70,3.1.3,3.1.3.85;4.2.3.152;2.4.1.281;4.1.99.25;2.6.99.2,3.1.3,3.1.3;3.6.1;2.7.7;2.7.4;2.5.1,3.1.3,3.1.3
19446,1.13.11.23,1.13.11,1.2.2.4;1.13.12.24;1.13.11.48;1.14.14.117;1.14.11.22;1.13.12.6;1.14.11.25;1.13.11.47;1.13.11.38;1.14.11.6;1.14.11.17;1.14.20.7;1.14.11.12;1.14.11.15;1.14.11.52;1.14.11.32;1.14.12.22;1.14.11|1.14.11.-|1.14.11.13;1.7.3.3;1.14.11.33;1.14.11.11;1.2.3.4;1.13.11.27,4.1.1,1.13.11;1.3.3;1.13.12;1.2.3;1.10.3,1.13.11,1.13.11
19554,4.1.99.1,4.1.99,4.1.99.1|4.2.1.13|4.2.1.22|4.2.3.1|4.3.1.15|4.3.1.17|4.3.1.19;4.3.1.15|4.3.1.18,4.2.1;4.1.1,4.3.1;4.4.1;1.4.1;4.1.2;1.4.99,4.3.1,4.3.1
19566,4.2.3.11,4.2.3,4.2.3.105;4.2.3.51;4.2.3.117;4.2.3.115;4.2.3.110;4.2.3.109;4.2.3.120;4.2.3.197;4.2.3.96;4.2.3.204;4.2.3.68;4.2.3.37;4.2.3.10;4.2.3.39;4.2.3.74;4.2.3.136;4.2.3.-|4.2.3.129;4.2.3.114;4.2.3.172;4.2.3.116;4.2.3.98;4.2.3|4.2.3.-|4.2.3.56;4.2.3.108;4.2.3.69;4.2.3.64;4.2.3.7;4.2.3.160;4.2.3.52;4.2.3.112;4.2.3.79;4.2.3.6;4.2.3.146;4.2.3.158;4.2.3.82;4.2.3.62;4.2.3.157;4.2.3.191;4.2.3.164|4.2.3.ek;4.2.3.163;4.2.3.169;4.2.3.195;4.2.3.21;4.2.3.76;4.2.3.90;4.2.3.22;4.2.3.175;4.2.3.181;4.2.3.17,4.2.3,4.2.3;4.2.1;2.5.1;3.1.7;5.5.1,4.2.3,4.2.3
19570,2.1.1.61,2.1.1,2.1.1.-|2.1.1.340;2.1.1.61;2.1.1.156|2.1.1.162|2.1.1.20;2.1.1.229,2.1.1,2.1.1;2.8.4;2.3.1;2.5.1;3.13.2,2.1.1,2.1.1
19586,1.1.1.52,1.1.1,1.1.1.1|1.1.1.391,1.1.1,1.1.1;1.17.1;1.3.1;1.1.99;1.12.1,1.1.1,1.1.1
19630,1.1.1.42,1.1.1,1.1.1.42;1.1.1.286|1.1.1.41|1.1.1.42|1.1.1.87;1.5.1.6;1.1.1.170;1.1.1.417;1.3.1.43;1.1.1.272;1.1.1.375;1.14.13.225;1.1.1.346;1.1.1.412,1.1.1,1.1.1;1.17.1;1.3.1;1.4.1;1.5.1,1.1.1,1.1.1
19730,4.1.1.4,4.1.1,6.4.1.6;4.1.1.88|4.1.1.89;1.1.1.38|1.1.1.40|4.1.1.112|4.1.1.3|4.1.1.32|4.1.2.52|4.1.3.16|4.1.3.17|4.1.3.39|4.4.1.1,,4.1.1;1.17.98;1.2.2;3.7.1;3.5.2,4.1.1,4.1.1
19738,3.5.1.94,3.5.1,6.3.1.11;6.3.4.24;6.3.2.2,3.5.1,3.5.1;3.4.13;3.5.2;2.3.2;2.3.1,3.5.1,3.5.1
19774,1.1.1.177,1.1.1,1.1.1.2|1.1.1.21|1.3.1.20;1.1.1.101;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.2.1.9;1.2.1.59|1.2.1.9,1.1.1,1.1.1;1.2.1;5.3.1;2.7.1;1.17.1,1.1.1,1.1.1
19914,1.1.1.212,1.1.1,1.1.1.212;1.3.1.118;1.3.1.9;2.3.1.85|2.3.1.86;1.14.13.223;1.1.1.100|2.3.1.85|2.3.1.86,1.14.13;1.1.1,1.1.1;1.3.1;1.2.1;1.17.1;1.5.1,1.1.1,1.1.1
19970,1.7.3.6,1.4.3,1.13.12.16;1.7.3.6;1.7.3.1;1.14.13.167;1.7.2.6;1.14.12.23;1.14.12.24;1.15.1.1,,1.7.3;1.7.2;1.7.99;1.7.7;1.16.3,1.7.3,1.7.3
19974,2.5.1.22,2.5.1,2.5.1.79;2.5.1.128;2.5.1|2.5.1.104|2.5.1.16,2.5.1;2.1.1,2.5.1;2.1.1;4.4.1;1.21.98;2.8.4,2.5.1,2.5.1
20022,1.14.11.21,1.14.11,1.14.11.41;1.14.11.67;1.14.11.27|1.14.11.65;1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67;1.14.11.66|1.14.11.67|1.14.11.68|1.14.11.69;1.14.11.33;1.14.11.51;1.14.11.53;1.14.20.7;1.14.11.28;1.14.11.8;1.14.11.25;1.14.11.76;1.14.11.24;1.14.11.13,1.14.11,1.14.11;1.14.20;1.13.11;1.14.15;4.1.1,1.14.11,1.14.11
20042,1.2.1.15,1.2.1,1.2.1.15|1.2.1.88;1.6.3.2;1.2.1.3|1.2.1.36,1.1.1,1.2.1;1.17.1;4.1.99;1.1.1;1.5.1,1.2.1,1.2.1
20070,4.8.1.4,4.2.1,1.14.14.44;1.14.14.45;1.14.14.40;1.14.14.43|1.14.14.45;1.14.14.37;4.3.1|4.99.1.6;1.11.1.7,,4.8.1;3.5.5;4.2.1;3.2.1;3.3.2,1.14.14,1.14.14
20082,3.5.1.39,3.5.1,6.3.1.2|6.3.4.12,3.5.1;3.5.4,3.5.1;3.5.2;6.3.4;4.2.1;3.5.5,3.5.1,3.5.1
20106,2.7.1.146,2.7.1,2.7.1.11|2.7.1.144|2.7.1.56,2.7.1;3.6.1,2.7.1;2.7.6;2.7.8;3.6.1;2.4.99,2.7.1,2.7.1
20122,6.1.1.18,6.1.1,6.1.1.18;6.3.1.14;6.1.1|6.1.1.17|6.1.1.24,6.1.1,6.1.1;3.6.1;6.2.1;2.7.4;2.7.7,6.1.1,6.1.1
20130,3.2.2.4,3.2.2,2.4.2.57;2.4.2.1|2.4.2.28,3.2.2,3.2.2;2.4.2;3.2.1;5.4.99;5.1.3,3.2.2,3.2.2
20134,1.1.1.110,1.1.1,1.6.5.4;1.12.1.2|1.12.1.5;1.7.1.10|1.7.99.1;1.11.1.1|1.14.12.17,1.1.1,1.1.1;1.17.1;1.4.1;1.5.1;1.12.1,1.1.1,1.1.1
20154,2.7.1.46,2.7.1,2.7.1.3;2.7.1.46;2.7.1.11,2.7.1,2.7.1;2.7.4;2.7.6;2.7.7;2.7.8,2.7.1,2.7.1
20190,1.3.1.1,1.3.1,1.3.1.2;1.6.5.4;1.11.1.21|1.14.12.17;1.11.1.1|1.14.12.17;1.12.1.2|1.12.1.5,1.14.12;1.8.1,1.3.1;1.17.1;1.5.1;1.1.1;1.12.1,1.3.1,1.3.1
20218,4.1.2.32,4.1.2,2.1.1.157;1.2.98.1|1.2.99.4;1.2.1.19|1.2.1.3|1.2.1.46|1.2.1.5;1.2.1.4,,1.7.2;4.3.99;1.5.3;3.5.5;3.5.1,2.1.1,1.7.2|2.1.1|4.1.2
20250,5.1.1.1,5.1.1,3.4.11.19;2.6.1.21;2.6.1.66;2.6.1.18;2.6.1.44;2.6.1.40;2.8.1.7;2.6.1.51,5.1.3;5.1.1,2.6.1;5.1.1;5.4.3;6.3.2;3.4.17,5.1.1,2.6.1
20254,4.2.1.85,4.2.1,4.1.3.32;4.2.1.85;4.2.1.79;4.2.1.99;4.2.1.117;4.1.3.1|4.1.3.30;1.1.1.85|2.6.1.42|4.2.1.33,4.2.1,4.2.1;4.1.3;5.4.99;1.17.99;5.4.4,4.2.1,4.2.1
20258,1.3.1.17,1.3.1,,1.3.1;1.1.1,1.1.1;1.3.1;1.17.1;1.12.1;1.23.1,1.3.1,1.3.1
20282,2.8.2.24,2.8.2,2.8.2.24;2.8.2.-|2.8.2.38;1.8.4.8;2.8.2.37|2.8.2.8;2.8.2.1;2.8.2.15|2.8.2.2|2.8.2.4;2.8.2.25;2.8.2.-|2.8.2.39;2.8.2.27;2.8.2|2.8.2.14|2.8.2.15|2.8.2.2;2.8.2.11;2.8.2.1|2.8.2.3,2.8.2,2.8.2;1.8.99;1.8.4;2.4.99;4.8.1,2.8.2,2.8.2
20482,2.8.2.10,2.8.2,1.8.4.8;2.8.2.20;2.8.2.1;2.8.2.25;2.8.2.27;2.8.2.24;2.8.2.35|2.8.2.5;2.8.2.17;2.8.2.11;2.8.2.33;2.8.2.38;2.8.2.23|2.8.2.29;2.8.2.15|2.8.2.4,2.8.2,2.8.2;1.13.12;1.8.99;2.4.99;1.8.4,2.8.2,2.8.2
20490,2.3.2.11,2.3.2,2.3.2.11;2.3.2.3;2.7.8.41;3.1.3.7;6.1.1.11,2.3.2,2.3.2;2.7.8;2.3.1;4.6.1;1.1.1,2.3.2,2.3.2
20498,2.3.1.87,2.3.1,2.3.1.57;2.3.1.280|2.3.1.dd;2.3.1.87;2.3.1|2.3.1.-|2.3.1.32;2.3.1.264;2.3.1.57|2.6.1.29;2.3.1.180,2.3.1,2.3.1;2.3.2;2.3.3;3.1.2;1.2.1,2.3.1,2.3.1
20538,3.1.4.14,3.1.2,3.1.4.14;2.7.7.3,3.1.4,3.1.4;2.7.11;4.6.1;2.4.3;3.6.1,3.1.4,3.1.4
20570,3.5.3.1,3.5.3,3.5.3.10;3.5.3.1;3.5.3.7;2.1.4.1;2.1.4.3;2.1.4.2;3.5.3.1|3.5.3.11;3.5.3.-|3.5.3.24;3.5.3.25;3.5.3.17|3.5.3.7;3.5.3.22;2.1.3.3|6.3.4.16,3.5.3,3.5.3;2.1.4;3.5.2;3.5.1;2.1.3,3.5.3,3.5.3
20686,1.1.1.16,1.1.1,1.1.1.124|1.1.1.138|1.1.1.14|1.1.1.67|1.1.99.11|1.14.13.50|2.5.1.18|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8;1.1.1.12|1.1.1.14;1.1.1.14|1.1.1.15,1.1.1,1.1.1;1.17.1;5.1.3;1.12.1;1.3.1,1.1.1,1.1.1
20690,3.1.1.42,3.1.1,2.3.1|2.3.1.133|2.3.1.99|3.1.2.-;2.4.1.126;2.3.1.98;2.4.1.299;5.5.1.5;3.1.1.73;5.5.1.27;2.3.1.92;5.5.1.1;1.13.11.16;1.1.5.8;1.3.1.87,,3.1.1;2.3.1;3.6.1;5.5.1;4.2.1,3.1.1,2.3.1
20769,4.1.1.82,4.1.1,4.1.1.79;4.1.1.1|4.1.1.7;2.6.1.19;4.1.1.71;4.1.1.80;4.1.1.-|4.1.1.75;4.1.1.-|4.1.1.43|4.1.4.3;4.1.1.43|4.1.1.74;2.2.1.9,4.1.1,4.1.1;1.2.3;2.7.1;1.1.1;1.17.98,4.1.1,4.1.1
20845,6.4.1.1,6.4.1,6.4.1.2;6.4.1.5;6.4.1.4;6.4.1.8;6.4.1.7;2.1.3.3|6.3.5.5,6.4.1,6.4.1;6.3.1;2.7.1;6.3.2;1.1.1,6.4.1,6.4.1
20857,3.5.1.23,3.5.1,3.5.1.23;2.3.1.24;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;2.7.8.27;3.1.3.4;3.1.1.116;3.1.1.4,3.5.1,3.5.1;4.2.1;3.1.1;3.2.1;3.5.2,3.5.1,3.5.1
20929,1.8.5.9,1.8.4,1.8.5.9;1.1.5.10;1.4.5.1;1.2.5.2;1.1.98.4;1.6.5.2,1.8.4,1.8.5;1.17.4;1.21.4;1.1.5;1.97.1,1.8.5,1.8.4|1.8.5
20985,3.1.4.41,3.1.4,3.1.4.41;3.1.4.39;3.1.4.2|3.1.4.46;3.1.4.12;3.1.4.1|3.1.4.4,3.1.4,3.1.4;4.6.1;2.4.3;3.6.1;2.7.8,3.1.4,3.1.4
21133,1.17.3.2,1.1.3,1.14.11.48;1.17.3.2;1.4.3.13;1.7.3.3;1.4.3.2;1.4.3.3;1.1.3.15,1.17.3;1.3.99,1.17.3;1.11.1;1.8.3;1.5.3;1.1.3,1.17.3,1.17.3
21157,3.1.3.20,3.1.3,2.7.1|2.7.1.-|2.7.1.165|2.7.1.31;5.4.2.1|5.4.2.11|5.4.2.12,3.1.3,3.1.3;5.4.2;4.2.3;5.1.1;3.6.5,3.1.3,3.1.3
21221,1.13.11.29,1.13.11,1.13.11.8;1.13.11.15;1.14.18.1;1.13.11.2;1.10.3|1.10.3.1|1.14.18.1;1.13.11.57|1.13.11.8;1.13.11.3;1.13.11.16;1.13.11.37,1.13.11,1.13.11;1.3.3;1.10.3;5.3.2;5.4.4,1.13.11,1.13.11
21333,2.3.1.3,2.3.1,2.3.1.4;2.3.1.157|2.3.1.4,2.3.1,2.3.1;3.5.1;2.3.2;3.1.2;2.3.3,2.3.1,2.3.1
21341,1.13.11.43,1.13.11,1.13.11.88;1.1.3.38;1.10.3.2;4.1.2.41|4.1.2.61;2.6.1.119;1.1.99.36;1.14.18.3,,1.13.11;4.1.2;1.1.3;1.14.99;1.14.11,1.13.11,1.13.11
21525,2.3.3.13,2.3.3,2.3.3.18;2.3.3.19;2.3.1.182|2.3.3.13,2.3.3;2.3.1,2.3.3;3.1.2;2.3.1;4.1.3;4.2.1,2.3.3,2.3.3
21565,2.3.1.16,2.3.1,2.3.1.86;2.3.1.111;2.3.1.16|2.3.1.9,2.3.1,2.3.1;2.8.3;2.3.3;6.2.1;2.3.2,2.3.1,2.3.1
21605,5.3.99.7,4.1.2,1.14.13.69;1.14.14.11;1.1.1.1|1.1.1.90;1.1.99.36,1.17.99,4.1.2;1.13.11;4.1.1;2.3.1;1.1.99,4.1.2,4.1.2
21621,1.5.1.39,1.5.1,1.5.1.-|1.5.1.29|1.5.1.38|1.5.1.39;1.5.1.36|1.5.1.41;1.5.1.37|1.5.1.45;1.14.13|1.14.13.7|1.5.1|1.5.1.-|1.5.1.30|1.5.1.36|1.5.1.39|1.5.1.41|1.5.1.42;1.6.5.4,1.5.1,1.5.1;1.19.1;1.14.14;1.18.1;1.3.8,1.5.1,1.5.1
21621,1.5.1.39,1.5.1,1.5.1.-|1.5.1.29|1.5.1.38|1.5.1.39;1.5.1.36|1.5.1.41;1.5.1.37|1.5.1.45;1.14.13|1.14.13.7|1.5.1|1.5.1.-|1.5.1.30|1.5.1.36|1.5.1.39|1.5.1.41|1.5.1.42;1.6.5.4,1.5.1,1.5.1;1.19.1;1.14.14;1.18.1;1.3.8,1.5.1,1.5.1
21633,1.10.3.1,1.10.3,1.13.11.1;1.10.3.2;1.13.11.2,,1.13.11;1.10.3;1.21.3;1.3.3;1.14.15,1.13.11,1.13.11
21673,2.1.1.100,2.1.1,2.1.1.100;2.1.1.-|2.1.1.325;2.1.1.77,2.1.1,2.1.1;2.3.1;2.8.4;3.13.2;2.5.1,2.1.1,2.1.1
21713,4.1.2.26,4.1.2,2.1.2.1,5.3.3,4.1.2;2.6.1;2.1.2;4.3.1;4.1.3,2.1.2|4.1.2,4.1.2
21729,1.1.1.132,1.1.1,1.6.5.4;1.11.1.1|1.14.12.17;1.12.1.2|1.12.1.5;1.1.1.22;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.3.1.44;1.1.1.-|1.1.1.211|1.1.1.35,1.1.1,1.1.1;1.17.1;1.2.1;1.12.1;4.1.99,1.1.1,1.1.1
21837,4.2.1.5,4.2.1,4.2.1.82;4.2.1.25;4.2.1.8;4.2.1.140|4.2.1.39|4.2.1.6;4.2.1.146|4.2.1.68;4.2.1.140|4.2.1.39|4.2.1.82;4.2.1.68|4.2.1.7,4.2.1,4.2.1;4.1.2;5.5.1;5.4.1;1.1.1,4.2.1,4.2.1
