reaction_id,EC Number,BEC-Pred,SelenzymeRF,SIMMER,Theia,MajorityVote,MajorityVoteCore4
17774,6.1.1.16,2.7.7,6.3.1.14;6.1.1.15|6.1.1.16,6.1.1,3.6.1;6.1.1;2.7.7;6.2.1;2.5.1,6.1.1,6.1.1
17842,2.4.1.229,2.4.1,2.4.1.229;2.4.1.-|2.4.1.283;2.4.1.250;2.4.1.-|2.4.1.285;2.4.1.306;2.4.1.-|2.4.1.290;3.2.1.183;2.4.1.41;2.4.1.255;2.4.1.173,2.4.1,2.4.1;2.4.2;5.1.3;3.2.1;2.7.8,2.4.1,2.4.1
17882,3.10.1.1,3.1.6,3.1.6.4;3.1.6.8;3.1.6.12;3.1.6.15;3.1.6.14;3.1.6.18;3.1.6.13;3.1.6.1|3.1.6.8;3.1.6.19;3.1.6.20;1.8.2.1;4.2.2.8;1.8.2.1|1.8.3.1;2.5.1.18,3.5.1,3.5.1;3.10.1;3.5.4;3.4.17;3.5.99,3.1.6,3.1.6
18038,3.5.3.12,3.5.1,1.14.13.39;1.14.14.47;3.5.3.6,,3.5.3;3.5.1;1.4.9;1.14.99;1.14.13,3.5.1,3.5.1
18062,2.3.1.101,2.1.1,2.3.1.101;1.2.7.12|1.2.99.5;2.1.1.258;2.1.1.86;1.2.7.4|1.2.99.2|2.1.1.-|2.3.1.-|2.3.1.169;2.1.1.245;2.1.2.2,,3.5.4;3.5.1;2.5.1;2.1.2;4.2.1,2.1.1,2.1.1
18066,7.3.2.2,7.2.2,6.3.4.16|6.3.5.5,7.2.2,3.6.1;3.6.4;3.6.5;5.6.2;6.3.5,7.2.2,7.2.2
18090,3.5.3.15,3.5.1,3.5.3.15;1.14.13.39;1.14.14.47;1.4.3.13;3.5.3.6,,3.5.3;3.5.1;1.14.13;2.1.3;1.4.9,3.5.1,3.5.3
18102,1.3.1.66,1.1.1,1.3.1.87;1.6.5.4;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.12.1.2|1.12.1.5,1.14.12;1.1.1,1.14.12;1.3.1;1.14.13;1.6.5;1.13.11,1.14.12,1.14.12
18166,1.14.12.18,1.14.12,1.14.12.18;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.12.10;1.6.5.4;1.14.13.223;1.14.13.87;1.14.13.25,1.14.12;1.1.1,1.3.1;1.14.12;1.1.1;1.12.1;1.6.3,1.14.12,1.14.12
18182,2.3.3.9,3.1.2,1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,2.3.1,2.3.1;3.1.2;1.2.1;2.3.3;6.2.1,2.3.1,2.3.1
18210,5.5.1.8,5.5.1,5.5.1.22|5.5.1.8;2.5.1.10;2.5.1.20;2.5.1.87;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88,4.2.3,4.2.3;5.3.3;5.5.1;4.2.1;5.4.99,5.5.1,5.5.1
18242,5.4.3.3,5.1.1,5.1.1.5|5.1.1.9;2.6.1.36;2.6.1.21;3.5.1.17;3.4.11.15|3.4.11.6;3.4.16.6|3.4.17.10|3.4.17.12|3.4.17.2|3.4.17.20|3.4.17.22;3.5.1.130|3.5.1.ai;3.4.13.4;3.4.11.2,5.4.99,2.6.1;2.1.4;4.3.1;5.4.99;2.3.1,2.6.1,2.6.1
18246,2.7.1.24,6.2.1,1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,2.7.1,2.7.1;2.7.4;2.7.6;2.7.11;2.7.8,2.7.1,2.7.1
18350,6.1.1.23,6.1.1,6.1.1.12|6.1.1.23,6.1.1,6.1.1;3.6.1;2.7.4;6.3.2;2.7.7,6.1.1,6.1.1
18358,1.1.1.206,1.1.1,1.6.3.2;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2;1.1.1.206|1.1.1.236;1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.1.1.184;1.1.1.413;1.1.1.201,1.1.1,1.1.1;1.4.1;1.17.1;1.12.1;1.3.1,1.1.1,1.1.1
18398,6.1.1.24,6.1.1,6.1.1|6.1.1.17|6.1.1.24,6.1.1,6.1.1;3.6.1;2.7.4;6.3.2;2.7.7,6.1.1,6.1.1
18498,5.1.3.22,5.3.3,2.2.1.1;4.1.2.43;2.7.1.19;4.1.1.85,5.1.3;5.1.1,5.1.3;2.6.1;5.1.2;1.1.1;4.1.2,5.1.3,5.1.3
18586,5.3.1.1,5.4.99,5.3.1.1,4.2.3,4.1.2;1.1.1;2.7.1;1.1.99;4.1.3,4.1.2,4.1.2|4.2.3|5.3.1|5.4.99
18590,2.7.7.42,2.7.7,2.7.7.42;4.4.1.37;4.6.1.1,2.7.7,2.7.7;2.7.4;2.7.6;6.5.1;6.2.1,2.7.7,2.7.7
18598,1.18.1.1,1.6.2,1.14.12.17|1.16.1.7|1.5.1;1.16.1.9;1.1.1.-|1.1.1.85;1.1.1.155|1.1.1.286|1.1.1.87,1.6.5;1.18.1;1.1.1,1.6.2;1.1.1;1.12.1;1.6.3;1.17.1,1.6.2,1.6.2
18598,1.18.1.1,1.6.2,1.14.12.17|1.16.1.7|1.5.1;1.16.1.9;1.1.1.-|1.1.1.85;1.1.1.155|1.1.1.286|1.1.1.87,1.6.5;1.18.1;1.1.1,1.6.2;1.1.1;1.12.1;1.6.3;1.17.1,1.6.2,1.6.2
18630,2.7.1.23,2.7.1,2.7.1.23,2.7.1,2.7.1;2.7.4;2.7.11;2.7.8;2.7.12,2.7.1,2.7.1
18654,3.5.2.1,3.5.99,3.5.2.1;3.5.1.131;1.3.3.1|3.5.2.3,3.5.1,3.5.1;3.5.5;1.17.99;1.4.99;3.5.2,3.5.1,3.5.1
18686,1.14.13.50,1.14.13,1.6.3.2;1.14.19.48;1.6.3.5;1.14.12.3;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.156;1.14.15.15;1.14.-.-|1.14.13.169;1.14.13.25;1.14.13.112;1.14.13.229;1.14.13.2|1.14.13.33;1.14.13.88;1.14.13.89,1.3.1;1.1.1,1.1.1;1.6.3;1.14.12;1.14.19;1.14.13,1.6.3,1.6.3
18738,2.7.9.3,7.2.2,2.7.9.3;6.3.4.22;2.7.9.2;2.7.9.6;6.3.5.9;6.4.1.6;3.6.1.5,6.3.1,3.6.1;2.7.1;3.6.4;3.6.5;2.7.4,2.7.9,2.7.9
18750,1.8.1.8,1.8.1,1.6.5.4;1.2.1.50;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,1.8.1;1.1.1,1.8.1;1.12.1;1.11.1;1.1.1;1.17.1,1.8.1,1.8.1
18754,1.8.1.8,1.8.1,1.2.1.50;1.6.4.5|1.8.1.9;1.14.19.48;1.6.3.2;1.11.1.21;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2,1.2.1;1.1.1,1.8.1;1.12.1;1.11.1;1.1.1;1.17.1,1.8.1,1.8.1
18766,2.7.8.27,2.3.1,2.7.8.27;3.1.4.12;3.1.4.3;2.3.1.158;3.1.4.41;3.1.3.-|3.1.3.4,3.1.4,2.4.1;2.7.8;3.1.4;2.3.1;2.7.1,3.1.4,3.1.4
18878,2.1.1.39,2.1.1,2.1.1.129;2.1.1.305;2.1.1.137;2.1.1.238;2.1.1.102;2.1.1.132;2.1.1.306;2.1.1.307;2.1.1.101;2.1.1.237;2.1.1.365;2.1.1.267;2.1.1.49;2.1.1.103;2.1.1.363;2.1.1.9;2.1.1.243;2.1.1.281;2.1.1.201,2.1.1,2.1.1;3.13.2;2.3.1;1.17.98;2.5.1,2.1.1,2.1.1
18898,1.21.99.3,2.1.1,1.21.99.3;1.21.99.4|1.97.1.10;1.21.1.1|1.22.1.1;2.5.1.18,1.11.1,1.3.99;1.1.99;1.14.99;1.12.99;1.17.99,1.21.99,1.21.99
18914,2.4.3.6,2.4.3,2.4.99.1;2.4.99.10;2.4.99.9;2.4.99.15;2.4.99.14;2.4.99.4;2.4.99.8;2.4.99.2|2.4.99.4;2.4.99.13;2.7.8.46;2.7.8.14;3.2.1.18,2.4.3;2.4.1,2.4.3;2.4.99;3.1.4;2.7.8;2.7.1,2.4.99,2.4.99
18966,4.2.1.75,4.2.1,1.3.3.3|1.3.3.4|4.1.1.37|4.2.1.75,,4.2.1;2.5.1;3.2.1;3.1.3;3.1.1,4.2.1,4.2.1
19034,5.1.3.8,5.1.3,2.7.1.60;1.1.1.233;5.1.3.8;4.1.3.3;2.5.1.56;2.7.1.1|2.7.1.2|2.7.1.59,5.1.3;5.1.1,5.1.3;2.7.1;1.1.1;5.4.99;2.7.8,5.1.3,5.1.3
19046,2.3.3.21,3.1.2,2.3.1.180,2.3.1,2.3.1;4.1.3;2.3.3;3.1.2;1.2.1,2.3.1,2.3.1
19118,1.14.17.1,1.14.11,1.14.17.1;1.14.17.3;1.10.3.3;1.14.18.1;1.1.3.10;1.1.3.9;1.1.3.15;1.1.3.38;1.14.13.242;1.13.11.83;1.13.11.46;1.13.11.-|1.13.11.8;1.13.11.4;1.2.3.3;1.13.11.20,5.3.2,1.10.3;1.3.3;1.14.17;1.14.99;1.14.13,1.14.17,1.14.17
19146,3.1.6.3,3.1.4,3.1.6.14;3.2.1.147;2.7.7.5;2.7.7.4,5.4.2;3.1.3,3.1.6;2.8.2;3.13.1;3.6.2;3.1.5,3.1.6,3.1.6
19178,5.4.3.2,5.1.1,5.1.1.5|5.1.1.9;2.6.1.21;2.6.1.36;3.4.11.15|3.4.11.6;3.5.1.17;3.4.16.6|3.4.17.10|3.4.17.12|3.4.17.2|3.4.17.20|3.4.17.22;3.5.1.130|3.5.1.ai;3.4.13.4;3.4.11.2,5.4.3,5.1.1;2.6.1;5.4.99;6.3.2;2.7.4,5.1.1,5.1.1
19186,2.3.3.11,3.1.2,1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,2.3.1,3.1.2;2.3.1;6.2.1;1.2.1;2.3.2,2.3.1,2.3.1
19218,4.5.1.1,2.1.1,5.5.1.7;2.5.1.47;1.14.20.14;2.5.1.18,,2.7.7;2.5.1;2.7.8;3.6.1;2.4.99,2.5.1,2.5.1
19238,5.4.99.14,5.3.3,5.5.1.1|5.5.1.7;5.3.3.-|5.3.3.4|5.5.1.-;4.1.1.44;5.5.1.2;1.1.1.37,,5.5.1;4.2.1;5.4.99;4.1.3;4.1.2,5.5.1,5.5.1
19262,7.6.2.5,7.6.2,6.3.1.10;6.3.2.2|6.3.2.3,7.2.2,3.6.1;3.6.4;3.6.5;5.6.2;6.3.5,3.6.1|4.1.1|6.3.1|7.2.2|7.6.2,3.6.1|6.3.1|7.2.2|7.6.2
19282,1.14.14.141,1.14.14,1.14.14.141;1.14.14.3;1.14.14.13;1.14.14.28;1.14.14.15;1.14.14.8;1.14.19.56;1.14.14.46;1.1.99.31;1.5.1.39;1.14.14.108;1.14.99.46;1.14.14.155;1.14.14.5;1.14.14.35;1.14.14.21,1.14.14,1.14.14;1.14.99;1.14.19;3.5.99;1.3.8,1.14.14,1.14.14
19318,6.3.4.18,6.3.4,6.3.4.16|6.3.5.5,6.3.1;6.3.2,6.3.4;6.4.1;6.3.3;6.3.2;6.3.1,6.3.4,6.3.4
19326,1.14.13.62,1.14.13,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.223;1.14.12.10;1.14.13.245;1.14.13.69;1.14.13.131;1.14.13.87;1.6.5.4;1.14.13.25;1.14.13.113;1.14.13.26;1.11.1.1|1.14.12.17,1.14.13;1.1.1,1.14.13;1.6.3;1.17.1;1.3.1;1.14.19,1.14.13,1.14.13
19378,1.5.1.30,1.5.1,1.5.1|1.5.1.30|1.5.1.41;1.5.1.30|1.5.1.45;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.19.1.1|1.5.1|1.5.1.-|1.5.1.30|1.5.1.38|1.5.1.39;1.14.13|1.14.13.7|1.5.1|1.5.1.30|1.5.1.36|1.5.1.41;1.5.1.37|1.5.1.45;1.5.1.40;1.1.1.346;1.6.5.4;1.1.1.179,1.19.1,1.5.1;1.14.14;1.17.8;1.3.8;1.12.1,1.5.1,1.5.1
19378,1.5.1.30,1.5.1,1.5.1|1.5.1.30|1.5.1.41;1.5.1.30|1.5.1.45;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.19.1.1|1.5.1|1.5.1.-|1.5.1.30|1.5.1.38|1.5.1.39;1.14.13|1.14.13.7|1.5.1|1.5.1.30|1.5.1.36|1.5.1.41;1.5.1.37|1.5.1.45;1.5.1.40;1.1.1.346;1.6.5.4;1.1.1.179,1.19.1,1.5.1;1.14.14;1.17.8;1.3.8;1.12.1,1.5.1,1.5.1
19502,3.5.3.17,3.5.1,3.5.3.7;3.5.3.1;2.1.4.1;3.5.3.22;3.5.1.94;2.1.4.3;2.1.4.2;3.4.11.9,2.3.1;2.1.4,3.5.3;3.5.1;2.1.4;4.3.2;2.1.3,3.5.3,3.5.3
19502,3.5.3.17,3.5.1,3.5.3.7;3.5.3.1;2.1.4.1;3.5.3.22;3.5.1.94;2.1.4.3;2.1.4.2;3.4.11.9,2.3.1;2.1.4,3.5.3;3.5.1;2.1.4;4.3.2;2.1.3,3.5.3,3.5.3
19534,3.5.3.23,3.5.1,3.5.1.20;3.5.1.6;3.5.1.53;3.5.1.54;3.5.1.87;3.5.1.77;1.4.1.27;3.5.1.116|3.5.3.19;6.3.3.5;3.5.1.110|4.2.1.104,2.1.4,3.5.1;3.5.3;2.1.4;1.4.99;6.3.4,3.5.1,3.5.1
19582,2.5.1.24,2.5.1,2.3.1.184;2.5.1.43;4.4.1.14;2.5.1.108,2.5.1,2.5.1;2.1.1;1.1.98;3.13.2;1.21.98,2.5.1,2.5.1
19586,1.1.1.52,1.1.1,1.1.1.1|1.1.1.391,1.1.1,1.1.1;1.12.1;1.17.1;1.6.3;1.3.1,1.1.1,1.1.1
19598,3.5.3.6,3.5.1,1.14.13.39;1.14.14.47;3.5.3.6,,3.5.3;3.5.1;1.14.13;2.1.3;1.4.9,3.5.1,3.5.1
19610,2.1.1.182,2.1.1,2.1.1.137;2.1.1.184;2.1.1.181;2.1.1.223,2.1.1,2.1.1;2.5.1;3.13.2;2.3.1;1.17.98,2.1.1,2.1.1
19650,6.1.1.12,6.1.1,6.1.1.12|6.1.1.23,6.1.1,6.1.1;3.6.1;2.7.4;6.3.2;2.7.7,6.1.1,6.1.1
19726,4.1.1.67,4.2.1,1.1.1.305;2.3.1.119;1.13.12.17;2.3.1.281|2.3.1.ci;1.1.1.170|1.1.1.270|1.14.13.72|1.14.18.9;1.3.1.-|2.3.1.170|2.3.1.74;2.3.1.239;2.3.1.94,4.2.1,4.1.1;5.4.99;5.1.3;1.1.1;2.4.2,4.1.1|4.2.1,4.2.1
19746,1.21.99.4,2.1.1,1.21.99.4|1.97.1.10;1.21.99.3;2.5.1.18,1.1.3,1.3.99;1.12.99;1.1.99;1.14.99;1.21.99,1.21.99,1.21.99
19842,1.2.7.12,1.3.7,1.2.7.12;1.4.1.27;1.2.4.2;2.3.1.180,,1.14.15;1.2.7;1.97.1;1.14.19;1.7.7,1.2.7,1.2.7
19910,1.1.2.3,1.1.99,1.1.1|1.1.1.27|1.1.1.28,,4.1.3;1.1.99;4.1.2;1.14.11;4.4.1,1.1.99,1.1.99
19970,1.7.3.6,1.4.3,1.13.12.16;1.7.3.6;1.7.3.1;1.14.13.167;1.7.2.6;1.13.11.-|1.13.11.64;1.14.12.23;1.14.12.24;1.15.1.1,,1.7.2;1.7.1;1.14.99;1.7.99;1.14.19,1.7.3,1.7.3
19978,2.8.2.9,2.8.2,2.8.2.1;2.8.2.1|2.8.2.3;1.8.4.8;2.8.2.15|2.8.2.4;2.8.2.15|2.8.2.2|2.8.2.4;2.8.2.20;2.8.2.25;2.8.2.27;2.8.2.36;2.8.2.24;2.8.2.-|2.8.2.39;2.8.2|2.8.2.14|2.8.2.15|2.8.2.2|2.8.2.4;2.8.2.-|2.8.2.38;2.8.2.37|2.8.2.8,2.8.2,2.8.2;3.6.2;1.8.99;3.1.6;2.4.99,2.8.2,2.8.2
19990,5.3.1.23,5.1.3,5.3.1.23,4.1.2,5.3.1;5.5.1;5.3.3;5.3.99;4.2.3,5.3.1,5.3.1
20018,1.12.98.2,2.1.1,1.5.98.1;1.12.98.2|1.5.98.1|1.5.99.9;1.12.1.2|1.12.1.5;1.12.1.3|1.12.1.5;3.5.4.-|3.5.4.27;5.1.1.23|5.1.1.e;1.1.1.271|5|5.-.-.-;1.3.8.2;1.12.98.1;5.1.3.2,1.3.3,3.5.4;6.3.3;2.1.2;1.5.7;4.3.99,1.5.98,1.5.98
20078,2.1.1.34,2.1.1,2.1.1.185;2.1.1.205;2.1.1.34;2.1.1.167;2.1.1.173,2.1.1,2.1.1;3.13.2;2.3.1;1.17.98;3.13.1,2.1.1,2.1.1
20122,6.1.1.18,6.3.4,6.1.1.18;6.3.1.14;6.1.1|6.1.1.17|6.1.1.24,6.1.1,6.1.1;3.6.1;6.2.1;2.7.7;6.3.2,6.1.1,6.1.1
20222,6.3.4.3,6.3.4,6.3.4.3,6.3.4;6.3.2,6.3.1;2.1.2;2.7.4;6.3.3;3.5.1,6.3.4,6.3.4
20270,4.2.2.6,4.1.2,3.2.1.172;3.2.1.179;3.2.1.180;4.2.2.3;4.2.2.11;4.2.2.24;5.3.1.17;5.5.1.27;4.2.1.158;4.2.1.40;4.2.1.42;4.2.1.156;4.2.2.1,3.2.1,3.2.1;4.2.2;1.1.1;5.5.1;5.4.99,3.2.1,3.2.1
20302,6.1.1.19,6.3.4,6.3.1.14;6.1.1.19,6.1.1,6.1.1;3.6.1;6.2.1;2.7.7;6.3.2,6.1.1,6.1.1
20338,3.1.6.17,3.1.6,2.7.7.5;3.1.6.2;3.1.6.13;4.2.1.126,,3.1.6;3.6.2;3.13.1;1.14.18;3.1.1,3.1.6,3.1.6
20346,1.8.1.9,1.8.1,1.2.1.50;1.6.4.5|1.8.1.9;1.14.19.48;1.6.3.2;1.11.1.21;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2,1.2.1;1.1.1,1.8.1;1.12.1;1.11.1;1.1.1;1.17.1,1.8.1,1.8.1
20378,1.1.1.209,1.1.1,1.1.1.184|1.1.1.209|1.1.1.213|1.1.1.50;1.1.1.152|1.1.1.184|1.1.1.210|1.1.1.213|1.1.1.357|1.1.1.50|1.1.1.51;1.1.1.210|1.1.1.357;1.1.1.270;1.1.1.149|1.1.1.209|1.1.1.213|1.1.1.357|1.1.1.50;1.1.1|1.1.1.105|1.1.1.184|1.1.1.2|1.1.1.209|1.1.1.210|1.1.1.213|1.1.1.357|1.1.1.50|1.3.1.20;1.1.1.188|1.1.1.213|1.1.1.50,1.1.1,1.1.1;1.12.1;1.17.1;1.3.1;1.6.99,1.1.1,1.1.1
20382,1.1.1.209,1.1.1,1.1.1.152|1.1.1.184|1.1.1.210|1.1.1.213|1.1.1.357|1.1.1.50|1.1.1.51;1.1.1.210|1.1.1.357;1.1.1.184|1.1.1.209|1.1.1.213|1.1.1.50;1.1.1.1,1.1.1,1.1.1;1.12.1;1.17.1;1.3.1;1.6.99,1.1.1,1.1.1
20386,1.14.13.19,1.14.13,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.6.5.4;1.14.13.223;1.14.13.87;1.14.12.-|1.14.12.10;1.14.13.26;1.14.13.246;1.14.13.113;1.14.13.25;1.14.18.9,1.14.12;1.1.1,1.14.13;1.6.3;1.17.1;1.14.19;1.5.1,1.14.13,1.14.13
20390,1.14.13.19,1.14.13,1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.88;1.14.13.240;1.14.13.87;1.14.14.57;1.14.13.84;1.14.13.89;1.14.13.2|1.14.13.33;1.14.13.8,1.14.13;1.1.1,1.14.13;1.6.3;1.17.1;1.14.19;1.5.1,1.14.13,1.14.13
20402,3.5.2.6,3.5.99,3.5.2.6,,3.5.1;3.5.5;3.5.2;1.13.12;3.5.4,3.5.2,3.5.2
20410,2.7.1.42,2.4.2,5.4.2.10|5.4.2.6,3.1.3,5.4.2;2.7.1;2.7.4;2.4.1;2.7.8,2.4.2|5.4.2,5.4.2
20482,2.8.2.10,2.8.2,1.8.4.8;2.8.2.20;2.8.2.1;2.8.2.25;2.8.2.24;2.8.2.27;2.8.2.35|2.8.2.5;2.8.2.17;2.8.2.11;2.8.2.33;2.8.2.38;2.8.2.23|2.8.2.29;2.8.2.15|2.8.2.4,2.8.2,2.8.2;3.6.2;1.13.12;1.8.99;2.4.99,2.8.2,2.8.2
20490,2.3.2.11,2.3.2,2.3.2.11;2.3.2.3;2.7.8.41;3.1.3.7;6.1.1.11,,2.3.1;5.4.99;5.5.1;3.1.1;2.7.8,2.3.2,2.3.2
20570,3.5.3.1,3.4.17,3.5.3.1;2.1.4.1;2.1.4.3;3.5.3.7;2.1.4.2;3.5.3.22;2.1.3.3|6.3.4.16,2.1.4,3.5.3;3.5.1;2.1.4;4.3.2;2.1.3,2.1.4,2.1.4
20574,1.14.15.18,1.14.15,1.14|1.14.13.13|1.14.15.15|1.14.15.18;1.14.15.22;1.14.13.72;1.14.13.246;1.1.1.170|1.1.1.270|1.14.13.72|1.14.18.9;1.14.13.70;1.14.11|1.14.11.-|1.14.11.15;1.14.11|1.14.11.-|1.14.11.13;1.14.99.9;1.14.13.144|1.14.14.111;1.14.13.78;1.14.13.79;1.14.11.18,1.11.2;1.14.18,1.14.15;1.14.19;1.97.1;1.2.7;1.18.1,1.14.15,1.14.15
20598,1.8.1.6,1.8.1,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,1.8.1;1.1.1,1.8.1;1.12.1;1.1.1;1.17.1;1.2.1,1.8.1,1.8.1
20634,2.3.2.30,2.3.1,2.3.2.30;2.3.1.109;2.3.1.228;2.3.1.1;2.3.1.271,2.3.1,2.3.1;4.3.2;4.4.1;6.3.2;2.3.2,2.3.1,2.3.1
20662,3.4.13.22,3.5.1,6.3.2.4,3.5.1,3.5.1;3.4.17;6.3.2;5.1.1;1.13.12,3.5.1,3.5.1
20793,6.1.1.6,6.1.1,6.1.1.6,6.1.1,6.1.1;3.6.1;6.2.1;2.7.7;6.3.2,6.1.1,6.1.1
20797,5.3.1.20,5.1.3,5.3.1.4|5.3.1.5,5.3.3;4.2.1,4.1.2;1.1.1;1.1.99;2.3.1;2.2.1,4.1.2,4.1.2|5.1.3|5.3.1|5.3.3
20821,3.1.6.6,3.1.6,2.7.7.5;3.1.1.7|3.1.1.8;3.1.4.2|3.1.4.46;3.1.4.1|3.1.4.4,3.1.3;3.1.1,3.1.6;3.13.1;3.6.2;2.8.2;4.2.1,3.1.6,3.1.6
20825,2.7.1.20,2.7.1,6.1.1.9,2.7.1,2.7.1;2.7.2;2.7.4;2.7.6;2.7.8,2.7.1,2.7.1
20873,2.4.1.314,2.4.1,2.4.1.-|2.4.1.330;2.4.1.241;2.4.1.363;2.4.1.364;2.4.1.365|2.4.1.du;2.4.1.46;2.4.1.236;2.4.1.159;2.4.1.366|2.4.1.367|2.4.1.dv;2.4.1.239;2.4.1|2.4.1.85;2.4.1.203;2.4.1.215;2.4.1.87;2.4.1.22;2.4.1.38|2.4.1.90;2.4.1.13;2.4.1.368|2.4.1.dx;2.4.1.122|2.4.1.307;2.4.1.309;2.4.1.350;2.4.1.-|2.4.1.301;2.4.1.249;2.4.1.192;2.4.1.-|2.4.1.297;2.4.1.338;2.4.1.173,2.4.2;2.4.1,2.4.1;2.4.2;2.7.8;2.7.7;3.6.1,2.4.1,2.4.1
20977,1.7.3.1,1.4.3,1.7.3.1;1.4.3.21;1.1.3.13;1.4.3.21|1.4.3.4;1.1.3.20;1.1.3.7;1.4.3.10|1.4.3.12|1.4.3.22|1.4.3.4|1.4.3.5|1.4.3.8,,1.4.3;1.5.3;1.11.2;1.17.3;1.7.6,1.4.3,1.4.3
21001,1.97.1.2,4.99.1,1.97.1.2;2.3.1.272;1.11.1.21,,2.7.4;1.13.11;5.2.1;1.8.4;2.7.8,1.97.1|2.7.2|2.7.4|4.99.1,1.97.1|2.7.4|4.99.1
21081,2.5.1.6,7.6.2,2.5.1.6,2.7.7,2.5.1;4.2.3;3.6.1;2.7.7;3.13.2,2.5.1,2.5.1
21129,2.1.1.41,2.1.1,5.3.3.5;2.1.1.41;2.1.1.142|2.1.1.41;2.1.1.132;2.1.1.-|2.1.1.263;2.1.1.262;2.1.1.363;1.16.1.8;2.1.1.100;2.1.1.244;2.1.1.317;2.1.1.79;2.1.1.299;2.1.1.197;2.1.1.344;2.1.1.64,2.1.1,2.1.1;5.3.3;2.5.1;1.3.98;4.4.1,2.1.1,2.1.1
21161,2.3.3.8,2.3.1,6.2.1.13;1.2.1.38|2.3.1.1|2.6.1.11|2.7.2.8,6.2.1,4.1.3;6.2.1;2.3.1;2.3.3;1.2.1,6.2.1,6.2.1
21225,2.7.8.10,2.7.8,2.7.8.2;2.7.8.1;2.7.1.91;2.7.8.8;2.7.8.45;3.1.4|3.6.1.53;2.7.8.-|2.7.8.44;2.7.8.11;2.7.8.5;2.7.8.46;2.7.8.14;2.7.8.39;2.4.99.15;2.4.99.14;2.7.6.1,2.8.2,2.7.8;2.7.1;3.1.4;2.7.6;2.4.3,2.7.8,2.7.8
21269,1.5.1.31,1.3.1,1.14.12.17;1.11.1.1|1.11.1.2;1.6.3.5;1.20.1.1;1.12.1.3|1.12.1.5;1.6.3.2;1.7.1.14;1.1.1.318;1.3.1.36;1.3.1.77;1.5.1.40;1.14.13.240;1.1.1.2|1.1.1.n11;1.1.1|1.8.1.9,1.14.13,1.3.1;1.3.3;1.6.5;1.14.12;1.12.1,1.3.1,1.3.1
21353,1.13.11.25,1.13.11,1.13.11.2;1.13.11.15;1.13.11.39;1.13.11.16;1.13.11.25|1.13.11.39;1.15.1.1,,1.13.11;4.1.1;4.1.99;1.3.3;1.17.5,1.13.11,1.13.11
21389,3.5.2.11,3.5.1,3.5.1.17;5.1.1.5|5.1.1.9;3.4.11.15|3.4.11.6;3.4.13.4;3.4.16.6|3.4.17.10|3.4.17.12|3.4.17.2|3.4.17.20|3.4.17.22;2.6.1.36;2.6.1.21;3.5.1.130|3.5.1.ai;3.4.11.2,3.5.1,3.5.1;4.3.2;2.1.4;1.4.99;1.13.12,3.5.1,3.5.1
21397,7.2.4.3,1.3.99,4.1.1.41|4.1.1.9|4.1.1.M5;4.1.1.-|4.1.1.41|4.1.1.9|4.1.1.94|7.2.4.3;2.3.1.226|4.1.1.9;2.3.1.111;2.3.1.239;2.3.1.295;2.3.1.290;2.3.1.94;2.3.1.289;2.3.1.156;2.3.1|2.3.1.39|2.3.1.74,4.1.1,4.1.1;2.1.3;2.3.1;2.8.3;5.3.3,4.1.1,4.1.1
21445,1.3.1.11,1.3.1,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,1.1.1,1.3.1;4.3.1;1.1.1;1.12.1;1.17.1,1.1.1,1.1.1
