Reaction Name,E-zyme1,E-zyme2
R03880,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;3.6.1;2.4.2;2.4.2;2.4.2;2.4.2;2.4.99;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8
R03887,3.5.99;3.5.4;6.3.4,3.5.99;5.3.2;5.3.2
R03918,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R03991,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,2.3.1;2.3.-;2.3.1;3.1.2;3.1.2;2.3.1;2.3.1;2.3.1;3.1.2;3.1.2;3.1.2;2.3.1;3.1.2;3.1.2;2.3.1;2.3.1;2.3.1;3.1.2;3.1.2;2.3.1;2.3.1;3.1.2;2.3.1;2.3.1;2.3.1;3.1.2;2.3.1;6.2.1
R04058,2.3.2;4.3.2;2.3.1;3.5.1,2.3.2;2.3.2;4.3.2
R04099,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R04108,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8
R04112,6.3.2;3.5.1;6.3.1;3.4.13,6.3.2;5.1.1;5.1.1;5.1.1;5.1.1;5.1.1;5.1.1
R04135,4.1.1;6.4.1;2.1.3;1.3.8;1.1.1,4.1.1;4.1.1;1.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1
R04137,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;1.3.8;4.2.1;4.2.1;1.3.1;4.2.1;1.3.8;1.3.1;4.2.1;1.3.99;4.2.1;4.2.1;4.2.1;1.3.1;4.2.1;1.3.8;4.2.1;4.2.1;2.3.1;1.3.99;1.3.1;1.3.8;4.2.1;4.2.1;1.3.1
R04180,2.7.1;3.1.3;3.6.1;2.7.8;2.7.4;2.7.7;3.6.3;2.7.11;3.1.4;2.7.2;2.7.6;2.7.3;3.6.4;3.1.7;4.6.1;2.7.9;3.6.5;3.2.1;2.7.12;2.7.13;2.6.-;2.7.-;4.1.1;2.7.10;1.3.7;1.18.6;4.2.3;3.1.5;2.7.99;2.4.1;5.1.3;1.19.6;3.-.-,2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.4;3.1.3;2.7.8;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;3.1.3;3.1.4;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.5;2.7.1;2.7.1;2.7.7;2.4.1;2.7.7;3.1.3;2.7.7;3.1.3;3.1.3;2.7.1;3.1.3;3.1.3;3.1.3;2.7.8;3.6.1;2.7.1
R04188,2.6.1;1.4.3;1.4.1;1.4.9;1.4.99;1.4.7;1.4.2;4.3.1;1.13.12;4.1.1;1.14.11;2.-.-;2.4.2;1.4.5,2.6.1;2.6.1;1.4.1;2.6.1;1.5.1;4.4.1;1.4.3;1.4.3;1.4.1;1.5.1;1.4.1;4.4.1;4.4.1;2.6.1;2.6.1;1.4.3;1.4.3;2.6.1;1.4.1;1.4.99;1.4.1;2.6.1;1.4.1;4.4.1;4.4.1;4.4.1;1.4.3;4.3.1
R04194,3.2.1;2.4.99;2.4.1;2.5.1;2.4.2;4.2.1;5.1.3;3.1.4;4.2.2,3.2.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.2;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.2;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;3.2.1;3.2.1;2.4.2;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1
R04199,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R04208,,
R04209,4.1.1;6.4.1;2.1.3;1.3.8;1.1.1,4.1.1;4.1.1
R04248,2.5.1;2.1.1;3.3.2;3.8.1;4.4.1;3.3.1;1.17.1;2.3.1;4.2.1;1.14.13;4.99.1;4.1.3;6.3.4;2.8.1;2.6.1;1.3.1;2.9.1,1.14.11;1.14.-;1.14.-;1.14.-;1.14.-;1.14.14;1.14.11;1.14.14;1.14.13;1.14.13;1.14.14;1.14.13;1.14.-;1.14.11;1.14.14;1.14.14;1.14.-;1.14.15;1.14.17;1.14.14;1.14.11;1.14.13;1.14.13
R04249,1.1.99;1.1.1;1.2.1,1.14.11;1.14.14;1.14.11;1.14.14;1.14.17;1.14.11;1.14.14;1.14.11;1.14.14
R04256,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R04356,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.2.1;2.3.1;1.2.1;1.2.1;2.3.1;2.3.1;1.1.1;1.2.1;1.2.1;1.2.4;3.1.2;1.2.1;6.2.1;2.3.1;6.2.1;2.3.1;6.2.1;6.2.1;2.3.1;1.2.7;1.1.1;2.3.1;1.2.7;6.2.1;3.1.2;1.2.7
R04368,,
R04388,,
R04425,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.3.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;1.3.5;4.2.1;3.5.1
R04429,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R04438,2.6.1;1.4.3;1.4.1;1.4.9;1.4.99;1.4.7;1.4.2;4.3.1;1.13.12;4.1.1;1.14.11;2.-.-;2.4.2;1.4.5,2.6.1;1.4.1;2.6.1;2.6.1;1.5.1;4.4.1;1.4.3;1.4.3;1.4.1;1.5.1;1.4.1;4.4.1;4.4.1;2.6.1;2.6.1;1.4.3;1.4.3;2.6.1;1.4.1;1.4.99;1.4.1;2.6.1;1.4.1;4.4.1;4.4.1;4.4.1;1.4.3;4.3.1
R04459,2.7.1;3.1.3;3.6.1;2.7.8;2.7.4;2.7.7;3.6.3;2.7.11;3.1.4;2.7.2;2.7.6;2.7.3;3.6.4;3.1.7;4.6.1;2.7.9;3.6.5;3.2.1;2.7.12;2.7.13;2.6.-;2.7.-;4.1.1;2.7.10;1.3.7;1.18.6;4.2.3;3.1.5;2.7.99;2.4.1;5.1.3;1.19.6;3.-.-,3.1.4;2.7.1;2.7.1;3.1.4;2.7.1;2.7.8;2.4.1;3.6.1;2.7.7;2.7.7;2.7.7;2.7.1;2.7.1;2.7.7;2.7.8;2.7.7;2.7.7
R04463,,
R04564,2.4.99;3.2.1;2.4.1;3.1.4,2.4.99;3.6.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;4.2.3;2.4.1;2.4.1;2.4.1;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.99;2.4.1
R04577,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8
R04662,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.6.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.99;2.4.2;2.4.2;2.4.1;2.4.99;2.4.2;2.4.2;2.4.2;4.2.3
R04682,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R04695,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R04726,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;2.1.3;1.2.4;1.8.1;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,2.3.1;2.3.1;2.3.1;3.1.2;2.3.1;3.1.2;2.3.1;2.3.1;2.3.1;3.1.2;2.3.-;3.1.2;2.3.1;2.3.1;3.1.2;3.1.2;3.1.2;2.3.1;2.3.1;3.1.2;2.3.1;3.1.2;2.3.1;2.3.1;3.1.2;2.3.1;2.3.1
R04813,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;4.2.1;1.17.99;1.17.99;1.3.1;1.3.1;1.3.1;1.3.1;5.1.99;1.3.1;1.3.1;1.3.1;5.1.99;1.3.1;2.1.1
R04835,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R04857,2.3.1;3.1.1;6.2.1;3.1.2;3.5.1;1.2.1;2.3.2;6.1.1;2.3.3;1.2.7;6.3.1;3.7.1;2.1.3;6.3.4;6.3.2;3.4.11;3.2.1;1.2.4;1.8.1;1.1.1;4.1.3;2.3.-;2.5.1;2.8.3;4.4.1;2.1.1;1.-.-;3.4.13;3.5.3;6.1.2;1.2.3;2.6.1;4.3.2;2.7.7,2.3.1;2.1.1;3.5.1;1.5.99;2.-.-;2.5.1;2.1.3;2.1.3;3.5.1;3.5.1;3.5.1;3.5.1;3.5.1;3.5.1;3.5.1;2.1.3;3.5.3;2.1.3;2.3.-;2.1.2;3.4.13;3.4.13;4.3.2;3.5.1;2.3.1;3.5.1;3.5.4
R04862,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R04994,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.1.1;2.1.1;4.1.99;2.1.1;2.5.1;4.1.2;2.1.1;1.14.13;2.1.1;4.2.1;1.14.21;2.1.1;2.1.1;2.1.1;2.4.1;1.14.13
R05071,5.4.99;1.1.1,1.1.1;1.1.1;2.3.1;4.1.3;2.2.1;2.2.1;4.1.3
R05115,2.4.99;3.2.1;2.4.1;3.1.4,2.4.1;3.2.1;2.4.99;2.4.99;2.4.1;2.4.99;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1
R05148,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R05219,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.-.-;2.5.1;2.3.1
R05226,3.5.1;6.3.2;2.3.1;2.3.2;6.3.1;3.4.13;6.3.4;3.4.11;3.4.19;2.1.3;3.4.17;3.1.1;6.2.1;2.1.2;3.4.15;6.3.5;3.5.3;2.3.-;3.5.4;4.3.2;3.4.24;3.4.22;1.2.99;1.4.1;4.3.3,3.5.1;6.3.1
R05227,,
R05248,1.13.11;1.14.99;1.13.-;1.14.13;3.7.1;2.8.1;1.8.1;1.8.99;1.8.7,1.13.11;1.13.11;1.13.11;1.13.11
R05282,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R05289,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R05304,2.7.1;3.1.3;3.6.1;2.7.8;2.7.4;2.7.7;3.6.3;2.7.11;3.1.4;2.7.2;2.7.6;2.7.3;3.6.4;3.1.7;4.6.1;2.7.9;3.6.5;3.2.1;2.7.12;2.7.13;2.6.-;2.7.-;4.1.1;2.7.10;1.3.7;1.18.6;4.2.3;3.1.5;2.7.99;2.4.1;5.1.3;1.19.6;3.-.-,2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;3.1.3;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;3.1.5;2.7.8
R05334,2.6.1;1.4.3;1.4.1;1.4.9;1.4.2;1.4.99;1.4.7;1.13.12;4.1.1;1.14.11;2.-.-;1.5.3;4.2.1;1.21.4;4.3.1,1.4.3;1.4.3;1.4.3;1.4.3;1.4.3;2.6.1;2.6.1;1.5.3;2.6.1;2.6.1;2.6.1;2.6.1
R05368,3.8.1;1.14.13;4.5.1,3.8.1;3.8.1
R05385,4.5.1;3.8.1,1.3.99;4.2.1;4.3.1;1.14.12;1.3.1;4.3.1;4.2.1;4.2.1;1.3.8;4.2.1;5.3.2;2.5.1;4.4.1;5.3.2;1.3.99;4.3.1;1.3.1
R05406,1.13.11;1.14.99;1.13.-;1.14.13;3.7.1;2.8.1;1.8.1;1.8.99;1.8.7,1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11
R05409,1.13.11;1.14.99;1.13.-;1.14.13;3.7.1;2.8.1;1.8.1;1.8.99;1.8.7,1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11
R05436,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R05446,1.5.1;1.5.99;1.4.3;1.5.-;1.12.98;1.4.1;1.5.7;1.5.3;2.5.1,1.1.5;1.1.99;1.5.1;1.12.98;1.12.2
R05449,1.5.1;1.5.99;1.4.3;1.5.-;1.12.98;1.4.1;1.5.7;1.5.3;2.5.1,1.1.5;1.1.99;1.5.1;1.12.98;1.12.2
R05452,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,6.2.1;2.3.1;6.2.1;2.3.1;2.3.1;6.2.1;2.3.1
R05466,1.14.13;1.14.14;1.14.11;1.14.15;1.14.16;1.14.-;1.14.18;1.14.99;1.17.1;1.10.99;1.13.11;1.1.1;1.10.3;1.97.1;1.17.99;1.3.99;1.2.1;1.3.7;1.14.20;4.1.99;3.5.3;1.17.7;1.-.-;3.7.1;1.6.6;2.5.1;1.14.12;1.17.3;1.7.3;1.14.17,1.14.11
R05500,1.97.1;1.11.1;1.22.1;2.5.1;1.14.14;1.3.1,2.5.1;1.3.1;1.3.1;1.3.1
R05507,2.6.1;1.4.3;1.4.1;1.4.9;1.4.99;1.4.7;1.4.2;4.3.1;1.13.12;4.1.1;1.14.11;2.-.-;2.4.2;1.4.5,2.6.1;1.4.1;2.6.1;2.6.1;1.5.1;4.4.1;1.4.3;1.4.3;1.4.1;1.5.1;1.4.1;4.4.1;4.4.1;2.6.1;2.6.1;1.4.3;1.4.3;2.6.1;1.4.1;1.4.1;1.4.99;2.6.1;1.4.1;4.4.1;4.4.1;4.4.1;1.4.3;4.3.1
R05518,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,5.3.1;4.3.1;1.17.1;1.1.1;5.1.3;5.1.3;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;4.2.1;5.1.3;1.1.1;1.1.1;1.1.1;4.2.1;1.1.1;4.2.1;4.2.1;4.2.1;5.1.3;1.1.1;5.1.3;5.1.3;5.1.3;5.1.3;5.1.3;5.1.3;1.17.4;5.1.3;4.2.1;1.17.4;1.17.4;1.17.4;1.17.4;1.14.13;1.1.1;1.1.1;1.1.1;1.14.13;1.3.1;1.14.11;1.1.1;1.1.1;1.14.13;4.2.1;1.1.1;1.17.4;1.3.3;1.14.14;1.14.11;1.17.4;1.1.1;1.1.1;1.17.4;1.-.-;1.1.1;1.1.1
R05569,3.5.4;3.5.99;6.3.4;6.3.5,3.5.99;3.5.99;3.5.99;3.5.4;3.5.4;3.5.99;3.8.1;3.5.4
R05571,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R05588,3.1.2;6.2.1;2.8.3;2.3.1;3.2.1,2.8.3;2.8.3;6.2.1;2.8.3;3.1.2;2.8.3;6.2.1;6.2.1;3.1.2;2.8.3;2.8.3;2.8.3;2.8.3;6.2.1;6.2.1
R05595,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;1.3.1;4.2.1;4.2.1;1.3.8;4.2.1;1.3.1;4.2.1;1.3.1;1.3.8;4.2.1;2.3.1;4.2.1;1.3.8;1.3.1;1.3.1;4.2.1;1.3.8;4.2.1;4.2.1;1.3.99;2.3.1;1.3.1;1.3.99;1.3.8;4.2.1;4.2.1;4.2.1
R05645,5.3.1;3.5.4,5.3.1;5.3.1;5.3.1;5.3.1;5.3.1;5.3.1;3.5.-
R05646,,
R05649,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R05678,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R05680,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R05684,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R05689,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R05700,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R05720,1.13.11;1.14.99;1.13.-;1.14.13;3.7.1;2.8.1;1.8.1;1.8.99;1.8.7,1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.-;1.13.11;1.13.11;1.13.11;1.13.11
R05748,1.8.1;1.8.4;1.11.1;1.8.98;1.17.4;1.8.3;2.8.1;1.8.5;2.8.4;1.5.4,1.11.1
R05865,6.4.1;2.3.1;4.1.1;4.1.3;4.1.2;1.1.1;2.1.1;1.14.14;3.7.1;1.14.99;2.1.3,2.3.1;6.4.1;6.4.1;2.3.1;4.1.1;6.4.1;6.4.1;6.4.1;6.4.1
R06028,,
R06149,,
R06150,,
R06177,,
R06250,,
R06310,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,2.3.1;6.2.1;2.3.1;6.2.1;6.2.1;3.1.2;2.3.1;3.1.2;6.2.1
