reaction_id,EC Number,BEC-Pred,SelenzymeRF,SIMMER,Theia,MajorityVote,MajorityVoteCore4
18898,1.21.99.3,1.1.99,1.21.99.3;1.21.99.4|1.97.1.10;1.21.1.1|1.22.1.1;2.5.1.18,1.11.1,1.3.99;1.1.99;1.2.99;1.16.99;1.21.99,1.21.99,1.21.99
18910,2.1.1.136,2.1.1,2.1.1.132;2.1.1.69;2.1.1|2.1.1.76;2.1.1.114;2.1.1.201,2.1.1,2.1.1;2.5.1;2.8.4;4.4.1;1.17.98,2.1.1,2.1.1
18914,2.4.3.6,2.4.3,2.4.99.1;2.4.99.10;2.4.99.9;2.4.99.15;2.4.99.14;2.4.99.4;2.4.99.8;2.4.99.2|2.4.99.4;2.4.99.13;2.7.8.46;2.7.8.14;3.2.1.18,2.4.3;2.4.1,2.4.3;2.7.1;2.7.8;2.4.99;3.1.4,2.4.99,2.4.99
19086,2.6.1.33,2.6.1,2.6.1.59;2.6.1.92;2.6.1.102;2.6.1.33;2.6.1.90;2.6.1.-|2.6.1.106;2.6.1.34|2.6.1.91;2.6.1.98;4.2.1.168;1.4.7.1;2.6.1.104;2.6.1.94;1.2.1.38|2.3.1.1|2.6.1.11|2.7.2.8,2.6.1,2.6.1;4.2.1;2.4.1;3.2.1;1.14.11,2.6.1,2.6.1
19130,2.7.1.145,2.7.1,2.7.1.21,2.7.1,2.7.1;2.7.2;2.7.4;2.7.11;2.7.12,2.7.1,2.7.1
19130,2.7.1.145,2.7.1,2.7.1.21,2.7.1,2.7.1;2.7.2;2.7.4;2.7.11;2.7.12,2.7.1,2.7.1
19178,5.4.3.2,5.1.1,5.1.1.5|5.1.1.9;2.6.1.21;2.6.1.36;3.4.11.15|3.4.11.6;3.5.1.17;3.4.16.6|3.4.17.10|3.4.17.12|3.4.17.2|3.4.17.20|3.4.17.22;3.5.1.130|3.5.1.ai;3.4.13.4;3.4.11.2,5.4.3,2.6.1;5.1.1;6.3.2;4.1.1;4.4.1,2.6.1,5.1.1
19182,1.3.8.9,1.3.8,1.3.99.3;1.3.3.6|1.3.8.1|1.3.99.-|1.3.99.2|1.3.99.3;1.3.99.7;1.3.3.6|1.3.8.1|1.3.99.-|1.3.99.13|1.3.99.3;1.3.3.6|1.3.8.9|1.3.99.-|1.3.99.13|1.3.99.3;1.3.99.12;1.14.19.56;1.14.14.15;1.5.1.45;1.3.8.4|1.3.99.10|1.3.99.3;2.1.1.74,1.3.99;1.3.8,1.3.8;1.3.99;1.5.1;1.14.14;1.3.1,1.3.8,1.3.99
19198,2.7.7.51,6.3.1,6.3.5.-|6.3.5.13;3.6.2.1;1.18.6.1,2.8.2,2.8.2;3.6.2;1.8.4;2.7.3;3.10.1,3.6.2,2.8.2
19218,4.5.1.1,5.5.1,5.5.1.7;2.5.1.47;1.14.20.14;2.5.1.18,,2.7.7;2.7.4;2.7.1;2.7.8;2.5.1,5.5.1,5.5.1
19270,6.2.1.31,6.2.1,6.2.1.37;6.2.1.32;6.2.1.65|6.2.1.ak;6.2.1.33;6.2.1.27;6.2.1.2|6.2.1.30;6.2.1.1,6.2.1,6.2.1;2.7.4;2.3.1;2.7.7;3.1.2,6.2.1,6.2.1
19290,3.1.3.24,3.1.3,2.7.1.69;2.4.1.329;2.4.1.7;2.3.1.15|2.3.1.51|2.4.1.184|2.4.1.46|3.1.3.4,3.1.3,3.1.3;3.6.1;3.1.4;3.6.4;3.6.5,3.1.3,3.1.3
19306,2.3.1.151,2.3.1,2.3.1.177;2.3.1.156|2.3.1.74;2.3.1.159;2.3.1.237,2.3.1,2.3.1;6.2.1;3.1.2;2.3.3;4.1.1,2.3.1,2.3.1
19358,1.14.13.247,1.14.13,1.14.13.225|1.6.3.1;1.6.3.5;1.11.1.6|1.14.13.225|1.3.1.95|1.6.3.1|1.6.3.3|1.6.99.3,1.14.13,1.14.13;1.14.19;1.14.99;2.1.1;4.1.99,1.14.13,1.14.13
19446,1.13.11.23,1.13.11,1.2.2.4;1.13.12.24;1.14.14.117;1.14.11.22;1.13.12.6;1.13|1.13.12.19;1.14.11.25;1.13.11.48;1.14.11.6;1.14.11.15;1.14.11.17;1.14.11.12;1.14.11.52;1.14.20.7;1.14.11.32;1.13.11.47;1.14.12.22;1.14.11|1.14.11.-|1.14.11.13;1.7.3.3;1.14.11.33;1.14.11.11;1.14.11.21;1.13.11.27,4.1.1,1.13.11;4.1.1;1.14.12;1.13.12;1.2.3,4.1.1,1.13.11
19550,3.1.1.40,3.1.1,3.5.2.6,,3.6.1;3.2.1;4.2.1;3.1.1;3.1.4,3.1.1,3.1.1
19558,1.14.99.24,1.14.99,1.14.99.24;1.4.3.13;1.8.3.3;1.8.3.5;1.3.3.6;1.14.18.1;1.3.5.2,1.14.19,1.14.99;1.14.19;3.3.2;1.17.99;1.14.13,1.14.99,1.14.99
19714,6.2.1.15,6.2.1,6.2.1.3;6.2.1.2|6.2.1.3;6.2.1.60;6.2.1.26;6.2.1.7;6.2.1.1,6.2.1,6.2.1;3.1.2;1.2.1;2.3.1;2.7.4,6.2.1,6.2.1
19746,1.21.99.4,1.1.99,1.21.99.4|1.97.1.10;1.21.99.3;2.5.1.18,1.1.3,1.3.99;1.1.99;1.16.99;1.2.99;1.21.99,1.21.99,1.21.99
19754,6.3.1.14,6.3.2,4.4.1.37;6.3.1.1|6.3.5.4,6.3.1,6.3.1;6.1.1;6.3.4;3.6.1;6.3.2,6.3.1,6.3.1
19770,4.2.1.97,4.2.1,4.2.1.95;4.2.1.161;4.2.1.131;2.4.1.8|3.2.1.20|4.2.1.131;1.1.1.71;4.2.3.197;5.4.99.54;3.1.7.10;4.2.3.68;3.1.7.4;3.1.7.7|4.2.3.194;1.6.5.2,,4.2.1;1.17.99;5.5.1;5.4.4;4.1.3,4.2.1,4.2.1
19782,2.6.1.24,2.6.1,2.6.1.21;2.6.1.1|2.6.1.19|2.6.1.42|2.6.1.5|2.6.1.57,2.6.1,2.6.1;1.13.12;1.14.11;4.1.1;5.1.1,2.6.1,2.6.1
19802,2.7.7.3,6.2.1,2.7.7.1|2.7.7.18,2.7.8;2.7.7,2.7.7;2.7.4;3.6.1;2.7.1;2.5.1,2.7.7,2.7.7
19874,3.1.6.2,3.1.6,3.1.6.2;1.14.99.9;1.8.2.2;3.1.6.13;3.1.6.1|3.1.6.2;2.7.1.25|2.7.7.4,,3.1.6;4.2.1;3.12.1;3.13.1;3.8.1,3.1.6,3.1.6
19894,2.7.4.7,2.7.4,2.7.4.31;2.7.4.16|2.7.4.9,2.7.4;2.7.1,2.7.4;2.7.1;2.7.7;2.7.11;2.7.2,2.7.4,2.7.4
19910,1.1.2.3,1.1.99,1.1.1|1.1.1.27|1.1.1.28,,1.1.99;4.1.3;3.7.1;5.1.2;1.14.11,1.1.99,1.1.99
19970,1.7.3.6,1.13.11,1.13.12.16;1.7.3.6;1.7.3.1;1.14.13.167;1.7.2.6;1.14.12.23;1.14.12.24;1.15.1.1,5.1.1,1.14.99;1.9.6;1.16.3;1.13.12;1.14.13,1.13.12,1.13.12
19994,1.8.4.11,1.17.4,1.8.4.13|1.8.4.14;1.8.4.11|1.8.4.13,1.11.1,1.8.3;1.17.4;1.8.1;2.8.1;1.8.5,1.8.4,1.17.4|1.8.4
19994,1.8.4.11,1.17.4,1.8.4.13|1.8.4.14;1.8.4.11|1.8.4.13,1.11.1,1.8.3;1.17.4;1.8.1;2.8.1;1.8.5,1.8.4,1.17.4|1.8.4
20018,1.12.98.2,2.1.1,1.5.98.1;1.12.98.2|1.5.98.1|1.5.99.9;1.12.1.2|1.12.1.5;1.12.1.3|1.12.1.5;3.5.4.-|3.5.4.27;1.1.1.271|5|5.-.-.-;1.3.8.2;1.12.98.1;5.1.3.2,1.3.3,6.3.3;3.5.4;4.3.1;4.2.1;4.1.1,1.5.98,1.5.98
20114,5.4.2.6,2.4.1,5.4.2.2;5.4.2.6;5.4.2.2|5.4.2.5|5.4.2.8;2.7.7.12;2.7.7.69,5.4.2;3.1.3,2.7.1;2.7.8;5.3.1;5.1.3;1.1.1,5.4.2,5.4.2
20226,2.1.1.68,2.1.1,2.1.1.68;2.1.1.25|2.1.1.6;2.1.1.104;2.1.1.42;2.1.1.-|2.1.1.267|2.1.1.42;2.1.1.169|2.1.1.68;2.1.1.128;2.1.1.155;2.1.1.-|2.1.1.338;2.1.1.336;2.1.1.65;2.1.1.146;2.1.1.116;2.1.1.283;2.1.1.-|2.1.1.169|2.1.1.175;2.1.1.149|2.1.1.169|2.1.1.267|2.1.1.76;2.1.1.222,2.1.1,2.1.1;2.5.1;2.8.4;1.17.98;3.13.2,2.1.1,2.1.1
20270,4.2.2.6,4.1.2,3.2.1.172;3.2.1.179;3.2.1.180;4.2.2.3;4.2.2.11;5.3.1.17;4.2.2.24;5.5.1.27;4.2.1.40;4.2.1.42;4.2.1.156;4.2.1.158;4.2.2.1,3.2.1,3.2.1;5.3.1;5.4.99;4.2.99;5.4.1,3.2.1,3.2.1
20282,2.8.2.24,2.8.2,2.8.2.24;2.8.2.-|2.8.2.38;1.8.4.8;2.8.2.37|2.8.2.8;2.8.2.1;2.8.2.15|2.8.2.2|2.8.2.4;2.8.2.25;2.8.2.-|2.8.2.39;2.8.2.27;2.8.2|2.8.2.14|2.8.2.15|2.8.2.2;2.8.2.11;2.8.2.1|2.8.2.3,2.8.2,2.8.2;3.6.2;1.8.4;2.4.99;2.7.9,2.8.2,2.8.2
20374,6.2.1.17,6.2.1,6.2.1.1|6.2.1.17|6.2.1.2|6.2.1.3,6.2.1,6.2.1;3.1.2;1.2.1;2.3.1;2.7.4,6.2.1,6.2.1
20690,3.1.1.42,3.3.2,2.3.1|2.3.1.133|2.3.1.99|3.1.2.-;2.4.1.126;2.3.1.98;2.4.1.299;5.5.1.5;3.1.1.73;5.5.1.27;2.3.1.92;5.5.1.1;1.13.11.16;1.1.5.8;1.3.1.87,2.3.1,3.1.1;2.3.1;3.6.1;2.5.1;5.5.1,2.3.1,2.3.1
20733,1.8.4.16,1.17.4,2.3.2.23,5.1.1,2.7.4;2.7.8;2.6.1;2.8.3;5.2.1,1.17.4|2.3.2|2.4.1|2.7.4|5.1.1,1.17.4|2.3.2|2.7.4|5.1.1
20749,1.14.20.1,1.14.11,1.14.11.67;1.13|1.13.12.19;1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67;1.14.11.66|1.14.11.67|1.14.11.68|1.14.11.69;1.14.11.33;1.14.11.51;1.14.11.53;1.14.11.26;1.14.20.1;1.14.11.58;1.14.20.15;1.14.11.4,1.13.11,1.14.11;1.13.12;1.14.20;1.21.3;1.14.13,1.14.11,1.14.11
20765,2.1.3.1,2.8.3,2.1.3.1;4.1.1.41|4.1.1.9|4.1.1.M5;4.1.1.-|4.1.1.41|4.1.1.9|4.1.1.94|7.2.4.3;2.3.1.226|4.1.1.9;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,7.2.4;4.1.1,5.4.99;4.1.3;2.3.1;2.6.1;5.3.3,4.1.1,4.1.1
20833,7.6.2.6,7.6.2,6.3.2.3;6.3.4.20,7.3.2;7.2.2,3.6.1;3.6.4;3.6.5;6.3.5;5.6.2,7.2.2,3.6.1|6.3.2|7.3.2|7.6.2
20849,1.2.3.3,1.13.12,1.2.3.3;1.2.2.4;1.4.3.13;1.4.3.2;1.4.3.3;1.1.3.15;1.4.3.1|1.4.3.11|1.4.3.2|1.4.3.3|1.4.3.7,4.1.1,4.1.1;1.1.3;1.2.3;1.5.3;1.13.11,4.1.1,4.1.1
20897,6.3.4.6,6.3.4,6.3.4.6;2.1.3.3|6.3.5.5,6.2.2,6.3.1;6.3.4;6.3.5;6.3.2;3.5.2,6.3.4,6.3.4
20929,1.8.5.9,2.8.1,1.8.5.9;1.1.5.10;1.4.5.1;1.2.5.2;1.1.98.4;1.6.5.2,1.11.1,1.8.5;1.3.5;1.1.5;2.8.1;1.21.4,1.8.5,1.8.5
20977,1.7.3.1,1.5.3,1.7.3.1;1.1.3.13;1.4.3.21;1.4.3.21|1.4.3.4;1.1.3.7;1.1.3.20;1.4.3.10|1.4.3.12|1.4.3.22|1.4.3.4|1.4.3.5|1.4.3.8,,1.4.3;1.8.3;1.5.3;1.17.3;1.9.6,1.1.3,1.4.3
21001,1.97.1.2,5.1.3,1.97.1.2;2.3.1.272;1.11.1.21,5.4.4,2.7.4;2.7.8;5.2.1;2.8.3;2.3.1,1.97.1|2.4.99|2.7.4|5.1.3|5.4.4,1.97.1|2.7.4|5.1.3|5.4.4
21065,1.8.4.2,1.17.4,2.1.1.137;1.8.4.2;1.20.4.1;2.3.2.36;1.17.4.1,1.11.1,2.7.4;2.7.8;2.6.1;2.8.3;5.2.1,2.1.1,1.17.4
21097,4.2.1.10,4.2.1,1.4.1.-|1.4.1.24;1.1.1.166|1.1.1.24|1.1.1.282;1.1.5.8;4.2.1.3|4.2.1.4;4.2.1.170;4.2.1.-|4.2.1.114|4.2.1.36,4.2.1,4.2.1;3.7.1;4.1.3;3.2.1;1.17.99,4.2.1,4.2.1
21105,1.14.99.38,1.14.99,1.14.99.38;1.17.99.10|1.17.99.M1;1.14.15.22;1.14.13.159|1.14.14.24|1.14.15.15;1.14.14.24;1.14.15.6;1.3.3.6;1.4.3.13;1.1.3.20;1.1.3.30;1.8.3.5;1.1.3.18;1.1.99.8;1.14.12.22;1.14.12.1;1.14.13.242;1.6.3.1,1.17.99,1.17.99;1.14.99;1.14.19;1.14.13;1.3.99,1.14.99,1.14.99|1.17.99
21257,2.5.1.19,2.5.1,2.5.1.57;2.5.1.54|2.5.1.55,,2.5.1;3.1.3;2.7.7;2.7.4;3.3.2,2.5.1,2.5.1
21261,1.8.4.14,1.17.4,1.8.4.13|1.8.4.14;1.8.4.11|1.8.4.13,1.11.1,1.8.3;1.17.4;1.8.1;3.1.2;1.11.1,1.17.4,1.17.4|1.8.4
21337,1.1.1.107,1.1.1,1.1.1.107;1.11.1.1|1.14.12.17;1.7.99.6;1.12.1.2|1.12.1.5;1.14.13.223;1.6.5.2,1.14.12;1.1.1,1.1.1;1.2.1;1.4.1;1.16.1;1.5.1,1.1.1,1.1.1
21341,1.13.11.43,1.13.11,1.1.3.38;1.10.3.2;4.1.2.41|4.1.2.61;1.1.99.36;1.14.18.3,,4.1.2;1.13.11;1.1.3;2.7.4;2.7.8,1.13.11,1.13.11
21349,2.3.1.235,2.3.1,2.3.1.235;2.3.1.216;2.3.1.156;2.3.1.156|2.3.1.74;2.3.1.159|2.3.1.74;2.3.1.233;2.3.1.237,2.3.1,2.3.1;4.4.1;2.5.1;3.1.2;2.3.3,2.3.1,2.3.1
21377,1.13.11.46,1.13.11,1.13.11.46;1.14.14.117;1.13|1.13.12.19;1.13.11.27;1.13.12.24;1.13.12.6;1.2.2.4;4.1.1.108;1.14.11.9;1.14.11.39;1.14.11.45;1.14.20.7;1.14.11.75;1.14.11.76;1.14.11|1.14.11.2|1.14.11.57;1.14.11.28;1.14.11.56;1.14.11.40;1.14.11.21;1.14.11.-|1.14.11.55;1.14.11.41;1.14.11.25;1.14.11.24;1.14.11.18;1.14.11.6,,1.1.3;1.14.11;1.13.12;1.13.11;1.2.3,1.13.11,1.13.11
21381,6.2.1.24,6.2.1,6.2.1.16;6.2.1.3;6.2.1.2|6.2.1.3;6.2.1.1,6.2.1,6.2.1;3.1.2;1.2.1;2.3.1;2.7.4,6.2.1,6.2.1
21453,1.14.17.3,1.14.11,1.14.17.3;1.10.3.3;1.3.3.16;1.14.11.64;1.4.3.13;1.4.3.3;1.4.3.2,4.2.1,1.14.17;4.3.2;3.5.3;1.3.3;1.15.1,1.14.17,1.14.17
21473,6.2.1.18,6.2.1,6.2.1.18;2.3.3.8|4.1.3.6;6.2.1.5,6.2.1,6.2.1;2.3.1;3.1.2;2.3.3;1.2.1,6.2.1,6.2.1
21505,2.2.1.4,4.1.2,2.3.1.190;2.2.1.1;4.1.2|4.1.2.52|4.1.2.n4|4.1.3.17|4.1.3.39,5.3.1,2.3.1;4.1.2;5.1.3;2.7.8;2.5.1,4.1.2,4.1.2
21541,5.3.1.24,5.3.1,2.4.2.18|4.1.3.27,4.1.1,5.3.1;1.1.1;4.1.2;2.2.1;5.1.3,5.3.1,5.3.1
21573,1.13.11.48,1.13.11,1.13.11.48;1.13.11.53;1.13.11.24;1.13.11.47;1.14.14.18,4.1.1,1.13.11;4.1.99;1.13.12;1.14.12;4.1.1,1.13.11,1.13.11
21601,2.3.1.144,2.3.1,2.3.1.118;2.3.1.84;2.3.1.302;2.3.1.196;2.3.1.230;2.3.1.71;2.3.1.5;6.2.1.2|6.2.1.25|6.2.1.33;1.2.1.58;2.3.1.177;3.1.2.23;2.3.1.180,2.3.1,2.3.1;6.2.1;3.1.2;2.3.2;2.3.3,2.3.1,2.3.1
21617,2.4.3.4,2.4.3,2.4.99.1;2.4.99.2;2.4.99.4;2.4.99.3;2.4.99.6;2.4.99.15;2.4.99.14;2.7.8.46;2.4.99.7;2.7.8.14;2.4.99.13;2.4.99.8;2.4.99.11|2.4.99.9;2.7.8.32;2.7.8.11;3.5.4.12;3.2.2.10;2.7.8.39;6.1.2.2;2.7.8.45;2.4.99.12;2.4.1.132;3.2.1.85,2.4.3;2.4.1,2.4.3;2.4.99;3.1.4;2.7.1;2.7.8,2.4.99,2.4.99
21633,1.10.3.1,1.10.3,1.13.11.1;1.10.3.2;1.13.11.2,,1.13.11;1.10.3;1.21.3;1.14.15;5.4.4,1.10.3,1.13.11
21693,3.6.1.16,3.1.4,2.7.7.39;2.7.8.45;2.7.8.-|2.7.8.44;2.7.8.39;6.3.2.5;2.7.8.8;2.7.8.11;2.7.8.38;2.7.8.1;2.7.8.2;2.5.1.143;2.7.6.1,2.7.8,3.6.1;3.1.4;2.7.9;3.1.7;2.7.1,2.7.8,2.7.8
21729,1.1.1.132,1.1.1,1.11.1.1|1.14.12.17;1.12.1.2|1.12.1.5;1.1.1.22;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.3.1.44;1.1.1.-|1.1.1.211|1.1.1.35,1.1.1,1.1.1;1.2.1;1.12.1;1.16.1;1.7.1,1.1.1,1.1.1
21737,5.4.3.3,5.1.1,5.4.3.3;2.3.1.264;1.4.1.11;5.4.3.5;5.1.1.10|5.1.1.12|5.1.1.9;2.6.1.13;2.3.2.30;2.6.1.36;3.5.1.132;2.6.1.21;3.4.13.4;5.1.1.5|5.1.1.9;5.4.99.58;3.5.1.17;3.4.11.15|3.4.11.6;3.4.16.6|3.4.17.10|3.4.17.12|3.4.17.2|3.4.17.20|3.4.17.22,5.4.99,2.6.1;2.1.4;2.3.2;6.3.2;1.4.1,5.4.3,5.4.3
21745,4.4.1.14,4.4.1,2.3.1.184;2.3.1.228;2.3.1.229;2.5.1.152|2.5.1.cg;2.5.1.43;2.5.1.38;2.1.1.342;2.1.1.326;2.3.1.244;2.6.1.62;2.3.1.161;2.1.1.11;2.1.1.294;2.5.1.108;2.5.1.25,,2.1.1;2.5.1;4.4.1;1.17.98;4.3.1,2.3.1,2.3.1
21881,1.2.3.4,1.1.3,1.2.2.4;4.1.1.109;4.1.1.108;4.1.1.107;1.3.3.3,4.1.1,1.2.3;4.1.1;1.15.1;1.1.3;1.2.2,4.1.1,4.1.1
21909,1.1.1.252,1.1.1,1.1.1.252;1.11.1.1|1.11.1.2;1.7.1.14;1.12.1.3|1.12.1.5;1.3.1.77;1.8.1.15|1.8.1.9;1.14.13.240;1.6.5.2,1.1.1,1.1.1;1.14.13;1.3.1;4.1.99;1.5.1,1.1.1,1.1.1
21969,4.2.3.4,4.2.3,4.2.3.154;3.1.3.29;2.5.1.57;2.5.1.54|2.5.1.55,,3.1.3;4.2.1;4.2.3;4.1.3;6.4.1,4.2.3,4.2.3
22029,2.3.1.162,2.3.1,2.3.1.180,2.3.1,2.3.1;3.1.2;2.3.2;2.3.3;6.2.1,2.3.1,2.3.1
22089,2.7.6.5,2.7.4,2.7.6.5;2.7.7.79;6.3.4.19,2.7.9,2.7.7;2.7.4;2.5.1;3.1.7;4.6.1,2.7.7,2.7.4|2.7.7
22093,1.3.7.3,1.3.7,5.6.1.9;1.3.7.6;1.3.7.5;1.3.7.3;1.14.14.18|1.14.99.3;2.1.1.342;1.14.13.81;1.3.7.4,1.3.7,1.3.7;1.1.7;1.97.1;2.8.1;1.14.15,1.3.7,1.3.7
22117,2.4.1.191,2.4.1,2.4.1.17;2.4.1.254;2.4.1.249;2.4.1.238;2.4.1|2.4.1.-|2.4.1.298;2.4.1.264;2.4.1.111;2.4.1.170;2.4.1.126;2.4.1.128;2.4.1.114|2.4.1.35;2.4.1.35|2.4.1.91;2.4.1.185;2.4.1.226;2.4.1.225;2.4.1.-|2.4.1.286;2.4.1.234;2.4.1.135,2.4.1,2.4.1;2.4.2;3.6.1;2.7.1;2.7.7,2.4.1,2.4.1
22121,6.2.1.4,6.2.1,6.2.1.4;6.2.1.26;6.2.1.3;6.2.1.5,6.2.1,6.2.1;2.3.1;3.1.2;2.3.3;2.8.3,6.2.1,6.2.1
22125,3.1.1.80,3.1.1,3.1.1.80;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,3.1.1,3.1.1;3.6.1;3.7.1;1.2.98;3.5.1,3.1.1,3.1.1
22329,2.5.1.3,2.5.1,2.5.1.3,2.5.1,2.5.1;3.5.99;2.7.7;3.6.1;4.2.3,2.5.1,2.5.1
22373,1.7.3.5,1.5.3,1.7.3.1;1.1.3.15;1.4.3.2;1.4.3.3;1.4.3.1|1.4.3.11|1.4.3.2|1.4.3.3|1.4.3.7;1.8.3.5;1.13.12.16;1.2.3.1,1.13.11,1.5.3;1.11.1;1.8.3;1.4.3;1.1.3,1.5.3,1.5.3
22469,3.5.4.29,3.6.1,6.3.2.34;6.3.5.-|6.3.5.13;6.3.5.11;6.3.1.12;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16;6.3.5.9;6.3.5.10,3.5.4,3.5.4;6.3.4;3.6.1;2.4.2;2.7.9,3.5.4,3.5.4
22561,1.3.1.45,1.3.1,1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.3.1.45;1.1.1.318;1.1.1|1.8.1.9;1.6.5.2,1.3.1;1.1.1,1.1.1;1.3.1;1.14.13;5.5.1;4.1.99,1.3.1,1.3.1
22573,1.5.99.5,1.17.99,1.5.3.18;1.1.2.7;1.1.99.37;2.5.1.140;2.3.1.68;1.5.1.10|1.5.1.9;1.5.8.2;1.14.14.1,,1.14.99;2.1.1;1.5.99;1.5.3;1.14.19,1.5.3,1.5.3
22645,1.14.14.98,1.14.14,1.14.14.-|1.14.14.13;1.14.14.3;1.14.14.28;1.14.14.5;1.14.14.15;1.14.19.56;1.14.14.8;1.14.14.46;1.14.14.98;1.5.1.39;1.14.14.108;1.14.99.46;1.14.14.30;1.13.12.16;1.14.19.9,1.14.14,1.14.14;1.14.19;1.5.1;1.3.8;1.17.7,1.14.14,1.14.14
22729,2.9.1.1,3.1.3,2.9.1.1;2.9.1.2;2.5.1.73;6.3.2.27;6.3.1.12;6.3.2.17,2.4.99,3.1.3;3.6.4;2.7.9;3.6.5;5.6.2,3.1.3,3.1.3
22801,5.5.1.9,5.4.99,5.5.1.9;1.14.13.70;1.14.14.154;1.14.18.10;1.1.1.-|1.1.1.270;1.14.13.72;2.1.1.143;5.4.99.8;5.3.3.5;1.1.1.-|1.1.1.418;2.1.1.142|2.1.1.41;5.4.99.33;5.4.99.41;5.4.99.7;5.4.99.34;5.4.99.47;1.3.1.70,5.3.3,5.4.99;5.3.3;2.7.4;5.2.1;5.5.1,5.3.3|5.4.99,5.4.99
23077,1.21.1.2,1.18.1,1.2.1.50;1.2.1.84;1.3.1.38;1.3.1.8;1.3.1.93;1.1.1.330|1.1.1.36;1.3.1.34;1.3.1.124;1.3.1.10|1.3.1.39;1.3.1.44;1.1.1.-|1.1.1.211|1.1.1.35,1.14.13;1.3.1,1.3.1;1.1.1;1.2.1;1.16.1;1.5.1,1.3.1,1.3.1
23085,4.1.3.26,4.1.3,4.1.3.26;2.8.3.8;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,,4.1.3;2.8.3;4.2.1;2.6.1;5.4.99,4.1.3,4.1.3
23101,2.7.4.11,2.7.4,2.7.4.12|2.7.4.13|2.7.4.8,2.7.4,2.7.4;2.7.1;2.7.7;2.7.2;2.7.11,2.7.4,2.7.4
23129,6.2.1.40,6.2.1,6.2.1.2|6.2.1.3;6.2.1.26;6.2.1.60;6.2.1.1|6.2.1.2,6.3.2;6.2.1,6.2.1;3.1.2;1.2.1;2.3.1;2.7.4,6.2.1,6.2.1
23177,6.2.1.1,6.2.1,6.2.1.1,6.2.1,6.2.1;2.3.1;1.2.1;3.1.2;2.7.4,6.2.1,6.2.1
23305,3.1.1.10,3.1.1,3.1.1.10;5.5.1.27;2.3.1.93;3.1.1.1|3.1.1.84,,3.1.1;3.6.1;1.2.98;3.5.2;3.7.1,3.1.1,3.1.1
23425,5.4.2.10,5.1.3,2.6.1.16;5.4.2.2,5.4.2,2.7.1;2.7.8;2.7.4;5.3.1;1.1.1,5.4.2,5.4.2
23537,5.4.2.2,5.4.2,5.4.2.2;5.4.2.6;5.4.2.2|5.4.2.5|5.4.2.8;2.7.7.12;2.7.7.69,5.4.2;3.1.3,2.7.1;5.1.3;2.7.8;5.3.1;2.7.4,5.4.2,5.4.2
23537,5.4.2.2,5.4.2,5.4.2.2;5.4.2.6;5.4.2.2|5.4.2.5|5.4.2.8;2.7.7.12;2.7.7.69,5.4.2;3.1.3,2.7.1;5.1.3;2.7.8;5.3.1;2.7.4,5.4.2,5.4.2
23545,2.4.1.240,2.4.1,2.4.1.365|2.4.1.du;2.4.1.239;2.4.1.272;2.4.1.123;2.4.1.304;2.4.1.305;2.4.1.303;2.4.1.270;2.4.1.297;2.4.1.-|2.4.1.301;2.4.1.13|2.4.1.14;2.4.1.276;2.4.1.309;2.4.1.356;2.4.1.271;2.4.1.-|2.4.1.293;2.4.1.58;2.4.1|2.4.1.44;2.4.1.32;2.4.1.159;2.4.1.238;2.4.1.252;2.4.1.132;2.4.1.361;2.4.1.234;2.4.1.187;2.4.1.357;2.4.1.126;2.4.1.-|2.4.1.286;2.4.1.91,2.4.1,2.4.1;2.4.2;3.6.1;2.7.1;2.7.7,2.4.1,2.4.1
23561,2.7.8.26,2.5.1,2.7.8.26,2.7.7,2.5.1;2.7.8;4.6.1;6.3.5;2.4.99,2.5.1,2.5.1
23577,1.14.19.66,1.14.14,1.14.19.66;1.14.14.13;1.14.14.3;1.14.14.28;1.14.14.5;1.5.1.39;1.14.14.15;1.14.19.56;1.14.14.8;1.14.14.46;1.14.99.46;1.14.14.155;1.14.14.108;1.14.14.22;1.14.14.21,,1.14.14;1.14.19;1.5.1;1.3.8;1.17.7,1.14.14,1.14.14
23581,5.3.99.4,5.3.99,5.3.99.2|5.3.99.3|5.3.99.4;1.1.1|1.1.1.-|1.1.1.188;1.11.1.20;5.3.99.5;1.14.99.1;1.14.14.1,5.3.99,5.3.99;3.3.2;1.11.1;2.5.1;4.2.99,5.3.99,5.3.99
23585,6.3.2.12,6.3.2,6.3.2.17;6.3.2.33;6.3.2.41|6.3.2.42;6.3.2.32;6.3.2.9,6.3.1,6.3.2;6.3.1;3.5.2;3.5.1;6.3.4,6.3.2,6.3.2
