reaction_id,EC Number,BEC-Pred,CLAIRE,SelenzymeRF,SIMMER,Theia,BridgIT,E-zyme1,E-zyme2,MajorityVote,MajorityVoteCore4
R08619,2.3.3.17,2.3.3,4.1.3;4.1.2;2.3.3;4.4.1,2.3.3.13|4.1.3.-,2.3.3;2.3.1,2.3.3;4.2.1;2.3.1;3.1.2;4.1.3,2.3.3.17;2.3.1.182;6.2.1.1;2.3.2.14;1.2.1.95;2.1.3.6;6.1.2.2;6.3.1.20;6.3.4.10;2.1.2.2,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;3.1.2;1.2.1;6.2.1;2.3.1;6.2.1;2.3.1;1.2.7;2.3.1;3.1.2;1.2.7;1.2.1;1.2.7;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1,2.3.3,2.3.3
R03586,1.1.1.113,1.1.1,1.1.1;1.3.1;2.3.1;1.8.1,1.1.1.179|1.3.1.20;1.1.1.117;1.1.1.376;1.1.1.113;1.1.1.359|1.1.1.376|1.1.1.46;1.1.1.116;1.1.1.119|1.1.1.47;1.1.1.120|1.1.1.179|1.1.1.359|1.1.1.360|1.1.1.47|1.1.1.48|1.3.1.20;1.1.1.118|1.1.1.121|1.1.1.359|1.1.1.370|1.1.1.47;1.1.1.121;1.1.1.122|1.1.1.316;1.1.1.292;1.1.1.363|1.1.1.49;1.6.5.4,1.3.1;1.1.1,1.1.1;2.3.1;1.3.1;1.2.1;1.8.1,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R02781,2.6.1.50,2.6.1,2.6.1;1.4.1;2.7.2;1.5.1,2.6.1.50;2.6.1.104;4.2.1.44;2.6.1.-|2.6.1.101;5.3.99.-|5.3.99.11;1.1.1.18;1.1.1.-|1.1.1.370;1.1.1.-|1.1.1.371;2.6.1.-|2.6.1.34;4.3.1.15;4.2.1.40;4.2.1.42;4.2.1.156;4.2.1.158;2.6.1.92;2.6.1.90;2.6.1.102;2.6.1.15|2.6.1.39;2.6.1.-|2.6.1.33|2.6.1.59;2.6.1.59;2.6.1.98;4.4.1.13,2.6.1,2.6.1;1.4.1;1.1.1;1.1.99;2.2.1,,2.6.1;1.4.3;1.4.1;1.4.9;1.4.99;1.4.7;1.4.2;4.3.1;1.13.12;4.1.1;1.14.11;2.-.-;2.4.2;1.4.5,2.6.1;4.4.1;1.4.3;1.4.3;1.4.1;4.4.1;4.4.1;1.4.1;2.6.1;2.6.1;2.6.1;2.6.1;1.4.99;1.4.1;1.4.1;1.4.1;4.4.1;4.4.1;1.4.1;2.6.1;4.4.1;1.4.3;1.4.3;1.4.3;4.3.1;2.6.1;4.4.1;4.4.1;2.5.1,2.6.1,2.6.1
R08527,1.13.11.34,3.3.2,1.13.11;1.14.99;1.6.3;1.2.1,1.13.11.31|1.13.11.34;1.14.19.25;1.14.19.31;1.14.19.38;1.14.19.33;1.14.99.1;1.14.19.30;1.13.11.12|1.13.11.33;1.13.11.40;1.14.19.36;1.14.19.35;1.14.19.47;1.14.19.12;1.14.19.14;1.14.19.16;1.14.19.39;1.14.19.4;1.14.14.-|1.14.14.1,1.13.11,1.13.11;3.3.2;1.13.12;1.14.13;1.14.99,,1.13.11;1.14.99;1.13.-;1.14.13;3.7.1;2.8.1;1.8.1;1.8.99;1.8.7,1.13.11;1.14.14;1.14.14;1.14.14;1.14.14;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11,1.13.11,1.13.11
R05834,2.1.1.50,2.1.1,2.1.1;2.5.1;2.3.3;2.3.1,2.1.1.50;2.1.1.112;2.1.1.241;2.1.1.29;2.1.1.34;2.1.1.36;2.1.1.181|2.1.1.184;2.1.1.187|2.1.1.188|2.1.1.51;2.1.1.228|2.1.1.31,2.1.1,2.1.1;2.3.1;2.5.1;6.3.2;3.3.1,2.1.1.50;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.5.1;2.3.1,2.1.1,2.1.1
R04214,3.5.2.-,3.5.2,6.3.3;3.5.2;6.3.2;6.3.4,3.5.1.1;3.5.1.3;3.4.21.39;3.4.22.59|3.4.22.60|3.4.22.61;3.5.2.2;6.3.5.4,3.5.2;3.5.1,3.5.2;1.1.1;4.2.1;3.4.21;1.1.-,3.3.2.10;3.1.2.16;3.1.1.2;2.3.1.85;2.1.1.246;4.2.1.22;1.14.14.1;3.7.1.8;3.3.1.1;3.2.2.1;3.2.1.86;2.5.1.18,3.5.2;4.2.1,3.5.2,3.5.2,3.5.2
R02855,1.1.1.303,1.1.1,1.8.1;1.16.1;1.1.1;1.3.1,1.1.1.-|1.1.1.304|1.1.1.5;1.1.1|1.1.1.10|1.1.1.153|1.2.1.3;1.1.1.304;1.1.1.303;1.1.1|1.1.1.10|1.1.1.153|1.1.1.156|1.1.1.184|1.1.1.2|1.1.1.21|1.1.1.213|1.1.1.50|1.1.1.72|1.1.1.n11|1.2.1.3,1.4.1;1.14.12;1.1.1,1.1.1;4.1.1;1.2.1;5.1.2;2.3.1,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R03760,2.3.1.87,2.3.1,2.3.1;3.5.1;4.4.1;4.2.1,2.3.1.193;2.3.1.169;2.3.1.180,2.3.1,2.3.-;2.3.1;6.2.1;1.14.-;2.3.3,2.3.1.87;2.3.3.9;6.2.1.1;2.3.2.14;2.1.3.2;2.1.2.2;6.3.4.10;6.3.1.20;1.2.1.95;6.1.2.2,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;1.2.1;3.1.2;6.2.1;2.3.1;6.2.1;2.3.1;1.2.7;2.3.1;1.2.7;3.1.2;1.2.1;1.2.7;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1,2.3.1,2.3.1
R10147,4.3.3.7,4.3.3,4.3.3;4.4.1;5.4.4;4.1.2,4.3.3.7,,4.3.3;4.2.1;1.4.1;1.4.3;4.1.2,3.1.2.14;2.3.1.85;4.2.1.22;3.3.2.10;3.1.1.2;1.14.14.1;3.7.1.8;3.3.1.1;2.1.1.246;3.2.1.86;3.2.2.1;2.5.1.18,4.3.3;4.2.1,4.3.3,4.3.3,4.3.3
R02264,1.1.1.-,1.1.1,1.1.1;1.3.1;1.8.1;1.16.1,1.1.1|1.1.1.-|1.1.1.188;1.11.1.20;1.6.5.4;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3,1.14.13;1.1.1,1.1.1;1.11.1;1.6.5;1.3.1;1.6.99,1.1.1.184;1.2.1.88;2.3.1.85;1.3.1.20;5.3.3.1;1.17.1.4;1.1.3.16;5.4.99.3;4.1.1.56;1.1.99.9;1.4.3.5;1.1.5.4;4.2.1.155,1.11.1;1.14.21;1.10.3;1.14.99;1.1.1;1.1.3;1.1.99;1.2.99;1.1.2;4.1.2,1.11.1,1.1.1,1.1.1
R04602,1.13.11.36,1.13.11,1.13.11;3.3.2;1.14.99;1.2.1,1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39;1.13.11.1|1.13.11.M6;1.13.11.15;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7,1.13.11,1.13.11;1.14.12;1.13.99;1.1.3;1.14.-,1.13.11.36;1.13.12.2;1.14.13.239;1.13.99.1,1.13.11;1.14.99;1.13.-;1.14.13;3.7.1;2.8.1;1.8.1;1.8.99;1.8.7,1.13.11;1.13.11;1.13.11;1.13.11;1.13.-,1.13.11,1.13.11
R01717,5.4.4.2,5.3.3,5.3.3;5.3.99;2.5.1;1.1.1,4.1.1.68;4.1.1.77;1.3.1.87;1.14.12.10;1.3.1.56;1.3.1.19;1.14.12.19;1.14.12.18;1.13.11.2;1.13.11.1|1.13.11.M6;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39,5.3.2,5.4.4;5.4.99;3.3.2;5.5.1;5.2.1,1.13.11.56;1.13.12.23;1.13.99.1;1.14.13.239,,5.4.4;2.6.1;1.1.1;4.2.3;2.2.1;4.1.1;4.1.1;5.3.3;4.2.1;5.3.99;5.1.3;1.1.1;1.1.1;4.2.1;1.1.1;5.1.3;4.2.1;1.3.1;4.3.1;1.3.-;4.1.99;4.2.1;4.2.1;4.2.99;1.1.3;1.3.2;2.1.1;5.3.1;4.2.1;1.14.13;1.14.13;5.4.99;1.14.11;4.5.1;1.1.3;5.3.3;1.14.13;1.3.1;1.3.1;4.2.3;1.3.3;1.14.20;4.2.2;1.1.1;4.5.1,5.3.3|5.4.4,4.1.1
R05618,3.1.1.14,3.1.1,3.1.1;2.3.1;3.1.2;3.5.1,3.1.1.14;2.5.1.62;2.5.1.133;4.99.1.10;1.1.1.71;2.7.1.-|2.7.1.182;5.5.1.1;2.5.1.122;1.1.1.91;1.14.19.72;3.1.1.107;1.14.19.68;1.14.19.65;2.3.1.76;1.14.19.64;1.14.19.74;2.3.1.135,3.1.1,3.1.1;2.3.1;4.2.1;3.5.1;3.1.2,3.1.1.82;3.1.6.1;3.2.1.175;3.7.1.8;3.1.7.3;3.1.3.48;3.1.2.28;3.6.1.20;3.1.4.40;4.6.1.13;2.3.1.85;5.1.3.14;2.4.1.17;3.1.5.1;3.11.1.3;4.2.3.1;4.2.1.155,3.1.1;2.5.1;1.1.1;2.3.1;3.7.1;6.1.1;6.1.2,2.5.1;3.1.1;2.5.1;2.5.1;2.5.1;2.1.1;2.1.1,3.1.1,3.1.1
R06366,1.2.1.3,1.2.1,1.6.3;1.14.13;1.14.99;4.1.99,1.2.1.3;1.6.5.4;1.11.1.1|1.14.12.17,1.2.1;1.1.1,1.2.1;1.1.1;1.14.14;1.11.1;4.2.1,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.2.1,1.2.1
R08442,1.1.1.-,1.1.1,1.1.1;1.3.1;1.8.1;1.16.1,1.1.1.318;1.14.13.240;1.1.1|1.8.1.9;1.1.1.100,1.1.1,1.1.1;1.6.5;1.3.1;1.14.13;1.11.1,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R07812,3.1.6.13,1.8.2,1.3.1;1.1.1;2.3.1;1.8.1,1.13.11.1;5.5.1.1;2.1.1.341;1.13.11.-|1.13.11.3;4.2.1.1,,2.5.1;3.1.7;4.2.1;4.2.99;4.1.2,,,,1.13.11,1.13.11
R10623,5.5.1.24,5.5.1,3.3.2;1.13.11;3.7.1;5.4.4,5.5.1.24;1.6.5.2,5.4.99,5.5.1;1.6.5;1.12.5;1.3.5;1.14.99,4.2.3.38;4.2.99.20;1.14.13.197;4.2.1.97;4.3.3.3;1.1.1.394;3.2.1.45;3.1.7.9;5.5.1.6;3.7.1.21;2.3.1.85;4.1.1.68;4.3.1.9;1.2.1.31;1.4.1.18;3.3.1.1;2.5.1.119;1.3.8.6;1.1.3.47;3.5.5.4;1.17.98.2;3.5.1.110;2.7.8.23,,1.14.13;1.3.5;1.3.99;1.3.5,5.5.1,5.5.1
R02889,2.4.1.12,2.4.1,2.4.1;3.2.1;5.1.3;2.4.2,2.4.1.1;3.2.1.33;3.2.1.3;2.4.1.25;2.7.4.6,2.4.1,2.7.7;2.4.1;5.4.99;5.1.3;2.7.8,2.4.2.9;2.4.1.71;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R07214,1.14.17.4,1.14.17,4.4.1;4.2.1;1.14.14;4.99.1,1.14.14.36;1.14.13.1;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.13.11.57|1.13.11.8;1.13.11.1;1.13.11.16,1.14.17;1.14.11,1.14.17;1.13.11;1.13.-;1.13.12;1.14.11,,1.11.1;1.10.3;1.8.5;1.3.2,1.10.3;1.1.3;1.1.3;1.1.3;1.3.2;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1,1.14.17,1.14.17
R11838,4.2.3.173,4.2.3,2.5.1;5.5.1;4.2.3;3.1.3,4.2.3.173;4.2.3.98;4.2.3.67;4.2.3.62;4.2.3.-|4.2.3.127;4.2.3.-|4.2.3.133;4.2.3.175;4.2.3.170;4.2.3.-|4.2.3.162;4.2.3.-|4.2.3.125;4.2.3.92;4.2.3.-|4.2.3.126;4.2.3.77;4.2.3.64;4.2.3.146;4.2.3.171;4.2.3.24;4.2.3.75;4.2.3.204;4.2.3.-|4.2.3.128;3.1.7.7|4.2.3.194;4.2.3.184;4.2.3.176;4.2.3.50;4.2.3.96;4.2.3.166;4.2.3.143;4.2.3.70;4.2.3.88;4.2.3.74;4.2.3.39;4.2.3.145;3.1.7.10;4.2.3.160;4.2.3.165;4.2.3.56|4.2.3.58;4.2.3.7;4.2.3.97;4.2.3.13;4.2.3.191;4.2.3.157;4.2.3.197;4.2.3.80;4.2.3.82;4.2.3.158;4.2.3.22;4.2.3.37;3.1.7.4;4.2.3.182;4.2.3.42;4.2.3.68;4.2.3.169;4.2.3.73;4.2.1.128;4.2.3.167;4.2.3.199;4.2.3.164|4.2.3.ek;4.2.3.135;2.7.8.13,4.2.3,4.2.3;4.2.1;4.3.2;5.5.1;3.1.7,3.1.7.6;3.1.5.1;3.1.3.74;3.6.1.7;3.2.1.42;2.4.1.17;4.2.3.1;5.1.3.14;3.1.4.46;3.11.1.1;3.1.1.59;4.6.1.13;3.1.2.28;3.7.1.8;3.1.6.1;2.3.1.85;4.2.1.155,,4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.1.99;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;5.4.99;4.2.1,4.2.3,4.2.3
R02776,1.1.1.134|1.1.1.344,1.1.1,1.8.1;1.16.1;1.1.1;1.3.1,1.1.1.133;1.1.1.266;1.1.1.134|1.1.1.344;1.1.1.364;1.1.1.339|1.1.1.344;1.1.1.271;1.1.1.187|1.1.1.281;1.1.1.135|1.1.1.187;1.6.5.4;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,1.1.1,1.1.1;1.3.1;1.8.1;2.3.1;1.14.13,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R12353,6.3.2.58,6.3.2,2.5.1;2.7.1;2.4.2;2.7.7,1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,6.3.2,6.3.2;6.2.1;2.7.1;2.3.2;2.7.4,6.3.5.4;6.3.2.1;6.3.4.12;6.3.1.6;6.2.1.39;6.3.3.3;3.5.1.96;2.3.2.2;3.4.14.13;3.4.13.4;3.13.1.6;1.4.1.13;1.4.7.1;4.3.3.6;3.4.19.13;3.5.5.4;3.4.17.21;3.5.99.5;3.4.11.1;3.1.1.1;3.5.4.1;3.5.3.21,3.5.1;6.3.2;2.3.1;2.3.2;6.3.1;3.4.13;6.3.4;3.4.11;3.4.19;2.1.3;3.4.17;3.1.1;6.2.1;2.1.2;3.4.15;6.3.5;3.5.3;2.3.-;3.5.4;4.3.2;3.4.22;3.4.24;1.2.99;1.4.1;4.3.3,6.3.2;6.3.1;3.5.1;6.3.2;6.3.2;3.5.1;3.5.1;6.2.1;6.2.1;2.3.2;6.3.2;2.3.2;2.3.2;2.3.2;6.3.2;3.5.1;1.4.1;3.5.1;6.3.2;3.5.1;6.3.2;3.4.19;3.5.1;3.5.1;3.5.1;3.5.1;3.5.1,6.3.2,6.3.2
R12359,1.14.13.246,1.14.13,1.14.13;1.6.3;1.14.14;1.14.18,1.14.13.26;1.14.13.25;1.8.1.4;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.1.1.345;1.1.1.337|1.1.1.375,1.1.1,1.14.13;1.14.14;1.13.12;1.14.15;1.14.11,1.14.13.239;1.13.11.52;1.13.99.1;1.13.12.1,1.14.13;1.14.14;1.14.11;1.14.15;1.14.16;1.14.18;1.14.-;1.14.99;1.17.1;1.1.1;1.13.11;1.10.99;1.10.3;1.97.1;3.5.3;1.2.1;1.17.99;1.3.99;1.3.7;1.14.20;4.1.99;3.7.1;1.6.6;1.-.-;1.14.12;1.17.3;1.7.3;1.14.17;1.17.7,1.14.13;1.14.13,1.14.13,1.14.13
R01242,2.8.2.1,2.8.2,3.1.3;3.6.1;2.7.1;2.4.2,2.8.2.1;2.8.2.22;3.1.6.1;2.8.2.1|2.8.2.3;2.8.2.15|2.8.2.2|2.8.2.4;3.1.8.1;1.11.1.7,,2.8.2;3.1.6;2.7.8;2.7.7;1.8.4,2.8.2.1;2.8.3.10;2.3.1.187,,,2.8.2,2.8.2
R12748,3.1.1.117,3.2.1,3.1.1;1.11.2;3.5.1;2.3.1,3.1.1.117;3.2.1.139;3.2.1.31;3.2.1.40;3.2.1.38;3.2.1.51;3.2.1.146;3.2.1.21,3.1.1,3.2.1;3.1.4;3.1.1;3.4.11;4.2.1,1.11.1.8,3.1.1;2.5.1;1.1.1;2.3.1;3.7.1;6.1.1;6.1.2;2.1.1,3.1.1;3.1.1,3.1.1,3.2.1
R07080,1.14.14.1|1.14.14.-,1.14.13,1.14.13;1.6.3;1.14.18;1.10.3,1.14.14.-|1.14.14.1,1.7.1;1.5.1;1.1.1,1.14.14;1.14.13;1.14.12;4.1.99;1.11.1,1.14.13.232;1.14.12.12;1.14.14.1;1.14.15.3;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.4;1.10.3.1;1.14.11.20;1.14.19.19,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.14.13,1.14.14
R05389,5.3.2.6,5.3.2,5.3.2;5.3.3;5.3.1;5.5.1,4.1.1.77;4.1.1.68;1.2.1.32|1.2.1.85;1.13.11.2;1.1.1.312;1.13.11.15;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39;1.13.11.1;1.13.11.38;1.13.11.-|1.13.11.8;1.13.11.-|1.13.11.3;3.7.1.9;1.13.11.57|1.13.11.8;1.3.1.25;2.6.1.14;5.3.2|5.3.2.1|5.3.2.6,5.3.2,5.3.2;3.7.1;5.3.3;4.1.1;4.2.1,1.13.11.2;1.13.12.4;1.13.99.1;1.14.13.239,5.3.2;5.3.99;3.1.3,5.3.2;5.3.3;5.3.3;5.3.3;4.1.1,5.3.2,5.3.2
R11602,2.5.1.138,2.5.1,2.5.1;5.3.99;5.5.1;4.4.1,2.5.1.138;2.5.1.139;2.5.1.39,2.5.1,2.5.1;5.3.3;2.4.1;5.3.99;1.1.99,2.5.1.138;1.3.1.96;2.4.1.326;2.1.3.12;4.4.1.20;2.4.2.25,2.5.1;1.5.3;4.4.1;4.2.1;1.5.99;2.3.1;1.14.15;1.5.1;3.1.1;3.3.1;2.1.2;4.1.99;4.1.3;3.3.2;3.5.99;1.4.3;4.3.3;3.5.-;1.3.1;3.7.1;1.1.1;1.8.3,2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.1.1;2.5.1;2.5.1;2.5.1;4.1.99;2.1.1;4.1.2;1.14.13;4.1.99;4.2.1;2.1.1;1.14.21;2.1.1;4.1.1;2.1.1;1.14.13;4.1.1;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;2.4.1;2.1.1;4.1.1;2.1.1;4.1.1;4.1.1;2.1.1,2.5.1,2.5.1
R07556,1.14.13.-,1.14.13,1.14.13;1.6.3;1.14.99;1.14.14,1.14.15.24;1.14.99.63;1.13.11.59;1.2.1.-|1.2.1.82;5.5.1.19;5.2.1.-|5.2.1.14;1.14.13.90;1.13.11.75;1.14.14.158;5.5.1.18;5.2.1.-|5.2.1.13;5.3.3.22;1.14.15.21;2.5.1.150;2.3.1.76;4.2.1.161;1.3.8.2;1.3.5.6,5.3.3,1.14.13;1.14.15;1.14.-;1.14.99;1.13.11,3.3.2.9;4.2.1.139;1.14.14.1;3.2.1.126;3.1.1.35;2.5.1.18;3.7.1.8;3.1.2.28;3.2.2.1;3.3.1.1;2.3.1.85;2.1.1.246,1.14.13;1.14.14;1.14.11;1.14.15;1.14.16;1.14.-;1.14.18;1.14.99;1.17.1;1.10.99;1.13.11;1.1.1;1.10.3;1.97.1;1.17.99;1.2.1;1.3.99;1.3.7;1.14.20;4.1.99;3.5.3;1.-.-;1.17.7;3.7.1;1.6.6;2.5.1;1.14.12;1.17.3;1.7.3;1.14.17,1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.99;1.14.99;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.14,1.14.13,1.14.13
R06801,2.3.1.171,2.3.1,2.3.1;3.1.1;3.1.2;2.8.3,2.3.1.171;2.3.1.115;2.3.1.172;2.3.1.116;2.3.1|2.3.1.-|2.3.1.215;2.3.1.119;2.3.1.153;2.3.1.273;2.3.1.300;2.3.1.207;2.3.1.301;2.3.1.199;2.3.1.85|2.3.1.86;2.3.1.41;2.3.1.79;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298,2.3.1,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1,2.3.1.103;2.3.3.13;2.1.3.12;6.2.1.11;2.3.2.19;6.1.2.2;2.1.2.13;1.2.1.95;6.3.1.20;6.3.4.10,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.2.1;2.3.1;1.2.1;1.2.1;1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;1.2.4;1.2.1;3.1.2;6.2.1;6.2.1;2.3.1;2.3.1;6.2.1;6.2.1;2.3.1;1.2.7;1.1.1;2.3.1;1.2.7;6.2.1;3.1.2;1.2.7,2.3.1,2.3.1
R09232,1.7.1.-,1.7.1,1.5.1;1.1.1;1.3.1;1.4.1,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,1.14.12;1.1.1,1.7.1;1.1.1;1.-.-;1.14.13;1.18.1,1.7.1.15;1.7.99.1;1.7.3.3,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R11026,1.3.1.1,1.3.1,1.5.1;1.3.1;1.8.1;1.2.1,1.3.1.1;1.3.1.2;1.14.99.46;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3,1.14.12;1.14.13;1.3.1;1.1.1,1.3.1;1.3.99;1.3.3;1.3.98;1.1.1,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.3.1,1.3.1
R06277,2.4.1.47,2.5.1,3.1.3;3.6.1;2.4.2;2.7.1,1.14.19.18;1.14.19.17;2.7.8.27;3.1.4.12;3.1.3.4;3.2.1.21,3.5.1,2.5.1;2.1.1;1.97.1;1.14.18;1.14.13,,,,2.5.1,2.5.1
R05815,6.3.5.11,6.3.2,6.3.5;2.7.7;6.1.1;6.3.4,3.6.1.5;2.7.1.40;6.3.5.9,6.3.5,6.3.5;3.6.1;2.7.3;3.6.4;6.3.4,,,,6.3.5,6.3.5
R05809,2.1.1.131,2.1.1,2.1.1;2.3.1;2.5.1;3.1.1,2.1.1.131;1.16.1.8;2.1.1.151;2.1.1.133;2.1.1.333;2.1.1.107;2.1.1.197,,2.1.1;4.1.1;2.5.1;1.-.-;5.3.3,2.1.1.151;2.8.4.4;2.1.2.1;2.3.1.101;2.1.3.11,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.5.1;2.3.1,2.1.1,2.1.1
