reaction_id,EC Number,BEC-Pred,SelenzymeRF,SIMMER,Theia,BridgIT,E-zyme1,E-zyme2,MajorityVote,MajorityVoteCore4
R03918,1.1.1.195,1.1.1,1.1.1.195;1.1.1.194|1.1.1.195|1.1.1.2;1.1.1|1.1.1.183|1.1.1.195|1.1.1.2;1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5,1.1.1,1.1.1;1.2.1;1.11.1;1.8.1;1.6.5,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R08229,2.4.2.3,2.4.2,2.4.2.3|2.4.2.4;2.4.2.10,2.4.2;3.2.1,2.4.2;3.2.2;6.3.4;3.1.3;2.7.8,2.4.2.3;2.4.1.109;2.4.99.18,2.4.2;3.2.2;2.4.1;1.14.14;1.14.11;2.7.8;3.5.1;6.3.4;4.3.3;4.1.3;2.6.1,2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;1.14.14;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;2.4.2;2.4.2;3.2.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;2.4.2;3.2.2;2.4.2;2.4.1;2.4.1;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2,2.4.2,2.4.2
R11426,1.3.1.112,1.3.1,1.3.1.112;1.3.1.77;1.6.5.4;1.11.1.1|1.11.1.2;1.7.1.2|1.7.1.3;1.7.1.14;1.14.13.-|1.14.13.148|1.14.13.M46;1.6.3.2;1.12.1.3|1.12.1.5;1.11.1.1|1.14.12.17;1.6.6.9|1.7.2.3;1.12.1.2|1.12.1.5,1.5.1;1.14.13;1.1.1,1.3.1;1.1.1;1.6.5;2.5.1;5.3.3,,1.3.1;1.3.99;1.3.8;5.3.3;1.3.3;2.3.1;1.14.11;1.3.5;1.3.-;1.14.21;1.1.1;1.1.-;1.17.99;1.3.7;1.3.98;5.5.1;1.14.14;1.14.12;1.14.99;1.14.-;5.2.1;2.5.1;1.1.3;1.3.2,1.14.11;1.3.1;1.3.1;1.14.11;1.14.11;1.14.11;1.14.11;1.14.11;1.3.1;1.14.11;1.14.11;1.14.11;1.14.11;1.14.11;1.3.1;1.3.1;1.3.1;1.3.1;4.2.1;1.3.1;1.3.1;4.2.1;1.3.1;4.2.1;1.3.1;1.3.1,1.3.1,1.3.1
R05385,4.5.1.-,3.8.1,4.5.1.1;3.8.1.6;1.14.12.-|1.14.12.26;1.14.14.1,4.5.1,4.5.1;2.5.1;1.97.1;5.5.1;4.2.1,4.5.1.1;5.5.1.7,4.5.1;3.8.1,1.3.99;4.2.1;4.3.1;1.14.12;1.3.1;4.3.1;4.2.1;4.2.1;1.3.8;4.2.1;5.3.2;2.5.1;4.4.1;5.3.2;1.3.99;4.3.1;1.3.1,4.5.1,4.5.1
R04862,1.1.1.87|1.1.1.286,1.1.1,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,1.1.1,1.1.1;2.3.1;1.-.-;1.14.13;1.2.1,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R07978,1.17.3.2,1.17.3,1.17.3.2;1.4.3.13;1.3.3.16;1.4.3.2;1.1.3.15;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.4.3.3,,1.17.3;1.14.14;1.14.13;1.17.5;1.2.3,1.5.3.10;1.4.1.1;1.5.1.22;1.1.3.17;1.4.3.19;1.5.99.6;1.1.99.9;1.4.4.2;1.4.9.2;1.1.5.4,1.17.3;1.17.5;1.14.14;1.17.1;1.1.1,1.17.3;1.14.14;1.17.3;1.17.3;1.17.1;1.17.1;3.5.4;1.1.1;3.5.4;1.17.3;6.3.5;3.5.4;3.5.4;6.3.5;3.5.4;1.1.1;6.3.4;3.5.4;3.5.4;2.4.2;3.5.4,1.17.3,1.17.3
R04135,4.1.1.16,4.1.1,2.3.1.37;4.1.1.90;4.1.1.68;1.14.18.12;2.3.1.180,4.1.1,4.1.1;2.1.2;2.3.1;2.5.1;1.14.11,4.1.1.16;1.1.1.381;4.1.2.20;4.1.3.43;4.2.1.155;2.1.2.11;1.3.8.6;4.1.99.2;4.2.99.21;3.1.1.82,4.1.1;6.4.1;2.1.3;1.3.8;1.1.1,4.1.1;4.1.1;1.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1,4.1.1,4.1.1
R08272,1.14.14.-,1.14.13,1.14.14.-|1.14.14.1,3.5.4,1.14.14;3.5.1;1.14.13;1.4.3;4.2.1,4.3.1.24;4.2.1.87;4.3.3.6;4.3.2.1;3.5.99.5,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.5.99;1.2.7;3.7.1,1.14.14;1.14.14;1.14.14;1.14.14;1.14.14;1.14.14;1.14.14,1.14.14,1.14.14
R02158,2.4.1.91,2.4.1,2.4.1.91;2.4.1.237;2.4.1.170;2.4.1|2.4.1.-|2.4.1.298;2.4.1.35;2.4.1.111;2.4.1.239;2.4.1.159;2.4.1.17;2.4.1.236;2.4.1.15,2.4.1,2.4.1;2.7.7;3.2.1;2.4.2;2.7.8,2.4.1.91;2.4.2.56;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R07604,1.2.4.4,2.5.1,1.2.4.4;1.2.4.2;1.2.4.1|2.2.1.6|4.1.1.1,,1.2.4;3.4.22;1.97.1;1.14.12;3.4.21,1.2.4.4;1.2.1.25;1.8.1.4;2.3.1.61;1.1.1.163;1.3.1.20;1.17.1.9;1.1.3.23;1.2.3.13;1.2.5.1,1.2.4;2.2.1;4.1.1;1.2.7;2.3.1;1.8.1;4.1.2,1.2.4;1.2.4;1.2.4;1.2.4;1.2.4,1.2.4,1.2.4
R07770,6.3.1.20,6.3.1,2.7.7.63|6.3.1.20;1.2.1.31|1.2.1.95;4.6.1.2,6.3.4;2.7.1,6.2.1;2.7.2;2.3.1;2.7.1;6.3.1,,2.7.2;2.7.1;3.6.1;6.3.4;6.2.1;2.7.4;2.7.7;3.6.3;2.7.8;1.2.1;2.7.11;3.6.4;2.7.3;2.7.6;3.6.5,2.7.7;1.2.1;6.2.1;6.2.1;6.2.1,2.7.1,6.3.1
R09792,2.1.1.231,2.1.1,2.1.1.155|2.1.1.231;2.1.1.212;2.1.1.46;2.1.1.146;2.1.1.279;2.1.1.155|2.1.1.75;2.1.1.339;2.1.1.38;2.1.1.232;2.1.1.150;2.1.1.42;2.1.1.4;2.1.1.240;2.1.1.302;2.1.1.270;2.1.1.241;2.1.1.94;2.1.1.293;2.1.1|2.1.1.163,2.1.1,2.1.1;1.-.-;2.3.1;3.3.1;2.5.1,2.1.1.231;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.5.1;2.3.1,2.1.1,2.1.1
R12347,3.1.1.105,3.1.1,3.1.1.105|3.1.1.x;1.1.1.415|1.1.1.ee;1.2.5.1;1.14.14.32;1.14.14.42;1.14.13.210;2.3.1.179|2.3.1.41;1.1.1.-|1.1.98.5;1.1.5.12;5.5.1.1;1.14.14.59;2.1.1.352|2.1.1.gs;3.1.1|3.1.1.3,,3.1.1;3.5.1;2.3.1;4.2.1;3.1.2,3.1.1.20;3.7.1.8;3.2.1.175;3.1.3.48;3.1.2.28;3.1.6.1;3.6.1.20;3.1.4.16;4.6.1.13;5.1.3.14;3.1.7.2;2.4.1.17;3.1.5.1;4.2.3.1;2.3.1.85;3.11.1.3;4.2.1.155,,1.21.3;4.2.1;2.4.1;1.14.13;1.13.11;4.2.1;4.2.1;4.1.1;2.5.1,3.1.1,3.1.1
R01150,6.3.2.4,6.3.2,3.6.1.5;2.7.1.40;6.1.1.15,6.3.4;2.7.1,6.3.2;2.7.3;2.7.1;2.1.1;2.7.4,,,,2.7.1,2.7.1
R02324,2.7.1.22,2.7.1,2.7.1.147;2.7.1.60;2.7.1.1|2.7.1.2,2.7.1,2.7.1;3.1.1;2.7.2;3.6.1;3.1.3,2.7.1.22;2.7.7.1;2.7.2.7;6.3.5.5;2.7.3.8;2.7.11.4;2.7.4.3;2.7.14.1;2.7.10.1;2.7.12.1;2.7.6.1;2.7.8.38;2.7.99.1,,,2.7.1,2.7.1
R10781,4.1.1.110,4.1.1,4.1.1.110;4.1.1.99;4.1.1.33;1.1.98.6;4.1.1.90;1.17.98.3;1.2.5.3;1.1.5.6|1.17.5.3;1.14.19.52;1.2.4.4;1.17.2.3;1.2.99.2;1.2.7.4;1.14.12.1;1.3.3.3|1.3.3.4|4.1.1.37|4.2.1.75,,4.1.1;1.1.1;5.3.3;2.7.1;1.1.5,,4.1.1;4.1.2;1.2.1;1.14.13;1.14.11;1.14.18;1.5.99;1.17.3;4.1.3;1.14.-;3.11.1;2.1.1;4.2.1;4.3.1;3.7.1,4.1.1;1.3.1,4.1.1,4.1.1
R01608,1.1.1.59,1.1.1,1.1.1.59;1.6.5.4;1.1.1.-|1.1.1.2|1.1.1.298|1.1.1.n11;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3,1.2.1;1.1.1,1.1.1;1.2.1;1.1.-;1.-.-;1.5.1,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R09510,1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67,1.14.11,1.14.11|1.14.11.-|1.14.11.13;1.13.11.15;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1,1.14.11,1.14.11;1.14.20;1.1.99;1.13.12;4.1.1,,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.5.99;1.2.7;3.7.1,2.1.1;2.1.1;2.1.1;1.14.11,1.14.11,1.14.11
R04112,3.5.1.28,3.5.1,3.5.1.28;6.3.2.-|6.3.2.45;3.2.1.169;2.3.1.-|2.3.1.183;3.4.16.4|3.4.17.8,3.5.1,3.5.1;2.6.1;2.7.8;2.3.1;4.2.1,3.5.1.28;3.5.99.6;3.4.14.13;4.2.1.48;2.3.2.2;3.4.17.21;3.4.13.4;3.4.11.1;3.4.19.13;3.13.1.6;3.5.2.11;3.5.3.13;3.1.1.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.5.4;3.5.4.19;1.2.7.12;4.3.2.4;2.1.2.3;3.8.1.8,6.3.2;3.5.1;6.3.1;3.4.13,6.3.2;5.1.1;5.1.1;5.1.1;5.1.1;5.1.1;5.1.1,3.5.1,3.5.1
R08115,1.13.11.1,1.13.11,1.13.11.1;1.13.11.-|1.13.11.3;1.13.11.2;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39;1.13.11.15;5.5.1.1;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7,1.13.11,1.13.11;5.5.1;1.14.14;1.14.12;1.3.1,1.10.3.1;1.14.18.1,1.13.11;1.14.99;1.13.-;1.14.13;3.7.1;2.8.1;1.8.1;1.8.99;1.8.7,1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11,1.13.11,1.13.11
R07880,2.3.1.153,2.3.1,2.3.1.153;2.3.1|2.3.1.-|2.3.1.215;2.3.1.133;2.3.1.172;2.3.1.196;1.2.1.18;2.3.1.119;2.3.1.180,2.3.1,2.3.1;3.1.2;3.1.1;6.2.1;1.2.1,2.3.1.90;2.1.3.12;2.3.2.19;2.3.3.14;6.2.1.50;6.1.2.2;2.1.2.13;1.2.1.95;6.3.1.20;6.3.4.10,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1,2.3.1,2.3.1
R00010,3.2.1.28,3.2.1,3.2.1.28;2.4.1.64;2.4.1.245;2.4.1.231;3.2.1.122;3.2.1.21|3.2.1.25|3.2.1.58|3.2.1.74;2.4.1.279,3.2.1,3.2.1;3.7.1;5.4.99;3.1.1;2.3.1,1.14.18.2;1.14.15.16;1.10.3.3;1.14.11.56;1.14.13.154;1.14.14.1;1.14.19.29;1.14.12.19;1.14.99.2;1.14.21.11;1.2.3.9;1.14.16.7,2.4.1;3.2.1;2.4.2;3.1.4;4.2.2;5.1.3;6.5.1;2.4.99;6.1.1;4.2.1;3.1.3;3.6.1;2.7.8;3.1.1,2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.2.1;2.4.2;2.4.1;2.4.1;2.4.2;2.4.1;2.4.2;2.4.1;2.4.2;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;4.2.2;3.2.1;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;3.2.1;2.4.2;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1,3.2.1,3.2.1
R01335,3.7.1.-,3.7.1,6.4.1.1;2.2.1.6;4.1.3.17,4.1.1,3.7.1;3.1.1;4.4.1;1.1.1;4.1.2,3.3.2.10;3.1.2.16;3.1.1.2;2.3.1.85;4.2.1.22;3.7.1.8;2.1.1.246;1.14.14.1;3.3.1.1;3.2.1.86;3.2.2.1;2.5.1.18,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.5.1;2.8.3;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,3.7.1;2.3.1;2.3.1;4.1.3;2.3.1;4.1.3;2.3.1;1.1.1;4.1.2;2.3.1;2.3.1;4.1.2;4.1.1;4.1.3;2.3.1;4.1.2;2.3.1;4.1.3;3.7.1;2.3.1;2.3.1;2.3.1;2.3.1;4.1.2;4.1.2;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;4.1.2;4.1.2;2.3.1,3.7.1,3.7.1
R00005,3.5.1.54,3.5.1,3.5.1.54;3.5.1.116|3.5.3.19;1.14.14.42;6.3.4.6;3.5.1.6;4.1.1.97;6.3.3.5;3.5.3.9;3.5.1.20;4.2.1.1,3.5.1,3.5.1;3.5.3;3.2.1;3.1.1;3.5.2,3.5.1.5;3.5.3.21;3.5.5.1;3.5.2.16;1.2.7.12;3.4.13.22;3.4.11.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;4.2.1.48;2.3.2.2;3.5.4.1;3.13.1.6;3.1.1.1;3.4.19.13;3.4.17.8;3.4.14.13;3.8.1.8;2.1.2.3;3.5.99.8;4.3.2.4,3.5.1;2.3.1;6.3.2;6.3.1;6.3.4;2.3.2;6.3.5;2.1.2;3.4.13;2.1.3;3.4.11;3.5.4;3.4.19;1.4.1;4.3.3;6.2.1;1.4.7;1.2.99;3.5.5;3.1.1;4.3.2;3.5.3;4.2.1;4.3.1;2.6.1;2.4.2;4.1.3,3.5.1,3.5.1,3.5.1
R09134,1.13.11.1,1.13.11,1.13.11.1;1.14.13.50;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.1.3.15,5.5.1;1.13.11,1.13.11;1.14.12;1.14.13;6.2.1;1.13.12,1.13.11.1;1.13.12.4;1.13.99.1;1.14.13.239,1.13.11;1.14.99;1.13.-;1.14.13;3.7.1;2.8.1;1.8.1;1.8.99;1.8.7,1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11,1.13.11,1.13.11
R02115,3.1.1.13,3.1.1,3.1.1.13;2.3.1.43;2.3.1.26;3.1.1.26;3.5.1.23;3.1.1.23;3.1.1.5,3.1.1,3.1.1;2.3.1;3.1.-;3.5.1;3.-.-,1.11.1.8,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.2;2.3.3;1.2.7;3.5.1;3.7.1;3.2.1;2.1.3;1.2.4;1.8.1;1.1.1;1.-.-;4.1.3;2.3.-;2.5.1;2.8.3;4.4.1;2.1.1;6.1.2;1.2.3;2.6.1;3.5.3;6.3.2;6.3.1;6.3.4,2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;3.1.1,2.3.1,3.1.1
R01769,1.17.3.2,1.17.3,1.17.3.2;1.4.3.2;1.1.3.15;1.4.3.3;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.4.3.1|1.4.3.11|1.4.3.2|1.4.3.3|1.4.3.7;1.3.3.16;1.4.3.13,3.5.1,1.17.3;3.5.4;1.17.1;1.2.3;1.11.1,1.17.3.2;1.17.1.8;1.17.4.1;1.17.7.3,1.17.3;1.17.1;1.1.1;1.17.5;1.14.14;1.14.13,1.17.1;1.17.1;3.5.4;1.17.3;1.17.3;3.5.4;1.1.1;1.17.3;1.14.14;1.17.3;6.3.5;3.5.4;3.5.4;6.3.5;3.5.4;1.1.1;6.3.4;3.5.4;3.5.4;2.4.2;3.5.4;3.5.4,1.17.3,1.17.3
R07812,3.1.6.13,1.8.2,1.13.11.1;5.5.1.1;2.1.1.341;1.13.11.-|1.13.11.3;4.2.1.1,,2.5.1;3.1.7;4.2.1;4.2.99;4.1.2,,,,1.13.11,1.13.11
R12106,1.3.1.114,1.3.1,1.3.1.114;1.3.1.44;1.1.1.36;1.6.5.4;1.3.1.38;1.3.1.8;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,1.3.1,1.3.1;4.2.1;1.1.1;1.2.1;1.6.2,,1.3.1;1.3.99;1.3.8;5.3.3;1.3.3;2.3.1;1.14.11;1.3.5;1.14.21;1.3.-;1.17.99;5.5.1;1.14.99;1.14.-;5.2.1;1.3.7;1.1.-;1.3.98;1.14.14;1.14.12,1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;5.3.3;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.14.21;1.14.21;1.14.21;1.14.21;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.14.15;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.15;1.1.1;1.14.15;1.14.13;1.14.13;1.14.-;1.14.13;1.1.1;1.14.15;1.14.15;1.1.1;1.14.-;1.14.-;1.14.13;1.14.15;1.14.-;1.14.-;1.3.1;1.3.1;1.14.11;1.3.99;1.14.13;1.14.13;1.14.11;1.14.11;1.1.1;1.14.13;1.14.11;1.14.11;1.14.15;1.14.13;1.14.13;1.3.1;1.3.1;1.3.1;1.1.1;1.1.1;1.1.1;1.1.1;1.14.13;1.14.13;1.14.13;2.1.1;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.11;1.14.14;1.14.11;1.14.99;1.14.11;5.3.3;5.3.3;1.14.99;2.1.1;1.14.99;1.14.99;1.14.13;5.3.3;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.14.-;1.3.1;1.14.-;1.1.3;1.3.1;1.1.1;5.5.1;3.7.1;1.14.13;2.1.1;4.2.1;1.14.11;1.14.13;1.14.99;1.14.11;1.1.1;1.1.1;1.1.1;1.1.1;1.14.14;1.14.14;1.1.1;1.14.-;1.14.-;1.14.-;1.14.-;2.1.1;2.1.1;1.14.13;1.14.13;1.14.13;2.1.1;4.2.3;4.2.3;1.1.1;1.1.1;1.14.13,1.3.1,1.3.1
R06865,1.14.13.-,1.13.11,1.14.13.-|1.14.13.240;1.14.14.17;1.14.12.23;1.14.13.88;1.14.11.-|1.14.11.61;1.13.11.27;1.10.3.1|1.14.18.1,,1.14.13;1.14.16;1.14.18;1.14.15;1.14.-,,1.14.13;1.14.14;1.14.11;1.14.15;1.14.16;1.14.-;1.14.99;1.14.18;1.17.1;1.1.1;1.10.99;1.13.11;1.10.3;1.97.1;3.5.3;1.17.99;1.3.99;1.2.1;1.3.7;1.14.20;4.1.99;3.7.1;1.6.6;1.-.-;1.17.7;1.14.12;1.17.3;1.7.3;1.14.17,1.14.13;1.14.14;1.14.13,1.14.13,1.14.13
R05226,3.5.1.90,2.1.1,4.3.1.15;6.3.2.34;3.5.1.6;2.3.1.68;2.1.1.11;2.5.1.-|2.5.1.62;6.3.5.9;2.3.1.-|2.3.1.183;2.3.1.5;1.3.1.76,3.5.1,3.5.1;3.4.11;1.13.12;3.2.1;4.2.1,3.3.2.11;3.2.2.1;4.2.1.139;3.2.1.31;1.14.14.1;2.5.1.18;3.3.1.1;3.1.1.35;3.1.2.27;3.7.1.8;2.3.1.85;2.1.1.246,3.5.1;6.3.2;2.3.1;2.3.2;6.3.1;3.4.13;6.3.4;3.4.11;3.4.19;2.1.3;3.4.17;3.1.1;6.2.1;2.1.2;3.4.15;6.3.5;3.5.3;2.3.-;3.5.4;4.3.2;3.4.24;3.4.22;1.2.99;1.4.1;4.3.3,3.5.1;6.3.1,3.5.1,3.5.1
R10434,2.4.1.305,2.4.1,2.4.1.122|2.4.1.307;2.4.1.-|2.4.1.291;2.7.8.13,2.4.1,2.4.1;2.4.2;2.7.7;6.2.1;5.1.3,2.4.1.343;2.4.2.9;2.4.99.12,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R07298,3.1.3.21,3.1.3,2.7.1.30,3.1.3,3.1.3;3.6.1;2.7.1;3.1.4;4.2.3,3.1.3.21;3.1.4.46;4.2.3.1;3.6.1.7;3.11.1.1;3.1.1.5;3.1.7.6;3.1.5.1;4.6.1.13;3.2.1.42;2.4.1.17;5.1.3.14;3.1.6.17;3.1.2.4;2.3.1.85;4.2.1.155;3.7.1.8,2.7.1;3.1.3;3.6.1;2.7.8;2.7.4;2.7.7;3.6.3;2.7.11;3.1.4;2.7.2;2.7.6;2.7.3;3.6.4;3.1.7;4.6.1;2.7.9;3.6.5;3.2.1;2.7.12;2.7.13;2.6.-;2.7.-;4.1.1;2.7.10;1.3.7;1.18.6;4.2.3;3.1.5;2.7.99;2.4.1;5.1.3;1.19.6;3.-.-,2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;4.2.3;3.1.3;2.7.1;2.7.1;3.1.3;2.7.1;3.1.3;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;3.1.4;3.1.3;2.7.1;2.7.1;2.7.8;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1,3.1.3,3.1.3
R04199,1.17.1.8,1.17.1,1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.2.1.95,1.3.1;1.1.1,1.17.1;1.7.1;1.17.98;1.2.1;1.4.1,1.14.13.227;1.14.15.3;1.14.14.1;1.14.12.12;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.11.28;1.14.19.17;1.14.16.1;1.10.3.4,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.17.1
