reaction_id,EC Number,BEC-Pred,SelenzymeRF,SIMMER,Theia,BridgIT,E-zyme1,E-zyme2,MajorityVote,MajorityVoteCore4
R00245,1.2.1.88,1.2.1,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,1.2.1;1.14.13;1.1.1,1.2.1;1.1.1;1.5.1;1.4.1;1.2.3,1.2.1.88;1.1.1.3;1.17.1.9;2.3.1.85;1.2.4.1;1.8.1.4;1.3.1.20;1.1.3.39;1.2.3.13;1.2.5.1,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.2.1,1.2.1
R04457,2.5.1.78,2.5.1,2.5.1.78,,2.5.1;1.1.1;2.4.2;4.4.1;5.3.99,2.5.1.78;2.4.1.332;2.1.3.12;4.4.1.20;2.4.2.34;1.3.1.96,2.5.1;1.5.3;4.4.1;4.2.1;1.5.99;2.3.1;1.14.15;1.5.1;3.1.1;3.3.1;2.1.2;4.1.99;4.1.3;3.3.2;3.5.99;1.4.3;4.3.3;3.5.-;1.3.1;3.7.1;1.1.1;1.8.3,2.5.1,2.5.1,2.5.1
R03540,3.5.1.107,3.5.1,1.13.11.1;1.13.11.-|1.13.11.3;5.5.1.1;1.14.99.46;3.5.99.5;4.1.1.68;2.4.99.6;2.3.1.68;2.6.1.21;1.13.11.16,3.5.1,3.5.1;4.2.1;3.4.19;3.5.4;3.5.3,3.5.1.107;3.5.5.7;3.5.2.16;3.1.1.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.4.13.22;3.4.11.1;4.2.1.48;2.3.2.2;3.5.3.21;3.13.1.6;1.2.7.12;3.4.19.13;3.4.17.8;3.5.4.1;3.4.14.13;3.5.99.8;3.8.1.8;2.1.2.3;4.3.2.4,3.5.1;2.3.1;6.3.2;6.3.1;6.3.4;2.3.2;6.3.5;2.1.2;3.4.13;2.1.3;3.4.11;3.5.4;3.4.19;1.4.1;4.3.3;6.2.1;1.4.7;1.2.99;3.5.5;3.1.1;4.3.2;3.5.3;4.2.1;4.3.1;2.6.1;2.4.2;4.1.3,3.5.1;3.5.1;3.7.1;3.7.1,3.5.1,3.5.1
R11161,1.14.14.21,1.14.14,1.14.14.21;1.1.99.31;1.14.14.13;1.14.14.46;1.14.14.3;1.14.19.9;1.14.14.30;1.14.14.133;1.14.19.56;1.14.14.15;1.16.8.1;1.14.14.28;1.14.14.5;1.14.14.8;1.14.14.22;1.14.99.46,3.5.1;3.5.4,1.14.14;1.14.13;5.4.4;1.13.11;1.14.99,,1.5.1;1.5.99;1.4.3;1.5.-;1.12.98;1.4.1;1.5.7;1.5.3;2.5.1,1.1.99;1.5.1;1.1.5;1.12.98;1.12.2,1.14.14,1.14.14
R06185,2.4.1.1,2.7.7,5.4.2.2;2.7.7.37;2.4.1.1;2.4.1.7;2.4.1.20|2.4.1.31;2.4.1.64|2.4.1.8;2.4.1.49;2.4.1.334;2.4.1.1|2.4.1.139|2.4.1.30|2.4.1.333|2.4.1.97;2.4.1.340;2.4.1.319;3.1.3.10;2.7.7.91;5.4.2|5.4.2.2|5.4.2.7,,2.4.1;1.1.3;3.1.3;1.14.11;3.2.1,,1.5.1;1.5.99;1.4.3;1.5.-;1.12.98;1.4.1;1.5.7;1.5.3;2.5.1,1.1.5;1.1.99;1.5.1;1.12.98;1.12.2,2.4.1,2.4.1
R01459,1.1.3.6,1.1.3,1.1.3.6;1.3.3.6;1.1.3.20;1.4.3.13;1.1.3.30;1.8.3.5;1.6.3.1;1.1.3.18;1.3.3.16;1.5.3.13;1.1.3.15,,1.1.3;5.3.3;1.14.18;1.14.13;1.8.3,1.1.1.146;5.3.3.1;1.1.3.16;1.2.1.3;2.3.1.85;4.1.1.56;1.3.1.20;1.1.99.9;5.4.99.3;1.4.3.5;1.1.5.4;4.2.1.155;1.17.1.4,1.1.1;5.3.3;1.1.99;1.1.3;2.3.1;1.1.5;1.1.-;1.14.13;1.1.2;1.14.-;1.14.11;1.4.3;1.1.98;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.14.21;1.14.21;1.14.21;1.14.21;1.3.1;1.3.1;1.3.1;1.3.1;5.3.3;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.14.13;1.14.13;1.14.13;1.1.1;1.1.1;1.1.1;1.1.1;1.14.-;1.1.1;1.14.13;5.3.3;5.3.3;1.14.11;5.3.3;1.14.11;1.3.99;1.1.1;1.14.13;5.5.1;1.1.1;1.1.1;1.3.1;1.1.1;1.3.1;3.7.1;1.14.13;1.14.13;1.14.99;1.14.99;2.1.1;1.14.99;1.14.99;1.14.99;1.14.99;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.14.-;1.1.1;1.1.1;1.1.1;1.1.1;1.14.-;1.1.3;4.1.99;5.4.1;1.14.11;2.1.1;2.1.1;1.14.11;4.2.1;1.1.1;1.1.1;1.14.13;1.14.99;1.1.1;1.1.1;1.1.1;2.1.1,1.1.3,1.1.3
R04345,5.5.1.11,5.5.1,5.5.1.7;5.5.1.1;3.1.1.45;1.3.1.32;4.2.1.114;5.5.1.2;4.2.1.-|4.2.1.83;5.4.99.14;5.3.3.10;3.1.1.57;1.14.14.108;1.14.11.13;1.2.3.1;4.2.1.34;4.2.1.35;2.6.1.14;4.2.1.3|4.2.1.4,5.5.1,5.5.1;3.1.1;1.3.1;5.3.3;2.3.1,1.13.11.54;1.13.12.4;1.13.99.1;1.14.13.239,5.5.1;5.3.3,5.5.1;5.5.1;5.5.1;5.5.1;5.5.1;5.5.1;5.5.1;5.5.1;5.5.1,5.5.1,5.5.1
R02506,1.2.1.44,1.2.1,1.2.1.44;1.3.1.38;1.3.1.8;1.3.1.34;1.3.1.44;1.1.1.36;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.3.1.93;1.6.5.4;1.3.1.124;1.1.1.330,1.2.1,1.2.1;1.3.1;1.1.1;1.8.1;1.6.5,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.2.1,1.2.1
R09298,2.4.3.1,3.1.1,1.13.11.15;1.11.1.8;1.14.13.1;1.13.11.1;1.13.11.2;1.13.11.-|1.13.11.3;1.14.12.12;1.13.11.16;1.14.13.3|1.14.14.9;4.2.1.84,,3.1.1;3.8.1;3.7.1;1.14.-;1.3.1,,,,3.1.1,3.1.1
R04697,1.1.1.248,1.1.1,1.1.1.248;1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,1.14.13;1.1.1,1.1.1;1.14.13;1.3.1;1.11.1;1.8.1,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R05078,4.2.1.-,4.2.1,4.1.3.17;2.6.1.57;2.3.3.16,5.3.3;4.2.1,4.2.1;3.7.1;3.2.1;3.1.7;3.4.11,3.1.1.17;3.11.1.2;3.6.1.7;3.1.2.16;3.1.3.75;4.2.1.155;3.1.6.16;3.7.1.8;2.3.1.85;3.1.4.2;4.2.3.1;3.2.1.175;3.1.7.11;3.1.5.1;4.6.1.13;2.4.1.17;5.1.3.14,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.3.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;1.3.5;3.5.1,4.2.1,4.2.1
R02817,3.1.4.13,3.1.4,3.1.3.3;2.7.8.29;5.4.2.1|5.4.2.11|5.4.2.12,3.1.4,3.1.4;3.1.3;3.6.1;3.4.11;3.2.1,3.1.4.13;3.1.3.3;3.6.1.7;4.2.3.1;4.6.1.13;3.11.1.1;3.1.7.11;3.1.5.1;3.2.1.183;5.1.3.14;2.4.1.17;3.1.1.23;3.1.2.17;4.2.1.155;3.1.6.6;2.3.1.85;3.7.1.8,2.7.1;3.1.3;3.6.1;2.7.8;2.7.4;2.7.7;3.6.3;2.7.11;3.1.4;2.7.2;2.7.6;2.7.3;3.6.4;3.1.7;4.6.1;2.7.9;3.6.5;3.2.1;2.7.12;2.7.13;2.6.-;2.7.-;4.1.1;2.7.10;1.3.7;1.18.6;4.2.3;3.1.5;2.7.99;2.4.1;5.1.3;1.19.6;3.-.-,3.1.3;2.7.8;2.7.1;2.7.1;3.1.4;3.1.4;3.1.4;2.7.8;2.7.8;2.7.-;2.7.8;3.1.4;2.7.1;2.7.8;2.7.2;3.1.3;3.1.4;2.7.8;2.7.1;2.7.8;2.7.8;3.1.4;2.7.8;2.7.1;2.7.1;2.7.8;4.2.3;3.1.3;2.7.8;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.8;3.1.3;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1,3.1.3,3.1.4
R11150,1.14.13.210,1.14.13,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.69;1.14.13.223;1.14.12.-|1.14.12.10;1.14.13.210;1.6.5.4;1.14.13.87;1.14.13.84;1.14.13.113;1.11.1.1|1.14.12.17,1.14.12;1.1.1,1.14.13;1.14.12;1.14.14;1.14.-;1.13.12,1.14.13.69;1.14.12.12;1.14.14.1;1.2.3.9;1.14.15.3;1.14.18.1;1.14.21.11;1.14.99.2;1.14.16.4;1.14.11.40;1.10.3.4;1.14.19.17,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.14.13,1.14.13
R10412,1.1.1.354,1.1.1,1.1.1.1|1.1.1.71;1.1.1.354|1.1.1.71,1.1.1,1.1.1;1.3.1;1.2.1;2.3.1;1.5.1,,1.1.1;1.1.99;1.1.3;2.3.1;1.14.13;1.1.5;1.1.-;1.1.2;5.3.3;1.14.11;1.14.-;1.1.98;1.4.3;1.-.-;1.6.5;1.6.99;1.2.1;5.1.3;4.2.1;1.14.15;1.1.9;1.3.1;1.6.3;1.6.1;1.14.12;6.4.1;5.4.99;1.11.1;4.1.1,1.1.1,1.1.1,1.1.1
R09769,5.3.1.28,4.1.2,5.3.1.28,5.3.1;4.1.2,5.3.1;2.4.1;1.1.3;5.4.2;3.2.1,1.1.1.86;5.4.99.3;4.1.1.104;4.2.1.155;1.1.3.21;1.1.5.4;1.2.1.72;1.1.99.18;1.4.3.5;2.3.1.85;1.3.1.20;5.3.3.1;1.17.1.4,5.3.1;3.5.4,5.3.1;5.3.1;5.3.1;5.3.1;5.3.1;5.3.1;3.5.-,5.3.1,5.3.1
R01966,3.2.1.165,3.2.1,3.2.1.74;3.2.1.22;3.2.1.22|3.2.1.26,3.2.1,3.2.1;3.1.4;3.5.1;3.1.3;3.6.1,,2.4.1;3.2.1;2.4.2;3.1.4;4.2.2;5.1.3;6.5.1;2.4.99;6.1.1;4.2.1;3.1.3;3.6.1;2.7.8;3.1.1,3.2.1;3.2.1;3.2.1;3.2.1;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;4.2.2;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1,3.2.1,3.2.1
R00640,1.3.2.3,1.3.2,1.3.2.3;1.1.3.8;1.3.3.12;2.8.5.2;1.8.2.6;1.1.2.6;1.11.1.5;1.7.2.1|7.1.1.9,1.3.3;1.1.3,1.3.2;1.10.2;1.1.2;1.8.99;1.3.1,,,,1.3.2,1.3.2
R07940,2.3.1.5,1.14.14,2.3.1.5;1.14.14.1,,2.3.1;4.2.1;1.14.14;1.14.13;3.5.1,3.5.4.32;3.5.1.110;3.5.3.3;2.1.2.3;3.1.1.1;3.5.2.17;3.13.1.6;3.4.11.1;3.4.17.8;3.4.19.13;2.3.2.2;3.4.13.4;4.3.2.4;3.4.14.13;1.2.7.12;4.2.1.48;3.8.1.8;3.5.5.4;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.99.8,,2.3.1;3.5.4;3.5.4;2.1.2,2.3.1,1.14.14
R13196,4.2.99.25,5.3.1,4.2.2.6;3.2.1.172;3.2.1.179;5.3.1.17;4.2.2.26;3.2.1.180;5.5.1.27;5.5.1.25;4.2.1.68;4.2.1.90;4.2.1.67;4.2.1.158;4.2.1.40;4.2.1.42;4.2.1.156;4.2.2.11;4.2.2.24,5.5.1,4.2.2;5.3.1;5.5.1;1.1.3;2.4.1,1.13.11.54;1.13.12.4;1.13.99.1;1.14.13.239,,4.2.2;4.2.3,4.2.2,4.2.2
R01109,1.8.4.4,1.8.4,2.6.1.57;3.1.2.6,1.8.4,1.8.4;1.11.1;1.8.1;5.3.4;2.8.1,,1.8.1;1.8.4;1.11.1;1.8.98;1.17.4;1.8.3;2.8.1;1.8.5;2.8.4;1.5.4,1.11.1,1.8.4,1.8.4
R11530,2.4.1.342,2.4.1,2.4.1.342;5.4.99.16;2.4.1.281;2.4.1.8;2.4.1.20;2.4.1.320;2.4.1.32;2.7.7.27,2.4.1,2.4.1;3.2.1;2.4.2;5.4.99;5.1.3,2.4.1.22;2.4.2.7;2.4.99.1,2.4.1;3.2.1;2.4.2;3.1.4;4.2.2;5.1.3;6.5.1;2.4.99;6.1.1;4.2.1;3.1.3;3.6.1;2.7.8;3.1.1,2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.2;2.4.2;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.2;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;4.2.2;2.4.1;2.4.2;3.2.1;3.2.1;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1,2.4.1,2.4.1
R04957,2.3.1.41|2.3.1.85|2.3.1.86|2.3.1.179,2.3.1,2.3.1.179|2.3.1.41|2.3.1.85|2.3.1.86;2.3.1.-|2.3.1.179|2.3.1.199|2.3.1.41;2.3.1.221;2.3.1.-|2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86,3.1.1,2.3.1;3.1.1;3.1.2;6.2.1;1.2.7,2.3.1.179;6.2.1.51;1.2.1.95;2.3.3.10;2.3.2.30;6.3.1.20;6.3.4.10;6.1.2.2;2.1.3.6;2.1.2.5,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;2.1.3;1.2.4;1.8.1;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;1.2.1;2.3.1;3.1.2;2.3.1;2.3.1;2.3.1;6.2.1;1.2.1;3.1.2;3.1.2;2.3.1;6.2.1;2.3.1;2.3.2;3.1.2;3.1.2;1.2.4,2.3.1,2.3.1
R11696,1.1.1.415,1.1.1,1.1.1.415;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,1.1.1,1.1.1;1.14.13;1.2.1;1.-.-;1.3.1,,1.1.1;1.1.3;1.1.99;1.14.13;2.3.1;1.1.2;1.1.-;1.1.5;5.3.3;1.14.11;1.14.14;1.23.1;1.14.15;1.14.-;1.1.98;1.2.1;1.-.-;1.4.3;1.3.1;1.14.12;4.2.1;1.1.9;1.10.1;1.14.19;1.6.5;1.5.3;1.6.99;5.4.99;1.6.3;1.6.1,1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.-.-;1.1.1;1.1.1;1.1.1;1.-.-;1.1.3,1.1.1,1.1.1
R05282,1.1.1.90,1.1.1,1.1.1.21|1.1.1.90;1.1.1.21|1.1.1.51;1.1.1.1|1.1.1.21,1.14.12;1.1.1,1.1.1;1.3.1;1.2.1;1.-.-;1.1.99,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R00927,2.3.1.9|2.3.1.16,2.3.1,2.3.1.16|2.3.1.9,2.3.1,2.3.1;2.3.3;1.2.7;3.1.2;4.1.3,2.3.1.16;2.3.3.10;6.2.1.1;2.3.2.14;1.2.1.95;6.3.1.20;2.1.3.7;6.3.4.10;6.1.2.2;2.1.2.5,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;3.1.2;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;1.2.7;2.3.1;1.2.7;3.1.2;1.2.1;1.2.7;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1,2.3.1,2.3.1
R10491,2.1.1.95,2.1.1,2.1.1.95;2.1.1.132;2.1.1.163,2.1.1,2.1.1;2.3.1;2.5.1;6.3.2;4.4.1,2.1.1.95;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.-.-;2.5.1;2.3.1,2.1.1,2.1.1
R10660,1.3.4.1,2.1.1,1.8.98.4;1.8.98.1;1.8.98.5;1.8.7.3;1.3.4.1|1.3.98.2;2.8.4.1;1.3.5.4;1.3.5.1,,1.8.98;2.3.1;1.3.4;1.3.5;1.3.98,,1.8.1;1.8.4;1.11.1;1.8.98;1.17.4;1.8.3;2.8.1;1.8.5;1.5.4;2.8.4,1.8.98,1.8.98,1.8.98
R02571,2.3.1.61,2.3.1,1.3.8.1;1.3.8.7|1.3.8.8;4.2.1.17;4.2.1.-|4.2.1.134,2.3.1,2.3.1;2.5.1;2.1.1;2.7.7;2.3.2,2.3.1.61;6.2.1.11;2.3.3.10;2.3.2.30;1.2.1.95;6.3.1.20;6.3.4.10;2.1.3.12;6.1.2.2;2.1.2.5,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.2.4;1.1.1;2.3.1;1.2.1;6.2.1;2.3.1;6.2.1;1.2.1;1.2.7;3.1.2;2.3.1;2.3.1;1.2.1;1.2.7;1.2.1;6.2.1;1.2.7;2.3.1;6.2.1;3.1.2;2.3.1;1.2.1;2.3.1;1.1.1;2.3.1;6.2.1;2.3.1;2.3.1;1.2.1;6.2.1;2.3.1;2.3.1;6.2.1;3.1.2;6.2.1;3.1.2;3.1.2;2.3.1,2.3.1,2.3.1
R06175,3.2.1.132,3.5.5,1.14.13.50|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8,3.1.8;3.1.1,3.1.1;3.2.1;3.1.4;3.4.11;3.6.1,,,,3.1.1|3.2.1,3.1.1|3.2.1
R07515,3.7.1.19,3.5.1,3.7.1.-|3.7.1.19;1.1.1.328;1.3.5.2,,3.7.1;4.2.1;3.1.7;1.1.1;1.17.3,3.7.1.19,3.7.1;1.13.11;2.3.1;1.14.13;2.1.1;2.5.1;3.1.2,3.1.2;3.1.2;3.1.2;3.1.2;3.1.2;2.3.1;3.1.2;3.1.2;3.1.2;3.1.2;3.1.2;3.1.2;3.5.1;3.1.2;6.2.1;3.1.2;6.2.1;3.1.2;3.4.13;3.1.2;3.5.1;1.4.1;6.2.1;6.2.1;6.2.1;2.3.2;6.3.1;2.8.3;3.1.2;6.2.1;3.5.1;3.5.1;6.3.2;6.3.2;6.2.1;2.3.2;2.5.1;2.3.2;2.3.2;3.4.13;6.3.2;3.1.2;1.13.11;3.5.1;3.5.1;2.8.3;6.3.2;6.3.2;2.8.3;1.14.11;3.4.13;6.3.2;6.3.2;3.7.1;2.8.3;6.3.2;3.5.1;2.8.3;6.3.2;3.4.19;6.3.2;3.1.2;3.7.1;6.2.1;6.2.1;3.5.1;3.1.2;3.5.1;2.8.3;3.7.1;6.2.1;6.2.1;3.4.15;6.3.2;6.3.2;2.3.1;6.3.2;3.5.1;6.2.1;6.2.1;2.8.3;6.3.2;3.1.2;6.3.2;3.5.1;3.4.11;3.5.1;3.4.11;6.3.2;3.5.1;6.3.1,3.7.1,3.7.1
R10677,6.3.1.17,6.3.2,3.6.1.5;2.7.1.40;6.3.2.2|6.3.2.3,6.3.2,6.3.1;2.7.3;2.3.2;2.4.2;2.3.1,6.3.1.17;6.3.4.4;6.3.2.38;6.3.5.4;6.2.1.39;6.3.3.3;3.5.4.41;3.5.1.96;3.4.14.13;2.3.2.2;3.4.13.4;3.4.17.21;3.13.1.6;1.4.1.13;1.4.7.1;4.3.3.6;3.4.19.13;3.5.5.4;3.5.99.5;3.1.1.1;3.4.11.1;3.5.3.21,,,6.3.2,6.3.2
R08523,1.11.1.8,1.11.1,1.11.1.7,,1.11.1;1.14.14;1.4.3;4.3.3;1.14.18,,1.11.1;1.14.21;1.10.3;1.14.99;1.1.1;1.1.3;1.1.99;1.2.99;1.1.2,1.11.1;1.11.1;1.14.21;1.14.21;1.14.21,1.11.1,1.11.1
R04304,1.1.1.90,1.1.1,1.1.1.1|1.1.1.90,1.14.13;1.1.1,1.1.1;1.2.1;1.1.5;1.-.-;1.3.1,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R10771,6.2.1.43,6.2.1,6.2.1.43;6.2.1.2;6.2.1.33;6.2.1.7;6.2.1.12;6.2.1.30;6.2.1.17;6.2.1.37;6.2.1.65|6.2.1.ak;6.2.1.27;6.2.1|6.2.1.-|6.2.1.32;2.3.1.278;6.2.1.1|6.2.1.17,2.3.1,6.2.1;2.3.1;2.8.3;2.7.2;2.7.1,6.2.1.43;3.1.2.28;4.2.1.155;2.3.1.85,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,3.1.2;2.3.1;6.2.1;2.3.1;3.1.2;6.2.1;6.2.1;2.3.1,6.2.1,6.2.1
R04856,3.1.6.1|3.1.6.8,3.1.6,3.1.6.1|3.1.6.8;1.14.19.17;3.2.1.22;3.2.1.23,3.1.1,3.1.6;3.2.1;3.5.1;2.8.2;3.5.3,3.1.6.1;3.1.1.53;3.1.3.39;3.1.4.50;4.6.1.13;3.2.1.175;3.1.7.3;5.1.3.14;2.4.1.17;3.6.1.57;3.1.5.1;4.2.3.1;3.1.2.27;2.3.1.85;3.7.1.8;3.11.1.3;4.2.1.155,2.8.2;3.1.6;1.8.4;1.8.99;3.6.2;3.6.1,2.8.2;2.8.2;2.8.2;2.8.2;2.8.2;2.8.2,3.1.6,3.1.6
