reaction_id,EC Number,BEC-Pred,CLAIRE,SelenzymeRF,SIMMER,Theia,BridgIT,E-zyme1,E-zyme2,MajorityVote,MajorityVoteCore4
R02330,3.6.1.39,3.6.1,3.6.4;7.4.2;3.6.1;7.5.2,2.7.4.6,,3.6.1;3.1.3;3.6.4;3.1.4;2.7.3,3.6.1.39;3.6.5.1;3.6.3.1;3.6.4.1;3.1.3.81,,,3.6.1,3.6.1
R01829,4.1.2.13,4.1.2,4.1.2;4.2.1;5.4.4;5.3.1,4.1.2|4.1.2.-|4.1.2.13,4.1.2,4.1.2;5.3.1;2.2.1;1.1.99;2.7.6,4.1.2.13;4.1.1.104;4.1.3.17;1.1.1.262;4.1.99.12;2.1.2.11;4.2.1.155;4.2.99.21;1.3.8.6;3.1.1.82,4.1.2;4.1.3;2.2.1;4.2.1;2.5.1;1.14.99;4.1.1;1.13.11;2.1.2;1.11.1;1.14.13,4.1.2;4.1.2;4.1.2;4.1.2,4.1.2,4.1.2
R06862,2.2.1.3,4.1.2,4.1.99;4.4.1;4.1.2;4.1.1,2.2.1.3;2.2.1.1|2.2.1.3;1.2.4.4;1.2.4.2,5.5.1,2.2.1;1.1.99;1.1.2;1.1.5;1.2.4,2.2.1.3;1.2.4.1;4.1.1.1,1.2.4;2.2.1;4.1.1;1.2.7;2.3.1;1.8.1;4.1.2,1.2.4;1.2.4;1.2.4;1.2.4;1.2.4,1.2.4,2.2.1
R05564,1.14.15.-,1.14.15,3.5.1;1.4.3;1.13.12;4.99.1,1.14.14.32;1.14.11.66|1.14.11.68|1.14.11.69;1.14.11.66|1.14.11.67|1.14.11.68|1.14.11.69;1.14.11.73;1.14.11.16;1.14.11.27|1.14.11.65;4.1.1.90;1.14.11.47;1.14.11.4,3.5.4,1.14.15;1.14.13;1.14.99;1.13.12;1.14.14,,1.14.15;1.14.13;4.3.2;1.-.-;1.14.11;1.14.14;1.14.99;1.17.7,1.5.99;4.3.2;2.-.-;2.5.1;2.1.1;2.-.-;3.5.1;3.5.4;3.1.1;2.5.1;3.5.1;3.5.1,1.14.15,1.14.15
R01053,6.3.4.7,6.3.1,2.4.1;3.6.1;5.1.3;2.4.2,3.6.1.5;2.7.1.40;2.7.7.96;6.3.4.2,2.7.3;2.7.1,2.4.2;2.7.1;3.5.1;2.7.3;6.3.1,,,,2.7.1,2.7.1
R11595,2.1.1.337,2.1.1,2.1.1;2.3.1;2.3.3;2.5.1,2.1.1.337;2.1.1.132;2.1.1.128;2.1.1.201,2.1.1,2.1.1;2.3.1;2.5.1;4.2.1;1.3.98,2.1.1.337;2.8.4.4;2.1.2.13;2.3.1.101;2.1.3.11,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.-.-;2.5.1;2.3.1,2.1.1,2.1.1
R12090,1.3.1.100,1.1.1,1.8.1;1.1.1;1.3.1;1.16.1,1.2.1.106;1.2.1.-|1.2.1.103|1.2.1.ag;1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.8.1.9,1.3.1;1.5.1;1.1.1,1.3.1;1.1.1;1.2.1;1.14.13;1.6.5,,1.3.1;1.3.99;1.3.8;5.3.3;1.3.3;2.3.1;1.3.5;1.14.11;1.3.-;1.14.21;1.17.99;1.1.-;1.1.1;1.14.99;1.14.-;5.2.1;5.5.1;1.14.14;1.14.12;1.3.7;1.3.98,4.2.1;4.2.1;1.3.3;2.5.1;1.3.99;4.2.1;5.5.1;1.1.1;1.14.12;5.5.1;1.3.3;5.5.1;5.5.1;1.4.3;1.3.1;1.3.1;1.1.1;1.14.11;4.2.1;1.14.11;1.14.11;4.3.1;1.3.1;1.3.1;1.3.1;1.4.3;1.14.11;1.3.1;5.3.2;1.3.1;4.3.1;4.2.1;1.3.8;1.3.1;4.2.1;5.3.2;4.2.1;1.3.1;1.3.1;1.3.1;4.4.1;5.99.1;4.2.1;4.1.3,1.1.1,1.1.1
R08936,2.1.3.10,2.1.3,2.8.3;2.3.1;2.1.3;2.7.2,2.3.1.179|2.3.1.41|2.3.1.85|2.3.1.86;2.3.1.180;2.3.1.-|2.3.1.179|2.3.1.199|2.3.1.41;4.1.1.87;4.3.1.15,,2.1.3;4.3.99;6.3.4;6.4.1;3.5.2,1.13.12.2;1.13.11.84;1.14.13.178;1.13.99.1,4.1.1;6.4.1;2.1.3;1.1.1,2.1.3;4.1.1;2.3.1;2.1.3;2.3.1;1.1.1;2.3.1;2.3.1;2.3.1;2.3.1;4.1.1;2.3.1;1.3.8;2.3.1,2.1.3,2.3.1
R04486,3.5.1.24,3.5.1,3.5.1;3.4.19;3.4.11;3.4.13,3.5.1.24;2.3.1.65;3.1.2.6,3.5.1,3.5.1;3.4.11;3.4.13;3.1.1;4.2.1,3.5.1.24;2.3.2.2;3.4.14.13;3.4.17.21;4.2.1.48;3.4.19.13;3.5.2.11;3.4.13.18;3.4.11.1;3.5.99.6;3.13.1.6;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.5.4;3.1.1.1;3.5.3.9;3.5.4.16;1.2.7.12;2.1.2.3;3.8.1.8;4.3.2.4,3.5.1;6.3.2;2.3.1;2.3.2;6.3.1;3.4.13;6.3.4;3.4.11;3.4.19;2.1.3;3.4.17;3.1.1;6.2.1;2.1.2;3.4.15;6.3.5;3.5.3;2.3.-;3.5.4;4.3.2;3.4.24;3.4.22;1.2.99;1.4.1;4.3.3,3.5.1;3.5.1;3.5.1;3.5.1;3.5.1;3.5.1;3.1.2;3.1.2;6.2.1;6.2.1;6.2.1;6.2.1,3.5.1,3.5.1
R09623,4.2.3.55,4.2.3,4.2.3;5.5.1;3.1.7;2.5.1,4.2.3.55;2.5.1.20;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88;2.5.1.87;4.2.3.62;4.2.3.77;4.2.3.67;4.2.3.78;3.1.7.7|4.2.3.194;4.2.3.24;4.2.3.75;4.2.3.87;2.5.1.86;4.2.3.6;4.2.3.73;4.2.3.181;4.2.3.198|4.2.3.66;4.2.3.164|4.2.3.ek;4.2.3.199;4.2.3.68;4.2.3.59;4.2.3.83;4.2.3.21;4.2.3.90;4.2.3|4.2.3.-|4.2.3.56;4.2.3.38,4.2.3,4.2.3;3.1.7;5.5.1;2.5.1;5.3.3,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20,4.2.3;4.1.99;3.1.7,4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.1.99;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3,4.2.3,4.2.3
R07297,3.1.3.5,3.1.3,3.1.3;3.6.1;3.1.7;4.2.3,3.1.3.5,3.1.3,3.1.3;3.6.1;2.7.1;4.2.3;3.1.4,3.1.3.31;3.1.4.57;4.2.3.1;3.6.1.20;3.1.5.1;4.6.1.13;3.2.1.42;2.4.1.17;3.1.1.33;5.1.3.14;3.1.7.2;3.1.6.3;3.11.1.3;3.1.2.31;2.3.1.85;3.7.1.8;4.2.1.155,2.7.1;3.1.3;3.6.1;2.7.8;2.7.4;2.7.7;3.6.3;2.7.11;3.1.4;2.7.2;2.7.6;2.7.3;3.6.4;3.1.7;4.6.1;2.7.9;3.6.5;3.2.1;2.7.12;2.7.13;2.6.-;2.7.-;4.1.1;2.7.10;1.3.7;1.18.6;4.2.3;2.7.99;3.1.5;2.4.1;5.1.3;1.19.6;3.-.-,2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.8;3.1.5,3.1.3,3.1.3
R09904,5.3.2.3,5.1.3,5.3.2;5.3.1;5.3.3;5.5.1,5.3.2.3;5.1.3.2;5.1.3.13;5.1.3.27;2.6.1.33;5.1.3.25;2.4.1.325;5.4.99.59;1.1.1.271|5|5.-.-.-;1.1.1.266;1.1.1.133;1.1.1.339|1.1.1.344;1.1.1.364,5.3.2,5.3.2;1.1.1;5.3.3;5.-.-;5.3.99,2.4.2.9;2.4.1.71;2.4.99.18,5.3.2;5.3.99;3.1.3,5.3.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;4.3.1;4.2.1;1.1.1;1.1.1;1.1.1;4.2.1;4.2.1;4.2.1;5.1.3;5.1.3;4.2.1;2.1.1;5.1.3;5.1.3;1.1.1;1.1.1;1.1.1;5.1.3;5.1.3;5.1.3;5.1.3;5.1.3;5.1.3;5.1.3;5.3.99;5.1.3;1.1.1;1.1.1;4.2.1;5.1.3;1.1.1;1.1.1;1.1.1;1.1.1,5.3.2,5.3.2
R02858,2.1.1.101,2.1.1,2.1.1;2.5.1;2.3.3;2.3.1,2.1.1.101;2.1.1.237;2.1.1.102;2.1.1.306;2.1.1.238;2.1.1.307;2.1.1.112;2.1.1.305;2.1.1.35,2.1.1,2.1.1;2.3.1;2.5.1;6.3.2;2.6.1,2.1.1.101;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.-.-;2.5.1;2.3.1,2.1.1,2.1.1
R12671,3.5.1.136,3.5.1,3.5.1;3.1.1;3.4.19;3.2.2,3.5.1.-|3.5.1.136;3.2.1.14,3.5.1,3.5.1;3.1.1;3.2.1;3.1.2;3.4.11,3.5.1.113;3.5.99.6;3.4.14.13;3.4.17.21;3.4.13.4;4.2.1.48;3.5.2.11;2.3.2.2;3.5.3.13;3.13.1.6;3.4.19.13;3.1.1.1;3.4.11.1;3.5.4.19;1.2.7.12;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.5.4;4.3.2.4;2.1.2.3;3.8.1.8,2.3.1;3.5.1;6.2.1;2.3.2;3.1.2;3.1.1;6.3.2;6.3.1;1.2.1;6.3.4;2.3.3;2.1.3;3.4.11;3.4.13;1.2.7;6.1.1;2.1.2;3.7.1;3.5.3;3.5.4;6.3.5;4.3.2;1.2.4;1.8.1;1.1.1;2.7.7;2.3.-;4.1.3;1.2.99;2.5.1;2.8.3;4.4.1;3.4.19;3.2.1;2.1.1;3.4.17;2.6.1;1.2.3;1.-.-,3.5.1;3.5.1;2.3.1;3.5.1;2.3.1;2.3.2;2.3.1;2.3.1;2.3.1;4.3.2;3.5.1;6.3.4;2.1.2;2.3.1;3.5.1;2.1.4,3.5.1,3.5.1
R07597,3.3.2.11,3.3.2,3.3.2;1.13.11;3.7.1;5.4.4,3.3.2.11;2.8.2.2;2.3.1.43;3.1.1.13;2.3.1.26;1.1.1.170|1.1.1.270|1.14.13.72|1.14.18.9;4.2.1.128;4.2.1.125;1.14.13.246;5.4.99.41;5.4.99.8;5.4.99.56;5.4.99.39;5.4.99.40,3.2.1,3.3.2;3.4.11;1.14.13;3.7.1;1.14.-,1.14.18.8;1.14.15.6;1.14.13.96;1.14.14.29;1.14.11.20;1.10.3.3;1.14.19.29;1.14.12.25;1.14.21.4;1.14.99.2;1.2.3.9;1.14.16.1,3.3.2;1.14.14,1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.-;1.14.13;1.14.13;1.14.13;1.14.13;1.14.15;1.14.15;1.14.15;1.14.15;1.14.13;1.14.15;1.14.15;1.14.11;1.14.11;1.14.11;1.14.11;1.14.11;1.14.15;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.14;1.14.99;1.14.99;1.14.99;1.14.99;1.14.11;1.14.13;1.14.11;1.14.11;1.14.13;1.14.13;1.14.99;1.14.11;1.14.14;1.14.14;1.14.13;1.14.-;1.14.-;1.14.-;1.14.-;1.14.13;1.14.11,3.3.2,3.3.2
R10578,1.13.11.77,1.13.11,1.13.11;3.3.2;1.14.99;1.2.1,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.14.13.26;1.14.18.5;1.7.2.1|7.1.1.9,,1.13.11;1.14.12;1.14.18;1.14.99;3.3.2,1.3.3.10;1.5.3.5;1.4.3.3;2.6.1.82;1.21.3.3;1.5.1.1;2.5.1.46,1.13.11;1.14.99;1.13.-;1.14.13;3.7.1;2.8.1;1.8.1;1.8.99;1.8.7,1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.14.19;1.13.11;1.13.11;1.14.19;1.14.14;1.14.19;1.14.99;1.14.19;1.14.14;1.3.3;1.14.14;4.2.1;1.14.14;1.3.1;1.3.1;1.14.14;1.14.14;1.3.1;1.3.1;1.14.19;1.14.19;1.14.19;1.3.1;1.3.1;2.3.1;1.3.1;2.3.1;4.2.1;1.14.-;1.14.14;1.14.14;4.2.1;5.3.3;4.2.1;1.3.3;4.2.1;1.3.1;3.3.2;1.13.11;4.2.1;2.3.1;1.13.11;1.3.3;4.2.1;1.3.1;4.2.1;1.3.1;2.3.1;4.2.1,1.13.11,1.13.11
R09660,3.5.4.31,3.5.4,3.5.4;2.4.2;3.5.99;1.5.99,3.5.4.46;1.1.1.37,3.5.4,3.5.4;3.5.99;3.3.1;3.4.17;1.11.1,3.5.4.31;2.1.2.3;4.3.2.4;3.5.99.6;3.5.2.17;3.5.3.22;3.5.1.26;3.8.1.8;3.4.14.13;2.3.2.2;3.4.17.21;4.2.1.48;3.4.13.4;3.4.19.13;3.4.11.1;3.1.1.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.5.1;3.13.1.6;1.2.7.12,3.5.4;6.3.5;6.3.4;3.5.99;2.1.2,3.5.4;3.5.4;3.5.4;6.3.5;6.3.5;1.1.1;3.5.4;1.1.1;1.7.1;3.5.4;3.5.4;3.5.4;6.3.4;1.17.1;1.17.1;1.17.3;1.17.3;1.17.3;1.17.3;1.14.14;3.5.4;3.5.4;3.5.4;3.5.4;3.5.4;2.4.2;3.5.4;3.5.4;3.5.4,3.5.4,3.5.4
R10751,2.8.2.-,2.8.2,2.8.2;2.7.1;2.4.2;2.7.6,2.8.2.1|2.8.2.3|2.8.2.4;2.8.2.15;1.2.1.38|2.3.1.1|2.6.1.11|2.7.2.8,5.3.1,2.8.2;2.7.8;1.8.4;2.7.7;2.3.1,2.8.2.32;2.8.3.21;2.3.1.187,,,2.8.2,2.8.2
R10824,2.1.1.42,2.1.1,2.1.1;2.5.1;2.3.3;2.3.1,2.1.1.42;2.1.1.150;2.1.1.4;2.1.1.155|2.1.1.231;2.1.1.212|2.1.1.46;2.1.1.94;2.1.1.146;2.1.1.38;2.1.1.197;2.1.1.15;2.1.1.77,2.1.1,2.1.1;1.-.-;2.3.1;2.5.1;3.3.1,2.1.1.42;2.8.4.4;2.1.2.13;2.1.3.2;2.3.1.32,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.5.1;2.3.1,2.1.1,2.1.1
R13356,2.1.1.393,2.1.1,2.1.1;2.3.1;-;3.1.1,2.1.1.354|2.1.1.355|2.1.1.59|2.1.1.60;2.1.1.98;2.1.1.16|2.1.1.71;2.1.1.127;2.1.1.103|2.1.1.16|2.1.1.71;2.1.1.333;2.1.1.85;2.1.1.123|2.1.1.124,2.1.1,2.1.1;2.3.1;6.3.2;3.1.1;5.3.3,2.1.1.99;2.8.4.4;2.3.1.101;2.1.2.5;2.1.3.11,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.5.1;2.3.1,2.1.1,2.1.1
R08113,1.3.1.25,1.3.1,1.8.1;1.1.1;1.3.1;1.16.1,1.3.1.25;1.14.12.10;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.1.1.345;1.1.1.337|1.1.1.375,1.3.1;1.14.12;1.1.1,1.3.1;1.14.12;1.1.1;1.-.-;1.6.2,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.3.1,1.3.1
R05413,1.13.11.-,1.13.11,1.13.11;3.3.2;1.14.99;1.2.1,1.13.11.39;1.13.11.16;1.13.11.2;1.13.11.25|1.13.11.39;1.10.3.2,1.13.11,1.13.11;5.3.2;1.14.99;1.14.12;1.14.-,1.13.11.37;1.13.12.23;1.13.99.1;1.14.13.239,1.13.11;1.14.99;1.13.-;1.14.13;3.7.1;2.8.1;1.8.1;1.8.99;1.8.7,1.13.11,1.13.11,1.13.11
R05037,1.14.20.4,1.14.11,1.13.11;1.13.99;1.14.12;7.6.2,1.13|1.13.12.19;1.13.12.24;1.2.2.4;1.2.3.4;1.14.11.-|1.14.11.19|1.14.20|1.14.20.4;1.13.12.6;1.13.11.27;1.14.11.31;1.14.11.-|1.14.11.61;1.13.11.15;1.3.3.3,,1.14.20;1.14.11;2.6.1;4.2.1;1.13.12,,1.14.11;1.14.13;1.14.15;1.17.1;1.14.99;1.14.14;1.14.-;2.5.1;1.5.8;1.17.99;2.1.1;4.3.2;1.5.3,1.14.11;1.14.11;1.3.1;1.14.11;1.3.1;1.14.11;1.3.1;1.14.11;1.14.11;1.14.11;1.14.11;1.14.11;1.14.11;1.14.11;4.2.1,1.14.11,1.13.12
R09359,4.1.2.47,4.1.2,4.1.1;3.1.3;3.6.1;2.5.1,4.1.2.10|4.1.2.11|4.1.2.47;4.1.2.47;4.1.2.10|4.1.2.11|4.1.2.46|4.1.2.47;3.2.1.21,4.1.2,2.3.2;2.5.1;4.1.2;1.5.99;2.3.1,4.1.2.10;4.1.1.1;4.2.1.155;1.1.1.276;1.3.8.6;4.1.3.41;2.1.2.11;4.1.99.12;4.2.99.21;3.1.1.82,4.1.2;4.1.3;2.2.1;4.2.1;2.5.1;1.14.99;4.1.1;1.13.11;2.1.2;1.11.1;1.14.13,4.1.2,4.1.2,4.1.2
R00104,2.7.1.23,2.7.1,2.7.4;2.7.1;7.5.2;3.6.1,1.2.1.38|2.3.1.1|2.6.1.11|2.7.2.8,2.7.1,2.7.1;2.7.4;2.1.1;2.7.2;6.2.1,2.7.1.86;2.7.7.96;2.7.11.7;2.7.2.7;2.7.3.7;6.3.5.5;2.7.14.1;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.17;2.7.99.1,,,2.7.1,2.7.1
R12077,2.4.1.289,2.1.1,2.4.1;2.4.2;3.2.2;3.6.1,5.1.3.2;2.4.1.325;5.4.99.59;2.4.99.18,2.4.1,1.14.13;1.14.14;4.2.1;1.14.-;4.1.2,,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.2;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R13125,2.4.1.392,2.4.1,2.4.1;2.4.2;3.2.1;4.2.2,2.4.1.31;2.4.1.279;2.4.1.282;2.4.1.20;2.4.1.8;2.4.1.281;2.4.1.320;2.4.1.321;2.4.1.230;5.4.2.2;2.4.1.1;3.1.3.93;2.4.1.329;2.7.7.91;2.4.1.339;2.4.1.7;2.4.1.231;2.4.1.64;2.7.7.69,2.4.1,2.4.1;2.4.2;2.3.1;2.7.1;4.2.2,2.4.1.31;2.5.1.7;2.1.3.12;2.4.2.34;4.4.1.20;1.3.1.97,2.4.1;3.2.1;2.4.2;3.1.4;4.2.2;5.1.3;6.5.1;2.4.99;6.1.1;4.2.1;3.1.3;3.6.1;2.7.8;3.1.1,2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.2;3.2.1;2.4.2;2.4.2;2.4.1;2.4.1;2.4.2;2.4.2;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;4.2.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;2.4.2;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1,2.4.1,2.4.1
R07649,4.2.3.23,4.2.3,5.5.1;4.2.3;2.5.1;3.1.7,2.5.1.20;2.5.1.103|2.5.1.21|2.5.1.96;2.5.1.89;2.5.1.-|2.5.1.31;1.3.1.96|2.5.1.21;5.5.1.-|5.5.1.18;2.5.1.39,4.2.3,4.2.3;5.5.1;5.3.3;3.1.7;4.3.2,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20,4.2.3;4.1.99;3.1.7,4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3,4.2.3,4.2.3
R10290,2.4.2.51,2.4.2,2.4.2;3.2.2;3.5.4;7.6.2,2.4.2.51;2.4.2.50;2.4.1.-|2.4.1.297;2.4.1.254;2.4.1.239;2.4.1.236;2.4.1.91;2.4.1.273;2.4.1.22;2.4.1.351;2.4.1.159;2.4.1.87;2.4.1.-|2.4.1.284;2.4.1.38|2.4.1.90;2.4.1.338;2.4.1.-|2.4.1.301;2.4.1.-|2.4.1.285;2.4.1|2.4.1.-|2.4.1.298;2.4.1.69;2.4.1.13,2.4.2;2.4.1,2.4.2;2.3.1;2.7.6;5.1.3;2.4.-,2.4.1.172;2.4.2.40;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.2;2.4.99;2.4.1;4.2.3;2.7.8,2.4.2,2.4.2
R11825,4.2.3.160,4.2.3,5.5.1;4.2.3;2.5.1;3.1.3,4.2.3.160;2.5.1.20;4.2.3.50;4.2.3.7;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88;2.5.1.87;3.1.7.7|4.2.3.194;4.2.3.69;4.2.3.80;4.2.3.79;4.2.3.135;4.2.3.96;4.2.3.157;4.2.3.204;4.2.3.37;4.2.3.82;4.2.3.133;4.2.3.85;4.2.3.169;4.2.3.74;5.4.99.54;4.2.3.136;4.2.3.-|4.2.3.129;4.2.3.182;4.2.3.62;4.2.3.197;4.2.3.163;4.2.3.56|4.2.3.58;4.2.3.54;4.2.3.81;4.2.3.-|4.2.3.162;4.2.3.90;4.2.3.6,4.2.3,5.5.1;4.2.3;5.3.3;4.3.2;2.5.1,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20,,4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.1.99;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;3.1.7;4.2.3;4.2.3;5.4.99;5.4.99;5.4.99;4.2.1;5.4.99;5.5.1;5.5.1;5.5.1;4.2.3;5.4.99;5.4.99;4.2.1;5.4.99;5.4.99;5.4.99;5.4.99;5.4.99;4.2.1;4.2.3;5.4.99;5.4.99;5.4.99;5.4.99;5.5.1;5.4.99;5.4.99;4.2.1,4.2.3,4.2.3
R01262,2.3.2.2,1.8.4,3.4.16;6.3.2;2.3.2;3.4.21,2.3.2.2;4.3.1.17|4.3.1.18|4.3.1.19|4.3.1.20;1.4.99.6,3.5.1,2.3.2;3.4.19;4.3.2;3.4.22;3.4.21,2.3.2.14;2.3.1.189;6.3.4.10;2.1.3.2;6.3.1.20;2.1.2.5;1.2.1.95;6.2.1.11;2.3.3.1;6.1.2.2,6.3.2;3.5.1;2.3.1;2.3.2;3.4.13;6.3.1;6.3.4;3.4.11;3.4.19;3.4.17;2.1.3;3.1.1;6.2.1;3.4.15;3.5.3;2.3.-;3.4.24;3.4.22;4.3.2;2.7.7;6.1.1;3.1.2;1.2.1,2.3.2;2.3.2;2.3.2;2.3.2;3.5.1;2.3.2;2.3.2;2.3.2;2.3.2;6.3.1;6.2.1;6.3.2,2.3.2,2.3.2
R04171,2.6.1.7,2.6.1,2.6.1;1.4.99;1.4.1;2.7.2,2.6.1.7;2.3.2.2;1.1.99.40;2.6.1.1;2.6.1.27;2.6.1.1|2.6.1.27|2.6.1.42|2.6.1.5|2.6.1.57|2.6.1.9,2.6.1,2.6.1;5.1.1;2.7.8;5.1.99;2.3.1,2.6.1.7;2.6.99.2;2.7.8.29,2.6.1;1.4.3;1.4.1;1.4.9;1.4.99;1.4.7;1.4.2;4.3.1;1.13.12;4.1.1;1.14.11;2.-.-;2.4.2;1.4.5,2.6.1;2.6.1;1.4.1;2.6.1;1.5.1;4.4.1;1.4.3;1.4.3;1.4.1;1.5.1;1.4.1;4.4.1;4.4.1;2.6.1;2.6.1;1.4.3;1.4.3;2.6.1;1.4.1;1.4.99;1.4.1;2.6.1;1.4.1;4.4.1;4.4.1;4.4.1;1.4.3;4.3.1,2.6.1,2.6.1
