reaction_id,EC Number,BEC-Pred,SelenzymeRF,SIMMER,Theia,BridgIT,E-zyme1,E-zyme2,MajorityVote,MajorityVoteCore4
R09351,2.4.1.-,2.4.1,2.4.1.-|2.4.1.327;2.4.1.331;5.4.2.7,2.7.7;2.4.1,2.3.1;2.4.1;3.1.1;3.2.1;2.4.2,2.4.1.105;2.4.99.15;2.4.2.34,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.2;2.4.1;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.99;2.4.99;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R06819,2.4.1.116,2.4.1,2.4.1|2.4.1.-|2.4.1.298;2.4.1.116;2.4.1.238;2.4.1.249;2.4.1.35;2.4.1.126;2.4.1.170;2.4.1.128;2.4.1.220;2.4.1.91;2.4.1.234;2.4.1.185;2.4.1.237;2.4.1.115;2.4.1.-|2.4.1.286;2.4.1.-|2.4.1.254;2.4.1.218;2.4.1.-|2.4.1.297;2.4.1.17;2.4.1.271;2.4.1.239;2.4.1.81;2.4.1.-|2.4.1.330;2.4.2.51,2.4.1,2.4.1;2.7.7;2.7.8;2.7.1;3.1.1,2.4.1.22;2.4.2.50;2.4.99.1,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R11338,1.1.1.400,1.1.1,1.1.1.21;1.1.1.1|1.1.1.71,1.2.1;1.1.1,1.1.1;1.2.1;1.14.13;2.3.1;1.7.1,,1.1.1;1.1.99;1.1.3;1.1.-;2.3.1;1.14.13;1.1.5;1.1.2;1.14.-;1.14.11;1.1.98;1.4.3;1.14.15;4.2.1;1.-.-;1.2.1;1.1.9;1.3.1;5.3.3,1.1.1;1.1.1;1.1.1;1.1.1;4.2.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.2;1.1.1;1.1.1;1.1.1;4.3.1;1.14.13;1.1.1;4.1.2,1.1.1,1.1.1
R01000,1.1.1.27,1.1.1,1.1.1.345;1.1.1|1.1.1.272|1.1.1.28|1.1.1.86,1.4.1;1.1.1,1.1.1;1.1.99;1.1.2;1.1.5;1.1.-,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R11508,2.1.1.332,2.1.1,2.1.1.332;2.1.1.333;1.16.1.8;2.1.1.100;2.1.1.98;2.1.1.314;2.1.1|2.1.1.163,2.1.1,2.1.1;2.3.1;2.5.1;4.4.1;1.3.98,2.1.1.333;2.8.4.4;2.1.2.1;2.3.1.101;2.1.3.2,1.14.-;1.14.13;1.14.14;1.14.15;1.14.12;4.1.99;1.14.11;4.1.1;1.-.-,4.1.1;4.1.99;4.1.1;1.1.1;4.1.3;4.1.3;1.1.1,2.1.1,2.1.1
R00485,3.5.1.1|3.5.1.38|3.5.5.4,3.5.1,3.5.1.1;6.3.5.4;3.5.1.3;2.6.1.7;3.5.1.121;6.3.1.1|6.3.5.4,3.5.1,3.5.1;3.4.19;3.5.5;1.4.1;1.4.3,2.6.1.14;2.7.8.29;2.6.99.2,3.5.1;6.3.5;6.3.1;1.4.1;4.3.3;6.3.4;2.6.1;1.4.7;2.4.2;4.1.3;3.5.5;2.3.1;2.1.2;6.3.2;3.5.4,3.5.1;1.4.1;3.5.1;2.8.3,3.5.1,3.5.1
R08383,1.1.1.-,1.1.1,1.1.1.105|1.1.1.2;1.1.1.-|1.1.1.105|1.1.1.21;1.1.1.-|1.1.1.300;1.1.1.1|1.1.1.315,1.3.1;1.1.1,1.1.1;1.3.1;1.2.1;2.3.1;1.5.1,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R01039,1.1.1.156,1.1.1,1.1.1.1|1.1.1.10|1.1.1.156|1.1.1.2|1.1.1.21|1.1.1.72|1.3.1.20,1.14.13;1.1.1,1.1.1;1.3.1;1.1.5;1.-.-;1.14.13,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R06602,4.2.99.21,4.1.3,4.1.99|4.2.99.21;2.2.1.9|2.5.1.64|4.1.1.71|4.1.3.-|4.2.99.20,5.4.4,4.2.99;2.7.9;1.18.-;1.3.7;4.1.99,4.2.99.21;4.1.3.40;4.1.2.20;4.1.1.7;1.1.1.42;2.1.2.11;4.1.99.11;1.3.8.6;4.2.1.20;3.1.1.82,4.2.99,4.2.99;4.1.3;4.1.3;4.1.3;1.3.1;4.1.99;4.2.1;1.3.1;4.2.1;1.14.12;4.2.1;1.3.1;1.3.1;1.3.1;1.14.12;1.14.12;1.3.1;1.14.12;1.14.12;1.3.5;1.14.12;1.3.1;1.3.1;1.14.12;1.14.12;1.14.12;1.3.1;1.14.12;1.3.1,4.2.99,4.2.99
R00710,1.2.1.3|1.2.1.5,1.2.1,1.2.1.3|1.2.1.5;1.2.1.32|1.2.1.85;1.2.1.23;1.1.1.312|1.2.1.60;1.2.1.48;1.2.1.28|1.2.1.7;1.1.1.337|1.1.1.375,1.14.12;1.17.1;1.1.1,1.2.1;1.1.1;1.2.3;1.5.1;1.4.1,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.2.1,1.2.1
R02228,3.1.3.39,3.1.3,3.1.3.39;6.3.4.22;2.5.1.75,3.1.3,3.1.3;3.1.4;3.6.1;2.7.1;3.1.2,3.1.3.39;3.1.4.40;4.6.1.13;3.1.1.53;3.1.6.1;5.1.3.14;3.2.1.183;3.6.1.57;3.1.7.2;2.4.1.17;3.1.5.1;4.2.3.1;3.11.1.3;3.1.2.31;2.3.1.85;3.7.1.8;4.2.1.155,2.7.1;3.1.3;2.7.8;3.6.1;3.1.4;2.7.4;2.7.11;2.7.7;3.6.3;3.1.7;2.7.6;4.6.1;2.7.2;2.7.3;3.2.1;3.6.4;2.7.9;2.6.-;2.7.-;2.7.13;3.6.5;2.4.1;5.1.3;4.2.3;3.1.5;2.7.99;2.7.12;4.1.1;2.7.10;1.3.7;1.18.6;1.19.6;3.-.-,2.7.1;2.7.1;2.7.1;3.1.3;3.1.3;3.1.3;3.1.3;2.7.1;3.1.3;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.8;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;3.1.3;3.1.3;2.7.1;3.1.3;3.1.3;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;3.1.3;3.6.1;2.7.1;2.7.7;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.4.1;2.7.7;2.7.8;2.7.7,3.1.3,3.1.3
R01918,3.5.1.78|3.5.1.-,3.4.21,6.3.1.9;6.3.1.8|6.3.1.9;1.8.1.12;3.5.3.1;2.5.1.18,3.5.1,3.4.11;3.4.18;3.4.17;3.4.21;3.4.24,3.5.1.78;3.4.19.13;2.3.2.2;3.4.17.21;3.13.1.6;3.4.14.13;3.5.2.13;3.4.13.18;3.1.1.1;3.4.11.1;4.2.1.48;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.3.6;3.5.5.1;3.5.4.16;1.2.7.12;3.5.99.6;4.3.2.4;2.1.2.3;3.8.1.8,3.5.1;6.3.2;2.3.1;2.3.2;6.3.1;3.4.13;6.3.4;3.4.11;3.4.19;2.1.3;3.4.17;3.1.1;6.2.1;2.1.2;3.4.15;6.3.5;3.5.3;2.3.-;3.5.4;4.3.2;3.4.24;3.4.22;1.2.99;1.4.1;4.3.3,3.5.1;6.3.1;6.3.1;6.3.1;3.5.1;3.5.1;6.3.1;6.3.2,3.5.1,6.3.1
R13291,1.5.1.55,1.5.1,1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.12.1.3|1.12.1.5;1.11.1.1|1.14.12.17,1.5.1;1.1.1,1.5.1;1.2.1;4.3.3;1.1.1;2.5.1,1.7.1.10;1.7.99.1;1.7.3.3,2.5.1;1.5.3;1.5.1;1.5.99;4.2.1;4.4.1;2.3.1;1.14.15;1.4.3;4.3.3;3.5.-;3.3.1;2.1.2;4.1.99;4.1.3;3.3.2;3.5.99;3.1.1,1.5.1;1.5.1;1.5.3;1.5.3;2.5.1;1.5.3;1.5.3;2.5.1;1.5.1;1.5.1;1.5.3;2.5.1,1.5.1,1.5.1
R04106,1.1.1.280,1.1.1,1.1.1.184;1.6.5.4;1.6.3.2;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3,1.8.1;1.1.1,1.1.1;1.3.1;2.3.1;1.-.-;1.14.13,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R09523,2.1.1.165,2.1.1,2.1.1.165;2.1.1.137;2.1.1.67;2.1.1.196;2.1.1.132;2.1.1.107,2.1.1,2.1.1;2.5.1;6.3.2;4.4.1;4.1.1,,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.-.-;2.5.1;2.3.1,2.1.1,2.1.1
R12914,5.3.99.12,4.4.1,1.14.99.9;4.2.3.2;4.2.1.112;1.11.1.6,5.1.3,5.3.99;5.99.1;2.4.1;5.3.1;3.2.1,,1.1.1;1.1.99;5.1.3;1.1.3;5.1.1;1.14.13;1.3.1;2.3.1;5.3.3;1.3.99;1.1.-;1.1.2;1.1.5;5.1.99;1.14.19;1.14.11;1.10.3;5.1.2;1.6.5;1.2.1;1.11.1;1.14.99;1.14.18;1.23.1;1.3.8;5.2.1;1.3.-;1.14.14;1.14.-;1.14.15;1.5.1;1.3.5;1.4.3;1.-.-;1.7.2;1.1.98;1.1.4;1.3.3;4.1.1;5.3.1;1.3.7;1.12.98;1.14.12;1.7.1;4.2.1;1.13.11;1.2.99;1.16.1;1.18.6;1.7.99;5.-.-;5.1.-;1.12.5;1.9.3;1.2.2;1.16.8;1.10.2;1.10.1;1.1.9;1.12.2;1.16.3,5.3.3;5.3.3;1.3.99;5.3.3;1.3.8;4.2.1;1.3.8;1.3.1;4.2.1;1.13.11;4.1.1;1.13.11;5.3.2;4.2.1;1.13.11;5.3.3;1.13.11;1.13.11;1.3.1;1.13.11;4.2.1;1.3.8;1.13.11;4.2.3;4.2.3;1.17.1;1.3.1;1.13.11;1.13.11;4.2.3;4.2.3;1.14.14;5.3.2;2.1.1;4.2.1;4.2.1;4.2.1;4.2.1;1.3.99;4.2.1;4.1.1;4.2.1;2.3.1;1.3.1;1.3.1;2.5.1;4.2.3;4.2.1;4.2.1;4.1.1;1.3.1;5.3.3;1.3.1;4.2.1,5.3.3,1.14.99|4.4.1|5.1.3|5.3.99
R05437,1.14.12.-,1.14.12,1.14.13.26;1.14.13.25;1.14.12|1.14.12.12;1.14.13.69;1.6.5.2,1.14.13;1.14.12;1.1.1,1.14.12;1.14.13;1.13.11;1.14.-;1.6.3,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.14.13,1.14.13
R11724,1.1.1.408,1.1.1,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.1.1.170|1.1.1.418;1.1.1.417;1.1.1.41,1.1.1,1.1.1;1.1.5;1.3.1;4.1.1;1.17.1,,1.1.1;1.1.3;1.1.99;1.14.13;2.3.1;1.1.-;1.1.2;1.1.5;5.3.3;1.14.11;1.23.1;1.14.14;1.14.-;1.14.15;1.2.1;1.-.-;1.4.3;1.1.98;1.3.1;4.2.1;1.10.1;1.14.12;1.1.9;1.14.19;1.6.5;1.5.3;1.6.99;5.4.99;1.6.1;1.6.3;1.11.1,1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;5.3.1;1.1.1,1.1.1,1.1.1
R04736,5.1.1.15,5.1.1,5.1.1.15;3.5.3.6;3.5.1.101;3.5.3.12,5.1.3,5.1.1;5.1.99;2.6.1;2.3.1;2.7.8,3.5.2.11;3.5.1.46;2.3.2.2;3.4.13.4;3.4.14.13;4.2.1.48;3.4.17.21;3.4.11.1;3.4.19.13;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.3.15;3.5.5.1;3.1.1.1;3.13.1.6;3.5.4.1;1.2.7.12;3.5.99.6;3.8.1.8;4.3.2.4;2.1.2.3,5.1.1,1.5.3;1.5.1;4.2.1;5.1.99;1.5.1;1.4.3;5.1.1;5.1.3;1.5.-;5.1.3;1.4.3;5.3.3;5.1.1;1.3.99;1.3.1;1.3.3;5.1.3;5.1.3;4.2.3;3.2.1,5.1.1,5.1.1
R04059,1.10.1.1,1.1.1,,1.1.1,1.10.1;1.1.1;1.14.13;1.-.-;1.7.1,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R00189,6.3.1.5|6.3.5.1,6.3.1,3.6.1.5;3.2.2.6;1.2.1.38|2.3.1.1|2.6.1.11|2.7.2.8,,6.3.1;2.7.1;2.7.2;3.5.1;2.1.1,6.3.4.4;6.3.1.5;6.3.5.1;6.3.2.6;6.3.3.3;6.2.1.39;3.5.4.17;3.5.1.42;3.4.14.13;3.4.13.4;2.3.2.2;3.13.1.6;3.4.17.23;3.4.19.13;1.4.1.13;1.4.7.1;4.3.3.6;3.5.99.5;3.5.5.4;3.1.1.1;3.4.11.1;3.5.3.21,3.5.1;6.3.5;2.3.1;6.3.1;6.3.4;6.3.2;2.3.2;2.1.2;1.4.1;4.3.3;3.4.13;2.1.3;1.4.7;3.4.11;2.6.1;3.5.5;2.4.2;4.1.3;3.5.4;1.2.99;3.4.19;6.2.1;3.1.1;4.3.2;3.5.3;4.2.1;4.3.1,6.3.1;6.3.5;6.3.2;6.3.5;6.3.2;6.3.2;6.3.2;6.3.2;6.3.2;6.3.2,6.3.1,6.3.1
R08035,1.8.1.22,5.4.4,1.8.99.3|1.8.99.5;1.12.99.6|1.2.7.1|1.2.7.4|1.2.99.2;5.4.4.1;5.4.4.3;1.10.5.1;1.6.5.2,3.5.99,1.8.99;1.14.13;1.7.1;1.-.-;2.5.1,4.3.1.24;3.5.99.5;4.3.2.1;4.2.1.87;4.3.3.1,1.7.1;1.-.-;1.7.2;1.7.7;1.9.6;1.8.99;1.4.-;1.7.99;1.2.7;1.2.99;1.12.99,1.8.99,1.8.99,1.8.99
R02847,1.1.1.121,1.1.1,1.1.1.121;1.1.1.116;1.1.1.120;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,1.2.1;1.14.13;1.3.1,1.1.1;2.7.1;3.1.1;1.3.1;1.7.1,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R04981,2.1.1.-,2.1.1,2.1.1.-|2.1.1.222,2.1.1,2.1.1;1.-.-;2.3.1;2.5.1;6.3.2,2.1.1.68;2.8.4.4;2.1.2.13;2.1.3.2;2.3.1.101,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.-.-;2.5.1;2.3.1,2.1.1,2.1.1
R10940,6.3.2.46,6.3.2,3.6.1.5;6.3.2.14;6.3.2.46;4.3.1.15;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,6.3.2,2.3.1;2.7.1;2.1.1;6.3.2;6.2.1,6.3.4.4;6.3.2.46;6.3.1.6;6.3.5.4;6.2.1.39;6.3.3.3;3.5.4.41;3.5.1.10;3.4.13.4;3.4.14.13;2.3.2.2;3.13.1.6;3.4.17.21;3.5.99.5;3.4.19.13;1.4.1.13;1.4.7.1;4.3.3.6;3.1.1.1;3.5.5.4;3.4.11.1;3.5.3.21,3.5.1;2.3.1;6.3.2;2.3.2;6.3.1;6.3.4;3.4.13;2.1.3;3.4.11;6.2.1;3.1.1;3.4.19;2.1.2;6.3.5;3.1.2;3.4.17;3.5.4;1.2.1;3.5.3;4.3.2;2.7.7;2.3.3;1.2.99;6.1.1;2.3.-;3.4.15;1.2.7;1.4.1;4.3.3;1.4.7;3.5.5;3.7.1,3.5.1;3.5.1;2.1.3;3.5.1;3.5.1;3.5.1;2.3.1;2.1.3;3.5.1;2.1.3;2.1.3;2.3.1;3.5.1;3.5.1;2.3.1;6.3.2;2.3.1;3.5.1;3.5.1;3.5.1;2.3.2;2.3.1;6.3.2;2.3.2;2.3.2;2.3.2;2.3.2;3.4.15;6.3.2;2.3.1;6.3.2;6.3.2;6.3.4;2.3.1;6.3.2;3.5.1;2.3.1;3.5.1;3.5.3;2.3.1;2.1.4;2.3.1;6.3.2;2.1.2;2.1.2;3.5.1;2.3.2;3.5.3;1.5.1;6.3.2;3.4.13;3.5.1;3.4.13;1.5.1;2.3.2;6.3.2;3.4.13,6.3.2,6.3.2
R11052,1.13.11.82,1.13.11,1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39;1.2.3.1;1.4.3.2,1.13.11,1.13.11;1.14.99;1.14.-;2.7.8;1.14.13,1.13.11.70;1.13.12.23;1.13.99.1;1.14.13.239,1.13.11;1.14.99;1.13.-;1.14.13;3.7.1;2.8.1;1.8.1;1.8.99;1.8.7,1.13.11;1.13.11;1.13.11;1.13.11,1.13.11,1.13.11
R09886,4.2.3.86,4.2.3,2.5.1.20;2.5.1.89;2.5.1.103|2.5.1.21|2.5.1.96;2.5.1.-|2.5.1.31;2.5.1.39,4.2.3,5.5.1;4.2.3;4.3.2;3.1.7;5.3.3,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20,,4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.1.99;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3,4.2.3,2.5.1
R06102,3.2.1.26,3.2.1,3.2.1.85;3.2.1.26;2.7.1.4,3.1.3,3.2.1;5.3.1;3.1.3;4.2.1;4.1.2,,,,3.2.1,3.2.1
R05795,2.7.1.154,2.7.1,3.1.3.25|3.1.3.36;3.2.2.5|3.2.2.6,2.7.7,2.1.1;2.7.1;2.3.1;2.5.1;1.-.-,2.7.1.153;2.7.7.74;2.7.2.3;2.7.11.7;2.7.4.24;6.3.5.5;2.7.3.8;2.7.14.1;2.7.10.1;2.7.12.1;2.7.8.39;2.7.6.1;2.7.99.1,,,2.7.1,2.7.1
R00043,1.13.11.43,1.13.11,1.4.3.4;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1,1.13.11,1.13.11;1.14.99;1.14.12;1.1.3;1.13.12,1.13.11.22;1.13.12.23;1.13.99.1;1.14.13.239,4.1.2;4.2.1;4.1.3;2.2.1;2.5.1;1.13.11;1.14.99;2.3.1;4.1.1,4.1.2;4.1.2;4.1.2,1.13.11,1.13.11
R03791,5.1.2.2,5.1.2,5.1.2.2;3.5.1.86;1.1.3.15;1.1|1.1.1.272|1.1.1.379|1.2.1.-;1.1.1.423;1.1.99.31;1.1.1.422;1.2.1.3,5.1.3,2.6.1;2.1.1;5.1.2;5.1.1;5.1.99,1.13.11.2;1.13.12.9;1.13.99.1;1.14.13.239,5.1.2,5.1.2;5.1.2,5.1.2,5.1.2
R11045,2.1.1.-,2.1.1,2.1.1.103|2.1.1.16|2.1.1.71;2.1.1.17;2.1.1.98;2.1.1.80;2.1.1.297|2.1.1.298,2.1.1,2.1.1;2.3.1;1.-.-;4.2.1;4.4.1,,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.5.1;2.3.1,2.1.1,2.1.1
R03971,2.3.2.2,4.2.1,2.3.2.2;3.1.2.6,3.5.1,3.5.1;3.4.11;2.3.2;3.4.19;3.5.3,3.5.5.1;3.5.1.2;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;2.3.2.2;4.2.1.48;3.5.2.11;3.4.19.13;3.4.11.1;3.4.13.22;3.4.14.13;3.4.17.21;3.1.1.1;3.5.3.8;3.13.1.6;1.2.7.12;3.5.99.6;3.5.4.1;3.8.1.8;2.1.2.3;4.3.2.4,3.5.1;6.3.2;2.3.1;2.3.2;6.3.1;3.4.13;6.3.4;3.4.11;3.4.19;2.1.3;3.4.17;3.1.1;6.2.1;2.1.2;3.4.15;6.3.5;3.5.3;2.3.-;3.5.4;4.3.2;3.4.22;3.4.24;1.2.99;1.4.1;4.3.3,2.3.2;6.3.1;6.2.1;2.3.2;3.5.1;1.4.1;3.5.1;6.3.2;2.3.2;2.3.2;6.3.2;6.2.1,3.5.1,3.5.1
R07500,2.5.1.115,2.5.1,2.5.1.-|2.5.1.115;2.5.1.116;2.5.1.-|2.5.1.117;2.5.1.74;2.5.1.130;4.1.1.74;1.2.5.3;1.2.99.2;1.2.7.4;4.1.1.22;4.2.1.1,2.5.1,2.5.1;4.1.1;5.3.3;2.2.1;4.2.1,2.5.1.115;1.3.1.96;2.4.1.127;2.4.2.34;2.1.3.12;4.4.1.20,2.5.1;1.5.3;4.4.1;4.2.1;1.5.99;2.3.1;1.14.15;1.5.1;3.1.1;3.3.1;2.1.2;4.1.99;4.1.3;3.3.2;3.5.99;1.4.3;4.3.3;3.5.-;1.3.1;3.7.1;1.1.1;1.8.3,2.5.1;2.5.1;2.5.1;2.5.1;2.5.1,2.5.1,2.5.1
R03881,5.1.3.16,5.1.3,1.1.1.136;2.6.1.-|2.6.1.34;5.1.3.2;2.7.7.12;3.5.1.108,5.1.3,2.7.8;5.1.3;2.7.7;2.7.1;2.4.1,2.4.2.9;2.4.1.71;2.4.99.18,5.1.3;1.1.1;5.3.1;5.-.-,5.1.3;5.1.3;5.1.3;5.1.3;5.1.3;5.1.3;5.1.3;5.1.3;1.1.1;5.1.3;1.1.1;4.2.1;1.1.1;4.2.1;1.1.1;1.1.1;1.1.1;5.1.3;1.1.1;1.1.1;4.2.1;1.1.1;4.2.1;5.1.3;1.1.1;4.2.1;1.1.1;1.1.1;4.3.1;5.1.3;5.1.3;1.1.1;2.1.1;5.3.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.5;1.1.1;5.3.99;5.1.3;1.1.1;4.2.1;5.1.3,5.1.3,5.1.3
R09776,2.7.2.17,2.7.2,2.7.1.40;6.3.2.39;3.6.1.21;6.3.2.17;3.6.1.5,2.7.4;2.7.1,2.7.2;2.7.1;6.2.1;3.6.1;2.7.4,2.7.2.13;2.7.1.156;2.7.3.8;6.3.5.5;2.7.11.15;2.7.14.1;2.7.7.14;2.7.4.26;2.7.10.1;2.7.12.1;2.7.8.4;2.7.6.1;2.7.99.1,2.4.1;3.2.1;2.4.2;3.1.4;4.2.2;5.1.3;6.5.1;2.4.99;6.1.1;4.2.1;3.1.3;3.6.1;2.7.8;3.1.1,2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.2.1;2.4.2;2.4.1;2.4.1;2.4.2;2.4.1;2.4.2;2.4.1;2.4.2;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;4.2.2;3.2.1;2.4.2;2.4.1;2.4.1;2.4.1,2.7.2,2.7.1
