reaction_id,EC Number,BEC-Pred,SelenzymeRF,SIMMER,Theia,BridgIT,E-zyme1,E-zyme2,MajorityVote,MajorityVoteCore4
R11586,2.3.1.262,2.3.1,2.3.1.180,2.3.1,2.3.1;1.1.1;2.3.2;2.8.1;5.3.1,2.3.1.232;6.2.1.1;2.3.3.9;2.3.2.30;1.2.1.95;2.1.2.2;2.1.3.7;6.3.4.10;6.3.1.20;6.1.2.2,2.3.1;3.5.1;3.1.1;6.2.1;3.1.2;2.3.2;6.3.2;1.2.1;6.1.1;3.7.1;2.3.3;6.3.4;6.3.1;3.4.13;1.2.7;2.1.3;3.4.11;3.2.1;3.6.1;1.2.4;1.8.1;1.1.1;4.1.3;6.3.5;3.4.17;3.4.19;2.3.-;2.5.1;2.8.3;2.1.1;4.4.1;3.5.3;2.7.7;1.-.-;1.2.3;2.6.1;1.14.14;1.4.1;4.3.3;3.5.5;4.3.2;1.4.7;3.4.15;2.7.2;6.1.2,6.3.2;6.3.2;6.3.2;6.3.2;6.3.2;6.3.2;6.3.2;6.3.2;6.3.2;3.5.1;6.3.2;6.3.2;6.3.2;6.3.2;3.5.1;6.3.1;3.5.1,2.3.1,2.3.1
R07951,4.2.1.119,4.2.1,4.2.1.119;4.2.1.17,4.2.1,4.2.1;2.3.1;5.3.3;3.1.2;5.4.4,3.1.7.2;3.1.3.7;3.1.4.52;3.6.1.20;3.1.5.1;4.6.1.13;3.2.1.184;2.4.1.17;5.1.3.14;3.1.1.31;4.2.3.1;3.1.6.9;3.1.2.5;4.2.1.155;3.11.1.3;3.7.1.8;2.3.1.85,4.2.1;2.3.1;4.1.2;3.5.5;4.3.3;3.2.-;3.5.1;2.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;4.2.1;1.3.3;1.3.3;1.14.14;1.14.19;1.14.19;1.13.11;1.14.14;1.14.19;1.13.11;1.14.14;1.13.11;1.13.11;1.13.11;1.14.19;1.14.14;1.14.14;4.2.1;4.2.1,4.2.1,4.2.1
R05384,4.5.1.-,3.8.1,4.5.1.1;1.14.13.86;4.2.1.105;1.14.14.1,4.5.1,4.5.1;1.97.1;2.5.1;2.6.1;5.1.1,4.5.1.1;5.5.1.7,4.5.1;3.8.1,1.3.99;4.2.1;4.3.1;1.14.12;1.3.1;4.2.1;4.2.1;4.3.1;1.3.8;4.2.1;2.5.1;4.4.1;5.3.2;5.3.2;1.3.99;4.3.1,4.5.1,4.5.1
R07311,3.13.1.3,3.1.6,1.14.14.90;1.1.1.21;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.1.1.345;1.1.1.337|1.1.1.375,,3.2.1;3.6.1;3.13.1;3.1.4;3.4.17,3.13.1.3,,,3.13.1,1.1.1
R10508,5.5.1.19,5.5.1,2.5.1|2.5.1.32|5.5.1.19;4.2.1.131;2.4.1.8|3.2.1.20|4.2.1.131;5.5.1.-|5.5.1.18;1.3.99.27;2.3.1.76,5.5.1,2.5.1;5.5.1;2.3.1;4.2.3;4.2.99,5.3.3.13;5.3.2.1;5.3.99.7;5.99.1.4;1.1.3.8;5.3.1.32;4.2.1.159;1.1.1.153;3.1.3.77;5.5.1.9;3.5.4.16,,1.3.99;1.3.99;4.2.1;4.2.1;1.3.99;1.3.8;1.3.5;1.3.5;4.2.1;4.2.1;5.5.1;5.5.1;1.3.99;4.2.1;4.2.1;4.2.1;1.14.99;4.2.1;4.2.1;5.5.1;1.3.8;5.5.1;1.3.5;1.3.5;5.5.1;5.5.1;5.5.1;1.3.5;1.3.5;1.3.8;5.2.1;1.3.5;5.5.1;1.3.5;1.3.5;1.10.99;1.3.99;1.10.99;1.3.8;5.3.99;5.3.99;5.3.99;1.3.5;1.14.99;1.3.99;1.3.8,5.5.1,5.5.1
R00955,2.7.7.12,2.7.7,2.7.7.12;2.7.7.69;2.4.1.22;2.4.1.245;2.7.7.10|2.7.7.64|2.7.7.9;2.7.7.23|2.7.7.33|2.7.7.64|2.7.7.9,5.1.3,2.3.1;5.1.3;2.4.2;2.7.4;1.14.14,2.7.7.70;2.7.4.23;2.7.1.52;2.7.6.1;2.7.8.19;2.7.2.7;6.3.5.5;2.7.3.8;2.7.11.15;2.7.14.1;2.7.10.1;2.7.12.1;2.7.99.1,,,2.7.7,2.7.7
R05372,3.8.1.-,3.8.1,1.2.1.3;2.8.3.9;1.2.3.1,,3.8.1;3.7.1;1.2.1;4.2.1;1.1.1,,3.8.1;1.14.13;4.5.1,3.8.1;3.8.1;3.5.1,3.8.1,3.8.1
R09730,2.5.1.89,2.5.1,2.5.1.-|2.5.1.31;2.5.1.89;2.5.1.20;1.3.1.96|2.5.1.21;2.4.2.43,2.5.1,5.3.3;2.5.1;2.7.1;2.7.8;1.14.99,2.5.1.103;1.3.1.96;2.4.1.326;4.4.1.20;2.1.3.12;2.4.2.34,2.5.1;1.5.3;4.4.1;4.2.1;1.5.99;2.3.1;1.14.15;1.5.1;3.1.1;3.3.1;2.1.2;4.1.99;4.1.3;3.3.2;3.5.99;1.4.3;4.3.3;3.5.-;1.3.1;3.7.1;1.1.1;1.8.3,2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1,2.5.1,2.5.1
R11030,1.14.11.80,1.14.11,1.13|1.13.12.19;1.13.12.24;1.14.11.51;1.2.2.4;1.13.12.6;1.13.11.27;1.14.12.1;1.13.11.46;1.14.11.33;1.13.11.83;1.14.11.53;1.14.11.27|1.14.11.65;1.14.11.27|1.14.11.65|1.14.11.67,,1.14.11;1.14.20;1.14.99;4.1.1;1.1.99,,1.14.13;1.14.15;1.14.11;1.14.14;1.14.16;1.14.99;1.14.18;1.14.-;1.17.99;1.17.1;1.17.7;1.10.3;1.97.1;1.13.11;1.10.99;1.3.7;1.14.20;1.3.99;1.-.-;1.2.1;1.1.1;4.1.99;4.3.2,1.14.18;1.17.1;1.14.13;1.14.13;1.14.14;1.14.13;1.14.-;1.14.-;3.5.99;1.14.15;1.14.15;1.14.15;1.14.13,1.14.11,1.14.11
R11891,2.7.4.14,2.7.4,2.7.4.14;2.7.4.8,2.7.4;2.7.1,2.7.4;2.7.1;2.1.1;6.2.1;2.7.2,2.7.4.14;2.7.7.96;2.7.1.86;2.7.3.3;2.7.14.1;2.7.2.6;6.3.5.5;2.7.11.7;2.7.6.5;2.7.10.1;2.7.12.1;2.7.8.28;2.7.99.1,,,2.7.4,2.7.4
R10367,1.14.13.-,1.14.13,1.14.13.26;1.14.13.25;1.14.12|1.14.12.12;1.14.12.18;1.14.12.-|1.14.12.10;1.14.12.-|1.14.12.26;1.14.12.19;1.14.13.69;1.14.14.-|1.14.14.1,1.3.1,1.14.13;1.14.14;1.14.15;1.14.-;1.13.12,1.14.13.239;1.13.11.25;1.13.99.1;1.13.12.23,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.14.13,1.14.13
R00114,1.4.1.13,1.4.1,1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,1.3.1;1.14.13;1.1.1,1.4.1;1.1.1;1.8.1;2.6.1;1.5.1,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.4.1,1.4.1
R02191,2.3.1.36,2.3.1,2.3.1.180,2.3.1,2.3.1;3.1.1;2.6.1;6.2.1;3.1.2,2.3.1.36;2.3.3.9;6.2.1.1;2.3.2.30;2.1.3.5;6.3.4.10;1.2.1.95;6.3.1.20;6.1.2.2;2.1.2.5,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;3.1.2;1.2.1;6.2.1;2.3.1;6.2.1;2.3.1;1.2.7;2.3.1;1.2.7;3.1.2;1.2.7;1.2.1;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1,2.3.1,2.3.1
R10563,1.1.1.372,1.1.1,1.1.1|1.1.1.1|1.1.1.10|1.1.1.184|1.1.1.188|1.1.1.19|1.1.1.2|1.1.1.21|1.1.1.365,1.14.13;1.1.1,1.1.1;1.2.1;1.3.1;4.1.2;2.3.1,1.1.1.372;1.2.1.23;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1;1.1.99.9;4.1.1.5;5.4.99.3;1.1.3.39;1.4.3.5;4.2.1.155;1.1.5.4,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R06921,1.13.-.-,1.14.18,1.13.11.-|1.13.11.56;1.13.11.38;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.10.3.2,1.13.11,1.13.-;5.3.99;4.2.1;1.14.14;1.14.-,1.13.11.38;1.13.12.23;1.13.99.1;1.14.13.239,1.13.-;1.13.11,1.13.11;1.13.11,1.13.11,1.13.11
R01358,3.1.2.11,3.1.2,6.2.1.16;6.3.2.50;2.3.1.16,2.3.1,3.1.2;2.3.1;3.1.1;2.3.3;6.2.1,2.3.1.47;2.3.3.10;6.2.1.11;2.1.2.3;2.3.2.14;2.1.3.7;1.2.1.95;6.3.4.10;6.3.1.20;6.1.2.2,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,6.2.1;2.3.1;1.1.1;1.2.1;1.2.1;2.3.1;2.3.1;3.1.2;1.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;1.2.7;1.2.1;6.2.1;1.2.1;2.3.1;1.2.4;6.2.1;6.2.1;1.2.7;1.2.7;3.1.2;2.3.1;2.3.1;6.2.1;1.2.1,2.3.1,2.3.1
R13011,1.13.11.93,1.14.11,1.14.11.13;1.14.13.1;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1,1.14.11,1.1.99;1.14.11;1.4.11;1.1.5;1.14.20,1.2.3.15;1.2.4.2;1.1.3.17;1.2.1.4;1.2.5.1;1.1.1.314;1.8.1.4;2.3.1.61;1.17.1.9;1.3.1.20,1.13.11;1.14.99;4.1.2;4.2.1;1.13.-;2.8.1;4.2.99;1.8.1;1.8.99;1.8.7;3.7.1;1.3.-,1.14.11;1.2.5;1.14.14;1.13.11;3.7.1;1.14.14,1.14.11,1.14.11
R12472,2.4.1.370,2.4.1,2.4.1.370;2.4.1.361;2.4.1.270;2.4.1.32;2.4.1.132;2.4.1.252;2.4.1.348;2.4.1.251;2.4.1.131;2.4.1.142;2.4.1.123;2.4.1.214;2.4.1.68;2.7.7.69;2.4.1.308;2.4.1.365|2.4.1.du;2.4.1.13;2.4.1.272;2.4.1.83,2.4.1,2.4.1;2.7.7;3.2.1;2.3.1;2.4.-,2.4.1.35;2.4.2.34;2.4.99.18,,5.3.1;4.2.3;5.3.1;5.3.1;5.3.1;5.3.1;5.3.1;5.3.1;5.3.1;5.3.1;5.3.1;2.2.1;5.5.1;1.13.99;4.2.3;5.3.3;1.14.13;1.14.13;2.2.1;5.3.99;2.5.1;2.5.1;2.5.1;1.14.13;2.2.1,2.4.1,2.4.1
R07511,1.3.5.6,1.1.2,1.3.5.6;4.2.1.131;5.5.1.-|5.5.1.18;5.5.1.-|5.5.1.19;1.3.99.27;1.3.99.26;1.3.99.31;5.2.1.-|5.2.1.13;5.2.1.12;1.3.5.5;1.14.15.9;1.3.99.40;1.3.99.30;1.2.99.-|1.2.99.10;2.5.1.150;1.3.99.28;1.3.8.2;2.5.1.149;1.13.11.84|1.14.99.42;1.2.99.3;1.3.99.29;1.13.11.71|1.14.99.-;2.1.1.210;5.3.99.9;4.2.1.161;1.2.1.5,5.3.99,2.1.1;5.2.1;4.2.1;2.5.1;4.3.1,,1.3.99;1.3.5;1.3.8;1.3.1;1.14.99;1.17.3;1.17.99,1.3.5;1.3.5;1.3.5;1.3.5;1.3.5;1.3.5;1.3.8;1.3.99;1.3.99;1.3.8;1.3.5;1.3.8;1.3.5;1.3.8;1.3.5;1.14.99;1.3.5;1.3.99;1.3.8;1.3.99;1.3.99;1.3.8;1.3.99;4.2.1;4.2.1;1.14.99;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;5.5.1;5.5.1;5.5.1;5.5.1;5.5.1;5.5.1;5.5.1,1.3.5,4.2.1
R07214,1.14.17.4,1.14.17,1.14.14.36;1.14.13.1;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.13.11.57|1.13.11.8;1.13.11.1;1.13.11.16,1.14.17;1.14.11,1.14.17;1.13.11;1.13.-;1.13.12;1.14.11,,1.11.1;1.10.3;1.8.5;1.3.2,1.10.3;1.1.3;1.1.3;1.1.3;1.3.2;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1,1.14.17,1.14.17
R09081,4.1.1.96,4.1.1,4.1.1.-|4.1.1.96;4.1.1.17;1.14.14.42;1.14.11.27|1.14.11.65|1.14.11.67;4.1.1.65,4.1.1,4.1.1;2.7.8;2.6.1;2.3.1;2.7.11,4.1.1.96;1.1.1.381;4.1.2.35;4.2.1.155;4.1.3.39;2.1.2.11;1.3.8.6;4.1.99.2;4.2.99.21;3.1.1.82,4.1.1;6.4.1;2.1.3;1.3.8;1.1.1,4.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1,4.1.1,4.1.1
R09932,1.1.1.320,1.1.1,1.6.5.2,1.21.1;1.14.13;1.1.1,1.1.1;1.2.1;4.1.2;1.3.1;1.-.-,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R11089,2.5.1.127,2.5.1,2.3.1.184;2.5.1.43;4.4.1.14;2.5.1.128;2.5.1.127;2.5.1.-|2.5.1.104;2.5.1.79;2.5.1.16|2.5.1.22|2.5.1.79,2.5.1,2.5.1;4.4.1;3.3.1;2.1.1;2.2.1,,2.5.1;1.5.3;4.4.1;4.2.1;1.5.99;2.3.1;1.14.15;1.5.1;3.1.1;3.3.1;2.1.2;4.1.99;4.1.3;3.3.2;3.5.99;1.4.3;4.3.3;3.5.-;1.8.3;1.3.1;3.7.1;1.1.1;1.8.1;4.5.1,2.-.-,2.5.1,2.5.1
R12041,2.4.1.346,2.3.2,3.4.21.39;3.4.14.11;3.4.13.9;2.3.1.26,,2.1.1;1.-.-;6.-.-;1.3.99;2.3.2,,,,2.3.2,2.3.2
R03488,2.4.3.9,2.4.99,3.2.1.18,2.4.1,2.4.1;2.4.99;3.1.3;3.1.4;3.2.1,1.13.99.1;1.14.13.239;1.13.12.2;1.13.11.48,2.4.99;3.2.1;2.4.1;3.1.4,2.4.99;3.6.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;4.2.3;2.4.1;2.4.1;2.4.1;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.99;2.4.1,2.4.99,2.4.1
R04368,3.6.1.59,3.2.2,3.6.1.59;3.6.1.62;5.4.2.8;2.5.1.75,2.7.7,2.1.1;2.7.1;1.14.19;2.7.2;2.3.1,1.14.16.1;1.14.13.229;1.14.15.3;1.14.14.1;1.14.12.10;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.11.40;1.10.3.4;1.14.19.29,,,3.6.1,3.6.1
R00470,4.1.3.16|4.1.3.42,4.1.2,4.1.3.16|4.1.3.17|4.1.3.42;4.1.1.3|4.1.2.14|4.1.3.16;4.1.2|4.1.3.39,,4.1.3;4.1.2;2.6.1;1.1.1;4.2.1,4.1.3.16;4.1.2.18;1.1.1.38;4.1.1.3;2.1.2.11;4.2.1.155;4.1.99.12;1.3.8.6;4.2.99.21;3.1.1.82,4.1.2;4.1.3;2.2.1;4.2.1;2.5.1;1.14.99;4.1.1;1.13.11;2.1.2;1.11.1,4.1.1;4.1.3;4.1.3;4.1.3;4.1.3;4.1.3;4.1.3,4.1.3,4.1.3
R07398,3.1.4.50,3.2.1,3.1.4.50;3.6.1.26;2.3.1.51;3.1.4.4,3.1.4;2.4.1,3.1.4;3.1.3;2.7.1;2.4.1;4.6.1,1.11.1.8,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.99;2.4.1;2.4.1;2.4.2;2.4.2;2.4.1;2.4.1;2.4.1;2.4.2;2.4.2;2.4.99;2.4.2;2.4.1;2.4.1;2.4.1;2.7.8;2.4.1;3.6.1;4.2.3;2.4.1;2.4.2;2.4.2;2.4.1;2.4.2;2.9.1;2.5.1;2.4.1,2.4.1,3.1.4
R08644,2.3.3.17,2.3.3,2.3.3.-|2.3.3.17;2.3.1.180,2.3.3;2.3.1,2.3.3;4.1.3;4.2.1;2.3.1;3.1.2,2.3.3.17;2.3.1.182;2.3.2.14;6.2.1.11;1.2.1.95;6.3.1.20;6.3.4.10;6.1.2.2;2.1.3.12;2.1.2.13,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;1.2.1;3.1.2;6.2.1;6.2.1;2.3.1;2.3.1;1.2.7;2.3.1;1.2.7;3.1.2;1.2.7;1.2.1;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1,2.3.3,2.3.3
R03186,1.11.1.11,1.1.5,1.10.99.3|1.23.5.1;1.1.3.8;3.1.1.17;3.1.1.23;2.3.1.22;2.7.1.94;1.1.5.2;1.13.11.57|1.13.11.8;1.1.99.3;3.1.1.3,1.11.1,1.11.1;1.8.5;1.6.5;1.10.3;1.5.5,3.3.2.4;1.14.14.1;3.2.1.21;3.1.1.55;3.7.1.8;3.3.1.1;3.1.2.31;3.2.2.1;4.2.1.139;2.3.1.85;2.5.1.18;2.1.1.246,1.11.1;1.10.3;1.8.5;1.3.2,1.10.3;1.1.3;1.1.3;1.1.3;1.3.2;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1,1.11.1,1.11.1
R12828,1.14.13.-,1.14.13,1.14.13.26;1.14.13.25;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4,1.5.1;1.1.1,1.14.13;1.14.14;1.11.1;1.13.12;1.14.-,1.14.13.239;1.13.11.48;1.13.12.3;1.13.99.1,1.1.1;1.1.3;1.1.99;1.14.13;2.3.1;1.1.-;1.1.2;1.1.5;5.3.3;1.14.11;1.14.14;1.23.1;1.14.15;1.14.-;1.4.3;1.1.98;1.-.-;1.2.1;1.3.1;1.1.9;4.2.1;1.10.1;1.14.19;1.14.12;1.6.5;1.5.3;1.6.99;5.4.99;1.6.1;1.6.3,1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1,1.14.13,1.14.13
R05295,1.13.11.2,1.13.11,1.13.11.1;1.14.18.1;1.13.11.2;1.10.3|1.10.3.-|1.10.3.1|1.14.18.1;1.13.11.38;1.13.11.37;1.10.3.2,1.13.11,1.13.11;1.14.12;1.14.99;4.1.99;1.14.14,1.13.11.2;1.13.12.4;1.13.99.1;1.14.13.239,1.13.11;1.14.99;1.13.-;1.14.13;3.7.1;2.8.1;1.8.1;1.8.99;1.8.7,1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11,1.13.11,1.13.11
R07754,2.3.1.115,2.3.1,2.3.1.115;2.3.1.171;2.3.1.116;2.3.1.172;2.3.1.119;2.3.1.273;2.3.1.300;2.3.1.207;2.3.1.301;2.3.1.199;2.3.1.85|2.3.1.86;2.3.1.41|2.3.1.85|2.3.1.86;2.3.1|2.3.1.-|2.3.1.215;2.3.1.153;2.3.1.79;1.2.1.18;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298,2.3.1,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1,2.3.1.103;2.1.3.12;2.3.3.13;2.3.2.19;6.2.1.11;6.1.2.2;2.1.2.13;1.2.1.95;6.3.1.20;6.3.4.10,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.2.1;2.3.1;1.2.1;1.2.1;1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;1.2.4;1.2.1;3.1.2;6.2.1;2.3.1;6.2.1;2.3.1;6.2.1;6.2.1;2.3.1;1.2.7;1.1.1;2.3.1;1.2.7;6.2.1;1.2.7;3.1.2,2.3.1,2.3.1
R13314,5.5.1.36,5.5.1,5.5.1.32;5.5.1.31;1.14.20.14;5.5.1.33;2.5.1.146;2.9.1.3;1.1.1.71;1.3.1.101;1.2.1.5;4.2.3.160;4.2.3.56|4.2.3.58;3.1.7.4;4.2.3.80;4.2.3.204;5.4.99.17,5.5.1,5.5.1;4.2.1;2.5.1;4.5.1;4.3.1,5.3.3.19;5.3.2.1;5.3.99.7;5.99.1.4;1.1.3.8;5.3.1.24;4.2.1.159;1.1.1.153;3.1.3.77;5.5.1.9;3.5.4.16,,5.5.1;5.5.1;5.5.1;4.2.3;4.2.3;4.2.3;3.1.7;4.2.3;5.4.99;5.4.99;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.1.99;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;5.4.99;5.5.1;4.2.1;5.4.99;5.4.99;5.4.99;5.4.99;5.4.99;4.2.1;5.5.1;5.5.1;5.4.99;5.5.1;5.4.99;5.4.99;5.4.99;5.4.99;5.4.99;5.4.99;5.4.99;5.5.1;4.2.1;5.4.99;4.2.3;5.4.99;4.2.1;4.2.3;4.2.3;4.2.3;4.2.3;1.14.99,5.5.1,5.5.1
R03685,4.2.1.179,4.2.1,5.1.3.30|5.1.3.31;3.2.1.26;2.7.1.211;5.1.3.11;2.7.1.3;2.7.1.1,3.2.1,3.2.1;3.4.13;3.4.11;3.4.17;3.6.3,1.10.3.3;1.14.18.5;1.14.15.16;1.14.13.154;1.14.11.56;1.14.14.1;1.14.19.29;1.14.12.25;1.14.21.11;1.14.99.2;1.2.3.9;1.14.16.7,3.3.2;4.2.1;1.14.14,5.3.1;2.6.1;5.3.1;4.2.1;5.3.1;5.3.1;5.3.1;5.3.1;5.3.1;5.3.1;5.3.1;5.3.1;5.3.1;1.17.1;5.-.-;5.4.99;1.17.4;1.14.13;1.1.1;3.3.2;1.17.4;1.17.4;3.3.2;1.1.1;1.1.1;3.3.2;3.3.2;1.17.4;1.17.4;1.14.14;1.17.4;1.14.11;1.17.4;1.14.11;5.4.4;1.14.13;1.14.-;1.14.-;1.14.13;1.14.13;1.17.4;1.14.14;1.14.13;1.17.4;1.14.13;1.14.11;3.3.2;1.14.-;1.14.-;1.14.13;1.14.14;1.14.13;1.14.11;1.14.13;1.14.13;1.14.99;4.2.1;1.14.99;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13,3.2.1,3.2.1
R12575,6.2.1.62,6.2.1,2.3.1.244;2.3.1.161;3.6.1.5;6.2.1.62;2.3.1.221;6.3.2.14;2.3.1.111;2.3.1.252;6.2.1.50;2.3.1.-|2.3.1.235;6.2.1.33;6.2.1.2;6.3.2.39;6.2.1.7;2.7.1.20|2.7.1.74;6.2.1.37;6.2.1.30,3.6.1;2.7.1,6.2.1;2.7.2;2.7.1;2.8.3;2.1.1,6.2.1.37;3.1.2.23;4.2.1.155;2.3.1.85,6.2.1;3.1.2;2.8.3;2.3.1;3.2.1;3.6.1;6.3.4,3.1.2;6.2.1;6.2.1;6.2.1;6.2.1;3.1.2;1.13.11;3.5.1;3.5.1;3.7.1;3.7.1;3.7.1;3.5.1;3.7.1;3.7.1;3.7.1;3.7.1;6.2.1;3.7.1;6.3.2,6.2.1,6.2.1
R03832,2.1.1.116,2.1.1,2.1.1.116;2.1.1.336;2.1.1.104;2.1.1.128;2.1.1.-|2.1.1.291;2.1.1.6|2.1.1.68;2.1.1.89;2.1.1.323;2.1.1.42;2.1.1.146;2.1.1.146|2.1.1.279;2.1.1.-|2.1.1.267|2.1.1.42;2.1.1.155;2.1.1.330;2.1.1.-|2.1.1.169|2.1.1.175;2.1.1.114;2.1.1.222,2.1.1,2.1.1;1.14.21;6.3.2;1.3.98;2.5.1,,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.-.-;2.5.1;2.3.1,2.1.1,2.1.1
