reaction_id,EC Number,BEC-Pred,CLAIRE,SelenzymeRF,SIMMER,Theia,BridgIT,E-zyme1,E-zyme2,MajorityVote,MajorityVoteCore4
R05810,2.1.1.271,2.1.1,2.1.1;2.5.1;-;2.3.3,1.16.1.8;2.1.1.333;2.1.1.197;2.3.1.231;2.1.1.100;2.1.1.282;2.1.1.98;2.1.1.244;2.1.1.314,2.1.1,2.1.1;2.5.1;1.3.98;4.4.1;1.21.98,2.1.1.151;2.8.4.4;2.1.2.1;2.3.1.101;2.1.3.2,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.-.-;2.5.1;2.3.1,2.1.1,2.1.1
R11479,2.3.1.280,2.3.1,2.3.1;3.1.2;3.1.1;2.8.3,2.3.1.280;2.3.1.180,2.3.1,2.3.1;2.6.1;6.2.1;3.1.1;2.3.3,6.2.1.1;2.3.1.8;1.2.1.95;2.3.3.9;6.3.1.20;6.3.4.10;2.1.3.6;6.1.2.2;2.3.2.14;2.1.2.13,3.5.1;2.3.1;6.3.2;2.3.2;6.3.1;6.3.4;3.4.13;2.1.3;3.4.11;6.2.1;3.1.1;3.4.19;2.1.2;6.3.5;3.1.2;3.4.17;3.5.4;1.2.1;3.5.3;4.3.2;2.7.7;2.3.3;1.2.99;6.1.1;2.3.-;3.4.15;1.2.7;1.4.1;4.3.3;1.4.7;3.5.5;3.7.1,2.3.1;2.3.1;2.1.1;3.5.1;2.3.1;3.5.1;3.5.1;2.3.1;6.3.1;3.5.1;2.3.2;2.3.1;3.5.1;3.5.1;6.2.1;2.3.1;2.1.3;3.5.1;3.5.1;3.5.1;3.5.1;2.1.3;6.3.2;6.3.2;6.3.1;2.3.-;6.3.2;2.1.3;3.5.1;3.5.1;6.3.1;3.5.1;2.3.1;2.1.2;3.5.1;6.3.4;3.4.11;6.3.2;2.3.1;2.3.2;6.3.4;3.4.11;2.3.1;2.3.1;2.3.1;2.3.2;2.3.2;2.3.2;2.3.1;3.5.1;2.3.1;3.5.1;2.3.2;2.3.2;2.1.1;2.3.1;3.5.1;6.3.2;2.3.2;2.3.1;2.3.1;3.4.13;6.3.2;3.5.1;3.4.13;6.3.2;2.3.1;6.3.1;6.3.2;2.3.1;3.4.13;2.3.1;6.3.2;2.1.3,2.3.1,2.3.1
R12575,6.2.1.62,6.2.1,4.4.1;2.3.1;1.11.1;2.5.1,2.3.1.244;2.3.1.161;3.6.1.5;6.2.1.62;2.3.1.221;6.3.2.14;2.3.1.111;2.3.1.252;6.2.1.50;2.3.1.-|2.3.1.235;6.2.1.33;6.2.1.2;6.3.2.39;6.2.1.7;2.7.1.20|2.7.1.74;6.2.1.37;6.2.1.30,3.6.1;2.7.1,6.2.1;2.7.2;2.7.1;2.8.3;2.1.1,6.2.1.37;3.1.2.23;4.2.1.155;2.3.1.85,6.2.1;3.1.2;2.8.3;2.3.1;3.2.1;3.6.1;6.3.4,3.1.2;6.2.1;6.2.1;6.2.1;6.2.1;3.1.2;1.13.11;3.5.1;3.5.1;3.7.1;3.7.1;3.7.1;3.5.1;3.7.1;3.7.1;3.7.1;3.7.1;6.2.1;3.7.1;6.3.2,6.2.1,6.2.1
R07990,5.5.1.6,5.5.1,5.5.1;2.5.1;5.4.99;5.3.3,5.5.1.6;2.3.1|2.3.1.-|2.3.1.74,5.5.1,5.5.1;4.3.1;4.5.1;5.2.1;3.4.19,4.1.1.7;4.1.2.38;4.1.3.40;4.1.99.11;4.2.99.21;4.2.1.20;3.1.1.82;2.1.2.11;1.1.1.85;1.3.8.6,5.5.1;5.3.3,5.5.1;5.5.1;5.5.1;5.5.1,5.5.1,5.5.1
R07724,2.1.1.150,2.1.1,2.1.1;2.5.1;2.3.1;2.3.3,2.1.1.150;2.1.1.212|2.1.1.46;2.1.1.42;2.1.1.4;2.1.1.293;2.1.1.155;2.1.1.155|2.1.1.75;2.1.1.270;2.1.1.94;2.1.1.241;2.1.1.155|2.1.1.231;2.1.1.232;2.1.1.240;2.1.1.339;2.1.1.279;2.1.1.146;2.1.1.302;2.1.1.65;2.1.1.38;2.1.1.6;2.1.1.114;2.1.1.163,2.1.1,2.1.1;1.-.-;2.3.1;2.5.1;6.3.2,2.1.1.150;2.8.4.4;2.1.2.13;2.1.3.2;2.3.1.32,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.-.-,2.1.1,2.1.1
R10580,3.2.1.188,3.2.1,3.2.1;5.4.99;5.4.2;5.1.3,3.2.1.188;3.2.1.70;3.2.1.20|3.2.1.70;2.4.1.25;3.2.1.195;3.2.1.186;3.2.1.74;3.2.1.193;3.2.1.113;1.1.1.47,3.2.1;2.4.1,3.2.1;3.7.1;2.3.1;4.2.1;5.1.3,3.2.1.128;3.1.1.93;3.2.2.30;4.3.3.5,2.4.1;3.2.1;2.4.2;3.1.4;4.2.2;5.1.3;6.5.1;6.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;3.1.1,2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.2;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1,3.2.1,3.2.1
R03060,3.1.3.6,3.1.3,3.1.3;3.6.1;3.1.7;4.2.3,3.1.3.6;2.7.1.77;3.1.3.5,3.1.4;3.1.3,3.1.3;3.1.4;3.6.1;3.6.2;2.7.3,3.1.3.31;3.1.4.3;3.6.1.7;4.6.1.13;4.2.3.1;3.1.7.2;3.1.5.1;3.1.1.3;3.2.1.42;2.4.1.17;3.11.1.2;3.1.6.1;5.1.3.14;3.1.2.4;3.7.1.8;4.2.1.155;2.3.1.85,2.7.1;3.1.3;2.7.8;3.6.1;3.1.4;2.7.4;2.7.11;2.7.7;3.6.3;3.1.7;2.7.6;4.6.1;2.7.2;2.7.3;3.2.1;3.6.4;2.7.9;2.6.-;2.7.-;2.7.13;3.6.5;2.4.1;5.1.3;4.2.3;2.7.99;3.1.5;2.7.12;4.1.1;2.7.10;1.3.7;1.18.6;1.19.6;3.-.-,2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;3.1.3;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;3.1.3;2.7.1;2.7.1;3.1.3;3.1.3;3.1.3;3.1.3;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;3.1.3;2.7.1;3.1.3;2.7.1;2.7.6;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.7;2.7.8;2.4.1;2.7.1;3.6.1;3.1.7;2.7.7;2.7.1;2.7.1;2.7.1;3.1.3;2.7.7;2.7.7;2.7.6;2.7.7,3.1.3,3.1.3
R09134,1.13.11.1,1.13.11,1.13.11;3.3.2;1.14.99;1.13.99,1.13.11.1;1.14.13.50;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.1.3.15,5.5.1,1.13.11;1.14.12;1.14.13;6.2.1;1.13.12,1.13.11.1;1.13.12.4;1.13.99.1;1.14.13.239,1.13.11;1.14.99;1.13.-;1.14.13;3.7.1;2.8.1;1.8.1;1.8.99;1.8.7,1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11,1.13.11,1.13.11
R04115,1.3.1.29,1.3.1,1.1.1;1.8.1;1.3.1;1.16.1,1.3.1.29;1.3.1.20;1.1.1.50|1.3.1.20;1.14.12.12;1.6.5.4;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.6.6.9|1.7.2.3;1.12.1.2|1.12.1.5;1.14.13.69;1.14.13.131,1.3.1;1.1.1,1.3.1;1.14.12;1.1.1;1.3.99;1.6.5,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.3.1,1.3.1
R02893,1.3.1.3,1.1.1,1.8.1;1.16.1;1.1.1;1.3.1,,1.3.1;1.1.1,1.3.1;1.3.99;1.1.1;1.3.3;1.3.8,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R02868,2.7.1.1,2.7.1,2.7.1;2.7.7;2.4.2;2.7.6,2.7.1.1;2.7.1.197|2.7.1.69;2.7.1.200|2.7.1.69;2.7.1.198;2.7.1.40,2.7.1,2.7.1;2.7.2;2.1.1;3.6.1;3.1.3,2.7.7.96;2.7.1.1;2.7.2.7;2.7.3.3;2.7.14.1;6.3.5.5;2.7.11.4;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.28;2.7.99.1,,,2.7.1,2.7.1
R04237,2.1.1.11,2.1.1,2.1.1;2.3.1;2.5.1;2.3.3,2.1.1.11;1.16.1.8;2.1.1.333;2.1.1.100;2.1.1.114;2.1.1.64,2.1.1,2.1.1;2.3.1;2.5.1;6.3.2;3.5.1,2.1.1.11;2.8.4.4;2.1.3.3;2.3.1.32;2.1.2.13,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.-.-,2.1.1,2.1.1
R02963,4.2.1.54,4.2.1,4.2.1;4.4.1;5.4.4;1.14.14,1.3.3.6;1.3.8.7|1.3.8.8;1.3.1.44;1.3.1.38;1.3.1.8;2.3.1.199;2.3.1.16,4.3.1;2.8.3,4.2.1;3.1.2;4.3.1;2.3.1;5.4.4,3.1.7.2;3.1.3.7;3.1.4.52;3.6.1.20;3.1.5.1;4.6.1.13;3.2.1.184;2.4.1.17;5.1.3.14;3.1.1.31;4.2.3.1;3.1.6.9;3.1.2.17;4.2.1.155;3.11.1.3;3.7.1.8;2.3.1.85,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,1.3.1;4.2.1;1.3.1;4.2.1;4.2.1;4.2.1;4.2.1;1.3.8;4.2.1;1.3.1;1.3.8;4.2.1;4.2.1;1.3.8;1.3.1;4.2.1;4.2.1;4.2.1;5.3.3;1.3.8;4.2.1;1.3.99;1.3.1;1.3.1;4.2.1;1.3.1;1.3.8;4.2.1;2.3.1;1.3.1;4.2.1;4.2.1;1.3.99;1.3.1;4.2.1;4.2.1;1.3.3;1.3.3;4.2.1,4.2.1,4.2.1
R08272,1.14.14.-,1.14.13,1.14.13;1.14.14;1.6.3;4.99.1,1.14.14.-|1.14.14.1,3.5.4,1.14.14;3.5.1;1.14.13;1.4.3;4.2.1,4.3.1.24;4.2.1.87;4.3.3.6;4.3.2.1;3.5.99.5,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.5.99;1.2.7;3.7.1,1.14.14;1.14.14;1.14.14;1.14.14;1.14.14;1.14.14;1.14.14,1.14.14,1.14.14
R09505,1.11.1.18,1.11.2,7.2.2;3.6.3;3.A.1;1.11.2,1.11.1.18;1.2.3.1;1.4.3.2;1.4.3.3;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.4.3.4,1.11.1,1.11.1;1.14.19;1.3.99;1.6.99;1.3.3,1.11.1.21,,,1.11.1,1.11.1
R05570,2.7.1.200,2.7.1,2.7.1;2.7.6;3.1.3;3.6.1,2.7.1.197|2.7.1.69;2.7.1.198;2.7.1.200|2.7.1.69;2.7.1.199;2.7.1.207;2.7.1.208;2.7.1.204;3.9.1.3;2.7.3.9;2.7.1.205;2.7.1.194|2.7.1.69;2.7.1.191|2.7.1.69;2.7.1.206|2.7.1.69;2.7.1.195;2.7.1.211;2.7.1.193|2.7.1.69;2.7.1.201|2.7.1.69;2.7.1.196,3.1.4,2.7.1;2.7.13;2.7.3;2.7.11;2.7.2,2.3.1.33;2.3.3.14;2.3.2.14;6.3.1.20;2.1.3.12;6.3.4.10;6.2.1.11;6.1.2.2;2.1.2.5;1.2.1.95,2.7.1;3.1.3;3.6.1;2.7.8;2.7.4;2.7.7;3.6.3;2.7.11;3.1.4;2.7.2;2.7.6;2.7.3;3.6.4;3.1.7;4.6.1;2.7.9;3.6.5;3.2.1;2.7.12;2.7.13;2.6.-;2.7.-;4.1.1;2.7.10;1.3.7;1.18.6;4.2.3;2.7.99;3.1.5;2.4.1;5.1.3;1.19.6;3.-.-,2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;4.2.3;3.1.3;2.7.1;2.7.1;2.7.8;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3,2.7.1,2.7.1
R01448,3.1.6.17,3.1.6,3.1.1;3.1.6;3.1.3;2.3.1,2.8.2.15;1.14.18.12;2.8.2.22;2.8.2.-|2.8.2.39;6.1.2.1|6.3.2.4,3.1.3,3.1.6;4.2.1;3.10.1;3.1.2;2.8.2,3.1.6.17;3.1.1.23;3.1.2.16;3.1.3.20;3.6.1.7;2.3.1.85;3.1.4.42;4.2.1.155;3.11.1.2;4.2.3.1;3.7.1.8;3.1.7.6;3.2.1.175;4.6.1.13;3.1.5.1;2.4.1.17;5.1.3.14,3.1.6,2.8.2,3.1.6,2.8.2
R00604,1.2.1.46,1.2.1,1.2.1;1.1.1;1.5.1;1.3.1,1.14.13.82;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.21.6;1.11.1.1|1.14.12.17;1.14.19.21,1.17.1;1.1.1,1.2.1;1.1.1;1.5.1;1.14.13;1.3.98,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R13142,1.14.14.173,1.2.5,3.8.1;4.5.1;7.6.2;3.5.99,5.5.1.7;1.14.14.173;1.3.1.32;1.14.14.172;1.14.12.13;2.5.1.18,3.8.1,4.2.1;1.14.14;3.1.3;3.1.7;3.1.4,3.8.1.5;3.5.4.43,5.2.1,3.8.1;3.8.1;1.14.13;4.2.1;1.14.13;4.5.1;1.14.13;1.14.11;4.2.1;3.3.2;3.3.2;3.8.1;4.2.1;4.2.1;4.5.1;3.8.1;1.17.1;1.14.13;2.6.1;1.14.11;3.3.2;1.14.14;1.14.11;1.14.13;2.6.1;1.14.13;4.2.1;1.17.1;1.14.14;1.14.13;1.14.13;1.14.14;1.14.13;1.14.13;5.4.4;1.14.13;1.14.13;1.17.4;1.14.13;1.14.-,3.8.1,1.14.14
R04338,2.6.1.75,2.6.1,2.8.3;2.1.3;2.3.1;3.1.2,2.6.1.1|2.6.1.27|2.6.1.42|2.6.1.5|2.6.1.57|2.6.1.9,2.6.1,2.6.1;2.8.1;1.4.1;2.5.1;2.7.8,2.6.1.75;2.6.99.2;2.7.8.29,2.6.1;1.4.3;1.4.1;1.4.9;1.4.99;1.4.7;1.4.2;4.3.1;1.13.12;4.1.1;1.14.11;2.-.-;2.4.2;1.4.5,2.6.1;2.6.1;1.4.1;2.6.1;1.5.1;4.4.1;1.4.3;1.4.3;1.4.1;1.5.1;1.4.1;4.4.1;4.4.1;2.6.1;2.6.1;1.4.3;1.4.3;2.6.1;1.4.1;1.4.1;1.4.99;2.6.1;1.4.1;4.4.1;4.4.1;4.4.1;1.4.3;4.3.1,2.6.1,2.6.1
R12409,4.5.1.-,4.4.1,4.5.1;3.8.1;4.1.99;4.4.1,1.3.1.32;5.5.1.7;1.14.14.172;1.14.12.11;1.14.19.9;1.14.19.59;1.14.19.58;1.14.14.173;1.14.19.60;1.21.4.5|1.21.4.a|1.8.99.-|2.5.1.-;1.14.19.49;2.5.1.18,3.5.4,4.5.1;2.5.1;6.3.2;2.7.4;1.14.19,,1.3.1;1.3.99;1.5.1;1.3.8;5.3.3;1.3.3;1.14.11;2.3.1;1.1.1;5.2.1;1.3.5;5.3.2;5.3.1;1.4.3;1.14.21;1.5.99;1.3.7;1.3.-;5.1.3;1.5.3;1.10.3;1.6.5;2.5.1;4.1.1;1.1.3;1.6.99;1.5.-;1.11.1;1.4.1;1.1.-;5.3.99;1.17.99;1.12.98;1.3.2;1.10.9;1.6.3;1.6.1;1.14.99;1.14.13;1.14.14;3.1.3;1.14.12;1.14.-;5.5.1;5.1.1;1.7.1;1.8.5;1.3.98,1.14.14;1.3.1;1.3.1;5.1.99;1.3.1;5.1.99;1.3.1;1.3.1;5.3.2;5.3.2;5.2.1;1.3.1;1.3.1;5.2.1;1.3.5;5.3.3;4.2.1;5.2.1;3.8.1;3.8.1;5.3.3;1.11.1;5.3.3;5.3.2;1.11.1,1.3.1,1.3.1|3.5.4|4.4.1|4.5.1
R02317,1.2.1.31|1.4.1.18,3.5.4,3.5.3;3.4.17;3.4.16;4.2.2,1.2.1.31|1.4.1.18;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,1.4.3,1.2.1;1.4.1;1.5.3;1.5.99;4.3.3,1.11.1.21,1.4.1;2.6.1;1.4.3;4.3.1;1.4.99;3.5.1;1.4.5;1.21.4,6.3.3;1.14.14;2.5.1;3.5.4,1.2.1|1.4.1,1.2.1
R10259,2.4.1.300,2.4.1,2.4.1;3.2.1;2.4.2;2.7.8,2.4.1.300;2.4.1.299;2.4.1.-|2.4.1.298;2.4.1.170;2.4.1.35;2.4.1.111;2.4.1.91;5.5.1.7;2.4.1.-|2.4.1.254;2.4.1|2.4.1.-|2.4.1.297;2.4.2.51;2.3.1.172;2.4.1.230;3.2.1.74;3.2.1.21,2.4.1;3.2.1,2.4.1;2.3.1;3.2.1;3.1.1;2.7.8,,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.2;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1,2.4.1,2.4.1
R11338,1.1.1.400,1.1.1,1.16.1;1.8.1;1.1.1;1.3.1,1.1.1.21;1.1.1.1|1.1.1.71,1.2.1;1.14.13;1.1.1,1.1.1;1.2.1;1.14.13;2.3.1;1.7.1,,1.1.1;1.1.99;1.1.3;1.1.-;2.3.1;1.14.13;1.1.5;1.1.2;1.14.-;1.14.11;1.1.98;1.4.3;1.14.15;4.2.1;1.-.-;1.2.1;1.1.9;1.3.1;5.3.3,1.1.1;1.1.1;1.1.1;1.1.1;4.2.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.2;1.1.1;1.1.1;1.1.1;4.3.1;1.14.13;1.1.1;4.1.2,1.1.1,1.1.1
R04856,3.1.6.1|3.1.6.8,3.1.6,3.4.19;3.4.11;3.4.13;3.5.1,3.1.6.1|3.1.6.8;1.14.19.17;3.2.1.22;3.2.1.23,3.1.1,3.1.6;3.2.1;3.5.1;2.8.2;3.5.3,3.1.6.1;3.1.1.53;3.1.3.39;3.1.4.50;4.6.1.13;3.2.1.175;3.1.7.3;5.1.3.14;2.4.1.17;3.6.1.57;3.1.5.1;4.2.3.1;3.1.2.27;2.3.1.85;3.7.1.8;3.11.1.3;4.2.1.155,2.8.2;3.1.6;1.8.4;1.8.99;3.6.2;3.6.1,2.8.2;2.8.2;2.8.2;2.8.2;2.8.2;2.8.2,3.1.6,3.1.6
R00031,1.10.3.1|1.14.18.1,1.14.18,1.14.18;1.10.3;1.6.3;1.14.13,1.10.3.1|1.14.18.1;1.14.16.2;1.14.14.9;1.14.14.102;1.14.13.-|1.6.5.2,,1.14.18;1.14.13;1.13.11;1.14.16;1.14.12,,1.14.13;1.14.14;1.14.11;1.14.15;1.14.16;1.14.-;1.14.99;1.14.18;1.17.1;1.1.1;1.10.99;1.13.11;1.10.3;1.97.1;3.5.3;1.17.99;1.3.99;1.2.1;1.3.7;1.14.20;4.1.99;3.7.1;1.6.6;1.-.-;1.17.7;1.14.12;1.17.3;1.7.3;1.14.17,1.10.3;1.14.13;1.14.16;1.14.13;1.14.13;1.14.13;1.14.14;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.14;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.14;1.14.13;1.14.13;1.14.13;1.14.14;1.3.7;1.14.13;1.14.13;1.14.14;1.14.14;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;3.8.1;3.8.1;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.12;1.14.12;1.14.13;1.13.11;1.14.16;1.14.13;1.14.13;1.14.16;1.14.13;1.14.13;5.4.99;1.14.13;1.14.12;1.14.13,1.14.18,1.14.18
R03826,1.1.1.186,1.1.1,1.8.1;1.16.1;1.1.1;1.3.1,1.1.1.211|1.1.1.35,1.1.1,1.1.1;1.2.1;4.2.1;1.14.13;1.8.1,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R00963,3.1.3.5|3.1.3.-,3.1.3,3.1.3;3.6.1;3.1.7;4.2.3,2.7.1.213|2.7.1.48,3.1.3,3.1.3;3.6.1;2.7.1;4.2.3;3.1.4,3.1.3.5;3.6.1.20;3.1.5.1;3.1.4.16;3.1.7.2;4.2.3.1;3.2.1.42;4.6.1.13;2.4.1.17;5.1.3.14;3.1.1.33;3.1.6.3;3.11.1.3;3.1.2.5;3.7.1.8;2.3.1.85;4.2.1.155,2.7.1;3.1.3;3.6.1;2.7.8;2.7.4;2.7.7;3.6.3;2.7.11;3.1.4;2.7.2;2.7.6;2.7.3;3.6.4;3.1.7;4.6.1;2.7.9;3.6.5;3.2.1;2.7.12;2.7.13;2.6.-;2.7.-;4.1.1;2.7.10;1.3.7;1.18.6;4.2.3;2.7.99;3.1.5;2.4.1;5.1.3;1.19.6;3.-.-,2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;3.1.3;2.7.8;3.1.5,3.1.3,3.1.3
R08034,1.2.7.1|1.2.7.4|1.12.99.6,5.4.3,1.2.7;1.7.7;2.7.2;1.7.2,1.12.99.6|1.2.7.1|1.2.7.4|1.2.99.2;1.10.5.1;2.3.1.5,3.5.1,1.2.7;1.2.99;2.3.1;3.1.1;1.2.5,4.3.1.24;3.5.99.5;4.3.2.3;4.2.1.87;4.3.3.1,1.7.1;1.-.-;1.7.2;1.7.7;1.9.6;1.2.99;1.2.7;1.12.99;1.8.99;1.4.-;1.7.99,1.12.99;1.7.1;1.-.-;1.-.-;1.7.1,1.2.7,1.2.7
R02664,2.7.2.16,2.7.1,2.4.2;2.7.7;2.4.1;2.7.8,2.7.1.40;2.7.1.20|2.7.1.74;2.7.1.29;2.7.1.28,2.7.1,2.7.1;2.7.2;2.3.1;4.6.1;5.4.2,2.7.3.8;2.7.2.6;2.7.1.82;6.3.5.5;2.7.11.4;2.7.14.1;2.7.7.14;2.7.4.26;2.7.10.1;2.7.12.1;2.7.8.4;2.7.6.1;2.7.99.1,,,2.7.1,2.7.1
R02907,4.2.1.94,4.2.1,4.2.1;4.4.1;5.4.4;1.14.14,4.2.1.94;1.1.1.252;2.3.1.156;4.2.1.154;2.4.1.358;2.5.1.136;1.3.1.57;1.14.11.22|1.14.20.5;1.11.1.16;1.14.11.23;1.1.1|1.6.5.2|1.8.1.15|1.8.1.9,4.2.1,4.2.1;1.1.1;3.7.1;5.4.4;5.5.1,5.5.1.6;4.2.1.101;4.3.1.9;2.3.1.85;4.1.1.45;4.2.99.12;2.5.1.119;4.2.3.55;3.7.1.21;1.2.1.31;1.4.1.18;1.3.8.6;3.2.1.21;3.1.7.9;1.1.1.38;1.1.3.47;4.3.3.3;1.14.13.197;3.5.5.4;3.3.1.1;1.17.98.2;3.5.1.110;2.7.8.23,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,1.14.12;1.13.11;1.14.12;1.14.12;1.14.12;1.14.12;1.6.5;1.3.1;1.3.1;1.10.3;1.3.1;1.3.1;1.3.1;1.6.5;1.5.1;1.14.14;1.14.14;1.14.12;1.14.13;2.5.1;1.14.-;1.14.14;1.14.14;1.14.14;1.3.1;1.3.1;1.14.11;1.3.1;1.14.11;1.14.11;1.14.11;4.1.1;1.14.14;1.14.14;4.2.1;1.14.11;1.14.-;1.3.1;1.14.11;4.2.1;1.14.-;4.1.1;1.14.11;1.14.11;1.14.11;4.2.1;1.14.11;1.3.1;1.3.1;1.14.12;1.3.1;1.3.1;1.14.11;1.14.12;1.14.13;1.14.13;1.14.12;1.1.5;1.14.21;1.3.1;1.14.12;1.3.1,4.2.1,4.2.1
