Reaction ID,BridgIT
R04296,2.4.1.85;2.4.2.9;2.4.99.18
R07814,
R04100,2.1.1.72;2.1.2.3;2.3.1.101;2.8.4.4;2.1.3.2
R05374,2.2.1.6;1.2.4.4;4.1.1.1
R03176,
R07240,2.1.1.146;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R00197,
R11062,2.7.8.29;2.6.99.2;2.6.1.52
R10176,2.5.1.102;1.3.1.96;2.4.1.326;4.4.1.20;2.4.2.34;2.1.3.12
R01291,2.5.1.134;2.4.1.332;2.1.3.12;2.4.2.34;4.4.1.20;1.3.1.96
R13334,2.3.1.107;2.3.2.19;2.3.3.17;2.1.2.13;6.2.1.11;6.3.4.10;6.3.1.20;2.1.3.12;1.2.1.95;6.1.2.2
R05138,3.1.1.2;3.3.2.10;3.1.2.16;3.7.1.8;4.2.1.22;2.3.1.85;1.14.14.1;3.2.1.86;2.1.1.246;3.3.1.1;2.5.1.18;3.2.2.3
R09420,1.1.1.146;1.3.1.20;1.2.1.49;2.3.1.85;1.17.1.4;5.3.3.1;1.1.99.9;5.4.99.3;4.1.1.5;1.1.3.12;1.4.3.5;4.2.1.155;1.1.5.4
R01131,2.7.7.96;2.7.1.73;2.7.2.7;2.7.3.10;6.3.5.5;2.7.14.1;2.7.11.29;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.28;2.7.99.1
R01205,2.4.1.90;2.4.2.9;2.4.99.1
R05672,2.1.2.3;2.1.1.72;2.3.1.101;2.1.3.2;2.8.4.4
R02057,2.7.8.1;2.7.1.174;2.7.6.1;2.7.7.46;2.7.2.1;6.3.5.5;2.7.11.15;2.7.4.26;2.7.3.8;2.7.14.1;2.7.10.1;2.7.12.1;2.7.99.1
R12311,6.3.4.4;6.3.2.1;6.3.1.12;6.3.5.4;6.2.1.39;6.3.3.3;3.5.4.41;3.5.1.96;3.4.14.13;3.4.13.4;2.3.2.2;3.13.1.6;3.4.17.21;3.5.5.4;1.4.1.13;1.4.7.1;4.3.3.6;3.4.19.13;3.5.99.5;3.1.1.1;3.4.11.1;3.5.3.21
