reaction_id,EC Number,BEC-Pred,CLAIRE,SelenzymeRF,SIMMER,Theia,BridgIT,E-zyme1,E-zyme2,MajorityVote,MajorityVoteCore4
R12527,2.4.1.372,2.4.1,3.2.1;2.4.1;5.1.3;3.6.1,3.2.1.26;3.2.1.10|3.2.1.20|3.2.1.26|3.2.1.48,3.2.1,2.4.1;5.4.99;5.4.1;3.2.1;2.3.1,2.4.1.166;2.4.99.1;2.4.2.35,2.4.1;3.2.1;2.4.2;2.4.99;4.2.2;4.2.1;2.5.1;5.1.3;3.1.4,3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.2;2.4.1;2.4.2;3.2.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;4.2.2;2.4.2;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1,2.4.1,3.2.1
R09689,5.4.99.32,5.4.99,5.4.99;5.5.1;4.2.3;2.5.1,5.4.99.32;5.4.99.34;5.4.99.41;5.4.99.39;5.4.99.40;5.4.99.35;5.4.99.52;5.4.99.50;5.4.99.49;4.2.1.125;5.4.99.36;5.4.99.46;5.4.99.47;5.4.99.8;5.4.99.33;5.4.99.48;5.4.99.51;5.4.99.56;5.4.99.57;5.4.99.7;4.2.1.124;5.4.99.31;4.2.1.123;5.4.99.17;5.4.99.53;5.4.99.37;1.14.14.17;5.4.99.38;5.4.99.65;1.3.1.96|2.5.1.21,5.4.99,5.4.99;5.4.1;5.4.4;5.-.-;5.5.1,5.3.3.11;5.3.99.8;5.3.2.1;1.1.3.8;5.99.1.4;4.2.1.159;5.3.1.30;5.5.1.9;3.1.3.77;1.1.1.153;3.5.4.16,5.4.99;1.1.1,5.4.99;4.2.1;5.4.99;5.4.99;5.4.99;5.4.99;5.4.99;5.4.99;5.4.99;4.2.1;5.4.99;5.4.99;5.4.99;5.4.99;5.4.99;5.4.99;4.2.1;5.4.99;4.2.1;5.4.99;5.4.99;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;5.5.1;5.5.1;5.5.1;3.1.7;4.2.3;4.2.3;4.2.3,5.4.99,5.4.99
R05594,3.7.1.21,3.7.1,4.1.99;4.4.1;3.5.99;4.5.1,1.1.1.36;4.2.1.17;4.2.1.-|4.2.1.134,3.7.1,3.7.1;4.2.1;1.1.1;3.5.1;4.1.3,1.11.1.8,3.7.1;1.13.11;2.3.1;1.14.13;2.1.1;2.5.1;3.1.2,3.7.1;3.1.2,3.7.1,3.7.1
R09560,1.4.3.23,1.4.3,1.4.3;1.13.12;1.8.3;1.1.3,1.14.18.1;1.1.3.15;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7,1.4.3,1.4.3;1.5.3;1.5.99;1.5.-;1.4.9,1.4.3.23;1.4.9.2;1.1.3.46;1.4.1.20;1.5.3.6;1.5.1.22;1.1.5.4;1.5.99.6;1.4.4.2;1.1.99.9,1.4.1;1.4.3;2.6.1;4.3.1;1.4.99;1.5.3;1.4.5;3.5.1;1.21.4;4.2.1,1.4.1;1.4.3,1.4.3,1.4.3
R08255,3.1.1.1,3.1.1,3.1.1;2.3.1;3.1.2;3.5.1,3.1.1.1,2.5.1,3.1.1;3.2.1;3.1.4;3.4.11;3.1.8,3.1.1.1;3.7.1.8;3.1.6.1;3.1.3.48;3.2.1.175;3.6.1.20;3.1.2.28;3.1.4.17;3.1.7.2;4.6.1.13;5.1.3.14;2.4.1.17;3.1.5.1;4.2.3.1;2.3.1.85;3.11.1.3;4.2.1.155,3.1.1;2.5.1;1.1.1;2.3.1;3.7.1;6.1.1;6.1.2;2.1.1,3.1.1;3.1.1,3.1.1,3.1.1
R08340,1.14.14.-,1.14.13,1.14.13;1.6.3;1.14.14;4.1.99,1.14.14.1,5.3.3,1.14.13;1.14.14;1.14.-;2.3.1;1.14.11,5.5.1.18,1.14.14;1.14.-;1.14.13;1.11.2;4.3.3;2.1.1;1.4.3;5.4.4;3.3.2,1.14.14;2.1.1,1.14.14,1.14.13
R01570,2.4.2.2|2.4.2.4,2.4.2,2.4.2;3.6.1;3.1.3;2.7.7,2.4.2.2|2.4.2.3|2.4.2.4,2.4.2,2.4.2;2.4.1;4.1.3;2.3.1;3.2.2,2.4.2.2;2.4.99.18;2.4.1.109,2.4.2;3.2.2;2.4.1;1.14.14;1.14.11;2.7.8;3.5.1;6.3.4;4.3.3;4.1.3;2.6.1,2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;1.14.14;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;2.4.2;2.4.1;3.2.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.1;3.2.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2,2.4.2,2.4.2
R11495,1.17.3.4,3.7.1,1.1.2;1.2.5;1.7.2;1.1.5,1.1.1|1.6.5.2|1.8.1.15|1.8.1.9,4.1.1,1.17.3;4.2.1;3.2.1;2.4.1;3.5.1,4.1.1.45;5.5.1.6;4.2.1.101;2.3.1.85;4.3.1.9;4.2.3.15;1.3.8.6;2.5.1.119;3.7.1.21;4.2.99.12;1.1.1.38;1.2.1.31;1.4.1.18;3.1.7.9;3.5.5.4;1.1.3.47;1.14.13.197;3.2.1.118;1.17.98.2;4.3.3.3;3.3.1.1;3.5.1.110;2.7.8.23,4.5.1,1.6.5;1.10.3;1.6.5;2.5.1;1.13.11;1.3.1;1.14.12;1.14.12;1.3.1;1.3.1;1.3.1;1.14.12;1.14.-;1.14.12;1.14.12;1.3.1;4.1.1;1.5.1;1.14.14;1.14.14;4.1.1;1.14.13;1.14.14;1.14.14;1.14.14;1.14.12;1.3.1;1.14.14;1.14.14;1.14.-;1.14.-;1.14.13;1.14.13;1.14.11;1.3.1;1.1.5;1.14.11;1.3.1;1.14.11;1.3.1;1.14.11;1.3.1;1.14.11;1.14.11;1.14.11;1.3.1;1.14.11;1.14.11;1.3.1;1.3.1;4.2.1;1.14.11;4.2.1;4.2.1,1.6.5,1.1.1|1.17.3|1.6.5|1.8.1|3.7.1|4.1.1
R10849,2.7.8.20,2.7.8,2.8.3;2.3.1;3.1.2;3.1.1,2.7.8.20;2.4.1.184;3.1.4.-|3.1.4.3;2.7.1.228;2.3.1.158;2.7.1.227;4.6.1.14;2.7.8.41;2.3.2.11;2.7.8.27;2.7.1.107,3.1.4,2.7.8;2.7.1;2.7.7;3.1.1;2.3.1,2.3.1.134;2.1.3.12;6.1.2.2;2.3.2.19;2.1.2.13;2.3.3.14;6.2.1.51;1.2.1.95;6.3.1.20;6.3.4.10,2.7.1;3.1.3;3.6.1;2.7.8;2.7.4;2.7.7;3.6.3;2.7.11;3.1.4;2.7.2;2.7.6;2.7.3;3.6.4;3.1.7;4.6.1;2.7.9;3.6.5;3.2.1;2.7.12;2.7.13;2.6.-;2.7.-;4.1.1;2.7.10;1.3.7;1.18.6;4.2.3;3.1.5;2.7.99;2.4.1;5.1.3;1.19.6;3.-.-,2.7.8;3.1.4;2.7.8;2.7.-;2.7.1;2.7.8;2.7.8;2.7.8;2.7.8;3.1.4;3.1.3;2.7.8;2.7.1;3.1.4;2.7.8;2.7.8;2.7.8;3.1.4;3.1.4;3.1.3,2.7.8,2.7.8
R03303,1.13.11.15,1.13.11,1.13.11;3.3.2;1.14.99;1.2.1,1.13.11.15;1.13.11.38;1.13.11.1;1.13.11.-|1.13.11.3;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.13.11.2,1.13.11,1.13.11;1.14.12;1.14.99;1.14.14;1.14.18,1.10.3.1;1.14.18.1,1.13.11;1.14.99;1.13.-;1.14.13;3.7.1;2.8.1;1.8.1;1.8.99;1.8.7,1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11,1.13.11,1.13.11
R07296,3.1.2.27,3.1.2,3.1.2;2.8.3;2.3.1;3.1.1,2.3.1.207;2.3.1.176;6.2.1.7;2.3.1.180,2.3.1,3.1.2;3.1.1;2.3.1;1.2.1;1.2.3,2.3.1.166;2.3.3.17;6.2.1.11;2.3.2.19;2.1.3.12;2.1.2.5;6.3.4.10;6.3.1.20;6.1.2.2;1.2.1.95,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,2.3.1;2.3.1;6.2.1;6.2.1;6.2.1;6.2.1,2.3.1,2.3.1
R02433,2.6.1.1,2.6.1,2.8.3;2.1.3;2.3.1;3.1.2,2.6.1.1;2.6.1.57;2.6.1.15;2.6.1.1|2.6.1.19|2.6.1.42|2.6.1.5|2.6.1.57,2.6.1,2.6.1;2.8.1;1.4.1;1.1.1;4.1.1,2.6.1.1;2.6.99.2;2.7.8.29,2.6.1;1.4.3;1.4.1;1.4.9;1.4.99;1.4.7;1.4.2;4.3.1;1.13.12;4.1.1;1.14.11;2.-.-;2.4.2;1.4.5,2.6.1;2.6.1;1.4.1;2.6.1;1.5.1;4.4.1;1.4.3;1.4.3;1.4.1;1.5.1;1.4.1;4.4.1;4.4.1;2.6.1;2.6.1;1.4.3;1.4.3;2.6.1;1.4.1;1.4.99;1.4.1;2.6.1;1.4.1;4.4.1;4.4.1;4.4.1;1.4.3;4.3.1,2.6.1,2.6.1
R02061,2.5.1.29,2.5.1,2.5.1;5.3.99;3.1.3;2.2.1,2.5.1.-|2.5.1.31;2.5.1.87|2.5.1.91;2.5.1.-|2.5.1.33;2.5.1.-|2.5.1.30;2.5.1.20;2.5.1.88;2.5.1.142;2.5.1.81;2.5.1.83;2.5.1.86;2.5.1.142|2.5.1.92;2.5.1.10,2.5.1,2.5.1;5.3.3;1.17.1;2.7.1;4.1.1,2.5.1.20;1.3.1.96;2.4.1.137;2.4.2.34;2.1.3.12;4.4.1.20,2.5.1;1.5.3;4.4.1;4.2.1;1.5.99;2.3.1;1.14.15;1.5.1;3.1.1;3.3.1;2.1.2;4.1.99;4.1.3;3.3.2;3.5.99;1.4.3;4.3.3;3.5.-;1.3.1;3.7.1;1.1.1;1.8.3,2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;5.3.3;1.17.1,2.5.1,2.5.1
R03098,1.2.1.95,6.3.2,1.1.1;2.3.1;2.7.1;1.3.1,1.2.1.31|1.2.1.95;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,6.3.4;2.7.7,6.2.1;2.7.2;2.3.1;2.7.1;6.3.1,6.3.4.4;6.3.2.6;6.3.3.3;6.3.5.4;6.3.1.12;6.2.1.39;3.5.4.41;3.5.1.96;3.4.13.4;3.4.14.13;2.3.2.2;3.4.17.21;3.13.1.6;3.4.19.13;1.4.1.13;1.4.7.1;4.3.3.6;3.5.5.4;3.1.1.1;3.4.11.1;3.5.99.5;3.5.3.21,2.7.2;2.7.1;3.6.1;6.3.4;6.2.1;2.7.4;2.7.7;3.6.3;2.7.8;1.2.1;2.7.11;3.6.4;2.7.3;2.7.6;3.6.5,1.2.1;2.7.7;6.2.1;6.2.1;6.2.1,1.2.1,1.2.1
R05608,4.2.1.42,4.2.1,4.2.1;4.4.1;5.4.4;1.14.14,5.5.1.27;4.2.1.156;4.2.1.40;4.2.1.158;4.2.1.42;4.2.1.90;4.2.1.68;4.2.1.67;4.2.1.8;4.2.1.68|4.2.1.7;4.2.1.146|4.2.1.68,4.2.1,4.2.1;5.3.99;1.1.1;5.5.1;3.2.1,3.1.1.17;3.1.3.18;3.11.1.3;3.6.1.7;3.1.2.16;3.1.6.17;3.7.1.8;4.2.3.1;3.1.4.2;4.2.1.155;2.3.1.85;3.2.1.175;3.1.7.6;3.1.5.1;4.6.1.13;2.4.1.17;5.1.3.14,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;1.1.1;4.2.1;1.1.1;1.1.1;4.2.1;1.1.1;1.1.1;4.2.1;4.2.1;2.3.3;4.3.1,4.2.1,4.2.1
R10621,3.5.1.114,3.5.1,3.5.1;3.4.19;2.6.1;3.4.11,3.5.1.114;3.1.1.77;3.5.1.14;3.5.1.81;3.1.1.116|3.1.1.34|3.1.1.79;3.1.1.3,3.5.1,3.5.1;3.1.1;3.2.1;3.4.11;2.3.1,1.11.1.21,6.3.2;3.5.1;2.3.1;2.3.2;3.4.13;6.3.1;6.3.4;3.4.11;3.4.19;3.4.17;2.1.3;3.1.1;6.2.1;3.4.15;3.5.3;2.3.-;3.4.22;3.4.24;4.3.2;2.7.7;6.1.1;3.1.2;1.2.1,3.5.1;3.5.1;2.3.1;3.5.1;2.3.1;2.3.1;3.5.1;3.5.1;6.3.2;6.3.2;6.3.2;2.1.3;3.5.1;2.3.2;3.5.1;2.3.1;2.3.2;2.3.2;3.5.3;2.3.2;2.3.2;3.4.11;6.3.2;2.3.1;3.4.11;3.4.13;3.4.13;3.4.13;3.5.1;6.3.2;3.5.1;2.3.1;2.1.3;3.4.15,3.5.1,3.5.1
R10124,2.3.1.47,2.3.1,2.3.1;3.1.1;1.1.1;1.3.1,2.3.1.47,3.5.1,2.3.1;1.2.4;2.6.1;1.1.1;6.2.1,2.3.1.47;6.2.1.51;1.2.1.95;2.3.3.6;2.3.2.30;6.3.1.20;6.3.4.10;6.1.2.2;2.1.3.12;2.1.2.5,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;2.1.3;1.2.4;1.8.1;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;3.1.2;2.3.1;2.3.1;2.3.1;2.3.1;1.2.1;3.1.2;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;3.1.2;2.3.1;1.2.4;3.1.2;2.3.-;3.1.2;6.2.1;6.2.1;3.1.2;3.1.2;2.3.2;3.1.2,2.3.1,2.3.1
R08170,4.4.1.-,4.4.1,4.4.1;4.1.99;2.5.1;4.5.1,4.4.1.-|4.4.1.13;4.1.99.1;4.3.1.15;2.7.3.9;4.1.99.1|4.4.1.1|4.4.1.3,4.4.1,4.4.1;4.1.99;4.1.3;2.6.1;4.5.1,4.4.1.8;4.5.1.2,4.4.1;2.5.1;1.8.3;4.2.1;1.1.1;1.8.1;2.1.2;4.5.1;3.3.1,4.4.1;4.4.1;4.4.1;4.4.1;4.4.1,4.4.1,4.4.1
R07921,2.1.1.160,2.1.1,2.1.1;2.5.1;2.3.3;4.4.1,2.1.1.159|2.1.1.160;1.14.13.179;1.14.14.1,2.1.1,2.1.1;2.3.1;2.5.1;2.6.1;4.3.3,2.1.1.160;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.5.1;2.3.1,2.1.1,2.1.1
R05554,3.5.3.26,3.5.3,3.5.3;3.5.2;3.2.2;4.3.3,3.5.3.9;3.5.3.4|4.3.2.3;3.4.11.4,3.5.3;3.5.99,3.5.3;4.3.2;3.5.1;3.2.1;3.4.19,3.5.1.84;3.5.3.21;3.5.5.1;3.4.13.22;3.4.11.1;3.5.2.13;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;4.2.1.48;3.13.1.6;1.2.7.12;2.3.2.2;3.4.17.8;3.1.1.1;3.4.19.13;3.4.14.13;3.5.4.16;3.8.1.8;3.5.99.6;2.1.2.3;4.3.2.4,3.5.3;3.5.1;6.3.4,3.5.3;3.5.3,3.5.3,3.5.3
R01312,3.1.4.3,3.1.1,3.6.1;3.1.3;3.1.1;5.4.2,3.1.4.3;2.7.8.27;2.3.1.158;3.1.3.4;3.1.4.11,3.1.1,1.14.13;1.1.1;2.3.1;3.1.4;4.2.3,3.1.4.3;3.1.3.4;4.6.1.13;3.6.1.20;4.2.3.1;3.1.1.4;3.1.5.1;3.1.7.11;5.1.3.14;3.2.1.183;2.4.1.17;3.11.1.3;3.1.6.6;3.1.2.4;3.7.1.8;2.3.1.85;4.2.1.155,2.7.1;3.1.3;3.6.1;2.7.8;2.7.4;2.7.7;3.6.3;2.7.11;3.1.4;2.7.2;2.7.6;2.7.3;3.6.4;3.1.7;4.6.1;2.7.9;3.6.5;3.2.1;2.7.12;2.7.13;2.6.-;2.7.-;4.1.1;2.7.10;1.3.7;1.18.6;4.2.3;2.7.99;3.1.5;2.4.1;5.1.3;1.19.6;3.-.-,2.7.8;2.7.8;2.7.8;2.7.-;2.7.8;3.1.4;2.7.8;2.7.8;2.7.8;2.7.1;2.7.8;2.7.8;3.1.3;2.7.8;2.7.1,2.7.8,3.1.1
R07318,4.2.1.106,4.2.1,4.2.1;4.4.1;5.4.4;1.14.14,4.2.1.106;2.8.3.25;1.3.99.5;1.3.1.3|1.3.99.6;1.14.14.139;1.3.1.114;1.1.1.181;2.3.1.26;1.1.1.1,4.2.1,4.2.1;2.3.1;3.1.2;3.1.1;3.2.1,3.7.1.17,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.15;1.14.13;1.14.13;1.14.15;1.14.15;1.14.13;1.14.15;1.14.15;1.14.13;1.14.-;1.14.15;1.14.11;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;5.3.3;1.3.1;1.3.1;1.3.1;1.3.1;1.14.11;1.14.11;1.14.11;1.14.11;1.3.1;1.14.21;1.3.1;1.14.21;1.14.21;1.14.21;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.14.15;1.1.1;1.1.1;1.1.1;1.1.1;1.14.-;1.3.1;1.14.-;1.14.-;1.14.-;1.3.1;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.3.99;1.1.1;1.3.1;1.3.1;1.3.1;1.14.13;1.14.13;1.14.13;1.14.14;1.14.11;1.14.99;1.14.99;1.14.99;1.14.99;1.1.1;2.1.1;1.1.1;1.14.13;1.14.13;1.14.13;1.1.1;1.1.1;1.14.11;1.14.11;5.3.3;5.3.3;1.14.13;1.14.13;1.14.13;2.1.1;5.3.3;1.3.1;1.3.1;1.14.13;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.3;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.14.-;1.1.1;1.14.-;5.5.1;3.7.1;1.14.13;4.2.1;2.1.1;1.14.99;1.14.11;1.14.14;1.14.14;1.14.11;1.1.1;1.1.1;1.1.1;1.1.1;1.14.13;2.1.1;2.1.1;1.1.1;1.14.-;1.14.-;1.14.-;1.14.-;2.1.1;1.14.13;1.14.13;1.14.13;4.2.3;4.2.3;1.14.11,4.2.1,4.2.1
R01181,5.4.99.13,5.4.99,5.4.99;5.4.3;5.4.1;5.4.2,1.3.8.1;2.3.1.199;2.3.1.16,5.4.99,5.4.99;2.3.1;1.3.99;5.4.1;2.8.3,2.1.1.72;2.1.2.3;2.3.1.101;2.8.4.4;2.1.3.2,4.2.3;4.1.1;3.1.7;4.1.99;4.3.3,2.3.1;4.1.3;5.4.99;2.1.3;5.1.99;4.1.3;5.1.99;4.1.3;1.14.14;2.1.2,5.4.99,5.4.99
R12634,3.2.1.214,3.2.1,3.2.1;2.4.1;4.2.2;5.1.3,2.7.1.207;2.7.1.208|2.7.1.69;2.3.1.79;2.7.1.201|2.7.1.69;2.7.1.211;2.4.1.230;5.4.2.2;5.4.2.6;3.2.1.21|3.2.1.74,3.2.1,3.2.1;5.3.1;2.4.1;2.3.1;3.1.1,1.14.18.5;1.14.15.16;1.14.11.56;1.10.3.3;1.14.13.154;1.14.19.29;1.14.14.1;1.14.12.25;1.14.99.2;1.2.3.9;1.14.21.11;1.14.16.7,3.2.1;2.4.1;2.3.1;2.7.1;3.1.3;6.1.1;2.1.1;3.5.1;2.3.2;2.8.2;2.4.2;3.1.1;2.4.99;2.5.1;3.3.2;5.1.3;2.7.7;3.1.6;1.14.13;4.2.2;3.1.4;1.-.-;2.6.1;2.7.8;2.7.6;3.1.7;3.3.1;3.10.1;1.14.14;4.2.1;1.2.1;3.6.1;1.11.1;6.3.4;2.1.2;3.5.4;6.3.1;2.1.3;2.1.4;3.13.1,3.2.1;3.2.1;3.2.1;3.2.1;4.2.1;3.2.1;1.17.1;1.14.13;1.14.13;1.14.14;1.14.11;5.4.99;1.14.13;1.14.13;1.14.14;1.14.13;1.14.11;4.2.1;1.14.13;1.14.14;1.14.13;1.14.13;1.14.13;1.17.4;3.2.2;3.2.2;1.14.99;1.14.13;3.2.2;1.14.13;3.2.2;3.2.2;1.14.99;1.14.13;1.14.99;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;3.2.2;4.2.1;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;3.2.-;1.17.4;1.17.4;1.14.13;1.17.1;1.14.13;1.14.14;1.17.4;1.17.4,3.2.1,3.2.1
R05559,3.5.4.43,3.5.4,3.5.1;3.1.1;3.4.19;2.1.1,2.3.2.13;2.3.1.57;1.3.98.1;2.1.3.3|6.3.5.5,3.5.4,3.5.4;6.3.4;3.5.99;1.14.15;3.3.1,3.5.4.43;3.8.1.8;3.5.3.14;3.5.1.59;3.5.2.2;3.4.13.22;3.4.11.1;2.1.2.3;4.2.1.48;2.3.2.2;1.2.7.12;3.13.1.6;3.4.17.8;3.1.1.1;3.4.19.13;3.5.5.1;4.3.2.4;3.4.14.13;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.99.6,3.5.99;3.5.4;6.3.4,3.5.99;3.5.99,3.5.4,3.5.4
R05052,2.6.1.1|2.6.1.23,2.6.1,2.1.3;2.6.1;2.3.1;2.8.3,2.6.1.1;2.6.1.1|2.6.1.42|2.6.1.57|2.6.1.6|2.6.1.67|2.6.1.88,3.8.1,2.6.1;2.3.1;2.5.1;6.2.1;5.1.3,2.6.1.1;2.6.99.2;2.7.8.29,2.6.1;1.4.3;1.4.1;1.4.9;1.4.99;1.4.7;1.4.2;4.3.1;1.13.12;4.1.1;1.14.11;2.-.-;2.4.2;1.4.5,2.6.1;1.4.1;2.6.1;2.6.1;1.5.1;4.4.1;1.4.3;1.4.3;1.4.1;1.5.1;1.4.1;4.4.1;4.4.1;2.6.1;2.6.1;1.4.3;1.4.3;2.6.1;1.4.1;1.4.1;1.4.99;2.6.1;1.4.1;4.4.1;4.4.1;4.4.1;1.4.3;4.3.1,2.6.1,2.6.1
R03188,3.5.3.5,3.5.3,3.5.3;3.5.2;3.5.1;3.2.2,1.14.18.1;3.4.22.59|3.4.22.60|3.4.22.61;1.14.13.242;3.5.1.119;3.5.1.1;1.13.11.9;3.5.1.3;1.14.11.16;1.14.14.44;1.14.99.57;2.8.4.4,3.5.4,3.5.3;3.5.4;2.1.2;3.5.99;1.4.3,3.5.3.5;3.5.1.15;3.5.5.4;4.2.1.48;3.4.13.22;3.4.11.1;2.3.2.2;3.4.17.21;3.5.2.11;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.4.14.13;3.4.19.13;3.13.1.6;1.2.7.12;3.1.1.1;3.5.4.16;3.5.99.6;3.8.1.8;2.1.2.3;4.3.2.4,3.5.3;2.1.4;1.14.13;3.5.1;6.3.4;2.1.2,3.5.3,3.5.3,3.5.3
R13382,1.14.19.80,3.1.1,1.1.3;1.21.3;1.1.5;1.1.99,1.1.1.71;1.14.14.145;4.1.2.4,3.1.1,5.3.1;1.14.14;2.3.1;1.2.3;4.1.1,1.11.1.8,1.14.13;1.14.14;1.14.11;1.14.15;1.14.16;1.14.99;1.14.-;1.14.18;1.17.1;1.1.1;1.13.11;1.10.99;1.10.3;1.97.1;3.5.3;3.7.1;1.6.6;1.17.99;1.2.1;1.3.99;1.3.7;1.14.20;4.1.99;1.-.-;1.14.12;1.17.3;1.7.3;1.14.17;1.17.7,1.14.13;1.14.14;1.14.14;1.14.15;1.14.11;1.14.13;1.14.11;1.14.13,1.14.14,3.1.1
R11298,2.6.1.-,2.6.1,2.6.1;1.4.99;1.4.1;5.3.1,4.3.1.15;4.4.1.13;2.3.2.29,2.6.1,2.6.1;5.1.99;5.1.1;2.8.1;1.4.7,2.6.1.94;2.6.99.2;2.7.8.29,2.6.1;1.4.3;1.4.1;1.4.9;1.4.99;1.4.7;1.4.2;4.3.1;1.13.12;4.1.1;1.14.11;2.-.-;2.4.2;1.4.5,1.4.1;2.6.1;2.6.1;2.6.1;1.5.1;4.4.1;1.4.3;1.4.3;1.4.1;1.5.1;1.4.1;4.4.1;4.4.1;2.6.1;2.6.1;1.4.3;1.4.3;2.6.1;1.4.1;1.4.1;1.4.99;2.6.1;1.4.1;4.4.1;4.4.1;4.4.1;1.4.3;4.3.1,2.6.1,2.6.1
