reaction_id,EC Number,BEC-Pred,SelenzymeRF,SIMMER,Theia,BridgIT,E-zyme1,E-zyme2,MajorityVote,MajorityVoteCore4
R10675,4.2.1.149,4.2.1,4.2.1.-|4.2.1.134;4.2.1.17,4.2.1,4.2.1;2.3.1;5.4.4;5.1.2;3.2.-,3.1.7.2;3.1.3.7;3.1.4.52;3.6.1.20;3.1.5.1;4.6.1.13;3.2.1.184;2.4.1.17;5.1.3.14;3.1.1.31;4.2.3.1;3.1.6.9;3.1.2.30;4.2.1.155;3.11.1.3;3.7.1.8;2.3.1.85,4.2.1;2.3.1;4.1.2;3.5.5;4.3.3;3.2.-;3.5.1;2.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;1.3.8;4.2.1;4.2.1;1.3.1;4.2.1;4.2.1;2.3.1;4.2.1;4.2.1;1.3.1;4.2.1;1.3.8;4.2.1;4.2.1;4.2.1;4.2.1;1.3.99;2.3.1;4.2.1;1.3.1;4.2.1;1.3.8;1.3.1;1.3.99;1.3.1;4.2.1;1.3.8;4.2.1;2.3.1;1.3.1;4.2.1;1.3.8;1.3.1;1.3.3;1.3.3;1.3.1;2.3.1;1.3.1;4.2.1;1.3.3;1.3.1;4.2.1;1.3.1;1.3.1;1.3.1;2.3.1;5.3.3;1.3.1;4.2.1;1.3.1;4.2.1,4.2.1,4.2.1
R01928,2.4.1.23|2.4.1.47,2.4.1,3.2.1.46|3.2.1.62;3.2.1.45|3.2.1.62;2.4.1.159;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;2.4.1.173;2.7.8.27;2.4.1.17,2.4.1,2.4.2;5.1.3;2.3.1;2.7.7;2.7.6,2.4.1.23;2.4.2.9;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R01853,1.4.3.21,1.4.3,1.1.3.13;1.4.3.21;1.1.3.20;1.1.3.7;1.4.3.21|1.4.3.4;1.7.3.1;1.4.3.10|1.4.3.12|1.4.3.22|1.4.3.4|1.4.3.5|1.4.3.8,1.4.3;1.1.3,1.4.3;3.5.4;1.11.1;1.4.9;1.14.18,1.4.3.21;1.1.3.13;1.5.3.1;1.5.99.6;1.4.9.2;1.1.5.4;1.1.99.9;1.4.4.2;1.4.1.5;1.5.1.22,1.4.3;2.6.1;1.5.3;1.4.9;1.4.1;4.2.1;1.21.4;1.14.14;1.4.99;1.4.2,1.4.3;1.4.3;2.6.1;1.4.3;2.6.1;2.6.1;1.4.3;1.4.3;2.6.1;2.6.1;2.6.1;1.4.3;1.4.3;2.6.1;2.6.1;1.4.2;1.5.3,1.4.3,1.4.3
R04112,3.5.1.28,3.5.1,3.5.1.28;6.3.2.-|6.3.2.45;3.2.1.169;2.3.1.-|2.3.1.183;3.4.16.4|3.4.17.8,3.5.1,3.5.1;2.6.1;2.7.8;2.3.1;4.2.1,3.5.1.28;3.5.99.6;3.4.14.13;4.2.1.48;2.3.2.2;3.4.17.21;3.4.13.4;3.4.11.1;3.4.19.13;3.13.1.6;3.5.2.11;3.5.3.13;3.1.1.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.5.4;3.5.4.19;1.2.7.12;4.3.2.4;2.1.2.3;3.8.1.8,6.3.2;3.5.1;6.3.1;3.4.13,6.3.2;5.1.1;5.1.1;5.1.1;5.1.1;5.1.1;5.1.1,3.5.1,3.5.1
R01461,2.3.1.26,2.3.1,2.3.1.26;2.3.1.43;3.1.1.13;2.3.1.300;2.3.1.180,2.3.1,2.3.1;3.1.1;3.1.2;6.2.1;1.2.1,2.3.1.26;2.3.3.17;6.2.1.11;2.1.3.12;2.1.2.13;2.3.2.19;6.1.2.2;1.2.1.95;6.3.4.10;6.3.1.20,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,2.3.1;2.3.1;1.1.1;1.2.1;1.2.1;1.2.1;3.1.2;2.3.1;6.2.1;2.3.1;6.2.1;1.2.7;2.3.1;1.2.7;3.1.2;1.2.1;1.2.7;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1,2.3.1,2.3.1
R00026,3.2.1.21,3.2.1,3.2.1.108|3.2.1.23,3.2.1,3.2.1;2.3.1;3.7.1;5.4.1;2.4.1,1.14.18.5;1.10.3.3;1.14.15.16;1.14.11.2;1.14.13.154;1.14.14.1;1.14.19.29;1.14.12.25;1.14.99.2;1.14.21.11;1.2.3.9;1.14.16.1,2.4.1;3.2.1;2.4.2;3.1.4;4.2.2;5.1.3;6.5.1;2.4.99;6.1.1;4.2.1;3.1.3;3.6.1;2.7.8;3.1.1,3.2.1;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.2;2.4.1;3.2.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;4.2.2;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;3.2.1;2.4.2;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1,3.2.1,3.2.1
R02682,3.1.1.67,3.1.1,3.1.1.67;3.5.1.3;2.3.1.268|2.3.1.84;1.14.14|1.14.14.1|1.14.14.25,3.1.1,3.1.1;3.5.1;3.1.2;3.4.19;3.7.1,3.1.1.79;3.1.2.16;3.1.3.75;3.6.1.7;3.11.1.2;3.1.6.16;2.3.1.85;4.2.1.155;4.2.3.1;3.1.4.46;3.7.1.8;3.1.7.6;3.2.1.175;3.1.5.1;4.6.1.13;2.4.1.17;5.1.3.14,3.1.1;2.5.1;1.1.1;2.3.1;3.7.1;6.1.1;6.1.2,3.1.1;2.5.1;3.1.1;2.5.1;2.5.1;3.1.1;2.1.1;3.1.1;3.1.1;3.1.1;6.1.2;2.5.1;3.1.1;3.1.1;3.1.1;3.1.1;3.1.1;3.1.1;3.1.1;3.1.1;3.1.1;3.1.1;6.1.1;3.1.1;3.1.1;3.1.1;3.1.1;2.1.1;2.1.1;3.1.1;1.1.1;1.1.1;3.1.1,3.1.1,3.1.1
R04594,3.1.3.73,3.1.3,3.1.3.73;2.7.1.20;2.7.1.145|2.7.1.74;2.7.1.76;5.4.2|5.4.2.2|5.4.2.7,3.1.3,3.1.3;3.6.1;2.7.1;4.2.3;3.1.4,3.1.3.73;3.6.1.20;3.1.5.1;3.1.4.52;3.1.7.2;4.2.3.1;4.6.1.13;3.2.1.42;2.4.1.17;5.1.3.14;3.1.1.35;3.1.6.9;3.7.1.8;3.11.1.3;3.1.2.28;2.3.1.85;4.2.1.155,2.7.1;3.1.3;3.6.1;2.7.8;2.7.4;2.7.7;3.6.3;2.7.11;3.1.4;2.7.2;2.7.6;2.7.3;3.6.4;3.1.7;4.6.1;2.7.9;3.6.5;3.2.1;2.7.12;2.7.13;2.6.-;2.7.-;4.1.1;2.7.10;1.3.7;1.18.6;4.2.3;3.1.5;2.7.99;2.4.1;5.1.3;1.19.6;3.-.-,3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.8;3.1.5,3.1.3,3.1.3
R03342,5.3.2.1,5.3.2,5.3.2|5.3.2.1|5.3.2.6;1.13.11.27;1.13.11.46;1.1.5.4;1.8.5.2;1.10.99.2;1.1.5.8,5.3.2,5.3.3;5.3.2;1.14.13;1.13.11;2.5.1,1.13.11.5;1.13.12.23;1.13.99.1;1.14.13.239,5.3.2;5.3.99;3.1.3,5.3.2;5.3.2,5.3.2,5.3.2
R11607,2.6.1.111,2.6.1,2.8.3.5;4.2.1.17;4.2.1.-|4.2.1.134,2.8.3,2.6.1;2.3.1;1.4.1;5.4.3;4.1.3,2.6.1.52;2.6.99.2;2.7.8.29,1.4.1;2.6.1;1.4.3;4.3.1;1.4.99;3.5.1;1.4.5;1.21.4,2.6.1;1.4.1;1.4.1;2.6.1;2.6.1;1.4.3;2.6.1;4.4.1;1.4.99;1.4.3;4.4.1;4.4.1;2.6.1;4.4.1;4.4.1;2.6.1;2.6.1;1.4.1;2.6.1;4.4.1;1.4.3;1.4.3;1.4.1;1.4.3;2.6.1;2.6.1;1.4.1;4.4.1;4.4.1;1.4.1;1.4.1;2.5.1;4.4.1;2.6.1;4.4.1;4.4.1;4.4.1;4.4.1;4.3.1;4.3.1;1.4.99;1.4.1;4.3.1;1.4.1,2.6.1,2.6.1|2.8.3
R07269,2.5.1.-,2.5.1,2.5.1.-|2.5.1.31;2.5.1.87|2.5.1.91;2.5.1.-|2.5.1.30;2.5.1.-|2.5.1.84|2.5.1.85;2.5.1.-|2.5.1.33;2.5.1.86;2.5.1.89;1.10.3.11;2.5.1.81;2.5.1.83;2.5.1.88;2.5.1.142;2.5.1.20;2.7.8.13,2.5.1,2.5.1;5.3.3;1.17.1;2.7.1;4.1.1,2.5.1.20;1.3.1.96;2.4.1.137;2.4.2.34;2.1.3.12;4.4.1.20,2.5.1;1.5.3;4.4.1;4.2.1;1.5.99;2.3.1;1.14.15;1.5.1;3.1.1;3.3.1;2.1.2;4.1.99;4.1.3;3.3.2;3.5.99;1.4.3;4.3.3;3.5.-;1.3.1;3.7.1;1.1.1;1.8.3,2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1,2.5.1,2.5.1
R02271,2.6.1.43,2.6.1,2.6.1.44;2.6.1.2;2.6.1.7;4.3.1.15;4.4.1.13;2.6.1.66;4.1.99.1|4.4.1.1|4.4.1.3,2.6.1,5.4.3;2.6.1;4.1.2;1.5.1;4.3.1,2.6.1.43;2.7.8.29;2.6.99.2,2.6.1;1.4.3;1.4.1;1.4.9;1.4.99;1.4.7;1.4.2;4.1.1;1.13.12;1.14.11;2.-.-;2.4.2;4.3.1,1.4.1;2.6.1;1.4.99;4.4.1;4.4.1;2.6.1;2.6.1;4.4.1;4.4.1;1.4.3;1.4.3;4.4.1;4.4.1;4.3.1;4.3.1;2.6.1;1.4.1;1.4.3;1.4.3;1.4.1;2.6.1;1.4.1;2.6.1;1.4.1;4.4.1;4.3.1;2.6.1;1.4.1;4.4.1;4.4.1;4.4.1,2.6.1,2.6.1
R09660,3.5.4.31,3.5.4,3.5.4.46;1.1.1.37,3.5.4,3.5.4;3.5.99;3.3.1;3.4.17;1.11.1,3.5.4.31;2.1.2.3;4.3.2.4;3.5.99.6;3.5.2.17;3.5.3.22;3.5.1.26;3.8.1.8;3.4.14.13;2.3.2.2;3.4.17.21;4.2.1.48;3.4.13.4;3.4.19.13;3.4.11.1;3.1.1.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.5.1;3.13.1.6;1.2.7.12,3.5.4;6.3.5;6.3.4;3.5.99;2.1.2,3.5.4;3.5.4;3.5.4;6.3.5;6.3.5;1.1.1;3.5.4;1.1.1;1.7.1;3.5.4;3.5.4;3.5.4;6.3.4;1.17.1;1.17.1;1.17.3;1.17.3;1.17.3;1.17.3;1.14.14;3.5.4;3.5.4;3.5.4;3.5.4;3.5.4;2.4.2;3.5.4;3.5.4;3.5.4,3.5.4,3.5.4
R04780,3.1.3.11,3.1.3,2.7.1.90;2.7.1.146;2.7.1.11,3.1.3,3.1.3;3.6.1;2.7.1;4.2.1;2.3.1,3.1.3.11;3.1.4.57;3.6.1.20;4.2.3.1;3.1.5.1;3.1.1.33;3.2.1.42;4.6.1.13;2.4.1.17;3.1.6.3;3.1.7.2;5.1.3.14;3.11.1.3;3.1.2.31;2.3.1.85;4.2.1.155;3.7.1.8,2.7.1;3.1.3;3.6.1;2.7.8;2.7.4;2.7.7;3.6.3;2.7.11;3.1.4;2.7.2;2.7.6;2.7.3;3.6.4;3.1.7;4.6.1;2.7.9;3.6.5;3.2.1;2.7.12;2.7.13;2.6.-;2.7.-;4.1.1;2.7.10;1.3.7;1.18.6;4.2.3;3.1.5;2.7.99;2.4.1;5.1.3;1.19.6;3.-.-,2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.8,2.7.1,3.1.3
R02084,2.8.3.13,2.8.3,2.8.3.13;2.8.3.5;2.8.3.6;1.3.8.1;2.8.3.9;2.3.1.22;4.2.1.-|4.2.1.134;4.2.1.17,2.8.3,2.8.3;2.3.1;6.2.1;2.4.1;5.4.99,2.8.3.13;2.3.1.187;2.8.2.11,3.1.2;6.2.1;2.8.3;2.3.1;3.2.1,2.8.3;2.8.3;6.2.1;2.8.3;2.8.3;3.1.2;6.2.1;6.2.1;3.1.2;2.8.3;2.8.3;2.8.3;2.8.3;6.2.1;6.2.1,2.8.3,2.8.3
R09059,4.2.1.165,3.1.1,4.2.1.-|4.2.1.165;1.3.1.75;2.3.1.241;1.3.1.33;2.1.1.11;1.2.4.1|2.2.1.6|4.1.1.1,4.2.1,4.2.1;1.-.-;1.1.1;2.5.1;1.11.1,1.11.1.8,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;4.2.1;2.5.1;1.14.13;4.2.1,4.2.1,4.2.1
R12384,2.4.1.364,2.4.1,2.4.1.87;2.4.1.210;2.4.1.15;2.4.1.239;2.4.1.173;2.4.1.17,2.4.1,2.4.1;2.7.7;3.2.1;2.3.1;5.4.99,2.4.1.262;2.4.2.34;2.4.99.1,2.4.1;3.2.1;2.4.2;3.1.4;4.2.2;5.1.3;6.5.1;2.4.99;6.1.1;4.2.1;3.1.3;3.6.1;2.7.8;3.1.1,2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.2;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;4.2.2;2.4.1;3.2.1;2.4.2;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1,2.4.1,2.4.1
R08056,4.2.1.40,4.2.1,4.2.1.40;2.7.8.11;1.1.99.3;3.2.1.31;2.7.7.91;5.1.3.3;5.3.1.6,4.2.1,4.2.1;3.7.1;1.1.98;1.1.99;1.1.5,3.1.1.17;3.1.3.18;3.11.1.3;3.6.1.7;3.1.2.16;3.1.6.17;3.7.1.8;4.2.3.1;3.1.4.2;4.2.1.155;2.3.1.85;3.2.1.175;3.1.7.6;3.1.5.1;4.6.1.13;2.4.1.17;5.1.3.14,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;1.1.1;4.2.1;1.1.1;1.1.1;4.2.1;1.1.1;1.1.1;4.2.1;4.2.1;2.3.3;4.3.1,4.2.1,4.2.1
R05587,2.3.1.310,2.3.1,2.3.1.-|2.3.1.16,2.3.1,2.3.1;2.8.3;5.4.99;1.2.1;1.1.1,2.3.1.16;6.2.1.11;2.1.2.3;2.3.3.14;2.3.2.19;1.2.1.95;2.1.3.12;6.1.2.2;6.3.4.10;6.3.1.20,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,2.3.1;6.2.1;2.3.1;6.2.1;6.2.1;3.1.2;2.3.1;3.1.2;6.2.1,2.3.1,2.3.1
R02782,4.2.1.44,4.2.1,4.2.1.44;5.3.99.-|5.3.99.11;4.2.1.68;4.2.1.90;4.2.1.67;4.2.1.8;4.2.1.146|4.2.1.68;4.2.1.68|4.2.1.7,4.2.1;5.3.1,3.7.1;4.6.1;4.2.1;3.1.4;3.1.3,3.3.2.4;1.14.14.1;3.1.2.31;3.1.1.55;4.2.1.22;2.3.1.85;3.2.1.86;3.3.1.1;3.7.1.8;3.2.2.3;2.5.1.18;2.1.1.246,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;5.3.99;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;4.2.1;1.1.1;5.1.3;5.1.3;1.1.1;1.1.1;1.1.1;3.8.1;5.1.3;1.1.1;1.1.1;5.1.3;5.1.3;1.1.1;1.17.1;1.1.1;5.1.3;5.1.3;4.2.1;4.2.1;5.1.3;5.1.3;4.2.1;1.1.1;1.1.1;1.1.1;1.1.1;4.2.1;5.1.3;1.1.1;4.2.1;5.1.3;1.14.13;1.14.13;4.3.1;5.1.3;5.4.4;1.1.1;1.1.1,4.2.1,4.2.1
R11070,4.1.1.102,4.1.1,4.1.1.-|4.1.1.102;5.5.1.1;2.3.1.146;2.5.1.74;2.3.1.177;2.3.1|2.3.1.-|2.3.1.74,4.1.1,4.1.1;2.3.1;4.2.1;1.3.3;4.1.2,4.1.1.102;4.1.2.45;4.1.99.2;4.2.99.21;4.1.3.40;4.2.1.155;1.1.1.381;1.3.8.6;2.1.2.11;3.1.1.82,4.1.1;6.4.1;2.1.3;1.3.8;1.1.1,4.1.1;4.1.1,4.1.1,4.1.1
R00466,1.2.3.5,1.2.3,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.2.1.29|1.2.3.1;1.4.3.21|1.4.3.22,1.2.3,1.2.3;4.1.3;1.5.3;1.17.3;1.11.1,1.2.3.5;1.1.3.17;1.2.4.1;1.1.1.26;1.2.1.15;1.2.5.1;1.8.1.4;2.3.1.12;1.17.1.10;1.3.1.20,1.2.3,1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.5.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.1.1;1.5.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.17.1;1.2.1;1.2.1;1.1.1;1.2.1;1.2.1,1.2.3,1.2.3
R05168,3.5.1.25,3.5.1,5.1.3.9;2.7.1.40,3.5.1,3.5.1;3.1.1;3.2.1;2.3.1;4.2.1,3.5.1.25;3.5.99.6;3.4.13.4;3.4.14.13;3.5.2.12;4.2.1.48;3.4.17.21;2.3.2.2;3.4.19.13;3.4.11.1;3.13.1.6;3.5.3.13;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.1.1.1;3.5.5.4;1.2.7.12;3.5.4.16;4.3.2.4;2.1.2.3;3.8.1.8,2.3.1;3.5.1;6.2.1;2.3.2;3.1.2;3.1.1;6.3.2;6.3.1;1.2.1;6.3.4;2.3.3;2.1.3;3.4.11;3.4.13;1.2.7;6.1.1;2.1.2;3.7.1;3.5.3;3.5.4;6.3.5;4.3.2;1.2.4;1.8.1;1.1.1;2.7.7;2.3.-;4.1.3;1.2.99;2.5.1;2.8.3;4.4.1;3.4.19;3.2.1;2.1.1;3.4.17;2.6.1;1.2.3;1.-.-,3.5.1;2.3.1;2.3.1;6.3.4;3.5.1;2.3.1;2.3.1;2.3.1;3.5.1;2.1.2;3.5.1;2.3.2;2.1.4;3.5.1;3.5.1;2.3.1,3.5.1,3.5.1
R08676,2.4.1.13,2.4.1,2.4.1.13;2.4.1.7;2.4.1.373;5.4.99.11;2.4.1.4;3.2.1.26,2.4.1,2.4.1;5.4.99;6.2.1;2.7.7;2.4.2,2.4.1.13;2.4.2.1;2.4.99.13,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R08575,2.2.1.2,2.2.1,2.2.1.1;5.3.1.6,2.2.1,2.2.1;5.3.1;4.1.2;1.1.2;1.1.99,2.2.1.2;1.2.4.2;4.1.1.1,4.1.2;2.2.1;4.1.3;2.5.1;1.14.99;4.2.1;4.1.1,2.2.1;4.1.2;2.2.1;4.1.2;4.1.2,2.2.1,2.2.1
R11371,2.1.1.-,2.1.1,2.1.1.197;2.1.1.181;2.1.1.348;2.1.1.346,2.1.1,2.1.1;2.3.1;2.5.1;4.2.1;6.3.2,2.1.1.97;2.8.4.4;2.1.2.13;2.1.3.2;2.3.1.32,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.5.1;2.3.1,2.1.1,2.1.1
R02484,2.4.2.2|2.4.2.3|2.4.2.4,2.4.2,2.4.2.1|2.4.2.2|2.4.2.23|2.4.2.3|2.4.2.4,2.4.2,2.4.2;4.1.3;2.4.1;3.2.2;2.3.1,2.4.2.1;2.4.99.18;2.4.1.94,2.4.2;3.2.2;2.4.1;1.14.14;1.14.11;2.7.8;3.5.1;6.3.4;4.3.3;4.1.3;2.6.1,2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;1.14.14;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;3.2.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;2.4.1;2.4.1;2.4.2;2.4.2;2.4.2;2.4.2,2.4.2,2.4.2
R08280,2.5.1.18,2.5.1,2.5.1.18,3.4.13;3.5.1,2.5.1;4.4.1;1.2.1;4.2.1;1.1.1,3.4.19.13;2.3.2.2;3.4.17.21;3.4.13.22;3.5.1.118;3.13.1.6;3.4.14.13;3.4.11.1;3.5.2.3;3.1.1.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;4.2.1.48;3.5.5.4;3.5.3.13;3.5.4.16;1.2.7.12;3.5.99.6;2.1.2.3;4.3.2.4;3.8.1.8,2.5.1;1.5.3;4.4.1;4.2.1;1.5.99;2.3.1;1.14.15;1.5.1;3.1.1;3.3.1;2.1.2;4.1.99;4.1.3;3.3.2;3.5.99;1.4.3;4.3.3;3.5.-;1.3.1;3.7.1;1.1.1;1.8.3,2.5.1;2.5.1;2.5.1,2.5.1,2.5.1
R04449,6.2.1.22,6.2.1,3.6.1.5;6.2.1.22;6.2.1.35;2.3.1.179|2.3.1.41|2.3.1.85|2.3.1.86;2.3.1.244;2.3.1.161;6.2.1.2,3.6.1;2.7.1,6.2.1;3.1.2;2.3.1;2.7.2;2.1.1,6.2.1.22;3.1.2.31;2.3.1.85;4.2.1.155,2.8.3;6.2.1;3.1.2;2.3.1;3.2.1,2.3.1;6.2.1;2.8.3,6.2.1,6.2.1
