reaction_id,EC Number,BEC-Pred,CLAIRE,SelenzymeRF,SIMMER,Theia,BridgIT,E-zyme1,E-zyme2,MajorityVote,MajorityVoteCore4
R12554,5.1.3.-,5.1.3,5.1.3;5.3.1;1.1.1;-,3.2.1.183|5.1.3.14|5.1.3.7;2.4.1.175;2.4.1.255;2.4.1.198;2.4.1.149;2.4.1.224;2.4.1.313;2.4.1.143;2.4.1.223;2.4.1.92;2.4.1.88;2.4.1.312;2.4.1.147;2.4.1.145;2.4.1.150;2.4.1.155;2.4.1.144;2.4.1.165;2.4.1.201,5.1.3,5.3.1;5.1.3;1.1.1;5.-.-;5.1.2,2.3.1.191;1.2.1.95;6.2.1.51;2.1.2.3;6.3.4.10;2.1.3.12;2.3.2.19;2.3.3.14;6.1.2.2;6.3.1.20,5.1.3;1.1.1;5.3.1;5.-.-,5.1.3;1.1.1;4.2.1;5.1.3;5.1.3;1.1.1;5.1.3;1.1.1;1.1.1;1.1.1;4.2.1;5.1.3;4.2.1;5.1.3;1.1.1;1.1.1;1.1.1;5.1.3;5.1.3;5.1.3;1.1.1;2.1.1;1.1.1;1.1.1;4.2.1;4.2.1;5.1.3;4.3.1;5.1.3;1.1.1;5.3.1;1.1.1;5.1.3;5.1.3;1.1.1;1.1.1;1.1.5;1.1.1;5.1.3;4.2.1;1.1.1;1.1.1;1.1.1;5.3.99;1.14.-;1.1.1;1.14.13;5.1.3;1.14.13,5.1.3,5.1.3
R03315,2.7.1.83,2.7.1,2.7.1;2.7.4;2.7.6;3.6.1,5.4.2.2;2.7.1.60;2.7.1.1,2.7.1,2.7.1;2.7.2;3.1.3;3.6.1;2.1.1,2.7.1.83;2.7.2.7;2.7.7.96;6.3.5.5;2.7.3.8;2.7.11.2;2.7.4.2;2.7.14.1;2.7.10.1;2.7.12.1;2.7.6.1;2.7.8.19;2.7.99.1,1.8.1;1.8.4;1.11.1;1.8.98;1.17.4;1.8.3;2.8.1;1.8.5;1.5.4;2.8.4,1.8.98,2.7.1,2.7.1
R10909,2.7.7.84,2.7.7,3.6.1;3.1.3;2.4.1;2.7.1,3.6.1.21;2.7.4.3,2.7.7,2.7.1;6.2.1;2.4.1;2.3.1;1.1.1,2.4.2.7;2.4.1.118;2.4.99.18,2.7.1;3.1.3;2.7.8;3.6.1;3.1.4;2.7.4;2.7.11;2.7.7;3.6.3;3.1.7;2.7.6;4.6.1;2.7.2;2.7.3;3.2.1;3.6.4;2.7.9;2.6.-;2.7.-;2.7.13;3.6.5;2.4.1;5.1.3;4.2.3;2.7.99;3.1.5;2.7.12;4.1.1;2.7.10;1.3.7;1.18.6;1.19.6;3.-.-,2.7.1;2.7.7;2.7.7;2.7.7;2.7.7;2.7.7;2.7.7;2.7.6;2.7.1;3.1.7;2.7.8;2.4.1;2.7.1;2.7.1;2.7.1;3.6.1;3.1.3;2.7.1;2.7.6;2.7.1;2.7.1;3.1.3;3.1.3;2.7.1;2.7.1;3.1.3;3.1.3;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;3.1.3;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.8;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;3.1.3;3.1.3;2.7.1;3.1.3;3.1.3;3.1.3;2.7.1;3.1.3;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.4;2.7.1,2.7.7,2.7.7
R00072,1.1.3.23,1.1.3,1.2.3;1.1.3;1.21.3;1.17.3,1.3.3.16;1.4.3.13;1.8.3.5;1.1.3.15;1.6.3.1;1.3.3.6;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7,1.2.3,1.1.3;1.8.3;1.2.3;1.5.3;1.11.1,1.1.3.23;1.2.3.7;1.2.4.1;1.1.1.190;1.2.1.3;1.2.5.1;2.3.1.85;1.8.1.4;1.3.1.20;1.17.1.10,1.2.1;1.2.3;1.2.99;1.2.-;1.1.1;1.2.7;1.14.13;1.1.3;1.5.1;1.14.99;1.17.1;1.14.11;1.5.99;1.2.2;1.1.-;1.14.14,1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.3;1.2.1;1.1.1;1.2.1;1.2.1;1.2.1,1.1.3,1.1.3
R05246,1.13.11.66,1.13.11,1.13.11;3.3.2;1.14.99;1.2.1,1.10.3.2;1.10.3.2|1.14.18.1|1.16.3.1,1.13.11,1.13.11;5.3.2;3.1.1;1.1.3;6.1.1,1.13.11.66;1.13.12.4;1.13.99.1;1.14.13.239,1.13.11;1.14.99;1.13.-;1.14.13;3.7.1;2.8.1;1.8.1;1.8.99;1.8.7,1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11,1.13.11,1.13.11
R00454,2.3.1.306,2.3.1,2.3.1;3.1.2;3.1.1;2.8.3,2.3.1.180,2.3.1,2.3.1;6.2.1;2.6.1;6.3.4;2.3.3,2.3.1.57;2.3.3.9;6.2.1.1;2.3.2.30;6.3.4.10;6.3.1.20;1.2.1.95;2.1.3.8;6.1.2.2;2.1.2.13,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;1.2.1;3.1.2;6.2.1;6.2.1;2.3.1;2.3.1;1.2.7;2.3.1;3.1.2;1.2.7;1.2.7;1.2.1;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1,2.3.1,2.3.1
R02657,1.2.3.1,1.2.3,1.6.3;1.14.13;1.14.18;1.10.3,1.2.1.29|1.2.3.1;1.1.3.15;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7,1.2.3,1.2.3;1.17.3;1.1.3;1.2.1;4.1.1,1.2.3.1;1.1.3.23;1.2.5.1;1.1.1.97;1.2.1.29;1.2.4.1;1.3.1.20;2.3.1.85;1.8.1.4;1.17.1.10,1.2.1;1.2.3;1.2.99;1.2.-;1.1.1;1.2.7;1.14.13;1.1.3;1.5.1;1.14.99;1.14.11;1.17.1;1.5.99;1.2.2;1.14.14;1.1.-,1.2.3;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.3;1.2.1;1.2.1,1.2.3,1.2.3
R02025,1.8.4.13|1.8.4.14,1.17.4,4.4.1;2.5.1;4.99.1;1.8.3,1.8.4.13|1.8.4.14;1.8.4.12,3.5.1,1.8.4;1.8.5;1.8.1;1.8.99;2.5.1,1.11.1.9,1.8.1;1.8.4;1.11.1;1.8.98;1.17.4;1.8.3;2.8.1;1.8.5;1.5.4;2.8.4,1.11.1;1.8.4,1.8.4,1.8.4
R03081,4.1.2.18,4.1.2,4.1.2;4.1.3;2.2.1;2.3.3,2.5.1.54|2.5.1.55,4.1.2,4.1.2;1.1.1;4.1.3;2.5.1;4.4.1,4.1.2.18;4.1.3.43;1.1.1.38;4.1.1.3;2.1.2.11;4.2.1.155;4.1.99.12;1.3.8.6;4.2.99.21;3.1.1.82,4.1.2;4.1.3;2.2.1;4.2.1;2.5.1;1.14.99;4.1.1;1.13.11;2.1.2;1.11.1,4.1.2;4.1.2;4.1.3;4.1.3;4.1.2;4.1.2;4.1.2;4.1.2;4.1.2;4.1.3,4.1.2,4.1.2
R05768,2.4.1.217,2.4.1,2.4.1;2.4.2;3.6.1;3.1.3,2.4.1.-|2.4.1.266;2.4.1.217;2.4.1.269;2.4.1.268;2.4.1.36;2.4.1.13;2.4.1.213;2.4.1.361;2.7.7.69;2.4.1.352;2.4.1.142;2.4.1.69;2.4.1.246;2.4.1.347;2.4.1.252;2.4.1.359|2.4.1.dr;2.4.1.332;2.4.1.342;2.4.1.245;2.4.1|2.4.1.344;2.4.1.270;2.4.1.15,2.5.1;2.4.1,2.4.1;2.4.-;1.2.-;2.7.7;6.2.1,2.4.1.118;2.4.2.22;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.99;2.4.2;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R13163,2.4.2.-,2.4.1,2.3.1;3.1.1;3.1.2;2.7.1,2.4.1.272;2.4.1.365|2.4.1.du;2.4.1.297;2.4.1.239;2.4.1.356;2.4.1.123;2.4.1.309;2.4.1.-|2.4.1.301;2.4.1.305;2.4.1.303;2.4.1.343;2.4.1.304;2.4.1.187;2.4.1.180;2.4.1.-|2.4.1.293;2.4.1|2.4.1.44;2.4.1.287;2.4.1.58;2.4.1.17,2.4.1,2.7.7;2.4.1;5.1.3;2.3.1;6.2.1,2.4.1.309;2.4.99.9;2.4.2.35,2.4.1;3.2.1;2.4.2;3.1.4;4.2.2;5.1.3;6.5.1;2.4.99;6.1.1;4.2.1;3.1.3;3.6.1;2.7.8;3.1.1,2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.1.1;2.1.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.2.1;3.2.1;2.4.1;2.1.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.1.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;3.2.1;3.2.1;3.2.1;2.1.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;3.2.1;3.2.1;2.4.2;2.4.1,2.4.1,2.4.1
R00913,3.5.3.17,3.5.3,3.5.3;3.5.1;3.2.2;3.4.19,3.5.3.1;3.5.3.1|3.5.3.7;3.5.3.17|3.5.3.7;3.5.3.3;3.5.3.22;3.5.3.1|3.5.3.11;3.5.3.-|3.5.3.24;6.3.4.6;3.5.1.84;2.1.3.3,3.5.3,3.5.3;3.5.1;3.2.1;3.5.4;3.4.11,3.5.3.17;3.5.1.6;3.5.5.1;3.4.13.22;3.4.11.1;4.2.1.48;2.3.2.2;3.5.2.16;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.4.1;1.2.7.12;3.4.19.13;3.4.14.13;3.4.17.8;3.1.1.1;3.13.1.6;3.8.1.8;2.1.2.3;4.3.2.4;3.5.99.8,3.5.3;2.1.4;1.14.13,2.1.4;2.1.4;3.5.3;3.5.3;2.1.4;6.3.4;3.5.3;3.5.1;3.5.3;2.1.2;3.5.1;1.5.3;2.1.3;3.5.1;2.1.3;2.1.2;2.3.1,3.5.3,3.5.3
R01425,3.5.1.40,3.5.1,3.5.1;3.4.19;3.5.3;3.1.1,2.1.3.3|6.3.5.5,3.5.1,3.5.1;3.1.1;3.7.1;3.5.3;2.3.1,3.5.1.40;3.4.13.4;3.5.2.12;3.5.5.1;3.5.3.12;2.3.2.2;4.2.1.48;3.4.14.13;3.4.17.21;3.4.11.1;3.1.1.1;3.4.19.13;3.5.4.1;3.5.99.8;3.13.1.6;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;1.2.7.12;3.8.1.8;2.1.2.3;4.3.2.4,3.5.1;2.3.1;6.3.2;2.3.2;6.3.1;6.3.4;3.4.13;2.1.3;3.4.11;6.2.1;3.1.1;3.4.19;2.1.2;6.3.5;3.1.2;3.4.17;3.5.4;1.2.1;3.5.3;4.3.2;2.7.7;2.3.3;1.2.99;6.1.1;2.3.-;3.4.15;1.2.7;1.4.1;4.3.3;1.4.7;3.5.5;3.7.1,3.5.1;6.3.2;2.3.1;2.3.1;2.3.1;6.3.2;3.5.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;6.3.2;6.3.1,3.5.1,3.5.1
R07950,1.3.3.6,1.3.3,1.10.3;1.13.11;1.14.18;1.14.99,1.3.3.6;1.6.3.1;1.17.3.2;1.4.3.13;1.1.3.20;1.1.99.18;1.1.3.9;1.8.3.3;1.3.3.16;1.2.3.1,1.3.3;4.2.1,1.3.3;1.3.99;5.3.3;1.3.1;1.1.3,1.1.1.140;1.2.1.72;2.3.1.85;1.3.1.20;5.3.3.1;1.17.1.4;1.1.3.8;4.1.1.94;1.1.99.18;5.4.99.3;1.1.5.4;1.4.3.5;4.2.1.155,1.3.1;1.3.8;1.3.99;1.3.3;2.3.1;1.1.-;1.14.12;1.3.7;1.3.5;1.3.98,1.3.3;1.3.3;4.2.1;4.2.1;1.14.19;1.14.19;1.14.19;1.13.11;1.14.19;1.13.11;1.13.11;1.13.11;1.13.11;1.3.3,1.3.3,1.3.3
R03371,3.1.3.8|3.1.3.62,3.1.3,3.1.3;3.6.1;3.1.7;4.2.3,2.7.4.21;3.1.3.62;3.1.3.26|3.1.3.62;3.1.3.36;2.7.1.158;2.7.1.140;2.7.1.159;3.1.3.62|3.1.3.8;3.1.3.62|3.1.3.72,3.1.3,3.1.3;3.6.1;5.4.2;3.1.2;3.11.1,3.1.3.26;3.1.4.11;4.6.1.13;3.6.1.20;3.1.7.2;3.2.1.42;3.1.1.31;2.4.1.17;5.1.3.14;3.1.5.1;4.2.3.1;3.1.6.1;3.11.1.3;3.1.2.5;2.3.1.85;3.7.1.8;4.2.1.155,2.7.1;3.1.3;2.7.8;3.6.1;3.1.4;2.7.4;2.7.11;2.7.7;3.6.3;3.1.7;2.7.6;4.6.1;2.7.2;2.7.3;3.2.1;3.6.4;2.7.9;2.6.-;2.7.-;2.7.13;3.6.5;2.4.1;5.1.3;4.2.3;3.1.5;2.7.99;2.7.12;4.1.1;2.7.10;1.3.7;1.18.6;1.19.6;3.-.-,3.1.3;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;3.1.3;2.7.1;2.7.1;3.1.3;2.7.1;3.1.3;2.7.1;3.1.3;3.1.3,3.1.3,3.1.3
R00762,3.1.3.11,3.1.3,3.1.3;3.6.1;3.1.7;4.2.3,2.7.1.90;2.7.1.146;2.7.1.11,3.1.3,3.1.3;3.6.1;2.7.1;4.2.1;2.3.1,3.1.3.11;3.1.4.57;3.6.1.20;4.6.1.13;3.1.1.31;3.2.1.42;2.4.1.17;5.1.3.14;3.1.5.1;4.2.3.1;3.1.7.2;3.1.6.3;3.11.1.3;3.1.2.31;2.3.1.85;3.7.1.8;4.2.1.155,2.7.1;3.1.3;3.6.1;2.7.8;2.7.4;2.7.7;3.6.3;2.7.11;3.1.4;2.7.2;2.7.6;2.7.3;3.6.4;3.1.7;4.6.1;2.7.9;3.6.5;3.2.1;2.7.12;2.7.13;2.6.-;2.7.-;4.1.1;2.7.10;1.3.7;1.18.6;4.2.3;2.7.99;3.1.5;2.4.1;5.1.3;1.19.6;3.-.-,2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.8,2.7.1,3.1.3
R01449,2.8.3.1,2.8.3,2.8.3;2.3.1;3.1.2;6.2.1,2.8.3.1;2.8.3.8;2.3.1.22;1.3.8.1;1.3.8.7|1.3.8.8;4.2.1.-|4.2.1.134;4.2.1.17,2.8.3,2.3.1;2.8.3;1.1.1;4.2.1;5.4.99,2.8.3.1;2.3.1.187;2.8.2.39,3.1.2;6.2.1;2.8.3;2.3.1;3.2.1,2.8.3;2.8.3;3.1.2;2.8.3;6.2.1;3.1.2;2.8.3;2.8.3;2.8.3;2.8.3;6.2.1;6.2.1;6.2.1;2.3.3;2.3.1;6.2.1;6.2.1;6.2.1,2.8.3,2.8.3
R00181,3.5.4.6|3.5.4.17,3.5.4,3.5.4;2.4.2;3.5.99;1.5.99,2.1.1.67;2.3.1.24;2.3.1.26;2.3.1.76;6.3.5.9;3.6.1.-|3.6.1.19;2.4.99.20;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;3.5.4.5,3.5.4,3.5.4;3.5.99;3.3.1;3.4.17;1.11.1,3.5.4.4;2.1.2.3;3.5.99.6;4.3.2.4;3.5.2.17;3.5.1.26;3.5.3.22;3.8.1.8;3.4.14.13;2.3.2.2;3.4.17.21;4.2.1.48;3.4.19.13;3.4.13.22;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.5.1;3.1.1.1;3.4.11.1;3.13.1.6;1.2.7.12,3.5.4;6.3.5;6.3.4;3.5.99;2.1.2,3.5.4;3.5.4;3.5.4;6.3.5;6.3.5;3.5.4;3.5.4;1.1.1;1.7.1;1.1.1;3.5.4;3.5.4;6.3.4;1.17.1;1.17.3;1.17.1;1.17.3;1.17.3;1.17.3;1.14.14;3.5.4;3.5.4;3.5.4;3.5.4;3.5.4;3.5.4;3.5.4;2.4.2;3.5.4;3.5.4,3.5.4,3.5.4
R06913,4.2.1.-,4.1.2,4.2.1;4.4.1;5.4.4;2.3.1,4.1.2.34;4.1.2.45|4.2.1.-;2.7.3.9;4.1.3.45;4.1.3.40,4.1.2,4.1.2;4.2.1;4.4.1;4.5.1;4.1.99,4.1.2.45;4.1.1.77;4.1.99.11;1.1.1.38;4.1.3.40;1.3.8.6;2.1.2.11;4.2.99.21;4.2.1.155;3.1.1.82,4.1.2;4.2.1;4.1.3;2.2.1;2.5.1;1.13.11;1.14.99;2.3.1;4.1.1,4.1.2;4.1.2;4.1.2,4.1.2,4.1.2
R12969,3.2.1.62,3.2.1,5.4.99;4.2.2;5.4.2;3.6.1,3.2.1.46|3.2.1.62;3.2.1.45|3.2.1.62;3.2.1.23,3.2.1,3.5.1;3.2.1;2.3.1;3.2.2;3.1.1,3.2.1.45;3.1.1.93;3.2.2.11;4.3.3.5,2.4.1;3.2.1;2.4.2;3.1.4;4.2.2;5.1.3;6.5.1;6.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;3.1.1,2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.2;2.4.1;3.2.1;2.4.1;4.2.1;2.4.1;3.2.1;2.4.99,3.2.1,3.2.1
R11218,2.1.1.320,2.1.1,2.1.1;2.5.1;2.3.3;2.3.1,2.1.1.320;2.1.1.319;2.1.1.319|2.1.1.320|2.1.1.321;2.1.1.322;2.1.1.354|2.1.1.355|2.1.1.59|2.1.1.60;2.1.1.60;2.1.1.59,2.1.1,2.1.1;2.5.1;2.3.1;6.3.2;4.1.1,1.14.13.128;1.13.99.1;1.13.12.1;1.13.11.54,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.5.1;2.3.1,2.1.1,2.1.1
R01515,3.6.1.7,3.1.3,3.1.3;3.6.1;3.1.7;3.6.5,2.7.1.106;2.7.1.106|5.4.2.2;2.7.2.3,3.1.3,3.6.1;3.1.3;3.1.4;4.2.1;3.1.2,3.6.1.7;3.1.3.27;3.1.4.46;4.2.3.1;3.1.1.5;3.11.1.3;4.6.1.13;3.1.5.1;3.1.7.5;3.2.1.42;2.4.1.17;5.1.3.14;3.1.6.17;3.1.2.4;2.3.1.85;4.2.1.155;3.7.1.8,2.7.2;2.7.1;3.6.1;6.3.4;6.2.1;2.7.4;2.7.7;3.6.3;2.7.8;1.2.1;2.7.11;3.6.4;2.7.3;2.7.6;3.6.5,2.7.1;2.7.2;2.7.2;2.7.2;2.7.2;2.7.2;2.7.2;2.7.2;2.7.2,3.1.3,3.1.3
R03422,3.1.4.37,3.1.4,3.1.4;3.6.1;3.1.3;5.4.2,3.1.4.16;3.1.4.37;3.1.3.6;2.7.1.77;3.1.1.1,3.1.4,3.1.4;3.1.3;3.6.1;3.2.1;3.1.11,3.1.3.31;3.1.4.17;4.6.1.13;3.6.1.20;3.1.7.2;4.2.3.1;3.1.5.1;3.1.1.3;3.2.1.42;2.4.1.17;3.1.6.1;3.11.1.3;5.1.3.14;3.1.2.4;3.7.1.8;4.2.1.155;2.3.1.85,3.1.4;6.5.1;4.6.1,3.1.4;4.7.1;3.1.4;3.1.4;3.1.4;3.1.4;3.1.4;3.1.4,3.1.4,3.1.4
R06574,2.1.1.68,2.1.1,2.1.1;2.5.1;2.3.1;2.3.3,2.1.1.68;2.1.1.25|2.1.1.6;2.1.1.104;2.1.1.42;2.1.1.267;2.1.1.146|2.1.1.279;2.1.1.128;2.1.1.169|2.1.1.68;2.1.1.336;2.1.1.76;2.1.1.155;2.1.1.116|2.1.1.121;2.1.1.65;2.1.1.-|2.1.1.338;2.1.1.222,2.1.1,2.1.1;2.3.1;1.-.-;6.3.2;2.5.1,2.1.1.279;2.8.4.4;2.1.2.13;2.3.1.32;2.1.3.2,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;2.1.3;1.2.4;1.8.1;1.1.1;4.1.3;2.5.1;2.3.-;2.8.3;4.4.1;2.1.1;1.-.-;1.2.3;6.1.2;3.5.3;2.6.1;6.3.1;6.3.4;6.3.2;2.1.2;2.2.1;3.4.11,2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;6.1.1;6.1.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;6.1.1;2.3.1;2.3.1;6.1.1;6.1.1;2.3.2;6.1.1;2.3.2;2.3.1;6.1.1;6.1.1;6.1.1;2.3.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;1.2.1;6.1.1;6.1.1;2.3.1;6.1.1;6.1.1;3.2.1;2.3.1;2.1.3;2.3.1;2.3.1;2.3.1;1.-.-;2.3.1;2.3.1;2.3.1;2.3.1,2.1.1,2.1.1
R01862,3.5.1.13,3.5.1,3.5.1;3.4.19;3.2.2;3.1.1,3.5.1.13;6.3.1.18;2.3.1.118|2.3.1.5;1.1.1.318;3.5.1.133;1.11.1.7,3.5.1,3.5.1;3.1.1;3.4.11;4.2.1;3.3.2,3.5.1.13;3.1.1.1;1.2.7.12;3.5.2.20;3.5.5.1;3.4.13.22;3.4.11.1;3.5.3.9;3.5.4.16;4.2.1.48;2.3.2.2;3.13.1.6;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.4.19.13;3.4.17.8;3.4.14.13;2.1.2.3;3.5.99.8;3.8.1.8;4.3.2.4,3.5.1;2.3.1;6.3.2;6.3.1;6.3.4;2.3.2;6.3.5;2.1.2;3.4.13;2.1.3;3.4.11;3.5.4;3.4.19;1.4.1;4.3.3;6.2.1;1.4.7;1.2.99;3.5.5;3.1.1;4.3.2;3.5.3;4.2.1;4.3.1;2.6.1;2.4.2;4.1.3,3.5.1;3.5.1;3.5.1;3.5.1;6.3.5;3.5.1;6.3.2;3.4.11;3.5.1;3.5.1;3.5.1;3.4.11;3.5.1;3.5.1;1.4.1;3.5.1;2.3.2;2.3.1;3.5.1;6.3.1;6.3.2;3.4.13;6.3.2;6.2.1;3.4.13;3.5.1;3.5.1;3.4.13;6.2.1;3.5.1;3.5.1;3.5.1;1.2.5;6.3.2;2.8.3;2.3.2;6.3.2;2.3.2;2.3.2;3.5.1;6.3.2;3.5.1;3.1.2;2.8.3;1.13.11;3.5.1;6.3.2;6.3.2;3.7.1;6.3.2;3.5.1;6.2.1;2.8.3;3.5.1;3.5.1;3.5.1;6.2.1;3.7.1;6.3.1;3.5.1;3.1.2;3.1.2;6.3.4;2.8.3;1.14.11;6.3.2;2.8.3,3.5.1,3.5.1
R03376,1.14.11.4,1.14.11,2.6.1;6.3.5;4.1.1;2.7.2,1.14.11.4;1.13|1.13.12.19;1.13.12.24;1.14.11.27|1.14.11.65|1.14.11.67;1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67;1.14.11.66|1.14.11.68|1.14.11.69;1.2.2.4;1.13.12.6;1.13.11.27,1.14.11,1.14.11;1.4.11;1.14.20;1.14.13;3.4.-,1.14.11.56;1.14.18.5;1.14.15.16;1.14.19.17;1.14.13.168;1.10.3.3;1.14.14.1;1.14.12.19;1.2.3.9;1.14.99.46;1.14.21.11;1.14.16.7,1.14.11;1.14.13;1.14.15;1.14.14;1.14.99;1.14.-;1.17.1;1.17.99;2.5.1,1.14.11,1.14.11,1.14.11
R10883,5.1.1.14,5.1.1,5.1.1;5.1.2;3.4.17;5.4.3,5.1.1.14;2.5.1.38;3.4.21.4;3.5.1.11;1.14.99.47;1.14.11.9;1.14.14.87;1.1.1.219,5.1.3,5.1.1;2.3.1;2.6.1;2.8.1;2.5.1,1.13.11.30;1.13.12.23;1.14.13.178;1.13.99.1,5.1.1,4.1.1;5.1.1;5.1.1;5.1.1;5.1.1;4.1.1;4.1.1;1.14.14;5.1.1;5.1.1;4.1.1;4.1.1;5.1.99;1.14.14;6.3.2;5.1.99;4.1.1;4.1.1;2.1.2,5.1.1,5.1.1
R07387,3.1.1.4,3.1.1,3.1.1;2.3.1;3.1.2;3.7.1,3.1.1.4,3.1.1,3.1.1;3.1.2;3.-.-;2.3.1;3.3.2,1.11.1.21,2.3.1;3.1.1;6.2.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;1.2.7;3.5.1;3.7.1;3.2.1;2.1.3;1.2.4;1.8.1;1.1.1;4.1.3;2.5.1;2.3.-;2.8.3;4.4.1;2.1.1;1.-.-;6.1.2;3.5.3;1.2.3;2.6.1;6.3.1;6.3.4;2.1.2;2.2.1,2.3.1;2.3.1;3.1.1;2.3.1;2.3.1;3.1.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;3.1.1;2.3.1;2.3.1;3.1.1;2.3.1,3.1.1,3.1.1
