reaction_id,EC Number,BEC-Pred,CLAIRE,SelenzymeRF,SIMMER,Theia,BridgIT,E-zyme1,E-zyme2,MajorityVote,MajorityVoteCore4
R10695,3.5.4.40,3.5.4,3.5.4;2.4.2;3.5.99;1.5.99,3.5.4.40;3.5.4.46;1.1.1.37,3.5.4,3.5.4;3.5.99;1.11.1;3.3.1;3.4.17,3.5.4.40;2.1.2.3;4.3.2.4;3.5.99.6;3.5.2.3;3.5.1.40;3.5.5.1;3.5.3.22;3.4.14.13;3.4.17.21;4.2.1.48;2.3.2.2;3.4.13.22;3.8.1.8;3.4.19.13;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.1.1.1;3.4.11.1;3.13.1.6;1.2.7.12,3.5.4;6.3.5;6.3.4;3.5.99;2.1.2,3.5.4;3.5.4;3.5.4;6.3.5;6.3.5;1.1.1;3.5.4;1.1.1;1.7.1;3.5.4;3.5.4;3.5.4;6.3.4;1.17.1;1.17.3;1.17.1;1.17.3;1.17.3;1.17.3;1.14.14;3.5.4;3.5.4;3.5.4;3.5.4;3.5.4;2.4.2;3.5.4;3.5.4;3.5.4,3.5.4,3.5.4
R12952,2.6.1.121,1.5.1,1.8.1;1.1.1;1.3.1;1.16.1,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,1.3.1,3.5.1;1.5.1;2.3.1;1.14.13;3.5.3,1.4.1.12;1.5.1.9;1.5.3.6;1.4.4.2;1.4.3.12;1.1.3.39;1.1.99.9;1.5.99.6;1.4.9.2;1.1.5.4,1.5.1;1.5.99;4.3.2;1.14.15;1.5.-;1.4.3;1.4.1;1.12.98;1.3.1;1.14.11;3.5.3;1.5.7;1.5.3;1.14.13,2.6.1;1.5.1;1.5.1;1.4.1;2.6.1;2.6.1;2.6.1;1.4.1,1.5.1,1.5.1
R09823,2.1.1.237,2.1.1,2.1.1;2.5.1;2.3.1;4.4.1,2.1.1.237;2.1.1.101;2.1.1.238;2.1.1.306;2.1.1.102;2.1.1.307;2.1.1.112;2.1.1.305;2.1.1.34;2.1.1.35,2.1.1,2.1.1;2.3.1;2.5.1;6.3.2;2.6.1,2.1.1.307;2.8.4.4;2.1.2.13;2.1.3.2;2.3.1.101,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.5.1;2.3.1,2.1.1,2.1.1
R04242,3.4.19.9,2.1.2,3.5.1;3.4.19;3.2.2;3.1.1,6.3.2.17;3.4.13.18|3.4.13.4;4.3.1.15;6.3.2.-|6.3.2.43;6.3.2.-|6.3.2.45;6.3.2.60|6.3.2.M4;3.5.1.130|3.5.1.ai;4.1.1.95;2.3.1.68;6.3.1.9;2.6.1.57;2.7.8.24;2.7.8.42;2.6.1.21;1.2.1.95;6.2.1.2,3.4.17,3.5.1;3.4.11;3.4.13;4.2.1;2.3.2,3.5.4.9;3.4.14.13;3.4.17.21;3.5.1.10;2.3.2.2;3.1.1.1;3.4.19.13;2.1.2.3;4.2.1.48;3.5.2.6;3.4.13.18;3.13.1.6;3.5.3.13;3.5.99.8;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;4.3.2.4;3.4.11.1;3.5.5.1;1.2.7.12;3.8.1.8,6.3.2;3.5.1;2.3.1;2.3.2;3.4.13;6.3.1;6.3.4;3.4.11;3.4.19;3.4.17;2.1.3;3.1.1;6.2.1;3.4.15;3.5.3;2.3.-;3.4.24;3.4.22;4.3.2;2.7.7;6.1.1;3.1.2;1.2.1,6.3.2;3.4.19;6.3.2;6.3.2;6.3.2;6.3.2;2.3.2;2.3.2;2.3.2;2.3.2;2.3.2;3.5.1;6.3.2;3.5.1;6.3.2;6.3.2;6.3.2;6.3.2;3.4.15;6.3.2;2.3.1;6.3.2,6.3.2,6.3.2
R04378,2.4.2.7,2.4.2,2.4.1;2.4.2;3.2.2;2.7.8,2.4.2.7,2.4.2,2.4.2;2.7.8;4.3.2;2.3.1;5.4.99,2.4.2.7;2.4.1.118;2.4.99.18,2.4.2;3.2.2;2.4.1;1.14.14;1.14.11;2.7.8;3.5.1;6.3.4;4.3.3;4.1.3;2.6.1,2.4.2;2.4.2;3.2.2;2.4.2;3.2.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;2.4.2;2.4.2;3.2.2;2.4.2;2.4.1;2.4.2;2.4.2;2.4.2;2.4.2;2.4.1;2.4.2;1.14.14;2.4.2,2.4.2,2.4.2
R05377,4.1.1.-,4.1.1,4.1.1;2.2.1;3.7.1;2.5.1,4.1.1.77;4.1.1.68;4.1.1.55;4.1.1.90;4.1.1.1|4.1.1.7;2.3.1.180,4.1.1,4.1.1;1.1.1;1.2.2;1.2.4;1.17.5,4.1.1.45;4.1.2.45;2.1.2.11;1.1.1.38;4.1.3.39;1.3.8.6;4.2.1.155;4.1.99.2;4.2.99.21;3.1.1.82,4.1.1;6.4.1;2.1.3;1.3.8;1.1.1,4.1.1;4.1.1;4.1.1,4.1.1,4.1.1
R12851,4.3.2.2,4.3.2,4.1.99;4.4.1;4.3.1;4.99.1,4.3.2.2;4.3.2.1,4.3.2,4.3.2;6.3.4;2.3.1;4.3.1;2.3.2,4.3.2.2;4.3.3.6;4.3.1.29;3.5.99.5;4.2.1.87,1.14.15;1.14.13;4.3.2;1.-.-;1.14.11;1.14.14;1.14.99;1.17.7,4.3.2;2.-.-;2.5.1;2.-.-,4.3.2,4.3.2
R01204,2.3.1.3,2.3.1,2.3.1;3.1.2;3.1.1;2.8.3,2.3.1.180,2.3.1,2.3.1;2.6.1;3.1.1;3.2.1;2.7.7,2.3.1.3;2.3.2.30;2.3.3.14;2.1.2.13;2.1.3.12;6.2.1.1;6.1.2.2;6.3.4.10;6.3.1.20;1.2.1.95,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;3.1.2;1.2.1;6.2.1;2.3.1;6.2.1;2.3.1;1.2.7;2.3.1;3.1.2;1.2.7;1.2.7;1.2.1;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1,2.3.1,2.3.1
R08836,1.13.11.-,1.13.11,1.13.11;3.3.2;1.14.99;1.2.1,1.14.18.1;1.10.3|1.10.3.-|1.10.3.1|1.14.18.1;1.13.11.-|1.13.11.29;1.13.11.15;1.13.11.37;1.13.11.1;1.13.11.-|1.13.11.3;1.13.11.16,1.13.11,1.13.11;1.14.12;1.14.18;1.14.13;4.1.99,1.4.3.2;1.4.9.2;1.1.3.46;1.1.5.4;1.1.99.9;1.5.3.21;1.5.99.6;1.4.4.2;1.4.1.20;1.5.1.22,1.13.11;1.14.99;1.13.-;1.14.13;3.7.1;2.8.1;1.8.1;1.8.99;1.8.7,1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11,1.13.11,1.13.11
R01300,6.2.1.27,6.2.1,2.7.1;2.7.7;2.4.2;6.2.1,6.2.1.33;6.2.1.27;6.2.1.2;3.1.2.23;3.1.2|3.1.2.2|3.1.2.23;6.2.1.7;6.2.1.2|6.2.1.25|6.2.1.33;3.6.1.5,6.2.1;2.3.1,6.2.1;2.8.3;2.3.1;2.7.2;3.1.2,6.2.1.27;3.1.2.23;4.2.1.155;2.3.1.85,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,3.1.2;6.2.1;6.2.1;2.3.1;6.2.1;2.3.1;2.3.1;3.1.2;6.2.1,6.2.1,6.2.1
R03910,2.3.1.57,2.3.1,2.3.1;3.1.1;3.1.2;1.1.1,2.3.1.57;2.3.1.180,2.3.1,2.3.1;2.6.1;3.1.1;3.2.1;6.2.1,2.3.1.87;2.3.3.9;6.2.1.1;2.1.3.5;2.3.2.30;6.3.4.10;6.3.1.20;1.2.1.95;2.1.2.2;6.1.2.2,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;1.2.1;3.1.2;6.2.1;6.2.1;2.3.1;2.3.1;1.2.7;2.3.1;3.1.2;1.2.7;1.2.7;1.2.1;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1,2.3.1,2.3.1
R13164,2.4.2.-,2.4.1,2.4.1;2.3.1;3.1.1;3.1.3,2.4.1.272;2.4.1.365|2.4.1.du;2.4.1.309;2.4.1|2.4.1.44;2.4.1.17;2.4.1.-|2.4.1.293;2.4.1.58;2.4.1.297;2.4.1.356;2.4.1.287;2.4.1.239;2.4.1.264;2.4.1.123;2.4.1.303;2.4.1.343;2.4.1.305;2.4.1.304;2.4.1.-|2.4.1.301;2.4.1.351;2.4.1.288;2.4.1.271;2.4.1.56;2.4.1.187;2.4.1.-|2.4.1.292;2.4.1.180,2.4.1,2.4.2;2.3.1;5.1.3;2.7.7;2.7.6,2.4.1.309;2.4.99.9;2.4.2.35,2.4.1;3.2.1;2.4.2;3.1.4;4.2.2;5.1.3;6.5.1;2.4.99;6.1.1;4.2.1;3.1.3;3.6.1;2.7.8;3.1.1,2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;2.1.1;2.4.1;2.1.1;2.4.1;3.2.1;3.2.1;2.4.2;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.1.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.2;2.4.1;3.2.1;2.4.1;2.4.2;2.4.1;3.2.1;2.4.2;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.1.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.1.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;4.2.2;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1,2.4.1,2.4.1
R02107,1.17.3.2,1.17.3,1.17.3;1.7.1;1.2.3;1.17.1,1.4.3.2;1.4.3.3;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.17.3.2;1.4.3.21|1.4.3.22,3.5.1,1.17.3;1.2.3;1.7.3;1.14.18;3.5.4,1.17.3.2;1.17.1.8;1.17.4.1;1.17.7.1,1.17.3;1.17.1;1.1.1;1.17.5;1.14.14;1.14.13,1.17.1;1.17.3;1.17.3;1.17.1;1.17.3;1.14.14;3.5.4;1.1.1;3.5.4;1.17.3;6.3.5;3.5.4;6.3.5;3.5.4;3.5.4;1.1.1;6.3.4;3.5.4;3.5.4;2.4.2;3.5.4;3.5.4,1.17.3,1.4.3
R04354,2.4.1.17,2.4.1,2.4.1;3.2.1;5.1.3;2.4.2,2.4.1.17;2.4.1.128;2.4.1.170;2.4.1.111;2.4.1.126;2.4.1.35;2.8.2.15;2.4.1.238|2.4.1.249;2.4.1.220;2.4.1|2.4.1.-|2.4.1.298;2.4.1.185;2.4.1.91;2.4.1.234;2.4.1.237;2.4.1.218;2.4.1.-|2.4.1.286;2.4.1.253;2.4.1.43;2.4.1.-|2.4.1.254;2.4.1.115;2.4.1.63;2.4.1.173,2.4.1,2.4.1;2.7.7;3.2.1;3.1.1;2.1.1,2.4.1.17;2.4.2.40;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.99;3.6.1;2.4.2;2.4.2;4.2.3;2.4.2;2.4.2;2.4.2;2.4.99;2.4.1;2.4.2,2.4.1,2.4.1
R05602,4.2.1.-,4.2.1,4.2.1;4.4.1;5.4.4;2.3.1,2.3.1.199;1.1.1.36;4.2.1.17;4.2.1.-|4.2.1.134,4.2.1,4.2.1;3.7.1;1.14.14;4.2.3;5.3.99,1.11.1.8,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;1.3.-;4.2.1;4.2.1;1.14.13;1.14.13;3.8.1;1.14.11;1.14.13;4.2.1;1.3.1;1.5.1;5.3.99;3.3.2;3.8.1;5.3.3,4.2.1,4.2.1
R04425,4.2.1.99,4.2.1,4.2.1;4.4.1;5.4.4;1.14.14,4.2.1.85;4.1.3.32;1.14.12.10;4.1.1.68;3.5.1.52;2.3.3.13|4.1.3.-,4.1.3;4.2.1,4.2.1;3.2.1;5.4.4;3.1.3;2.3.3,3.1.1.17;3.11.1.2;3.6.1.7;3.1.2.16;3.1.3.18;3.7.1.8;3.1.4.2;3.1.6.17;2.3.1.85;4.2.1.155;4.2.3.1;3.2.1.175;3.1.7.6;3.1.5.1;4.6.1.13;2.4.1.17;5.1.3.14,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.3.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;1.3.5;4.2.1;3.5.1,4.2.1,4.2.1
R02083,3.1.2.5,3.1.2,2.3.1;3.1.2;3.1.1;4.4.1,6.2.1.18;2.3.1.300;2.3.1.207;1.1.1.88;6.2.1.3;2.3.3.16,2.3.3;2.3.1,3.1.2;2.3.3;3.2.1;2.3.1;3.4.11,3.1.2.5;4.2.1.155;2.3.1.85;3.1.1.17;3.1.3.11;3.1.6.3;3.6.1.7;4.2.3.1;3.1.4.13;3.11.1.3;3.2.1.175;3.1.5.1;4.6.1.13;2.4.1.17;5.1.3.14;3.1.7.3;3.7.1.8,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.1.1;1.2.4;6.2.1;1.2.7;2.3.1;1.2.1;6.2.1;1.2.7;2.3.1;6.2.1;3.1.2;2.3.1;3.1.2;1.2.1;1.2.1;6.2.1;1.2.1;6.2.1;1.2.7;2.3.1;1.2.1;2.3.1,2.3.1,2.3.1
R08121,3.1.1.45,3.1.1,3.1.1;3.4.24;3.4.21;3.4.23,5.5.1.1;3.1.1.45;3.1.1.-|3.1.1.92;5.5.1.1|5.5.1.7;3.1.1.-|3.1.1.91;1.14.14.91;3.5.1.3;3.1.1.57;3.1.1.-|3.1.1.24;1.13.11.1;4.2.1.110|4.2.1.111;1.13.11.37;1.13.11.-|1.13.11.3;1.13.11.8;5.3.99.-|5.99.1.4;5.3.3.10;2.6.1.21,3.1.1,3.1.1;3.7.1;3.1.3;2.8.3;5.5.1,3.1.1.22;3.7.1.8;3.2.1.175;3.1.2.16;3.1.4.13;3.1.3.3;4.2.1.155;3.11.1.2;3.6.1.7;3.1.6.17;2.3.1.85;4.2.3.1;3.1.7.11;4.6.1.13;3.1.5.1;2.4.1.17;5.1.3.14,3.1.1;2.5.1;1.1.1;2.3.1;3.7.1;6.1.1;6.1.2;2.1.1,3.1.1;3.1.1;3.1.1,3.1.1,3.1.1
R00491,5.1.1.13,5.1.1,5.1.1;4.3.1;3.4.17;5.4.3,3.5.1.1;6.3.5.4;2.1.3.2,5.1.3,5.1.1;1.4.1;1.4.3;2.6.1;4.3.1,1.13.12.4;1.13.11.54;1.13.99.1;1.14.13.239,5.1.1,5.1.1;5.1.1;5.1.1;5.1.1;5.1.1,5.1.1,5.1.1
R03504,4.1.2.25,4.1.2,4.1.2;5.4.4;4.2.1;1.14.14,4.1.2.25;5.1.99.7|5.1.99.8;4.1.2.59;4.1.2.60;4.1.2.13;4.1.2.17,4.1.2,4.1.2;2.5.1;4.2.1;4.1.3;2.3.1,4.1.2.25;4.1.1.97;4.1.3.16;1.1.1.262;2.1.2.11;4.1.99.1;4.2.1.20;4.2.99.21;1.3.8.6;3.1.1.82,4.1.2;2.2.1;4.1.3;4.2.1;2.5.1;1.14.99;4.1.1;1.13.11;2.1.2;1.11.1,4.1.2;4.1.2,4.1.2,4.1.2
R00772,5.3.1.8,5.3.1,5.3.1;4.1.2;5.1.3;4.2.1,5.3.1.6,5.3.1,5.3.1;2.3.1;1.1.1;2.6.1;2.2.1,5.3.1.8;3.5.4.16;5.3.2.3;4.2.1.159;5.3.99.4;1.1.3.8;5.99.1.4;5.3.3.18;3.1.3.77;1.1.1.153;5.5.1.9,5.3.1;3.5.4,5.3.1;5.3.1;5.3.1;5.3.1;5.3.1;2.6.1;5.3.1;5.3.1;5.3.1;5.3.1;5.3.1;5.3.1,5.3.1,5.3.1
R09952,5.3.99.11,4.2.1,5.1.3;5.3.1;-;5.1.2,5.3.99.-|5.3.99.11;1.1.1.18;2.6.1.50;1.1.1.-|1.1.1.370;1.1.1.-|1.1.1.371;4.2.1.44;1.1.1|1.1.1.19|1.1.1.2|1.1.1.21|1.1.1.365;1.1.1.203;1.13.99.1,5.1.3,4.2.1;5.3.99;3.1.3;5.1.3;2.5.1,3.3.2.4;1.14.14.1;3.1.2.31;3.1.1.55;4.2.1.22;2.3.1.85;3.2.1.86;3.3.1.1;3.7.1.8;3.2.2.1;2.5.1.18;2.1.1.246,1.1.1;5.1.3;1.1.99;1.1.3;2.3.1;1.1.5;1.1.-;1.14.13;1.1.2;1.14.-;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;5.3.1;1.1.9;1.3.1;5.-.-;5.3.3,1.1.1;1.1.1;1.1.1;5.1.3;5.3.99;5.1.3;4.2.1;1.1.1;1.1.1;1.1.5;1.1.1;5.1.3;1.1.1;5.1.3;5.1.3;5.1.3;5.1.3;5.1.3;1.1.1;5.1.3;1.1.1;5.1.3;5.1.3;5.1.3;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;4.2.1;5.1.3;4.2.1;4.2.1;1.1.1;1.1.1;1.1.1;5.1.3;5.1.3;4.2.1;1.1.1;1.1.1;1.1.1;1.3.2;1.1.3;4.2.1;2.1.1,1.1.1,4.2.1
R09534,3.2.1.168,3.2.1,3.2.1;3.1.1;3.1.2;2.3.1,3.2.1.168;2.4.1.185;3.2.1.21,2.4.1,3.2.1;2.4.1;2.3.1;3.1.1;3.4.13,3.2.1.168;3.1.1.93;3.2.2.11;4.3.3.5,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.2;3.2.1;2.4.1;2.4.1;2.4.2;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;4.2.1;3.2.1;3.2.1,2.4.1,3.2.1
R08400,2.5.1.20,2.5.1,2.5.1;5.3.99;4.4.1;2.2.1,2.5.1.20;2.5.1.-|2.5.1.31;5.5.1.-|5.5.1.18;1.3.1.96|2.5.1.21;5.5.1.-|5.5.1.19;2.5.1.89,2.5.1;4.2.3,2.5.1;5.3.3;1.17.1;2.7.1;4.1.1,2.5.1.68;1.3.1.96;2.4.1.178;2.1.3.12;4.4.1.20;2.4.2.34,2.5.1;1.5.3;4.4.1;4.2.1;1.5.99;2.3.1;1.14.15;1.5.1;3.1.1;3.3.1;2.1.2;4.1.99;4.1.3;3.3.2;3.5.99;1.4.3;4.3.3;3.5.-;1.3.1;3.7.1;1.1.1;1.8.3,2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;5.3.3;2.5.1;1.17.1;2.5.1;2.5.1;2.5.1;2.5.1,2.5.1,2.5.1
R12530,2.7.1.230,2.7.1,2.7.4;2.7.1;6.2.1;2.7.2,2.7.1.230;2.7.1.40;3.6.1.21;3.6.1.5;6.3.2.14,2.7.1,2.7.1;2.7.4;3.1.3;2.1.1;3.1.4,2.7.1.156;2.7.11.7;2.7.2.13;2.7.7.62;6.3.5.5;2.7.3.8;2.7.4.26;2.7.14.1;2.7.10.1;2.7.12.1;2.7.8.28;2.7.6.1;2.7.99.1,2.7.1;3.1.3;2.7.8;3.1.4;2.7.11;3.6.1;2.7.7;3.1.7;2.7.6;2.7.4;4.6.1;3.2.1;3.6.3;2.6.-;2.7.-;2.7.2;2.7.3;2.7.9;2.4.1;5.1.3;4.2.3;2.7.99;3.1.5;2.7.13;3.6.4;3.6.5;2.7.12,2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;4.2.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;3.1.3;2.7.1;2.7.8;2.7.1;2.7.1;2.7.1;3.1.3;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;3.1.4;3.1.3;2.7.1;2.7.1;2.7.1;3.1.3;3.1.3;2.7.1;2.7.8;3.1.3;3.1.3;3.1.3;2.7.1;2.7.2;2.7.8;2.7.1;2.7.1;2.7.8;2.7.8;3.1.3;2.7.8;2.7.-;2.7.8;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.8;3.1.4;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.6;2.7.1;2.7.1;3.1.4;2.7.8;2.7.8;2.7.1;2.7.1;2.7.1,2.7.1,2.7.1
R12881,2.5.1.-,2.5.1,2.5.1;4.4.1;4.2.1;5.3.99,2.5.1.39,2.5.1,2.5.1;1.14.14;5.3.3;5.3.99;2.7.1,2.5.1.39;1.3.1.96;2.4.1.178;2.1.3.12;2.4.2.34;4.4.1.20,1.14.11;1.14.13;1.14.15;1.14.14;1.17.1;1.14.99;2.5.1;1.14.-;1.17.99,2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;1.14.13;2.1.1;1.14.11;2.1.1;2.1.1;1.14.11;1.14.11;2.1.1;1.14.11;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.5.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.1.1,2.5.1,2.5.1
R04965,2.3.1.85|2.3.1.86|2.3.1.-|4.2.1.59,4.2.1,2.3.1;4.2.1;4.4.1;3.1.1,2.3.1.-|2.3.1.85|2.3.1.86|4.2.1.59,1.13.11,4.2.1;2.3.1;1.13.12;2.1.1;5.4.4,3.1.2.14;2.3.1.85;3.3.2.10;1.14.14.1;4.2.1.22;3.1.1.35;3.3.1.1;2.5.1.18;3.2.1.86;2.1.1.246;3.7.1.8;3.2.2.3,4.2.1;2.3.1;4.1.2;3.5.5;4.3.3;3.2.-;3.5.1;2.5.1;3.5.2;2.8.1;2.9.1;5.4.4,2.3.1;2.3.1;2.3.1;4.2.1;4.2.1;2.3.1;1.3.1;1.3.1;4.2.1;4.2.1;1.3.1;1.3.1;4.2.1;1.3.1;1.3.1;2.3.1;4.2.1;1.3.1;1.3.1;1.3.1;1.3.1;4.2.1;1.14.19;1.3.1;4.2.1;1.14.19;1.14.19;1.14.-;1.3.1;1.3.3;4.2.1;1.14.99;1.13.11;1.13.11;2.3.1;4.2.1;1.14.19;1.3.1;1.14.14;1.14.19;1.14.14;1.13.11;4.2.1,2.3.1,4.2.1
