reaction_id,EC Number,BEC-Pred,CLAIRE,SelenzymeRF,SIMMER,Theia,BridgIT,E-zyme1,E-zyme2,MajorityVote,MajorityVoteCore4
R07539,4.2.1.131,4.2.1,4.2.1;4.4.1;5.4.4;2.3.1,4.2.1.131;1.14.15.9;1.3.99.27;2.4.1.8|3.2.1.20|4.2.1.131;5.5.1.19;2.5.1|2.5.1.32|5.5.1.19;5.5.1.18;1.3.8.2;2.5.1.150|2.5.1.cc,4.2.1;5.5.1,4.2.1;5.4.4;3.1.7;1.14.13;1.14.14,1.11.1.8,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;1.3.99;1.3.99;1.3.99;1.3.99;1.3.5;1.3.5;1.3.8;1.14.99;1.3.5;1.3.5;1.3.8;1.3.5;1.3.8;1.3.5;1.3.5;1.3.5;1.3.5;1.3.99;1.3.8,4.2.1,4.2.1
R05554,3.5.3.26,3.5.3,3.5.3;3.5.2;3.2.2;4.3.3,3.5.3.9;3.5.3.4|4.3.2.3;3.4.11.4,3.5.3;3.5.99,3.5.3;4.3.2;3.5.1;3.2.1;3.4.19,3.5.1.84;3.5.3.21;3.5.5.1;3.4.13.22;3.4.11.1;3.5.2.13;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;4.2.1.48;3.13.1.6;1.2.7.12;2.3.2.2;3.4.17.8;3.1.1.1;3.4.19.13;3.4.14.13;3.5.4.16;3.8.1.8;3.5.99.6;2.1.2.3;4.3.2.4,3.5.3;3.5.1;6.3.4,3.5.3;3.5.3,3.5.3,3.5.3
R08098,5.2.1.-,5.3.3,5.1.3;3.6.1;5.1.99;3.1.3,6.4.1.5;1.3.3.6;1.3.1.38;1.3.8.7|1.3.8.8;1.3.1.8;1.3.1.44;1.3.8.1;1.3.1.34;4.2.1.-|4.2.1.134;4.2.1.17,5.1.3,5.2.1;2.7.8;2.4.1;1.14.99;2.3.2,2.1.1.72;2.1.2.3;2.3.1.101;2.8.4.4;2.1.3.2,5.2.1,1.3.5;1.3.5;1.3.5;1.3.8;1.3.5;1.3.8;1.3.99;1.3.5;1.3.5;1.3.8;4.2.1;1.3.5;1.3.5;1.3.99;5.2.1;1.3.8;4.2.1;1.3.99;4.2.1;4.2.1;1.3.1;1.3.99;1.3.5;5.5.1;5.5.1;4.2.1;4.2.1;1.3.99;4.2.1;4.2.1;4.2.1;4.2.1;1.14.99;5.5.1;1.3.1;5.5.1;1.3.99;3.1.1;4.2.3;4.2.3;4.2.1,1.3.5,5.1.3|5.2.1|5.3.3|6.4.1
R09601,1.13.11.75,1.13.11,1.13.11;1.14.99;1.6.3;1.14.13,1.13.11.-|1.13.11.66;1.13.11.2;1.2.3.1;1.4.3.2;1.4.3.3,1.13.11,1.13.11;1.14.99;1.14.14;1.9.3;2.7.4,1.13.11.84;1.13.12.23;1.13.99.1;1.14.13.239,1.13.11;1.14.99;1.13.-;1.14.13;3.7.1;2.8.1;1.8.1;1.8.99;1.8.7,1.13.11;1.13.11;1.13.11;1.13.11,1.13.11,1.13.11
R04071,2.4.1.118,2.4.1,2.4.2;4.2.2;3.2.2;2.4.1,2.4.1.-|2.4.1.118;2.4.2.1|2.4.2.15|2.4.2.28,2.4.1,2.4.1;2.4.2;2.7.7;2.7.8;5.2.1,2.4.1.118;2.4.2.7;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R08529,3.1.7.3,3.1.3,3.6.1;3.1.3;3.1.4;3.1.7,1.1.1.227;5.4.2.2;2.7.7.91;3.1.3.62;2.7.1.163;3.3.2.8;2.3.1.26;2.7.8.11;2.3.1.24;2.5.1.-|2.5.1.62;2.7.1.101;5.4.2.6;2.7.1.5,3.1.4,3.1.3;3.2.1;3.1.4;3.1.1;3.6.3,3.1.7.3;3.1.3.76;3.1.5.1;3.1.4.44;3.1.1.13;4.6.1.13;3.2.1.42;2.4.1.17;5.1.3.14;3.1.6.2;3.6.1.57;4.2.3.1;3.1.2.27;3.11.1.3;2.3.1.85;4.2.1.155;3.7.1.8,2.7.1;3.1.3;2.7.8;3.6.1;3.1.4;2.7.4;2.7.11;2.7.7;3.6.3;3.1.7;2.7.6;4.6.1;2.7.2;2.7.3;3.2.1;3.6.4;2.7.9;2.6.-;2.7.-;2.7.13;3.6.5;2.4.1;5.1.3;4.2.3;2.7.99;3.1.5;2.7.12;4.1.1;2.7.10;1.3.7;1.18.6;1.19.6;3.-.-,2.7.6;3.1.7;3.6.1;2.7.6;2.4.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;3.1.3;3.1.3;3.1.3;2.7.1;2.7.1;3.1.3;3.1.3;3.1.3;3.1.3;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;3.1.3;3.1.3;2.7.1;2.7.7;2.7.7;3.1.3;2.7.7;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.7;2.7.8;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1,3.1.3,3.1.3
R02491,4.2.1.56,4.2.1,4.2.1;4.4.1;5.4.4;1.14.14,1.1.1.36;2.3.1.199;2.3.1.16,2.8.3,4.2.1;3.7.1;3.2.1;5.4.4;3.1.7,3.1.7.2;3.1.3.7;3.1.4.52;3.6.1.20;3.1.5.1;4.6.1.13;3.2.1.184;2.4.1.17;5.1.3.14;3.1.1.31;4.2.3.1;3.1.2.30;3.1.6.9;4.2.1.155;3.11.1.3;3.7.1.8;2.3.1.85,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.3.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;1.3.5;3.5.1;4.3.1;1.3.1;1.3.1;4.2.1;4.3.2;1.3.1;4.4.1;5.3.2;1.3.1;4.2.1;4.2.1;4.2.1;4.2.1;5.2.1;4.2.1;4.2.1;4.2.1,4.2.1,4.2.1
R03537,3.1.4.16,3.1.4,3.1.4;3.6.1;3.1.3;5.4.2,3.1.27.8;4.6.1.21;3.1.4.16;2.8.2.1|2.8.2.3|2.8.2.4;2.1.1.342;2.1.1.326;3.6.1.21;6.3.2.39;6.3.2.14;2.8.1.11|2.8.1.4,3.1.4,3.1.4;3.1.3;3.6.1;3.1.11;4.6.1,3.1.4.16;3.6.1.20;3.1.3.91;4.6.1.13;3.1.5.1;3.1.7.2;4.2.3.1;5.1.3.14;3.2.1.183;2.4.1.17;3.1.1.28;3.1.6.9;3.11.1.3;3.7.1.8;3.1.2.30;2.3.1.85;4.2.1.155,3.1.4;6.5.1;4.6.1,3.1.4;3.1.4;3.1.4;3.1.4;3.1.4;4.7.1,3.1.4,3.1.4
R05295,1.13.11.2,1.13.11,1.13.11;3.3.2;1.14.99;1.2.1,1.13.11.1;1.14.18.1;1.13.11.2;1.10.3|1.10.3.-|1.10.3.1|1.14.18.1;1.13.11.38;1.13.11.37;1.10.3.2,1.13.11,1.13.11;1.14.12;1.14.99;4.1.99;1.14.14,1.13.11.2;1.13.12.4;1.13.99.1;1.14.13.239,1.13.11;1.14.99;1.13.-;1.14.13;3.7.1;2.8.1;1.8.1;1.8.99;1.8.7,1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11,1.13.11,1.13.11
R04550,2.3.1.191,2.3.1,2.3.1;3.1.1;3.1.2;2.8.3,2.3.1.243;2.3.1.252;2.3.1.111;2.3.1.179|2.3.1.41|2.3.1.85|2.3.1.86;2.3.1.-|2.3.1.179|2.3.1.199|2.3.1.41;3.1.2.14,2.3.1,2.3.2;2.3.1;6.2.1;5.1.3;2.7.13,2.3.1.129;2.3.2.19;6.2.1.11;2.1.3.12;1.2.1.95;2.3.3.17;2.1.2.13;6.1.2.2;6.3.4.10;6.3.1.20,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;2.1.3;1.2.4;1.8.1;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,2.3.1;2.3.1;2.3.1;3.1.2;2.3.1;3.1.2;2.3.1;2.3.1;2.3.1;3.1.2;2.3.-;3.1.2;2.3.1;2.3.1;3.1.2;3.1.2;3.1.2;2.3.1;3.1.2;2.3.1;2.3.1;3.1.2;2.3.1;3.1.2;2.3.1;2.3.1;2.3.1,2.3.1,2.3.1
R11367,6.2.1.-,6.2.1,2.3.1;6.2.1;1.2.1;2.7.7,3.6.1.5;2.3.1.244;2.3.1.161;6.2.1.50;2.3.1.221;2.3.1.252;2.3.1.111;2.7.1.20|2.7.1.74;6.3.2.14;6.2.1.51;6.2.1.62;6.2.1.68;6.2.1.66;6.2.1.53;6.2.1.20,3.6.1;2.7.1,6.2.1;2.7.2;3.1.2;2.3.1;2.1.1,6.2.1.15;3.1.2.32;2.3.1.85;4.2.1.155,3.1.2;6.2.1;2.8.3;2.3.1;3.2.1,2.8.3;2.8.3;2.8.3,6.2.1,6.2.1
R02982,2.1.1.70,2.1.1,2.1.1;2.3.1;2.3.3;3.1.1,2.1.1.70|2.1.1.93;2.1.1.88;2.1.1.76;2.1.1.169;2.1.1.117;2.1.1.64,2.1.1,2.1.1;1.-.-;2.3.1;2.5.1;4.4.1,2.1.1.70;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.5.1;2.3.1,2.1.1,2.1.1
R08164,2.4.1.195,2.4.1,2.4.1;2.4.2;4.4.1;2.3.1,2.4.1.195;2.4.1.185;2.4.1.111;2.4.1.91;2.4.1.63;3.6.1.45;2.4.1.14;2.4.1.220;2.4.1.271;6.2.1.13;2.4.1.17,2.4.1,2.4.1;2.6.1;1.1.3;2.7.7;1.14.-,2.4.1.71;2.4.2.40;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R06804,2.4.1.239,2.4.1,2.4.1;2.4.2;3.6.1;2.7.8,2.4.1.239;2.4.1.-|2.4.1.297;2.4.1.236;2.4.1.159;2.4.1.254;2.4.2.51;2.4.1.22;2.4.1.87;2.4.1.38|2.4.1.90;2.4.2.50;2.4.1.-|2.4.1.301;2.4.1.338;2.4.1.273;3.2.1.21|3.2.1.25|3.2.1.74;3.2.1.74,2.4.2;2.4.1,2.4.1;2.4.2;2.3.1;3.2.1;2.7.7,2.4.1.91;2.4.2.56;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R08639,5.4.2.2|5.4.2.5,5.4.2,5.4.2;5.4.1;1.13.99;4.6.1,5.4.2.2;3.2.1.85;5.4.2|5.4.2.2|5.4.2.7,5.4.2,5.4.2;2.7.1;2.3.1;1.1.1;5.1.3,2.4.1.339;2.5.1.55;2.4.2.25;2.1.3.12;4.4.1.20;1.3.1.96,5.4.2,2.7.1;2.7.1;3.1.3;2.7.1;3.1.3;3.1.3;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.8;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;3.1.3;3.1.3;2.7.8;3.1.3;3.1.3;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.4.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.6;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.7;2.7.1;2.7.1;3.6.1;2.7.7;3.1.7;2.7.7;2.7.7;2.7.7;2.7.7;2.7.1;2.7.1;3.1.5;2.7.6;2.7.1;2.7.1;2.7.1,5.4.2,5.4.2
R08531,2.3.1.69,2.3.1,2.3.1;3.1.1;1.1.1;3.1.2,2.3.1.180,2.3.1,2.3.1;3.1.2;3.1.1;1.2.1;1.2.3,2.3.1.69;6.2.1.11;2.3.2.19;2.1.2.3;1.2.1.95;2.3.3.17;2.1.3.12;6.1.2.2;6.3.4.10;6.3.1.20,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;3.1.2;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;1.2.7;2.3.1;1.2.7;3.1.2;1.2.1;1.2.7;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1,2.3.1,2.3.1
R07839,5.3.2.8,5.3.3,5.3.2;5.3.3;3.7.1;3.4.16,5.3.2|5.3.2.1|5.3.2.6;1.13.11.-|1.13.11.8;4.1.1.68;1.1.1.312;4.1.1.77;1.13.11.15;1.13.11.-|1.13.11.3;1.13.11.57|1.13.11.8;2.6.1.14;2.7.8.23;2.6.1.57;2.3.1.-|2.3.1.217;2.6.1.21;1.13.11.1;3.5.99.5;5.5.1.7;1.2.1.32|1.2.1.85;3.1.1.45,5.3.2,4.1.3;5.3.2;5.3.3;1.1.5;1.1.-,1.13.11.35;1.13.12.4;1.13.99.1;1.14.13.239,5.3.2;5.3.99;3.1.3,5.3.2;5.3.2;3.5.99,5.3.2,5.3.2
R01969,2.4.2.1|2.4.2.4,2.4.2,2.4.2;2.4.1;2.7.7;3.6.1,2.4.2.1|2.4.2.4,2.4.2,2.4.2;2.4.1;3.2.2;4.1.3;2.3.1,2.4.2.1;2.4.1.118;2.4.99.18,2.4.2;3.2.2;2.4.1;1.14.14;1.14.11;2.7.8;3.5.1;6.3.4;4.3.3;4.1.3;2.6.1,2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;3.2.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.1;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;1.14.14;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;3.2.2;2.4.2;2.4.1;1.13.12;1.13.12;1.13.12;1.13.12,2.4.2,2.4.2
R12488,4.2.1.175,4.2.1,4.2.1;4.4.1;5.4.4;1.14.14,4.2.1.17;4.2.1.-|4.2.1.134,2.8.3;4.2.1,4.2.1;2.3.1;2.8.3;3.1.2;3.1.1,4.2.1.101;4.1.1.7;3.7.1.21;2.3.1.85;5.5.1.6;1.1.1.394;4.3.1.9;4.2.3.106;1.3.8.6;4.2.99.20;3.2.1.21;1.17.98.2;1.1.3.47;1.2.1.31;1.4.1.18;3.5.5.4;4.3.3.3;1.14.13.197;3.3.1.1;3.1.7.9;2.5.1.119;3.5.1.110;2.7.8.23,4.2.1;2.3.1;1.14.11;1.17.1;4.1.2;3.5.5;4.3.1;4.1.1;3.2.-;5.4.4;3.5.1;3.5.4;2.8.1;4.3.3,1.3.8;1.3.99;4.2.1;4.2.1;1.14.12;4.3.1;1.3.1;1.1.1;4.3.1;5.3.2;1.1.1;5.3.2;1.3.99,4.2.1,4.2.1
R08191,3.1.2.-,3.1.2,3.1.2;2.8.3;3.1.1;2.3.1,6.2.1.3;2.3.1.301;2.3.1.207;2.3.1.41;2.3.1.65;2.3.1.26;2.3.1.21,3.1.2;2.3.1,3.1.2;3.1.1;2.3.1;1.2.1;1.2.3,3.1.7.2;3.1.3.7;3.1.4.16;3.2.1.42;2.4.1.17;3.6.1.57;5.1.3.14;3.1.5.1;4.6.1.13;3.1.1.31;3.1.2.2;4.2.3.1;4.2.1.155;3.1.6.9;2.3.1.85;3.11.1.3;3.7.1.8,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,3.1.2;3.1.2;3.1.2;3.1.2;3.1.2;2.3.1;3.1.2;2.3.1;3.1.2;3.1.2;3.1.2;2.3.1;2.3.1;2.3.1;2.3.1;2.3.-;3.1.2;2.3.1;3.1.2;2.3.1;2.3.1;2.3.1;3.1.2;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1,3.1.2,2.3.1
R09676,2.4.1.255,2.4.1,2.4.1;2.4.2;3.2.1;2.3.2,2.4.1.255;3.2.1.169;3.2.1.97;2.4.1.41;3.1.3.43;3.1.3.53;3.1.3.52;3.1.1.98;2.4.1.159;3.5.1.52;2.4.1.17,2.4.1,2.4.1;2.7.7;2.4.2;3.1.1;5.1.3,2.4.1.255;2.4.2.40;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.6.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.99;2.4.2;2.4.2;2.4.1;2.4.99;2.4.2;2.4.2;2.4.2;4.2.3,2.4.1,2.4.1
R05413,1.13.11.-,1.13.11,1.13.11;3.3.2;1.14.99;1.2.1,1.13.11.39;1.13.11.16;1.13.11.2;1.13.11.25|1.13.11.39;1.10.3.2,1.13.11,1.13.11;5.3.2;1.14.99;1.14.12;1.14.-,1.13.11.37;1.13.12.23;1.13.99.1;1.14.13.239,1.13.11;1.14.99;1.13.-;1.14.13;3.7.1;2.8.1;1.8.1;1.8.99;1.8.7,1.13.11,1.13.11,1.13.11
R07921,2.1.1.160,2.1.1,2.1.1;2.5.1;2.3.3;4.4.1,2.1.1.159|2.1.1.160;1.14.13.179;1.14.14.1,2.1.1,2.1.1;2.3.1;2.5.1;2.6.1;4.3.3,2.1.1.160;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.5.1;2.3.1,2.1.1,2.1.1
R02167,3.1.3.22,3.1.3,3.1.3;3.6.1;3.1.7;4.2.3,2.7.1.1;2.7.1.197|2.7.1.69;2.7.1.198;2.7.1.200|2.7.1.69;3.1.3.45;2.7.1.161;2.7.1.26,3.1.3,3.1.3;3.6.1;2.7.1;3.1.4;4.2.3,3.1.3.50;4.2.3.1;3.1.4.46;3.6.1.7;4.6.1.13;3.1.5.1;3.2.1.42;2.4.1.17;3.1.1.15;5.1.3.14;3.1.7.5;3.11.1.3;3.1.6.3;3.1.2.31;2.3.1.85;3.7.1.8;4.2.1.155,2.7.1;3.1.3;3.6.1;2.7.8;2.7.4;2.7.7;3.6.3;2.7.11;3.1.4;2.7.2;2.7.6;2.7.3;3.6.4;3.1.7;4.6.1;2.7.9;3.6.5;3.2.1;2.7.12;2.7.13;2.6.-;2.7.-;4.1.1;2.7.10;1.3.7;1.18.6;4.2.3;2.7.99;3.1.5;2.4.1;5.1.3;1.19.6;3.-.-,2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;4.2.3;3.1.3;2.7.1;2.7.1;2.7.8;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3,2.7.1,2.7.1
R04202,3.1.1.60,3.1.1,3.1.1;2.3.1;3.1.2;3.5.1,1.1.1.71;1.1.2.8;1.1.2.9;1.14.19.72;1.13.12.7;2.3.1.15,3.1.1,3.1.1;4.2.1;3.5.1;3.1.3;3.4.17,3.1.1.60;3.7.1.8;3.2.1.175;3.1.6.1;3.1.3.1;3.6.1.7;3.1.4.48;3.1.2.23;4.6.1.13;2.3.1.85;3.1.7.3;2.4.1.17;5.1.3.14;4.2.1.155;4.2.3.1;3.11.1.3;3.1.5.1,3.1.1;2.5.1;1.1.1;2.3.1;3.7.1;6.1.1;6.1.2,2.1.1;3.1.1;2.5.1;3.1.1;2.5.1;3.1.1;3.1.1;3.1.1;6.1.1;3.1.1;3.1.1;2.1.1;2.5.1;3.1.1;2.5.1;3.1.1;2.1.1;3.1.1;3.1.1;3.1.1;3.1.1;3.1.1;3.1.1;3.1.1;3.1.1;3.1.1;3.1.1;3.1.1;3.1.1;3.1.1;2.1.1;2.4.1;3.1.1;2.5.1;2.5.1;3.1.1,3.1.1,3.1.1
R08772,4.1.1.130,4.1.1,4.1.1;2.7.11;3.7.1;2.5.1,4.1.1.98;1.2.5.1;2.5.1.74;1.3.8.6;1.17.98.3;1.14.14.39;1.14.14.42;2.2.1.12;1.2.5.3;1.1.5.6|1.17.5.3;1.4.1.27,4.1.1,4.1.1;1.14.13;2.5.1;1.14.-;1.1.1,4.1.1.98;4.1.2.38;4.1.99.11;4.1.3.40;4.2.99.21;4.2.1.20;2.1.2.11;3.1.1.82;1.3.8.6;1.1.1.85,4.1.1;6.4.1;2.1.3;1.3.8;1.1.1,4.1.1;4.1.1;1.14.13;4.1.1;4.1.1;1.14.13;4.1.1;4.1.1;1.14.13;1.14.13;1.14.13;1.14.13;2.1.1;4.1.1;2.1.1,4.1.1,4.1.1
R06392,3.1.1.83,3.1.1,3.1.1;2.3.1;3.1.2;3.5.1,3.1.1.83;1.14.13.105;1.2.1.5;3.5.1.3;3.7.1.18;3.5.1.1;2.8.3.9;1.1.1.283;3.1.1.-|3.1.1.24;6.3.5.4;3.1.1.25,3.1.1,3.1.1;1.14.13;3.5.1;1.14.18;3.3.2,1.14.19.12;1.14.15.3;1.14.18.4;1.14.11.17;1.10.3.3;1.14.13.202;1.14.14.1;1.14.12.12;1.2.3.9;1.14.21.11;1.14.16.1;1.14.99.2,3.1.1;2.5.1;1.1.1;2.3.1;3.7.1;6.1.1;6.1.2;2.1.1,3.1.1;3.1.1;3.1.1;3.1.1;3.1.1,3.1.1,3.1.1
R11860,4.2.3.193,4.2.3,5.5.1;4.2.3;4.4.1;2.5.1,2.7.7.91;1.3.1.96|2.5.1.21;2.4.1.266;2.5.1.39,4.2.3,4.2.3;2.5.1;5.5.1;5.3.3;4.3.2,2.5.1.62;2.4.1.39;1.3.1.96;2.4.2.34;2.1.3.12;4.4.1.20,4.2.3;4.1.99;3.1.7,4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;2.1.1;2.1.1;1.3.1;4.2.1,4.2.3,4.2.3
R10257,2.4.2.50,2.4.2,2.4.2;3.2.2;2.4.1;3.5.4,2.4.2.51;2.4.2.50;2.4.1.-|2.4.1.254;2.4.1|2.4.1.-|2.4.1.297;2.4.1.239;2.4.1.236;2.4.1.91;2.4.1.273;2.4.1|2.4.1.-|2.4.1.298;2.4.1.22;2.7.1.69;2.4.1.351;2.4.1.87;2.4.1.-|2.4.1.284;2.4.1.338;2.4.1.38|2.4.1.90;2.4.1.159;2.4.1.-|2.4.1.301;2.4.1.-|2.4.1.285;2.4.1.69;2.4.1.13,2.4.2;2.4.1,2.4.2;2.3.1;2.7.6;5.1.3;2.4.-,2.4.2.51;2.4.1.297;2.4.99.1,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.2;2.4.99;2.4.1;4.2.3;2.7.8,2.4.2,2.4.2
R08635,4.4.1.11,4.3.1,4.4.1;4.1.99;4.3.1;4.5.1,2.3.1.80;4.4.1.13;2.6.1.57;3.5.1.114;3.5.1.114|3.5.1.14;3.4.11.1|3.4.11.2|3.4.11.23|3.4.13.-,2.1.1;2.6.1,4.4.1;4.1.99;4.3.1;4.5.1;2.1.1,4.4.1.11;4.5.1.2,4.4.1;2.5.1;1.8.3;4.2.1;3.3.1;2.1.2;1.1.1;1.8.1;4.5.1,4.4.1;2.5.1;2.5.1,4.4.1,4.4.1
