Reaction ID,BridgIT
R08574,2.7.1.26;2.7.7.2;2.7.2.7;6.3.5.5;2.7.11.31;2.7.3.8;2.7.4.2;2.7.14.1;2.7.10.1;2.7.12.1;2.7.6.1;2.7.8.46;2.7.99.1
R07477,
R05075,1.13.99.1;1.13.11.25;1.14.13.239;1.13.12.3
R00543,3.7.1.5
R09931,
R08164,2.4.1.71;2.4.2.40;2.4.99.18
R12539,
R05238,
R12865,
R02220,
R04965,3.1.2.14;2.3.1.85;3.3.2.10;1.14.14.1;4.2.1.22;3.1.1.35;3.3.1.1;2.5.1.18;3.2.1.86;2.1.1.246;3.7.1.8;3.2.2.3
R11505,
R10520,
R07345,1.1.1.349;1.2.1.5;1.3.1.20;2.3.1.85;5.3.3.1;1.17.1.4;5.4.99.3;1.1.3.46;4.1.1.3;1.1.99.9;1.1.5.4;1.4.3.5;4.2.1.155
R07764,3.3.2.8;3.1.2.14;2.3.1.85;1.14.14.1;4.2.1.22;3.1.1.35;3.3.1.1;2.5.1.18;3.2.1.86;3.7.1.8;2.1.1.246;3.2.2.1
R11126,1.13.11.25;1.13.99.1;1.13.12.23;1.14.13.239
R02340,4.1.2.8;4.2.1.20;4.1.1.48;4.1.3.17;4.1.99.2;1.1.1.262;2.1.2.11;4.2.99.21;1.3.8.6;3.1.1.82
R05248,1.13.11.14;1.13.12.4;1.13.99.1;1.14.13.239
R11672,1.13.12.2;1.13.11.84;1.13.99.1;1.14.13.239
R08721,
R03299,1.14.14.9;1.14.13.236;1.14.12.9;1.14.18.1;1.14.15.3;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.2;1.14.11.40;1.10.3.4;1.14.19.17
R02073,
R04022,2.3.1.250;6.2.1.11;2.3.3.9;2.3.2.30;6.3.1.20;6.3.4.10;1.2.1.95;6.1.2.2;2.1.3.12;2.1.2.13
R03274,2.1.1.72;2.1.2.3;2.1.3.2;2.3.1.101;2.8.4.4
R01684,2.6.1.55;2.6.99.2;2.7.8.29
R12970,3.2.1.45;3.1.1.93;3.2.2.11;4.3.3.5
R07854,3.5.5.1;3.5.1.4;3.5.99.8;3.5.2.20;3.1.1.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.4.13.22;3.4.11.1;4.2.1.48;2.3.2.2;3.5.4.1;3.4.19.13;3.4.14.13;3.4.17.21;3.5.3.16;3.13.1.6;1.2.7.12;3.8.1.8;2.1.2.3;4.3.2.4
R02241,2.1.3.2;2.3.1.32;2.1.1.324;2.1.2.13;2.8.4.4
R05531,2.4.1.179;2.4.2.34;2.4.99.7
R11345,
R10758,6.3.2.44;6.3.1.12;6.3.4.18;6.2.1.39;6.3.5.4;6.3.3.3;3.5.1.96;3.5.4.46;3.4.14.13;3.4.13.20;2.3.2.2;3.13.1.6;3.4.17.23;3.5.5.4;3.5.99.5;3.4.19.13;3.1.1.1;1.4.1.13;1.4.7.1;4.3.3.6;3.4.11.1;3.5.3.21
R08858,2.4.1.22;2.4.2.34;2.4.99.12
R02401,
R00649,2.1.1.72;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R13127,3.6.1.43;3.1.3.81;3.6.5.1;3.6.3.1;3.6.4.1
R08660,4.4.1.8;4.5.1.2
R12610,4.1.1.104;1.1.1.262;4.2.1.155;5.4.99.3;1.1.3.21;1.1.5.4;1.2.1.9;1.4.3.5;1.1.99.9;2.3.1.85;1.3.1.20;5.3.3.1;1.17.1.4
R02248,3.1.3.32;3.1.4.11;4.6.1.13;3.1.7.2;3.6.1.20;3.1.1.31;3.2.1.42;2.4.1.17;5.1.3.14;3.1.5.1;3.1.6.1;4.2.3.1;3.11.1.3;3.1.2.5;3.7.1.8;2.3.1.85;4.2.1.155
R09237,1.13.11.1;1.13.12.4;1.13.99.1;1.14.13.239
R03222,1.21.3.3;1.3.3.8;1.5.3.12;1.5.1.27;2.5.1.46;1.4.3.3;2.6.1.82
R02553,
R11891,2.7.4.14;2.7.7.96;2.7.1.86;2.7.3.3;2.7.14.1;2.7.2.6;6.3.5.5;2.7.11.7;2.7.6.5;2.7.10.1;2.7.12.1;2.7.8.28;2.7.99.1
R11096,
R06977,2.6.1.76;2.6.99.2;2.7.8.29
R02444,
R07657,1.13.11.38;1.13.12.23;1.13.99.1;1.14.13.239
R09723,3.2.1.175;3.1.1.93;3.1.3.10;3.7.1.8;3.1.4.49;2.4.1.17;5.1.3.14;3.6.1.20;3.1.6.3;4.6.1.13;3.1.2.31;4.2.3.1;2.3.1.85;3.1.5.1;3.1.7.2;3.11.1.3;4.2.1.155
R07099,1.14.13.69;1.14.14.1;1.14.15.3;1.14.12.12;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.11.28;1.14.16.7;1.10.3.4;1.14.19.17
R06797,2.3.1.214;2.1.3.12;2.3.3.13;2.3.2.19;6.2.1.1;6.1.2.2;2.1.2.13;1.2.1.95;6.3.1.20;6.3.4.10
R04396,2.1.1.238;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
