Reaction ID,SelenzymeRF
R04399,5.3.3.10;4.2.1.-|4.2.1.83;1.13.11.8;3.1.1.57;5.4.99.67;5.3.2.6|5.3.3.-;5.3.2.8|5.3.3.16;1.13.11.15;3.1.1.45;2.3.3.13|4.1.3.-
R10967,2.8.3.5;4.2.1.17;4.2.1.-|4.2.1.134
R04781,4.2.1.80;4.2.1.83;4.2.1.3|4.2.1.4;4.2.1.-|4.2.1.114|4.2.1.36;4.2.1.10
R05778,1.13.11.46;1.14.14.117;1.13.11.27;1.13.12.24;1.13|1.13.12.19;1.13.11.83;1.2.2.4;1.13.12.6;1.14.12.13;4.1.1.108;1.14.11.9;1.14.20.6;1.14.11.22;1.14.12.1;1.14.12.10;1.14.11.20;1.14.20.7;1.14.11.59|1.14.20.2;1.14.11.11;1.14.11.39;1.14.11.75;1.14.11.76;1.14.11.21;1.14.11.-|1.14.11.55;1.14.11.44;1.14.11.43;1.14.11.45;1.14.11|1.14.11.2|1.14.11.57
R10453,6.3.1.15;3.6.1.5;6.3.2.14;6.3.2.39;6.3.2.40;2.7.1.20|2.7.1.74;3.6.1.23
R08669,2.8.2.-|2.8.2.38;2.8.2.1|2.8.2.3|2.8.2.4;3.6.1.21;4.6.1.20;2.7.7.27
R12413,2.6.1.57;3.4.15.1;3.4.11.17;2.3.2.21;3.4.21.39;3.4.17.12;2.3.2.20;3.4.16.5;3.4.23.43;2.6.1.7;5.1.99.5;3.4.21.10|3.4.21.59
R10239,2.3.1.221;2.3.1.179|2.3.1.41|2.3.1.85|2.3.1.86;2.3.1.199;2.3.1.208;2.3.1.180
R01872,1.1.1.166|1.1.1.24|1.1.1.282;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R09781,2.4.2.43;2.7.4.29;2.4.1.54;2.4.2.53|2.7.8.30;2.7.1.66;2.7.8.31;2.7.8.6;2.7.8.33;2.7.8.40;3.6.1.27
R02063,1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R09729,2.7.1.163;2.7.1.119;2.7.1.95;2.7.1.40;3.6.1.21;3.6.1.5
R05699,1.2.1.3;1.2.1.67;1.6.5.4;1.2.1.28|1.2.1.3|1.2.1.7
R00488,6.3.4.4
R10964,2.1.1.304;2.1.1.222
R10141,2.6.1.-|2.6.1.34;2.6.1.98;2.6.1.92;4.3.1.15;2.6.1.104;2.6.1.102;2.3.2.29
R06377,1.14.13.105;1.8.1.4;1.1.1.345;1.1.1.337|1.1.1.375;1.3.1.9|2.3.1.-
R12204,2.7.8.42;2.3.1.251;2.4.2.43;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;2.3.1.241;2.3.1.26
R06533,1.17.1.3;1.6.5.4;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.14.13.-|1.14.13.148|1.14.13.M46;1.6.3.2;1.7.1.2|1.7.1.3;1.7.1.14;1.11.1.1|1.14.12.17;1.6.6.9|1.7.2.3;1.12.1.2|1.12.1.5;1.14.13.131;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R09591,6.3.1.13;3.6.1.5;6.3.2.2|6.3.2.3
R00185,2.7.4.3
R06626,2.6.1.103;1.14.13.84;2.6.1.72;5.4.3.6;2.6.1.1|2.6.1.27|2.6.1.42|2.6.1.5|2.6.1.57|2.6.1.9
R00129,4.2.1.-|4.2.1.136;4.2.1.93;3.6.1.5;1.2.1.38|2.3.1.1|2.6.1.11|2.7.2.8
R00031,1.10.3.1|1.14.18.1;1.14.16.2;1.14.14.9;1.14.14.102;1.14.13.-|1.6.5.2
R04456,1.5.98.1;1.12.98.2|1.5.98.1|1.5.99.9;1.5.3.22;1.12.98.1;1.5.1.40;1.8.98.3;1.5.98.2|1.5.99.11;1.1.98.5;1.1.98.4;1.5.7.2;3.5.4.-|3.5.4.27;1.17.1.9|1.17.98.3;1.1.98.2;1.8.98.4
R01581,3.5.1.114;3.5.1.133;3.5.1.82;3.5.1.15;3.5.1.83;3.5.1.97;3.1.1.3|3.1.1.34
R02837,2.3.1.180
R01959,3.5.1.9;6.3.4.-|6.3.4.23;3.5.2.20;2.6.1.63;1.14.12.22;2.3.1.230;2.6.1.7;3.5.1.4
R11861,2.3.2.15;4.3.2.7;6.3.2.2|6.3.2.3
R11021,3.1.2.6
R07527,2.1.1.210;2.1.1.333;2.1.1.98;2.1.1.354|2.1.1.355|2.1.1.59|2.1.1.60;2.1.1.16|2.1.1.71;2.1.1.127;2.1.1.80;2.1.1.103|2.1.1.16|2.1.1.71
R01429,1.1.1.122;1.1.1.121|1.1.1.175|1.1.1.359;1.1.1.179|1.1.1.359;1.1.1.117;1.1.1.376|1.1.1.46;1.1.1.116|1.1.1.117;1.6.5.4;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R09530,3.1.3.3;2.5.1.76;4.2.3.154;4.2.3.152;3.1.3.97;4.1.99.20|4.3.3;4.2.3.-|4.2.3.124;4.2.3.155;2.5.1.47|2.5.1.65;4.2.3.4
R00203,1.2.1.19|1.2.1.22|1.2.1.23|1.2.1.3
R06915,1.14.13.1;1.14.13.69;1.14.13.25;1.14.13.26;1.14.12.10;1.14.12.12;1.14.12.-|1.14.12.26;1.14.13.25|1.14.14.-|1.14.14.1
R07864,1.13.11.-|1.13.11.12|1.13.11.58;1.13.11.61;1.13.11.12|1.13.11.33;1.13.11.34;1.13.11.12|1.13.11.31|1.13.11.33;1.13.11.45;1.14.19.33;1.14.19.47;1.14.19.12;1.13.11.77;1.13.11.40;1.14.99.1;1.14.19.4;1.13.11.62;1.14.19.30;1.14.19.25;1.14.19.35;1.14.19.16;1.14.19.31
R13055,1.14.14.90;1.14.11.9;1.14.14.87;1.14.14.162;1.1.1.348;2.1.1.212;1.1.1.219;1.14.14.82;5.5.1.6
R12250,2.3.1.72;3.2.1.74;3.2.1.21|3.2.1.74
R12566,4.1.2.41|4.1.2.61;1.13.11.43;1.3.8.7|1.3.8.8;1.3.8.1;4.2.1.17;4.2.1.-|4.2.1.134
R10927,1.20.4.4;1.20.4|1.20.4.1|1.20.4.4;1.20.2.1|1.20.9.1;1.17.4.1
R12722,2.3.1.244;2.3.1.161;2.3.1.252;2.3.1.111;2.3.1.221;2.3.1.-|2.3.1.235;2.8.1.11|2.8.1.4
R02590,2.7.7.15;2.7.7.14|2.7.7.an;2.7.7.91;3.6.1.26;2.7.8.41;2.7.7.2;3.6.1.-|3.6.1.19
R04533,1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.1.1.149;1.1.1.45;1.1.1.30;1.1.1.2;1.6.5.4
R03098,1.2.1.31|1.2.1.95;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
R06204,2.7.1.199;2.7.1.191|2.7.1.69;2.7.1.204;2.7.1.147;2.7.1.1|2.7.1.2
R01506,1.13.11.1|1.13.11.M6;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39;1.13.11.25|1.13.11.39;1.13.11.6;1.13.11.-|1.13.11.3
R00371,2.3.1.180
R08603,3.7.1.-|3.7.1.22;5.3.1.30;3.2.2.1;3.2.2.8;5.3.1.12
R02682,3.1.1.67;3.5.1.3;2.3.1.268|2.3.1.84;1.14.14|1.14.14.1|1.14.14.25
R02018,1.17.4.1;1.17.4.2
R08174,2.3.1.41;2.3.1.301;6.2.1.3;2.3.1.50
R04660,2.4.99.8;2.4.99.2|2.4.99.4;2.4.99.9;2.4.99.1;2.4.99.6;3.2.1.18
R05307,1.8.1.15;1.1.1.233;1.1.1.211|1.1.1.35
R02651,1.1.1.233;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R07651,1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7
R04424,4.2.1.85;2.3.3.16;4.2.1.117;4.2.1.79;4.1.3.32;4.1.3.30;3.1.1|3.1.1.45
R09890,4.2.3.90;4.2.3.198;4.2.3.86;4.2.3.198|4.2.3.66;2.5.1.20;4.2.3.85;4.2.3.169;3.1.7.7|4.2.3.194;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88;2.5.1.87;4.2.3.21;4.2.3.17;4.2.3.67;4.2.3.164|4.2.3.ek;4.2.3.199;4.2.3.181;4.2.3.172;4.2.3.77;4.2.3.93;4.2.3.69;4.2.3.83;4.2.3.79;4.2.3.7;4.2.3.-|4.2.3.129;4.2.3.160;4.2.3|4.2.3.-|4.2.3.56;4.2.3.73;4.2.3.61;4.2.3.9;4.2.3.75;4.2.3.87;4.2.3.54;4.2.3.81;4.2.3.6
R09248,2.5.1.-|2.5.1.31;2.5.1.89;1.3.1.96|2.5.1.21;2.5.1.20;5.5.1.19;5.5.1.-|5.5.1.18
R07734,2.1.1.111;6.3.2.40;5.1.1.11;1.6.5.4;5.4.4.1;6.3.2.14;1.13.12.17;2.7.8.13
R11224,2.4.1.335;2.4.1.141;2.4.1.153;2.4.1.-|2.4.1.291;2.7.8.13
R12640,6.2.1.65;6.3.2.14;6.2.1.2;2.7.7.58;4.6.1.2;6.3.2.39;6.2.1.50;6.3.2.40;3.6.1.21;2.7.7.97;2.7.7.27
R12711,5.5.1.19;5.5.1.-|5.5.1.18;4.2.1.131;2.5.1|2.5.1.32|5.5.1.19;1.3.99.27;2.1.1|2.1.1.-|2.1.1.210;2.4.1.8|3.2.1.20|4.2.1.131;1.3.8.2;2.3.1.76
R04105,1.1.1.184;1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R11868,5.4.99.66;5.4.99.41;5.4.99.54;5.4.99.32;5.4.99.34;5.4.99.65;5.4.99.56;5.4.99.39;5.4.99.40;5.4.99.35;5.4.99.48;4.2.1.125;4.2.1.124;5.4.99.47;5.4.99.36;5.4.99.7;5.4.99.33;5.4.99.49;5.4.99.31;5.4.99.57;5.4.99.8;5.4.99.50;5.4.99.46;5.5.1.14;5.5.1.12;5.5.1.13;5.4.99.51;5.4.99.53;4.2.1.123;5.4.99.37;5.4.99.17;4.2.3.68;3.1.7.10;5.4.99.38;4.2.1.137;3.1.7.7|4.2.3.194;4.2.3.-|4.2.3.127
R12431,2.3.1.207;2.3.1.301;2.3.1.13;2.3.1.41;2.3.2.35;2.3.1.164;2.3.1.137|2.3.1.7;2.3.1.24;2.3.3.20;2.3.1.299|2.3.1.M71;2.3.1.297;2.3.1.230;2.3.1.298;2.3.1.273;2.3.1.26;2.3.1.21|2.3.1.7;2.3.1.181
R10427,2.4.1.-|2.4.1.301;2.4.1.87;2.4.1.22;2.4.1.38|2.4.1.90;2.4.1.338;2.4.1.-|2.4.1.284;2.4.1.245;2.4.1.-|2.4.1.297;2.4.1.239;2.4.1.230;2.4.1.-|2.4.1.285;3.2.1.4
R05465,4.1.2.13;4.1.2.40
R02908,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.4.3.21|1.4.3.22|1.4.3.4
R01378,5.3.2|5.3.2.1|5.3.2.6;2.6.1.7;1.11.1.7
R09612,2.1.1.-|2.1.1.169|2.1.1.175;2.1.1.149|2.1.1.169|2.1.1.267|2.1.1.76;2.1.1.42;2.1.1.114;2.1.1.169|2.1.1.68;2.1.1.155;2.1.1.283;2.1.1.104;2.1.1.128;2.1.1.65;2.1.1.109;2.1.1.155|2.1.1.75;2.1.1.116|2.1.1.121;2.1.1.6;2.1.1.-|2.1.1.338;2.1.1.110;2.1.1.336;2.1.1.-|2.1.1.291;2.1.1.146|2.1.1.279;2.1.1.292;2.1.1.118;2.1.1.222
R08850,3.4.16.4|3.4.17.8;3.4.17.14|3.4.17.8;3.5.5.1;4.3.1.15;2.3.1.68;3.1.1.43;3.5.2.2
R12293,3.6.1.21;3.2.2.19;3.2.2.24;6.3.2.14;3.1.4.15;6.3.2.39;3.2.2.6;1.2.1.38|2.3.1.1|2.6.1.11|2.7.2.8
R03281,1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.84;1.14.13.225;1.14.13.54;1.14.13.105;1.14.14.1
R02929,2.7.1.40;3.6.1.5;3.1.2.6
R13301,2.3.1.102;2.3.1.180
R02014,1.17.4.1;1.17.4.2
R03755,2.3.1.22;2.3.1.20;2.3.1.51
R01829,4.1.2|4.1.2.-|4.1.2.13
R07066,1.14.14.-|1.14.14.1
R08256,1.14.14.-|1.14.14.1
R06502,5.3.3.13;3.1.1.4
R07856,5.5.1.19;1.14.13.129|1.14.99|1.14.99.-;5.2.1.-|5.2.1.14;4.2.1.131;1.3.5.6;1.14.99.30;1.13.11.75;1.3.99.27;5.5.1.-|5.5.1.18;1.14.15.9;5.2.1.12;1.3.99.40;1.3.5.5;1.3.99.39;2.5.1|2.5.1.32|5.5.1.19;2.4.1.8|3.2.1.20|4.2.1.131
R08115,1.13.11.1;1.13.11.-|1.13.11.3;1.13.11.2;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39;1.13.11.15;5.5.1.1;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7
R12199,2.3.1.241;2.4.2.43;2.3.1.-|2.3.1.85|2.3.1.86|4.2.1.59
R06979,4.1.1.95;3.5.1.114;1.2.1.95;3.4.13.18|3.4.13.4;2.6.1.57;2.3.1.-|2.3.1.183;3.5.1.114|3.5.1.14;2.3.1.80;4.4.1.13;3.4.11.1|3.4.11.2|3.4.11.23|3.4.13.-
R04451,2.4.1.17;2.4.1.250;2.4.1.-|2.4.1.283;2.4.1.-|2.4.1.285;2.4.1.306;2.4.1.-|2.4.1.290;2.4.1.364;2.4.1.350;2.4.1.368|2.4.1.dx;2.4.1.90
R04006,3.2.1.126|3.2.1.21;3.2.1.126
R01074,6.2.1.11|6.3.4.10|6.3.4.11|6.3.4.15|6.3.4.9;2.7.7.63|6.3.1.20;6.3.2.39;1.2.1.31|1.2.1.95;6.3.2.14;3.6.1.21;2.7.7.27
R09507,1.1.3.13;1.1.3.15;1.1.3.15|1.1.3.2;1.1.3.17;1.1.3.7;1.1.3.3|1.1.5.4
R00053,3.7.1.-|3.7.1.8;2.4.1.238;2.1.1.68;2.1.1.6;5.5.1.6;2.1.1.128;2.4.1.170;2.1.1.116|2.1.1.121;3.2.1.21
R02016,1.8.1.9;1.2.1.50;1.8.1.12;1.2.1.106;1.2.1.-|1.2.1.103|1.2.1.ag;1.1.1.-|1.1.1.100
R11563,3.5.1.124;6.3.1.19;3.5.1.119;1.14.99.66;1.14.11.4;2.5.1.46
R10902,2.7.1.40;3.6.1.5;6.3.4.24;3.1.2.6
R11026,1.3.1.1;1.3.1.2;1.14.99.46;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R12514,3.4.11.1|3.4.11.2|3.4.11.23|3.4.13.-
R11917,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.4.3.21|1.4.3.22|1.4.3.4
R12080,3.1.1.32;2.3.1.24;1.14.19.22;1.10.3.2
R09717,4.1.2.26;4.1.2|4.1.2.-|4.1.2.5;4.1.3.41;4.2.1.170|5.4.4.-;4.1.3.1;2.1.2.1
R12670,1.1.1.421;3.1.1.115;1.1.1.420;5.1.3.33;4.2.3.155;5.1.2.7;2.3.3.16;3.1.1.81
R02773,4.3.1.15;5.1.3.2;1.-.-.-|1.1.1.271;2.6.1.57;2.6.1.94;4.1.1.95;1.4.7.1;2.6.1.-|2.6.1.11
R12304,4.1.1.17;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
R01261,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;2.6.1.14;2.6.1.88;2.6.1.21;3.1.1.43;4.1.1.1;4.3.1.15;2.6.1.57;3.7.1.5;3.5.1.114
R12410,3.1.2.6
R11017,1.14.20.7;2.6.1.21;2.3.3.-|2.3.3.17;1.1.1.-|1.1.1.85
R02542,3.1.4.41;3.1.4.39;2.7.8.24;3.1.4.12;3.1.4.4;3.1.3.4
R05567,1.14.14.1
R01243,2.8.2.22;2.8.2.1;3.1.6.1;1.11.1.7
R10782,1.3.8.1;4.2.1.120;4.2.1.17;4.2.1.-|4.2.1.134
R09102,1.14.14.37;2.6.1.103;5.1.2.2;1.14.-.-|1.14.12.-|1.14.12.12|1.14.13;1.14.14.157;2.6.1.21;2.6.1.27;2.1.1.47;2.7.10.1|2.7.10.2|2.7.12.1|2.7.12.2
R11031,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R05650,1.13.11.-|1.13.11.56;1.10.3.2;1.13.11.38;1.14.14.154
R02450,1.2.1.58;1.3.1.44;1.3.1.8;1.3.1.38;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.1.1.36;1.3.1.34;1.6.5.4
R03080,1.1.1.71;1.1.1.77;1.1.1.1|1.1.1.21|1.1.1.55;1.1.1.2|1.1.1.21|1.3.1.20;1.1.1|1.1.1.21|1.1.1.71
R11715,2.4.99.2;2.4.99.4;2.4.99.6;2.4.99.1;2.4.99.12|2.4.99.13;2.4.99.3;2.7.8.46;2.7.8.14;2.7.8.41;2.4.99.8;3.2.1.18
R05162,2.1.1.128;2.1.1.116|2.1.1.121;2.1.1.6;2.1.1.132;2.1.1.42;2.1.1.68;2.1.1.336;2.1.1.267;2.1.1.-|2.1.1.291;2.1.1.65;2.1.1.104;2.1.1.-|2.1.1.338;2.1.1.76;2.1.1.114;2.1.1.222
R01366,4.1.1.4;6.4.1.6;2.3.1|4.1.1.87;4.1.1.64;2.3.1.-|2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86
R10951,3.1.3.64|3.1.3.67;3.1.4.11|3.1.4.3|4.6.1.13
R08386,4.2.1.17;4.2.1.-|4.2.1.134
R12037,2.4.1.92;2.4.1.149;2.4.1.165;2.4.1.150;2.4.1.201;2.4.1.88;2.4.1.145;2.4.1.143;2.4.1.175;2.4.1.155;2.4.1.313;2.4.1.223;2.4.1.206;2.4.1.224;2.4.1.198;2.4.1.62;2.4.1.312;2.4.1.147;2.4.1.144;2.4.1.228;2.4.1.87
R01982,2.4.1.43;3.2.1.76;2.4.1.321;1.13.99.1;3.2.1.31;2.7.1.43;1.1.1|1.1.1.19|1.1.1.2|1.1.1.21|1.1.1.365;3.2.1.15|3.2.1.67
R08839,2.4.1.120|2.4.1.126;2.4.1.300;2.4.1.299;2.4.1.128;2.4.1.114|2.4.1.35;2.4.1.218;2.4.1.-|2.4.1.286;2.4.1.220;2.4.1.170;2.4.1.185;2.4.1.35|2.4.1.91;2.4.1.234;2.4.1.237;2.4.1|2.4.1.-|2.4.1.298;2.4.1.17;2.4.1.238|2.4.1.249;2.4.1.115;3.1.1.73
R11030,1.13|1.13.12.19;1.13.12.24;1.14.11.51;1.2.2.4;1.13.12.6;1.13.11.27;1.14.12.1;1.13.11.46;1.14.11.33;1.13.11.83;1.14.11.53;1.14.11.27|1.14.11.65;1.14.11.27|1.14.11.65|1.14.11.67
R01212,1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.12.1.3|1.12.1.5;1.11.1.1|1.14.12.17
R00584,3.1.3.3;5.4.2.7
R01352,3.1.1.23;3.1.1.34;3.1.1.23|3.1.1.79;3.1.1.3
R13349,1.1.1.100;1.3.1.10;1.2.1.-|1.2.1.103|1.2.1.ag;1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.6.5.2
R02433,2.6.1.1;2.6.1.57;2.6.1.15;2.6.1.1|2.6.1.19|2.6.1.42|2.6.1.5|2.6.1.57
R08738,6.2.1.7;6.2.1.42;6.2.1.3|6.2.1.42;6.2.1.2;3.6.1.5;6.2.1.1
R10589,2.3.1.230;2.3.1.208;2.3.1.85;2.3.1.180
R03702,2.3.1|2.3.1.39|2.3.1.74
R08639,5.4.2.2;3.2.1.85;5.4.2|5.4.2.2|5.4.2.7
R09960,4.2.1.132|4.2.1.80;4.1.1.77;4.1.1.68;5.3.2.6|5.3.3.-;2.6.1.57;1.1.1.252;2.7.3.9;4.2.1.94;3.5.1.3;1.3.1.57;1.14.13.242;3.7.1.9;3.7.1.17;1.1.1.27
R04382,4.2.2.6;4.2.2.11|4.2.2.3;4.2.2.9;3.2.1.172;3.2.1.179;3.2.1.180;5.3.1.17;3.2.1.35
R01754,2.7.1.3;2.7.1.46;2.7.1.40;2.7.1.15;5.4.2.2
R11195,1.2.1.96;1.2.1.28|1.2.1.7;1.2.1.3;1.6.5.4;1.11.1.1|1.11.1.2
R02014,1.17.4.1;1.17.4.2
