Reaction,All ECs
59185,2.3.1.272;3.1.1.2;1.13.11.50;3.5.1.114|3.5.1.14;2.8.3.8;3.1.1.71;3.5.1.89;3.1.1.47;3.1.1.6;3.5.1.76;4.2.1.154;2.7.2.1|2.7.2.15|2.7.2.2
59189,2.1.1.44;1.1.1.23
59217,2.5.1.116;2.5.1.-|2.5.1.115;2.5.1.-|2.5.1.117;4.1.1.83;1.14.20.12;1.14.20.11;4.1.1.43|4.1.1.74;1.14.13.-|1.14.13.168;1.1.1.38|1.1.1.40|4.1.1.112|4.1.1.3|4.1.1.32|4.1.2.52|4.1.3.16|4.1.3.17|4.1.3.39|4.4.1.1
59221,3.7.1.14;3.7.1.13;1.13.11.50;3.7.1.8;4.2.1.130;4.2.1.80;1.2.1|1.2.1.19|1.2.1.24|1.2.1.3|1.2.1.31|1.2.1.36|1.2.1.48|1.2.1.5|1.2.1.69|1.2.1.88
59225,4.2.3.191;2.5.1.89;4.2.3.146;4.2.3.158;4.2.3.195;4.2.3.17;4.2.3.159;4.2.3.8;4.2.3.176;4.2.3.145;4.2.3.43;4.2.3.180;4.2.3.178;1.3.1.83;4.2.3.-|4.2.3.129;4.2.3.149;4.2.3.96;4.2.3.68;4.2.3.62;4.2.3.172;4.2.3.168;4.2.3.7;4.2.3.6;4.2.3.167;4.2.3.198|4.2.3.66;4.2.3.136;4.2.3.69;4.2.3|4.2.3.-|4.2.3.56;4.2.3.181;4.2.3.37;4.2.3.74;2.5.1.86;4.2.3.24;4.2.3.160;4.2.3.93;4.2.3.79;4.2.3.87;4.2.3.-|4.2.3.127;4.2.3.56|4.2.3.58;4.2.3.164|4.2.3.ek;4.2.3.90;4.2.3.64;4.2.3.133;4.2.3.169;4.2.3.21;4.2.3.73;4.2.3.-|4.2.3.128;4.2.3.163;4.2.3.80;4.2.3.92;4.2.3.-|4.2.3.126;4.2.3.67;4.2.3.-|4.2.3.104
59229,1.1.1.390;5.3.1.31;3.2.1.199;5.1.3.3;2.7.1.1|2.7.1.2|2.7.1.4|2.7.1.55|2.7.1.60|2.7.1.7
59233,4.2.3.146;4.2.3.158;4.2.3.191;4.2.3.195;4.2.3.176;4.2.3.145;4.2.3.17;4.2.3.96;4.2.3.74;4.2.3.-|4.2.3.129;4.2.3.159;4.2.3.68;4.2.3.8;4.2.3.136;4.2.3.178;4.2.3.69;4.2.3.43;4.2.3.7;4.2.3.37;4.2.3.180;4.2.3.172;4.2.3.160;4.2.3.62;4.2.3.163;4.2.3|4.2.3.-|4.2.3.56;4.2.3.6;4.2.3.79;4.2.3.157;4.2.3.149;4.2.3.181;4.2.3.133;4.2.3.24;4.2.3.198|4.2.3.66;4.2.3.184;2.5.1.86;4.2.3.-|4.2.3.127;4.2.3.56|4.2.3.58;4.2.3.169;4.2.3.175;4.2.3.170;4.2.3.70;4.2.3.80;4.2.3.76;4.2.3.39;4.2.3.98;4.2.3.87;4.2.3.64;4.2.3.-|4.2.3.128;4.2.3.22;4.2.3.67;4.2.3.-|4.2.3.104;4.2.3.165;4.2.3.-|4.2.3.162;4.2.3.90;4.2.3.164|4.2.3.ek;4.2.3.73;4.2.3.168;4.2.3.135;4.2.3.21;4.2.3.182;4.2.3.161;4.2.3.167;4.2.3.83
59237,4.2.3.43;4.2.3.191;4.2.3.146;4.2.3.158;2.5.1.89;4.2.3.159;4.2.3.195;4.2.3.17;4.2.3.180;4.2.3.8;4.2.3.149;4.2.3.176;4.2.3.145;4.2.3.167;4.2.3.178;1.3.1.83;4.2.3.87;4.2.3.67;4.2.3.179;4.2.3.24;4.2.3.62;4.2.3.165;4.2.3.-|4.2.3.129;4.2.3.142;4.2.3.65;4.2.3.123;4.2.3.161;4.2.3.37;4.2.3.139;4.2.3.72;4.2.3.101|4.2.3.102;4.2.3.7;4.2.3.-|4.2.3.162;4.2.3.96;4.2.3.55;4.2.3.-|4.2.3.128;4.2.3.76;4.2.3.182;4.2.3.163;4.2.3.56|4.2.3.58;4.2.3.74;4.2.3.-|4.2.3.125;4.2.3.133;4.2.3.-|4.2.3.127;4.2.3.22;4.2.3.164|4.2.3.ek;4.2.3.21;4.2.3.160;4.2.3.73;4.2.3.83;4.2.3.144;4.2.3.175;4.2.3.170;4.2.3.54;4.2.3.81;4.2.3.68;4.2.3.181;4.2.3.169;4.2.3.82;4.2.3.80;4.2.3.136;4.2.3.39;4.2.3.157;4.2.3.88;4.2.3.90;4.2.3.198|4.2.3.66;4.2.3.78
59241,5.4.3.2;5.4.3.3|5.4.3.4;4.1.1.20;3.5.1.17;5.4.99.58;5.1.1.10|5.1.1.12|5.1.1.9;5.1.1.5|5.1.1.9;1.14.13.39;2.6.1.84;2.6.1.36;2.3.2.30;2.6.1.13
59245,1.13.12.17;6.3.5.11;6.3.5.9;6.3.5.10;1.1.1.34|1.1.1.88;1.3.1.101;6.3.2.14;1.2.1|1.2.1.19|1.2.1.24|1.2.1.3|1.2.1.31|1.2.1.36|1.2.1.48|1.2.1.5|1.2.1.69|1.2.1.88
59249,2.8.3.17;6.2.1.12;2.8.3.23;1.3.1.-|2.3.1.170|2.3.1.74
59253,2.8.3.17;2.8.3.23;2.8.3.12;2.3.1.146;2.3.1.236;6.2.1.12;2.8.3.-|5.4.1.3;1.3.1.-|2.3.1.170|2.3.1.74
59313,1.1.3.4|1.1.3.5;1.1.3.10;1.1.3.9;1.1.3.18;1.1.3.15;1.1.5.9;1.1.3.20;1.1.3.7;1.1.3.13;1.3.3.6;1.7.3.1;1.4.3.2
59317,1.3.3.6;1.1.3.18;1.1.3.15;1.1.3.13;1.1.3.20;1.1.3.7;1.7.3.1;1.4.3.2
59329,3.1.1.15;1.6.5.4;5.5.1.27;3.1.1.17;6.3.5.11;6.3.5.9;6.3.5.10;3.1.1.25;2.7.8.46;2.4.99.14;1.14.13.39;3.1.1.65;2.7.8.26
59345,1.3.3.6;1.1.3.18;1.1.3.15;1.1.3.13;1.1.3.20;1.1.3.7;1.7.3.1;1.4.3.2
59353,1.3.3.6;1.1.3.18;1.1.3.15;1.1.3.13;1.1.3.20;1.1.3.7;1.7.3.1;1.4.3.2
59361,6.3.2.11;6.3.2.2
59377,5.4.99.5;4.1.3.38;2.6.1.85|6.3.5.8;1.3.1.12;1.3.1.13|1.3.1.78;4.1.1.100;4.1.3.40;4.1.3.45
59381,1.3.1.12;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.1.1.170|1.1.1.418;1.11.1.1|1.14.12.17
59413,6.3.1.1|6.3.5.4
59469,6.3.2.2
59485,1.20.4.3;1.20.4.1;1.20.4.4;1.20.99.1;1.20.9.1;1.20.4.2;6.3.5.11;6.3.5.9;6.3.5.10;1.15.1.1
59501,3.6.1.52;6.3.2.31;6.3.1.2
59541,4.1.1.94;2.3.1.239;2.3.1.94;2.3.1.165;2.3.1.237;2.3.1.236;2.3.1.156|2.3.1.74
59569,6.3.2.11;6.3.2.2
59573,6.3.2.11;6.3.2.26;2.3.1.33;6.3.2.2
59577,6.3.2.11;6.3.2.2
59585,6.3.2.11;6.3.2.7;6.3.2.2
59589,6.3.2.11;6.3.2.7;6.3.2.2
59593,6.3.2.11;6.3.2.2
59609,6.3.2.7;6.3.2.11;3.5.1.17;6.3.2.38;6.3.2.2
59613,6.3.2.11;6.3.2.7;6.3.2.2
59617,6.3.2.11;2.3.1.109;6.3.2.7;6.3.2.2
59621,6.3.2.7;6.3.2.11;3.5.1.17;6.3.2.38;6.3.2.13;6.3.2.39;6.3.2.34
59625,6.3.2.7;6.3.2.11;6.3.2.13;6.3.2.2
59629,2.3.1.109;6.3.2.11;6.3.2.7;6.3.2.13
59757,2.1.1.334;2.1.1.111;2.1.1.328;2.1.1.344;2.1.1.243;2.1.1.15;2.1.1.17;2.1.1.2;2.1.1.71;2.1.1.79;2.1.1.197;2.1.1.317;2.1.1|2.1.1.10
59761,2.4.1.81;2.4.1.170;2.4.1.234;2.4.1.116;2.4.1.-|2.4.1.286;2.4.1.218;2.4.1.126;2.4.1.128;2.4.1.114|2.4.1.35;2.4.1.220;2.4.1.249;2.4.1.85;2.4.1.238;2.4.1.202;2.4.1.-|2.4.1.266;2.4.1.-|2.4.1.323;2.4.1.219;2.4.1.-|2.4.1.330;2.4.1.324;2.4.1.90;2.4.1.203;2.4.1.215;2.4.1.14;2.4.1.15
59773,1.1.3.13;1.1.3.7;1.1.3.20;1.3.3.6;1.1.3.15;1.8.3.2;1.4.3.21
59777,1.1.3.41;1.1.3.20;1.1.3.7;1.1.3.13;1.1.3.15;1.3.3.6;1.8.3.2
59817,2.3.1.26;2.3.1.93;2.3.1.23;2.3.1.43;2.3.1.62;2.3.1.51;2.3.1.20
59829,3.3.1.1;4.4.1.21
59833,2.7.1.-|2.7.1.218;1.1.1.124|1.1.1.138|1.1.1.14|1.1.1.67|1.1.99.11|1.14.13.50|2.5.1.18|2.5.1.48|2.7.1.-|2.7.1.162|2.7.1.221|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8;2.7.1.157
59857,1.6.6.9|1.7.2.3;1.14.13.239;1.14.13.148|1.14.13.8;2.1.1.-|2.1.1.157|2.1.1.161|2.1.1.162;2.1.1.103;4.3.99.4;1.21.4.4;2.1.1.337;2.1.1.5;2.1.1.44;2.1.1.237;1.1.1.1|1.1.1.244;1.14.13.25
59957,3.1.6.1;3.5.5.1;3.5.5.7;1.8.5.6;4.2.1.84;1.14.14.5
59977,4.1.1.83;4.1.1.88|4.1.1.89;4.1.1.4;2.5.1.116;1.1.1.38|1.1.1.40|4.1.1.112|4.1.1.3|4.1.1.32|4.1.2.52|4.1.3.16|4.1.3.17|4.1.3.39|4.4.1.1
59981,6.3.4.16|6.3.5.5;6.4.1.8;6.3.4.6;6.3.1.10
59985,3.5.1.82;3.5.1.15;3.5.1.83;2.3.1.68;3.5.1.17;3.5.1.14;3.5.1.114;3.5.1.81;3.5.1.97;3.7.1.5;3.5.1.11;6.3.2.41|6.3.2.42;3.1.1.28;6.3.2.12|6.3.2.17;6.3.2.31
59989,2.3.1.236;2.3.1.165;2.3.1.237;2.3.1.94;1.3.1.-|2.3.1.170|2.3.1.74;2.3.1.239;1.1.1.34
59993,1.14.14.15;1.14.19.56;1.14.14.9;1.3.8.2|1.3.8.o;1.14.14.11;1.14.14.20;1.14.14.27;1.5.1.37|1.5.1.45;1.5.1.30|1.5.1.45;1.14.14.3;1.14.19.49;1.14.14.5;1.14.14.28;1.17.8.1;1.14.14.13;1.1.98.3;1.14.14.30;1.14.14.7|1.14.19.9;1.14.19.58;1.14.19.59;1.14.19.60;1.14.99.46
59997,1.14.14.15;1.14.19.56;1.14.14.11;1.14.14.20;1.3.8.2|1.3.8.o;1.14.14.8;1.14.14.9;1.5.1.37|1.5.1.45;1.5.1.30|1.5.1.45;1.14.14.27;1.14.14.3;1.14.19.49;1.14.14.5;1.17.8.1;1.14.14.13;1.14.14.28;1.1.98.3;1.14.14.30;1.14.14.7|1.14.19.9;1.14.19.58;1.14.19.59;1.14.19.60;1.14.99.46
60001,1.13.11.72;1.13.11.78;1.13.11.41;1.13.11.81;1.13.11.53;1.13.11.54;4.1.99.20|4.3.3;1.14.11.49;1.15.1.1
60033,6.3.4.16|6.3.5.5;6.4.1.8;6.3.4.6;6.3.1.10
60037,6.3.2.38;2.3.1.68;6.3.2.34;6.3.2.32;6.3.2.39;6.3.1.17;6.3.2.41|6.3.2.42;6.3.5.9;6.3.2.12|6.3.2.17;6.3.5.11;6.3.5.10;6.3.2.9
60041,2.3.1.68;6.3.2.41|6.3.2.42;6.3.2.12|6.3.2.17;6.3.2.31;6.3.5.9;6.3.5.11;6.3.2.9
60049,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.1.1.170|1.1.1.418;1.6.5.4;1.1.1.213|1.1.1.357|1.1.1.50;1.11.1.1|1.14.12.17
60069,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.6.5.4;1.11.1.1|1.14.12.17
60085,1.1.1.170|1.1.1.418;1.1.1.213|1.1.1.357|1.1.1.50;1.1.1.145;1.1.1.337|1.1.1.375;1.1.1.345;1.1.1.270;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
60089,1.1.1.170;1.1.1.170|1.1.1.418;1.1.1.270;1.1.1.213|1.1.1.357|1.1.1.50;1.3.1.22;1.1.1.201;1.1.1.146;1.1.1.272;1.1.1.375;1.1.1.412;1.14.13.225;1.6.3.2;1.1.1.413;1.2.1.70
60093,1.1.1.170;1.1.1.170|1.1.1.418;1.1.1.145;1.1.1.213|1.1.1.357|1.1.1.50;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.223;1.1.1.345;1.1.1.337|1.1.1.375;1.3.1.44
60097,1.1.1.170;1.1.1.170|1.1.1.418;1.3.1.22;1.1.1.213|1.1.1.357|1.1.1.50;1.1.1.270;1.1.1.201;1.1.1.146;1.14.13.225;1.6.3.2;1.1.1.272;1.1.1.375;1.2.1.84;1.2.1.50;1.3.1.93;1.3.1.8;1.3.1.38;1.2.1.70
60101,2.4.1.294;2.4.1.357;2.4.1.-|2.4.1.286;2.4.1.136;2.4.1.309;2.4.1.293;2.4.1.96;2.4.1.121;2.4.1.120|2.4.1.126;2.4.1.123;2.4.1.177;2.4.1.272;2.4.1.263;2.4.1.303;2.4.1.343;2.4.1.305;2.4.1.304;2.4.1.271;2.4.1.310;2.4.1.253;2.4.1.287;2.4.1.264;2.4.1.116;2.4.1.-|2.4.1.291;2.4.1.288;2.4.1.227
60105,1.14.19.56;1.14.14.15;1.3.8.2|1.3.8.o;1.14.14.11;1.14.14.8;1.14.14.20;1.14.14.9;1.5.1.37|1.5.1.45;1.5.1.30|1.5.1.45;1.14.14.27;1.14.14.3;1.14.19.49;1.14.14.5;1.17.8.1;1.14.14.13;1.14.14.28;1.1.98.3;1.14.14.30;1.14.19.58;1.14.19.59;1.14.14.7|1.14.19.9;1.14.19.60;1.14.99.46
60109,2.3.1.156|2.3.1.74;2.3.1.95
60113,5.1.99.4;2.8.3.8;4.2.1.17
60117,1.13|1.13.12.19;1.14.11.18;1.14.11.49;1.14.11.46;1.14.11.6;1.14.11.17;1.14.11.26;1.14.11.21;1.14.11.52;1.14.11.45;1.14.11.1;1.14.11|1.14.11.2|1.14.11.57;1.14.11.56;1.14.11.28;1.14.11.32;1.14.11.-|1.14.11.55;1.14.11.31;1.14.11.36;1.14.11.39;1.14.11.40;1.14.11.41;1.14.11.20;1.14.11.8;1.14.11.44;1.14.11.43;1.14.11.24;1.14.11.33;1.14.11.27
60121,2.1.1.255;2.1.1.262;2.1.1.129;2.1.1.263;2.1.1.71;2.1.1.17;2.1.1.79;2.1.1.344;2.1.1.333;2.1.1.317;2.1.1.69;2.1.1.267;2.1.1.231;2.1.1.15;2.1.1.197
60125,4.2.3.117;4.2.3.-|4.2.3.129;4.2.3.105;4.2.3|4.2.3.-|4.2.3.56;4.2.3.37;4.2.3.120;4.2.3.115;4.2.3.62;4.2.3.172;4.2.3.68;4.2.3.191;4.2.3.181;4.2.3.164|4.2.3.ek;4.2.3.87;4.2.3.136;4.2.3.-|4.2.3.131;4.2.3.158;4.2.3.31;4.2.3.110;4.2.3.109;4.2.3.116;4.2.3.21;4.2.3.98;4.2.3.64;4.2.3.90;4.2.3.34;4.2.3.96;4.2.3.7;4.2.3.83;4.2.3.198|4.2.3.66;4.2.3.108|4.2.3.111;4.2.3.112;4.2.3.36;4.2.3.17;4.2.3.22;4.2.3.73;4.2.3.28;4.2.3.32;4.2.3.24;4.2.3.52;4.2.3.51;4.2.3.61;4.2.3.9;4.2.3.6
60157,6.3.4.13;6.3.3.1
60169,2.7.2.1|2.7.2.15|2.7.2.2
60189,1.14.11.27;1.14.11.33;1.14.11.51;1.14.11.53;1.14.11.31;1.14.11.32;1.14.11.58;1.14.11.9;1.14.20.6;1.14.11.22|1.14.20.5;1.14.20.4
60201,1.14.11.33;1.14.11.27;1.14.11.51;1.14.11.53;1.14.11.31;1.14.11.32;1.14.11.8;1.14.11.1;1.14.11.58;1.14.11.9;1.14.20.6;1.14.11.22|1.14.20.5;1.14.20.4
60209,1.14.11.33;1.14.11.27;1.14.11.51;1.14.11.53;1.14.11.31;1.14.11.32;1.14.11.8;1.14.11.58;1.14.11.1;1.14.11.9;1.14.20.6;1.14.11.22|1.14.20.5;1.14.20.4
60225,1.14.11.33;1.14.11.27;1.14.11.51;1.14.11.53;1.14.11.31;1.14.11.32;1.14.11.8;1.14.11.1;1.14.11.58;1.14.11.9;1.14.20.6;1.14.11.22|1.14.20.5;1.14.20.4
60237,1.14.11.33;1.14.11.27;1.14.11.51;1.14.11.53;1.14.11.31;1.14.11.32;1.14.11.8;1.14.11.1;1.14.11.58;1.14.11.9;1.14.20.6;1.14.11.22|1.14.20.5;1.14.20.4
60245,1.1.2.10|1.1.2.7;1.2.98.1|1.2.99.4;1.1.99.37;1.5.8.2;1.5.3.10;1.14.14.35;1.1.1.1|1.1.1.244
60261,2.1.1.53;2.1.1.162;2.1.1.334;2.1.1.344;2.1.1.17;2.1.1.71;2.1.1.15;2.1.1.103;2.1.1.44;2.1.1.345;2.1.1.79;2.1.1.317;2.1.1.156;2.1.1.197
60265,2.1.1.53;2.1.1.103;2.1.1.156|2.1.1.162|2.1.1.20;2.1.1.334;2.1.1.28;2.1.1.344;2.1.1.17;2.1.1.15;2.1.1.71;2.1.1.345;2.1.1.79;2.1.1.317;2.1.1.197
60277,2.1.1.53;2.1.1.162;2.1.1.334;2.1.1.344;2.1.1.17;2.1.1.71;2.1.1.15;2.1.1.103;2.1.1.44;2.1.1.345;2.1.1.79;2.1.1.317;2.1.1.156;2.1.1.197
60281,2.1.1.53;2.1.1.103;2.1.1.156|2.1.1.162|2.1.1.20;2.1.1.334;2.1.1.28;2.1.1.344;2.1.1.17;2.1.1.15;2.1.1.71;2.1.1.345;2.1.1.79;2.1.1.317;2.1.1.197
60289,2.1.1.103;2.1.1.-|2.1.1.157|2.1.1.161|2.1.1.162;2.1.1.71;2.1.1.344;2.1.1.337;2.1.1.15;2.1.1.17;2.1.1.317;2.1.1.79;2.1.1.49;2.1.1.197;2.1.1.333;2.1.1.6
60293,2.1.1.53;2.1.1.162;2.1.1.334;2.1.1.344;2.1.1.17;2.1.1.71;2.1.1.15;2.1.1.103;2.1.1.44;2.1.1.345;2.1.1.79;2.1.1.317;2.1.1.156;2.1.1.197
60297,2.1.1.53;2.1.1.103;2.1.1.156|2.1.1.162|2.1.1.20;2.1.1.334;2.1.1.28;2.1.1.344;2.1.1.17;2.1.1.15;2.1.1.71;2.1.1.345;2.1.1.79;2.1.1.317;2.1.1.197
60309,2.1.1.345;2.1.1.53;2.1.1.156;2.1.1.334;2.1.1.340;2.1.1.344;2.1.1.17;2.1.1.15;2.1.1.71;2.1.1.103;2.1.1.79;2.1.1.317;2.1.1.162;2.1.1.49;2.1.1.197
60325,2.1.1.53;2.1.1.162;2.1.1.334;2.1.1.344;2.1.1.17;2.1.1.71;2.1.1.15;2.1.1.103;2.1.1.44;2.1.1.345;2.1.1.79;2.1.1.317;2.1.1.156;2.1.1.197
60329,2.1.1.53;2.1.1.162;2.1.1.334;2.1.1.344;2.1.1.17;2.1.1.71;2.1.1.15;2.1.1.103;2.1.1.44;2.1.1.345;2.1.1.79;2.1.1.317;2.1.1.156;2.1.1.197
60345,2.1.1.53;2.1.1.103;2.1.1.156|2.1.1.162|2.1.1.20;2.1.1.334;2.1.1.28;2.1.1.344;2.1.1.17;2.1.1.15;2.1.1.71;2.1.1.345;2.1.1.79;2.1.1.317;2.1.1.197
60349,2.1.1.103;2.1.1.71;2.1.1.344;2.1.1.15;2.1.1.115|2.1.1.140;2.1.1.17;2.1.1.337;2.1.1.317;2.1.1.79;2.1.1.157;2.1.1.49;2.1.1.335;2.1.1.345;2.1.1.197;2.1.1.6
60361,1.14.14.3;1.14.14.28;1.14.14.13;1.5.1.-|1.5.1.29|1.5.1.39|1.5.1.41|1.5.1.42;1.14.14.22;1.14.99.46;1.5.1.-|1.5.1.29|1.5.1.38|1.5.1.39;1.14.14.5
60385,6.3.2.14;1.14.19.72;4.1.2.50;5.5.1.27;6.3.2.10;4.2.99.23;1.13.11.24;3.1.1.35;2.3.1.76;2.3.1.24;2.3.1.199;6.3.2.34
60389,6.3.2.14;2.4.1.308;2.4.1.309;2.4.1.264;2.4.1.293;2.4.1.292;2.4.1.-|2.4.1.291;2.4.1.251;2.7.8.46;2.4.1.287;2.4.1.325;1.3.8.2|1.3.8.o;2.4.1.227
60393,6.3.2.14;1.3.8.2|1.3.8.o;1.13.12.17;2.4.1.-|2.4.1.291;2.3.1.159;1.3.1.-|2.3.1.170|2.3.1.74;2.3.1.151;2.4.1.325
60397,6.3.2.14;2.3.1.165;2.3.1.237;2.3.1.151;2.3.1.236;2.3.1.151|2.3.1.177|2.3.1.220;1.3.1.-|2.3.1.170|2.3.1.74
60401,6.3.2.14;2.4.1.309;2.4.1.264;2.4.1.292;2.4.1.-|2.4.1.291;2.7.8.26
60405,6.3.2.14;2.3.1.165;2.3.1.237;2.3.1.151;2.3.1.236;2.3.1.151|2.3.1.177|2.3.1.220;1.3.1.-|2.3.1.170|2.3.1.74
60409,6.3.2.14;2.4.1.309;2.4.1.264;2.4.1.251;2.3.1.94;2.4.1.287;2.3.1.239;2.4.1.308;1.1.1.34|1.1.1.88;1.3.1.-|2.3.1.170|2.3.1.74
60413,6.3.2.14;1.13.12.17;1.3.8.2|1.3.8.o;2.3.1.151;1.3.1.-|2.3.1.170|2.3.1.74;2.3.1.159;2.3.1.156|2.3.1.74
60417,6.3.2.14;2.4.1.309;2.4.1.264;1.3.8.2|1.3.8.o;2.4.1.308;2.4.1.251;2.4.1.293;1.1.1.34|1.1.1.88;1.3.1.101;1.13.12.17;2.4.1.-|2.4.1.291;2.4.1.292;2.4.1.287;2.4.1.325;2.3.1.151;2.7.8.46;2.7.8.26
60421,6.3.2.14;2.4.1.309;2.4.1.251;2.4.1.264;2.4.1.308;2.4.1.293;2.4.1.292;2.4.1.287;2.4.1.-|2.4.1.291;2.4.1.325;1.3.8.2|1.3.8.o;2.4.1.227
60425,4.2.3.73;4.2.3.164|4.2.3.ek;4.2.3.7;4.2.3.68;4.2.3.96;4.2.3.37;4.2.3.160;4.2.3.62;4.2.3.-|4.2.3.129;4.2.3.69;4.2.3.169;4.2.3.79;4.2.3.136;4.2.3.74;4.2.3.-|4.2.3.104;2.5.1.86;4.2.3.6;4.2.3.22;4.2.3.157;4.2.3.146;4.2.3.172;4.2.3.21;4.2.3.181;4.2.3.80;4.2.3.61;4.2.3.9;4.2.3|4.2.3.-|4.2.3.56;4.2.3.93;4.2.3.198|4.2.3.66;4.2.3.191;4.2.3.64;4.2.3.158;4.2.3.133;4.2.3.76;4.2.3.24;4.2.3.87;4.2.3.39;4.2.3.195;4.2.3.161;4.2.3.67;4.2.3.56|4.2.3.58;4.2.3.83;4.2.3.163;4.2.3.17;4.2.3.98;4.2.3.90;4.2.3.176;4.2.3.184;4.2.3.135;4.2.3.101|4.2.3.102;4.2.3.175;4.2.3.170;4.2.3.-|4.2.3.162;4.2.3.-|4.2.3.128;4.2.3.-|4.2.3.127;4.2.3.145;4.2.3.55
60429,6.3.2.20;6.3.2.6
60437,3.1.1.94;3.1.1.7|3.1.1.8;2.5.1.49|4.2.99.10;2.3.1.31
60441,3.1.1.59;3.3.2.14;1.13.11.50;1.14.13.226;2.3.1.232;3.1.1.7|3.1.1.8;2.5.1.144|2.5.1.47;2.5.1.51;2.5.1.134;2.6.99.3
60445,6.3.2.3;3.5.1.114|3.5.1.14;2.1.4.1;2.3.1.13;2.3.1.13|2.3.1.192;2.3.1.65;3.5.1.32;6.3.2.1
60449,6.3.2.3;6.3.2.23;2.3.1.13;2.3.1.13|2.3.1.192;2.3.1.65;2.5.1.18
60453,1.14.11.17;1.1.1.313;4.4.1.24;2.3.3.15;2.8.1.1;2.8.1.5;1.8.1.2|1.8.2.2
60577,2.1.1.251;2.1.1.247;2.1.1.246;2.1.1|2.1.1.10;4.4.1.23;1.8.1.5;1.8.7.3;1.8.98.1;1.8.98.5;2.1.1.5;2.1.1.13;2.1.1.14
60665,2.7.1.86;1.6.1.1|1.6.1.2|1.6.1.3;2.7.1.23
60945,2.1.1.76;2.1.1.68;2.1.1.169|2.1.1.175;2.1.1.149|2.1.1.169|2.1.1.267|2.1.1.76;2.1.1.104;2.1.1.128;2.1.1.283;2.1.1.116;2.1.1.88;2.1.1.109;2.1.1.65;2.1.1.-|2.1.1.338;2.1.1.336;2.1.1.110;2.1.1.-|2.1.1.291;2.1.1.146|2.1.1.279;2.1.1.155|2.1.1.75;2.1.1.114;2.1.1.118;2.1.1.330;2.1.1.292;2.1.1.323;2.1.1.89;2.1.1.-|2.1.1.222
61021,1.17.98.2;2.8.1.8
61157,2.7.1.24
61301,4.1.2.19;4.1.2.17;4.1.2.13|4.1.2.40
61341,2.3.1.94;2.3.1.239;2.3.1.165;2.3.1.237;2.3.1.236;2.3.1.156|2.3.1.74
61393,2.7.1.-|2.7.1.218;1.1.1.124|1.1.1.138|1.1.1.14|1.1.1.67|1.1.99.11|1.14.13.50|2.5.1.18|2.5.1.48|2.7.1.-|2.7.1.162|2.7.1.221|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8;2.7.1.157
61397,2.7.1|2.7.1.-|2.7.1.165|2.7.1.31;2.7.1.221;1.1.1.124|1.1.1.138|1.1.1.14|1.1.1.67|1.1.99.11|1.14.13.50|2.5.1.18|2.5.1.48|2.7.1.-|2.7.1.162|2.7.1.221|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8;2.7.1.157
61417,1.14.14.161;2.4.1.-|2.4.1.323;2.4.1.324;5.5.1.10;4.2.3.24;4.2.3.67;4.1.99.16;4.2.3.133;4.2.3.165;4.2.3.-|4.2.3.162;4.2.3.-|4.2.3.129;4.2.3.62;4.2.3.-|4.2.3.125;4.2.3.7;4.2.3.142;4.2.3.65;4.2.3.146;4.2.3.179;4.2.3.72;1.14.12.11;4.2.3.191;4.2.3.182;4.2.3.160;2.3.1.76;5.4.99.54;4.2.3.139;4.2.3.-|4.2.3.126;4.2.3.92;4.2.3.158;1.14.14.99;4.2.3.22;4.2.3.93;4.2.3.80;4.2.3.-|4.2.3.127;4.2.3.176;1.3.1.97;1.3.1.19;4.2.3.56|4.2.3.58;4.2.3.96;4.2.3.145;5.4.99.41;1.14.14.84;4.2.3.43;3.1.7.7|4.2.3.194;5.4.99.33;5.4.99.56;2.3.1.26;5.4.99.47;1.13.11.-|1.14.12.-|1.14.12.25;4.2.3.88;4.2.3.87;5.4.99.34;5.4.99.49;5.4.99.35;3.1.7.10;5.4.99.17;5.5.1.33;5.4.99.40;5.5.1.32;5.5.1.31;4.2.3.-|4.2.3.128;5.4.99.7
