reaction,REACTION_ID,true_EC
82240-2.1.4.4-Q,82240,2.1.4.4
82244-2.3.1.324-Q,82244,2.3.1.324
82256-2.3.2.39-Q,82256,2.3.2.39
82300-2.3.2.38-Q,82300,2.3.2.38
82308-2.5.1.161-Q,82308,2.5.1.161
82312-6.3.2.65-Q,82312,6.3.2.65
82316-2.6.1.92-Q,82316,2.6.1.92
82408-4.2.3.230-Q,82408,4.2.3.230
82464-1.14.19.82-Q,82464,1.14.19.82
82468-1.14.19.82-Q,82468,1.14.19.82
82556-3.4.17.8-Q,82556,3.4.17.8
82788-2.6.1.92-Q,82788,2.6.1.92
82852-1.14.13.253-Q,82852,1.14.13.253
82856-1.14.13.253-Q,82856,1.14.13.253
82860-1.14.13.253-Q,82860,1.14.13.253
83144-3.2.1.227-Q,83144,3.2.1.227
83260-3.4.17.8-Q,83260,3.4.17.8
83264-3.4.17.8-Q,83264,3.4.17.8
83268-3.4.17.13-Q,83268,3.4.17.13
83272-3.4.17.13-Q,83272,3.4.17.13
83296-1.14.15.44-Q,83296,1.14.15.44
83300-1.14.15.44-Q,83300,1.14.15.44
84088-2.3.1.328-Q,84088,2.3.1.328
84092-2.3.1.327-Q,84092,2.3.1.327
84096-2.3.1.277-Q,84096,2.3.1.277
84484-1.11.2.7-Q,84484,1.11.2.7
84640-1.2.4.4-Q,84640,1.2.4.4
84644-1.2.4.4-Q,84644,1.2.4.4
84648-2.3.1.168-Q,84648,2.3.1.168
84652-2.3.1.168-Q,84652,2.3.1.168
84768-1.2.1.108-Q,84768,1.2.1.108
84772-1.11.2.8-Q,84772,1.11.2.8
84776-1.11.2.8-Q,84776,1.11.2.8
84788-2.1.1.404-Q,84788,2.1.1.404
84800-1.14.14.191-Q,84800,1.14.14.191
84848-1.14.14.191-Q,84848,1.14.14.191
85244-1.6.5.5-Q,85244,1.6.5.5
85248-1.6.5.5-Q,85248,1.6.5.5
85256-1.14.14.194-Q,85256,1.14.14.194
85356-2.3.1.333-Q,85356,2.3.1.333
85368-2.1.1.403-Q,85368,2.1.1.403
85408-2.4.1.399-Q,85408,2.4.1.399
85412-2.4.1.400-Q,85412,2.4.1.400
85416-1.14.14.195-Q,85416,1.14.14.195
85448-2.1.1.401-Q,85448,2.1.1.401
85480-2.7.7.109-Q,85480,2.7.7.109
85484-2.1.1.400-Q,85484,2.1.1.400
85488-2.7.7.110-Q,85488,2.7.7.110
85500-2.1.1.402-Q,85500,2.1.1.402
85508-2.6.1.127-Q,85508,2.6.1.127
85516-4.4.1.44-Q,85516,4.4.1.44
85528-2.3.1.330-Q,85528,2.3.1.330
85580-5.3.1.9-Q,85580,5.3.1.9
85936-2.3.1.332-Q,85936,2.3.1.332
86028-3.1.1.124-Q,86028,3.1.1.124
86056-1.14.14.197-Q,86056,1.14.14.197
86092-1.14.14.197-Q,86092,1.14.14.197
86096-1.14.14.197-Q,86096,1.14.14.197
86104-1.1.1.442-Q,86104,1.1.1.442
86136-1.14.14.197-Q,86136,1.14.14.197
86144-1.13.11.96-Q,86144,1.13.11.96
86148-1.1.1.443-Q,86148,1.1.1.443
86264-3.1.4.50-Q,86264,3.1.4.50
86308-6.2.1.4-Q,86308,6.2.1.4
86344-1.1.1.444-Q,86344,1.1.1.444
86352-4.2.1.185-Q,86352,4.2.1.185
86360-6.2.1.78-Q,86360,6.2.1.78
86388-1.10.3.18-Q,86388,1.10.3.18
86792-3.6.1.53-Q,86792,3.6.1.53
86800-3.6.1.53-Q,86800,3.6.1.53
