,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
51,NaN,Q99P84,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase epsilon-1,Rattus norvegicus OX=10116,38.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,1.0,0.0,0.60111,NaN,-1,0.601106,35.3,21.5,22.6,21.4,255393.01,6.3793,51.469,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
52,NaN,Q4R6L3,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase delta-4,Macaca fascicularis OX=9541,39.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,2.0,0.0,0.60111,NaN,-1,0.601106,37.4,23.6,24.5,16.5,91436.74,5.0941,50.188,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
53,NaN,Q9P212,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase epsilon-1,Homo sapiens OX=9606,39.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,1.0,0.0,0.60111,NaN,-1,0.601106,33.5,22.0,23.1,22.1,258714.55,6.4368,52.824,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
54,NaN,Q8R3B1,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase delta-1,Mus musculus OX=10090,39.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,1.0,0.0,0.60111,NaN,-1,0.601106,37.8,22.0,22.4,19.9,85873.14,6.1418,50.397,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
55,NaN,Q95JS1,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase zeta-1,Macaca fascicularis OX=9541,39.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,2.0,0.0,0.60111,NaN,-1,0.601106,41.4,21.9,19.2,20.0,74551.49,7.5685,51.326,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
56,NaN,A3KGF7,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase beta-2,Mus musculus OX=10090,39.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,1.0,0.0,0.60111,NaN,-1,0.601106,49.9,16.5,15.5,19.6,134546.46,5.8405,51.058,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
57,NaN,O75038,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase eta-2,Homo sapiens OX=9606,39.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,1.0,0.0,0.60111,NaN,-1,0.601106,26.2,22.3,25.4,27.2,154668.31,7.8938,48.305,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
58,NaN,Q4KWH8,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase eta-1,Homo sapiens OX=9606,39.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,1.0,0.0,0.60111,NaN,-1,0.601106,31.1,23.6,25.2,21.1,189223.00,7.7903,53.751,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
59,NaN,Q9NQ66,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase beta-1,Homo sapiens OX=9606,39.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,1.0,0.0,0.60111,NaN,-1,0.601106,47.8,18.8,14.8,19.8,138566.85,6.1204,53.372,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
60,NaN,Q4KWH5,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase eta-1,Mus musculus OX=10090,39.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,2.0,0.0,0.60111,NaN,-1,0.601106,33.3,21.2,24.6,21.8,187743.08,7.3321,53.032,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
61,NaN,P19174,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase gamma-1,Homo sapiens OX=9606,39.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,1.0,0.0,0.60111,NaN,-1,0.601106,41.8,17.7,20.9,20.9,148532.08,5.9123,49.457,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
62,NaN,Q5RET0,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase delta-4,Pongo abelii OX=9601,39.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,2.0,0.0,0.60111,NaN,-1,0.601106,40.3,22.9,22.8,16.1,87625.09,4.7980,50.656,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
63,NaN,Q8K4S1,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase epsilon-1,Mus musculus OX=10090,39.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,1.0,0.0,0.60111,NaN,-1,0.601106,34.9,21.4,22.7,21.7,255047.21,6.0580,51.490,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
64,NaN,P51432,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase beta-3,Mus musculus OX=10090,39.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,1.0,0.0,0.60111,NaN,-1,0.601106,42.0,18.3,17.7,23.3,139486.83,5.7156,52.431,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
65,NaN,Q640M6,Glycerophosphodiester phosphodiesterase domain-containing protein 5,Mus musculus OX=10090,39.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,1.0,0.0,0.60111,NaN,-1,0.601106,29.6,25.5,25.2,22.3,68889.52,8.0774,42.175,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
66,NaN,Q00722,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase beta-2,Homo sapiens OX=9606,39.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,1.0,0.0,0.60111,NaN,-1,0.601106,48.5,17.3,15.1,20.5,134024.29,6.2092,49.198,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
67,NaN,Q86YW0,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase zeta-1,Homo sapiens OX=9606,39.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,1.0,0.0,0.60111,NaN,-1,0.601106,39.5,22.5,21.1,19.6,70411.30,9.4277,49.342,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
68,NaN,Q8WTR4,Glycerophosphodiester phosphodiesterase domain-containing protein 5,Homo sapiens OX=9606,39.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,1.0,0.0,0.60111,NaN,-1,0.601106,31.4,23.4,24.8,23.1,68586.10,7.7826,42.149,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
69,NaN,Q62077,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase gamma-1,Mus musculus OX=10090,39.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,1.0,0.0,0.60111,NaN,-1,0.601106,41.8,18.7,20.4,20.4,149668.28,5.5614,49.539,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
70,NaN,Q8N3E9,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase delta-3,Homo sapiens OX=9606,39.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,1.0,0.0,0.60111,NaN,-1,0.601106,37.9,21.9,20.6,21.7,89258.39,6.9654,47.909,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
71,NaN,A2AP18,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase eta-2,Mus musculus OX=10090,39.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,1.0,0.0,0.60111,NaN,-1,0.601106,24.9,23.8,25.2,27.1,164297.18,7.5051,49.833,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
72,NaN,Q15147,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase beta-4,Homo sapiens OX=9606,39.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,1.0,0.0,0.60111,NaN,-1,0.601106,53.5,18.0,15.2,14.7,134463.60,6.8965,52.596,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
73,NaN,Q9Z1B3,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase beta-1,Mus musculus OX=10090,39.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,1.0,0.0,0.60111,NaN,-1,0.601106,50.2,17.4,14.8,19.0,138396.44,5.9797,53.454,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
74,NaN,Q9BRC7,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase delta-4,Homo sapiens OX=9606,39.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,1.0,0.0,0.60111,NaN,-1,0.601106,39.5,22.4,23.1,17.2,87585.16,4.8538,50.656,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
