Reaction,All ECs
326,3.2.1.85;3.2.1.74;3.2.1.122;2.4.1.22;3.2.1.20|3.2.1.70;3.2.1.21|3.2.1.25|3.2.1.74
327,4.4.1.37;6.3.1.14;6.3.1.5|6.3.5.1
328,1.1.5.3;1.1.1.94
329,4.1.1.22|4.1.1.28;4.1.1.11|4.1.1.15
330,4.2.3.34;4.2.3.31;4.2.3.196|4.2.3.fr;4.2.3.42;4.2.3.33;4.2.3.185;4.2.3.-|4.2.3.131;4.2.3.19;4.2.3|4.2.3.32;4.2.3.28;4.2.3.45;4.2.3.18;4.2.3.44;4.2.3.35;4.2.3.183;4.2.3.193;4.2.3.99;4.2.3.30;4.2.3.18|4.2.3.29;4.2.3.117;4.2.3.68;4.2.3.195;4.2.3.191;4.2.3.96;4.2.3.198|4.2.3.66;4.2.3.189;4.2.3.7;4.2.3.69;4.2.3.-|4.2.3.129;4.2.3.178;4.2.3.181;4.2.3.37;4.2.3.62;4.2.3.83;4.2.3.204;4.2.3.6;4.2.3.186;4.2.3.120;4.2.3.146;4.2.3.158;4.2.3.105;4.2.3.172;4.2.3.160;4.2.3.17;4.2.3.199;4.2.3.90;4.2.3.164|4.2.3.ek;4.2.3.21;4.2.3.74
331,3.5.1.15;3.5.1.83;3.5.1.82;2.1.3.2
332,1.14.13.-|1.14.13.240;1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.14.1
333,4.1.1.15|4.1.1.29;4.1.1.11|4.1.1.15
334,5.1.3.-|5.1.3.29;5.1.3.-|5.1.3.32;5.1.3.3;3.2.1.40;3.2.1.38
335,1.14.14.1
336,4.1.3.16|4.1.3.17|4.1.3.42;4.1.1.3|4.1.2.14|4.1.3.16;4.1.2.20;4.1.2|4.1.2.-|4.1.2.52
337,2.3.1|2.3.1.64;3.7.1.3;6.3.4.22;3.5.1.32;6.2.1.2|6.2.1.25|6.2.1.33;6.3.2.20;6.3.1.11;6.3.2.59;3.7.1.8;1.14.12.10;2.5.1.46
338,4.2.3.59;4.2.3.55;4.2.3.78;4.2.3.-|4.2.3.104;2.5.1.86;4.2.3.62;4.2.3.24;2.5.1|2.5.1.31|2.5.1.M1;4.2.3.6;2.5.1.88;4.2.3.181;4.2.3.81;4.2.3.54;4.2.3.76;4.2.3.87;4.2.3.37;2.5.1.87;4.2.3.142;4.2.3.65;4.2.3.40;4.2.3.22;4.2.3.67;4.2.3.204;4.2.3.80;4.2.3.160;4.2.3.7;4.2.3.73
339,3.4.17.24;3.4.17.21;6.3.2.42;6.3.2.31;6.3.2.9
340,1.5.1.36|1.5.1.41;1.5.1.30|1.5.1.41;1.5.1.-|1.5.1.29|1.5.1.39|1.5.1.41|1.5.1.42;1.14.13|1.14.13.7|1.5.1|1.5.1.30|1.5.1.36|1.5.1.41;1.5.1.37|1.5.1.45;1.5.1.-|1.5.1.29|1.5.1.38|1.5.1.39;1.6.5.4
341,1.1.1.1|1.1.1.2|1.1.1.265
342,1.1.1.233;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
343,1.16.3.1;1.14.19.3;1.14.19.44;1.14.19.23;1.14.19.22;1.14.19.6
344,6.3.4.16|6.3.5.5
345,1.4.3.1|1.4.3.16|1.4.3.2|1.4.3.3;1.4.3.13;1.4.3.21
346,2.4.2.11;2.4.2.21
347,4.2.3.62;4.2.3.-|4.2.3.126;4.2.3.-|4.2.3.129;4.2.3.24;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88;2.5.1.87;4.2.3.96;2.5.1.86;4.2.3.7;4.2.3|4.2.3.-|4.2.3.56;4.2.3.204;4.2.3.37;4.2.3.172;4.2.3.68;4.2.3.6;4.2.3.136;4.2.3.69;4.2.3.165;4.2.3.64;4.2.3.87;4.2.3.160;4.2.3.98;4.2.3.74;4.2.3.181;4.2.3.67;4.2.3.-|4.2.3.127;4.2.3.198|4.2.3.66;4.2.3.-|4.2.3.128;4.2.3.-|4.2.3.104;4.2.3.76;4.2.3.164|4.2.3.ek;4.2.3.199
348,1.1.1.25|1.1.1.282
349,2.3.1.273;2.3.1.207;2.3.1.301;2.3.1.41;2.3.3.20;2.3.1.15
350,2.1.1.146|2.1.1.279;2.1.1.323;2.1.1.68;2.1.1.169|2.1.1.68;2.1.1.104;2.1.1.116;2.1.1.-|2.1.1.291;2.1.1.6|2.1.1.68;2.1.1.118;2.1.1.89;2.1.1.338;2.1.1.336;2.1.1.132;2.1.1.-|2.1.1.169|2.1.1.175;2.1.1.222
351,4.2.1.78;2.8.2.1|2.8.2.3|2.8.2.4;4.1.1.108;1.2.1.29|1.2.1.5|1.2.1.53;4.1.1.80;1.10.3|1.10.3.-|1.10.3.1|1.14.18.1;1.14.17.1;4.3.3.2;1.14.14.37
352,1.1.1.395;1.1.1.213|1.1.1.52;1.3.1.44;1.1.1.-|1.1.1.211|1.1.1.35
353,6.5.1.9;5.4.2.1|5.4.2.4;2.7.8.45;2.7.8.32;2.7.7.37;2.7.7.99;2.7.7.69|2.7.7.78;2.7.7.22|2.7.7.69;6.3.2.14;2.5.1|2.5.1.31|2.5.1.M1;2.7.1.74;2.7.1|2.7.1.-|2.7.1.165|2.7.1.31;2.7.8.13
354,1.5.3.13|1.5.3.16|1.5.3.17;1.4.9.1;1.5.3.14|1.5.99.6;2.5.1.44|2.5.1.45|2.5.1.46;2.5.1.16
355,6.3.4.20
356,6.2.1.30;6.2.1.2;6.2.1.7;6.3.2.14;6.3.1.14;6.3.4.5;6.3.2.40
357,4.1.2.46;4.1.2.37;4.1.2.10|4.1.2.11|4.1.2.46|4.1.2.47;2.5.1.18
358,6.3.2.42;6.3.2.32;6.3.2.29;6.3.2.33;6.3.2.4
359,4.2.3.78;4.2.3.6;4.2.3.68;4.2.3.62;4.2.3.79;4.2.3.136;4.2.3.181;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88;4.2.3.37;4.2.3.-|4.2.3.129;2.5.1.86;4.2.3.76;2.5.1.87;4.2.3.204;4.2.3.160;4.2.3|4.2.3.-|4.2.3.56;4.2.3.24;4.2.3.7;4.2.3.80;4.2.3.172;4.2.3.-|4.2.3.104;4.2.3.96;4.2.3.198|4.2.3.66;4.2.3.87;4.2.3.55;4.2.3.73;4.2.3.74;4.2.3.56|4.2.3.58;4.2.3.133
360,5.3.3.8;1.3.1.124;1.3.1.34;1.3.3.6;1.3.1.8
361,2.3.1.17;2.3.1.255;2.3.1.257;2.3.1.1;2.3.1.271
362,1.14.12.17;1.6.5.4;1.14.21.3;1.14.12.10;1.14.13.223;1.14.13.113;1.14.13.87;1.14.13.246;1.14.13.26;1.14.12.18;1.14.12.17|1.16.1.7|1.5.1;1.14.12.-|1.14.12.26;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.12.3;1.14.12.12
363,1.1.1.299|1.1.1.37|1.1.1.82
364,4.2.3.62;4.2.3.-|4.2.3.126;4.2.3.24;4.2.3.165;4.2.3.-|4.2.3.125;4.2.3.-|4.2.3.129;4.2.3.-|4.2.3.127;4.2.3.-|4.2.3.128;4.2.3|4.2.3.-|4.2.3.56;4.2.3.67;4.2.3.172;4.2.3.173;4.2.3.98;4.2.3.87;4.2.3.133;4.2.3.68;4.2.3.73;4.2.3.204;4.2.3.198|4.2.3.66;4.2.3.56|4.2.3.58;4.2.3.170;4.2.3.175;2.5.1|2.5.1.31|2.5.1.M1;4.2.3.64;2.5.1.88;4.2.3.72;2.5.1.87;4.2.3.179;4.2.3.7;4.2.3.96;4.2.3.37;4.2.3.164|4.2.3.ek;4.2.3.199;4.2.3.9;4.2.3.61;4.2.3.21;4.2.3.171;4.2.3.78;4.2.3.55;4.2.3.160
365,1.14.99.68;1.14.99.67;1.14.12.17;1.1.3.38;1.1.3.15;1.14.18.1;1.4.3.2
366,5.4.99.11;2.4.1.99;2.4.1.140;2.4.1.82;2.4.1.13;2.4.1.7;3.1.3.24;2.7.1.69;3.1.3.79;2.4.1.329;3.2.1.80;3.2.1.26
367,4.3.2.2;4.3.2.1
368,6.3.2.4
369,1.14.14.108;1.14.14.155;1.14.14.-|1.14.14.13;1.14.14.5;1.14.14.3;1.14.14.28;1.14.14.15;1.14.14.46;1.14.19.56;1.1.99.31;1.5.1.39;1.14.99.46;1.14.14.30;1.13.12.16;1.14.19.9
370,6.2.1.54;6.2.1.67;6.2.1.46;6.2.1.68;6.2.1.66;6.3.1.14;6.2.1.63;6.2.1.3;6.2.1.53;6.2.1.42;6.2.1.28|6.2.1.7;6.2.1.47
371,2.7.1.36;2.7.1.186;2.7.1.185;2.7.1.39
372,2.5.1.44|2.5.1.45|2.5.1.46;1.4.9.1;1.5.3.13|1.5.3.16|1.5.3.17;2.5.1.23;2.5.1.16
373,1.16.3.1;1.14.-.-|1.14.13.169;1.14.18.5;1.14.11|1.14.11.-|1.14.11.15;1.14.11|1.14.11.-|1.14.11.13;1.14.11.18;1.14.12.19
374,2.1.1.-|2.1.1.324;2.1.1.234;2.1.1.235;2.1.1.190;2.1.1.35
375,1.14.12.19;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.3.1.87;1.6.5.4
376,2.7.8.41;2.7.8.45;2.7.8.8;2.7.8.5;2.7.8.38;2.7.8.1;2.7.8.2;2.7.8.11;2.7.8.-|2.7.8.44;2.7.8.39;2.7.8.28
377,2.4.1.38|2.4.1.90;2.4.1.22;2.4.1.87;2.4.1.-|2.4.1.284;2.4.1.-|2.4.1.301;2.4.1.245;2.4.1.338;2.4.1.239;2.4.1.-|2.4.1.297;2.4.1.13;2.4.1.15
378,3.5.1.86;3.5.1.4;3.4.22.40;3.5.1.101;2.3.2.13;1.14.12.1;1.4.1.27
379,1.1.1.301;1.1.1.137|1.1.1.405;1.6.5.4;1.1.1.140|1.1.1.17;1.1.1.140;1.1.1.251
380,1.5.1.25;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
381,6.3.1.15;6.3.1.14;6.2.1.62;6.3.1.5|6.3.5.1
382,4.2.3.184;4.2.3.96;4.2.3.175;4.2.3.170;4.2.3.91;4.2.3.74;4.2.3.163;4.2.3.204;4.2.3.70;4.2.3.39;4.2.3.157;4.2.3.-|4.2.3.127;4.2.3.-|4.2.3.128;4.2.3.7;4.2.3.133;4.2.3.56|4.2.3.58;4.2.3.37;4.2.3.160;4.2.3.67;4.2.3.24;4.2.3.165;4.2.3.80;4.2.3.146;4.2.3.136;4.2.3.62;4.2.3.68;4.2.3.88;4.2.3.87;4.2.3.158;4.2.3.82;4.2.3.172;4.2.3.76;4.2.3.176;4.2.3.79;4.2.3.98;4.2.3.64;4.1.99.16|4.2.3.-|4.2.3.22;4.2.3.182;4.2.3.169;4.2.3.135;4.2.3.50;4.2.3.73;4.2.3.191;4.2.3.179;4.2.3.181;4.2.3.42;4.2.3.198|4.2.3.66;4.2.3.161;3.1.7.4;4.2.3.164|4.2.3.ek;4.2.3.199;4.2.3.6;4.2.3.101|4.2.3.102;4.2.3.195;4.2.3.21;4.2.3.173;2.5.1.86;4.2.3.123;4.2.3.-|4.2.3.104
383,3.5.1.-|3.5.1.3;6.3.1.1|6.3.5.4
384,6.2.1.33;6.2.1.37;6.2.1.65|6.2.1.ak;6.2.1.32;6.2.1.2|6.2.1.25|6.2.1.33;6.2.1.12;6.2.1.2|6.2.1.30;6.2.1.12|6.2.1.34;6.2.1.1
385,3.5.1.60;3.1.1.67;3.1.1.8;3.1.1.23|3.1.1.79;3.5.1.23;3.1.1.34;3.5.1.17;3.5.1.99;3.1.1.5
386,1.4.3.4;1.4.3.21;1.1.3.20;1.1.3.7;1.1.3.13;1.7.3.1;1.4.3.10|1.4.3.12|1.4.3.22|1.4.3.4|1.4.3.5|1.4.3.8
387,4.1.1.8;2.3.1|2.3.1.39|2.3.1.74
388,4.2.3.-|4.2.3.124;5.1.3.15|5.3.1.9
389,2.4.1.17;2.4.1.63;1.11.1.13|1.16.3.-|2.4.1.25|2.4.1.63|2.4.1.8|3.2.1.20|4.2.1.131
390,2.8.3.22|2.8.3.7;2.8.3.20;2.8.3.5;2.8.3.18|2.8.3.5;2.8.3.-|2.8.3.1|2.8.3.18|2.8.3.M4;2.8.3.26;2.8.3.13;6.2.1.4;6.2.1.5
391,2.1.1.301;2.1.1.137;2.1.1.49;6.3.2.40;2.1.1.15;2.1.1.318;5.3.3.5;2.1.1.233;2.8.4.4
392,1.3.99.3;1.3.99.7;1.3.3.6|1.3.8.1|1.3.99.-|1.3.99.13|1.3.99.3;1.3.3.6|1.3.8.9|1.3.99.-|1.3.99.13|1.3.99.3;1.3.99.12;1.14.19.56;1.14.14.15;1.3.8.4|1.3.99.10|1.3.99.3;2.1.1.74
393,1.3.1.122;1.3.1.123;1.6.3.2;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2;1.1.1.71;1.14.13.240;1.2.1.95;1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.3.1.102|1.3.1.74;1.3.1.102;1.2.1.80;1.1.1|1.8.1.9
394,3.3.2.11;2.8.2.2;2.3.1.43;3.1.1.13;2.3.1.26;1.1.1.170|1.1.1.270|1.14.13.72|1.14.18.9;4.2.1.128;1.14.13.246;5.4.99.41;5.4.99.8;5.4.99.56;5.4.99.39;5.4.99.33
395,1.1.1.21|1.2.1.16|1.2.1.26|1.2.1.79;1.2.1.-|1.2.1.26|1.2.1.3
396,2.4.1.194;2.4.1.218;2.4.1.35;2.4.1.-|2.4.1.286;2.4.1.185;2.4.1.170;2.4.1.126;2.4.1.220;2.4.1.91;2.4.1.128;2.4.1|2.4.1.-|2.4.1.298;2.4.1.249;2.4.1.238;2.4.1.81;2.4.1.85;2.4.1.237;2.4.1.234;2.4.1.202;2.4.1.-|2.4.1.266;2.4.1.239;2.4.1.-|2.4.1.297;2.4.1.-|2.4.1.323;2.4.1.17;2.4.1.324;2.4.1.219;2.4.1.63;2.4.1.90
397,2.7.1.140|2.7.1.151;2.7.1.127;2.7.1.127|2.7.1.159;2.7.1.134|2.7.4.21;2.3.1.193;2.7.1.158;2.7.1.130
398,3.5.4.19
399,1.2.1.9|1.2.1.90;1.2.1.3|1.2.1.9|1.2.1.90;1.2.1.13
400,6.3.2.10;6.3.2.4
401,1.1.1|1.1.1.27|1.1.1.28
402,4.2.3.188;4.2.3.47;2.5.1.74;4.2.3.178;4.2.3.-|4.2.3.130;4.2.3.176;2.5.1.32;4.2.3.148;4.2.3.191;4.2.3.144;2.5.1.39
403,1.8.4.8;2.8.2.3;2.8.2.2;2.8.2.-|2.8.2.39;2.8.2.15;2.8.2|2.8.2.14|2.8.2.15|2.8.2.2;2.8.2|2.8.2.14|2.8.2.15|2.8.2.2|2.8.2.4;2.8.2.-|2.8.2.38;2.8.2.11;2.8.2.5;2.8.2.35;2.8.2.17;2.8.2|2.8.2.1|2.8.2.3|2.8.2.4
404,2.7.4.12|2.7.4.13|2.7.4.9
405,1.14.14.-|1.14.14.13;1.14.14.3;1.14.14.5;1.14.14.28;1.14.14.35;1.14.14.93;1.14.14.15;1.14.19.56;1.14.14.46;1.5.1.39;1.14.14.108;1.14.99.46;1.14.14.30;1.13.12.16;1.14.19.9
406,2.3.1.37;2.3.1.85;2.3.1.47
407,1.1.1.309;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
408,1.14.13.217;1.14.13.224;1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.14.1
409,1.14.13.44;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.12.22;1.14.13.223;1.14.12.10;1.14.13.87;1.14.13.69;1.14.13.245;1.14.13.131;1.6.5.4;1.14.13.25;1.14.13.113
410,3.6.1.52;2.7.4.24;2.7.4.21|2.7.4.24;6.3.2.5;6.3.2.34;6.3.1.2
411,6.3.1.2
412,6.3.2.1
413,2.5.1.134;2.5.1.48;2.5.1.51;4.4.1.11;2.5.1.144|2.5.1.47;4.2.1.22|4.4.1.1;4.4.1.8
414,1.1.3.9;1.1.3.10;1.1.3.10|1.1.3.4;1.1.3.41;1.17.3.2;1.4.3.13;1.1.3.30;1.1.3.7;1.1.3.20;1.1.3.13;1.1.99.18;1.6.3.1;1.1.3.15
415,4.2.3.72;4.2.3.96;4.2.3.-|4.2.3.129;4.2.3.204;4.2.3.-|4.2.3.127;4.2.3.88;4.2.3.133;4.2.3.67;4.2.3.179;4.2.3.24;4.2.3.163;4.2.3.74;4.2.3.56|4.2.3.58;4.2.3.165;4.2.3.-|4.2.3.128;4.2.3.80;4.2.3.70;4.2.3.139;4.2.3.62;4.2.3.182;4.2.3.160;4.2.3.7;4.2.3.39;4.2.3.170;4.2.3.175;4.2.3.172;4.2.3.37;4.2.3.73;4.2.3.157;4.2.3.87;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88;4.2.3.198|4.2.3.66;4.2.3.68;4.2.3.136;4.2.3.76;4.2.3.161;2.5.1.87;4.2.3.135;4.2.3.-|4.2.3.126;4.2.3.98;4.2.3.79;4.2.3.164|4.2.3.ek
416,1.14.99.46;1.14.13.113;1.14.13.223;1.14.12.10;1.14.14.3;1.14.14.-|1.14.14.13;1.14.13.26;1.14.13.87;1.14.13.25;1.14.13.246;1.14.14.28;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
417,2.7.3.1;2.7.3.5;6.3.5.9;6.3.5.11;6.3.5.-|6.3.5.13;6.3.5.10;6.3.1.12;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
418,5.3.2.8|5.3.3.16;1.1.1.312|1.2.1.45;5.3.3.10;4.2.1.-|4.2.1.83;3.1.1.57;5.3.3.7;5.3.2.2;1.13.11.57|1.13.11.8;5.3.2.-|5.3.2.6;1.13.11.4;4.1.1.77;5.2.1.2|5.2.1.4;5.5.1.1;5.3.2|5.3.2.1|5.3.2.6;3.7.1.9;3.7.1.8;4.2.1|4.2.1.80;1.1.1.37
419,1.11.2.4;1.1.3.20;1.1.3.15;1.3.3.6;1.4.3.13;1.8.3.5;1.1.3.30;1.4.3.2
420,1.1.1.210|1.1.1.239|1.1.1.357|1.1.1.51|1.1.1.62|1.1.1.63;1.1.1.209;1.1.1.184|1.1.1.2|1.1.1.213|1.1.1.51|1.1.1.64
421,1.1.1.1|1.1.1.244;1.1.1.21|1.1.1.71;1.2.98.1|1.2.99.4;1.1.3.13;1.1.2.7|1.1.99.8;1.1.99.36;1.1.99.37
422,2.6.1.107|2.6.1.57;1.4.7.1;2.6.1.29;2.6.1.92;2.6.1.98;2.6.1.34|2.6.1.91;2.6.1.-|2.6.1.106;2.6.1.-|2.6.1.110;2.6.1.-|2.6.1.33|2.6.1.59;2.6.1.59;2.6.1.90;2.6.1.102;2.6.1.72;2.6.1.19;2.6.1.83
423,1.14.14.-|1.14.14.13;1.14.14.3;1.14.14.28;1.14.14.5;1.14.14.127;1.14.14.128;1.14.14.15;1.14.19.56;1.14.14.46;1.5.1.39;1.1.99.31;1.14.99.46;1.14.14.108;1.14.14.17
424,3.5.4.26;6.3.5.-|6.3.5.13;1.7.1.4;3.5.4.25
425,1.14.19.56;1.97.1.1;1.14.19.9;1.14.19.58;1.14.19.59;1.14.19.49;1.14.19.60;1.14.20.14;1.14.20.15;1.13.11.2;1.14.12.17;1.13.11.18;1.13.11.55;1.14.12|1.14.12.-|1.14.12.14;1.14.11.17;1.13.11.90;1.13.11.78;1.8.3.1;1.13.11.89;1.14.11.49;1.2.3.1|1.2.3.8;1.17.3.2
426,2.6.1.1|2.6.1.27|2.6.1.42|2.6.1.5|2.6.1.57|2.6.1.9
427,3.1.3.16
428,1.7.3.6;1.16.3.1;1.7.1.4;7.2.1.3;1.15.1.1
429,1.17.4.1;1.17.4.2
430,1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
431,1.14.13.1|1.14.13.135;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.12.13;1.14.12.1;1.14.12.10;1.14.13.223;1.14.18.9;1.14.13.87;1.14.13.69;1.6.5.4;1.14.13.25
432,2.3.1.122;2.3.1.279;2.7.1.201|2.7.1.69;3.2.1.141;2.3.1.79;3.1.1.6;2.3.1.273;2.7.1.207;2.4.1.245;2.3.1|2.3.1.-|2.3.1.215;2.3.1.153;2.7.1.195;3.2.1.70;6.1.2.2;5.4.99.16;2.7.1.211;3.1.1.26;2.3.1.116;2.3.1.171;4.2.99.23;2.3.1.115;4.2.99.22;2.3.1.15
433,4.1.1.86;4.1.1.17|4.1.1.19|4.1.1.86
434,1.3.1.43;1.1.1.417;1.1.1.170;1.5.1.6;1.1.1.42;1.14.13.240;1.14.13.84;1.3.1.25;1.1.1.86
435,1.1.1.330|1.1.1.36;1.3.1.-|2.3.1.170|2.3.1.74;2.3.1.119;2.3.1.239
436,2.1.1.367;2.1.1.364;2.1.1.361;2.1.1.60;2.1.1.369;2.1.1.53;2.1.1.357;2.1.1.370;2.1.1.355;2.1.1.354;2.1.1.127
437,4.3.2.9;3.4.11.7;2.3.2.2;3.4.19.5;2.6.1.57;3.4.11.21;3.4.11.4
438,2.1.1.281;2.1.1.47;5.3.3.5;2.1.1.243;2.1.1.129;2.1.1.334;2.1.1.145;2.1.1.28;2.1.1|2.1.1.163
439,3.1.1|3.1.1.-|3.1.1.17;3.1.1.17|3.1.1.25;3.2.1.144;3.1.1.65;1.2.1.3;5.5.1.27;1.1.3.9;1.6.5.4
440,2.1.1.303;2.1.1.302;2.1.1.6;2.1.1.232;2.1.1.240;2.1.1.155;2.1.1.155|2.1.1.75;2.1.1.212|2.1.1.46;2.1.1.231;2.1.1.339;2.1.1.42;2.1.1.279;2.1.1.293;2.1.1.146;2.1.1.270;2.1.1.94;2.1.1.241;2.1.1.38;2.1.1.169|2.1.1.68;2.1.1.283;2.1.1.267;2.1.1.76;2.1.1.104;2.1.1.88;2.1.1.65;2.1.1.338;2.1.1.-|2.1.1.169|2.1.1.175;2.1.1.114;2.1.1.128;2.1.1.70|2.1.1.93;2.1.1.116;2.1.1.222
441,2.3.1.85|2.3.1.86;1.3.1.10|1.3.1.39|2.3.1.85|2.3.1.86;1.3.1.10|1.3.1.104|1.3.1.39;1.1.1.100|2.3.1.85|2.3.1.86;1.3.1.9
442,2.3.1.178;2.3.1|2.3.1.-|2.3.1.32;2.3.1.264;2.3.1.57;2.3.1.180
443,2.4.1.135;2.4.1.87;2.4.1.254;2.4.1.17;2.4.1.226;2.4.1.225;2.4.1.264;2.4.1.356;2.4.1.273;2.4.1.-|2.4.1.301;2.4.1.338;2.4.1.22;2.4.1.38|2.4.1.90
444,3.2.2.5|3.2.2.6;2.4.2.60;2.7.1.160;2.3.1.86
445,2.1.1.357;2.1.1.370;2.1.1.371;2.1.1.367;2.1.1.369;2.1.1.364;2.1.1.361;2.1.1.60;2.1.1.355;2.1.1.354;2.1.1.360;2.1.1.127;2.1.1.372
446,3.1.3.2|3.1.3.21;3.1.3.21|3.1.3.25|3.1.3.29
447,3.8.1.5;3.5.1.3;1.1.1.71;1.13.11.72;1.1.1.179|1.1.1.376;1.1.1.421;1.1.1.117;1.1.1.14;1.1.1.121;1.1.1.370;2.2.1.1
448,2.5.1.152|2.5.1.cg;2.5.1.43;4.4.1.14;2.1.1.44;2.5.1.108;2.3.1.184
449,1.3.99.17;1.4.3.4;1.14.14.55;1.2.3.1;2.4.2.31;1.3.5.2
450,2.4.1.269;2.4.1.268;2.4.1.-|2.4.1.266;2.4.1.217;2.4.1.36;2.4.1.13;2.4.1.361;2.4.1.142;2.4.1.252;2.4.1.213;2.4.1.246;2.4.1.245;2.4.1.342;2.4.1.69;2.4.1.270;2.4.1.347;2.4.1.90
451,2.7.1.-|2.7.1.177;2.7.11.11|2.7.12.2;2.7.1|2.7.1.-|2.7.1.165|2.7.1.31;2.7.1.100
452,1.1.1.166|1.1.1.24|1.1.1.282;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
453,4.6.1.15;1.3.8.2|1.3.8.o;3.6.1.18|3.6.1.9
454,1.3.1.105;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.6.5.4;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4
455,3.5.1.81;3.5.1.114;3.5.1.14;3.5.1.15;3.5.1.83;3.4.17.1;3.4.16.5;3.4.18.1;3.4.17.3;3.4.17.15;3.4.17.19;3.4.17.18;3.4.11.19;3.4.11.13|3.4.11.22;3.4.11.24
456,1.14.14.-|1.14.14.13;1.14.14.3;1.14.14.5;1.14.14.28;1.14.14.30;1.14.14.15;1.14.14.46;1.14.19.56;1.5.1.39;1.14.99.46;1.14.14.108;1.13.12.16;1.14.14.22;1.14.19.9
457,5.5.1.12;5.5.1.14;5.5.1.13;1.3.1.83;2.5.1.41;2.5.1.81;2.5.1.89;2.5.1.62;2.5.1.31
458,4.2.1.-|4.2.1.159;5.1.3.13;5.1.3.27;5.1.3.25;2.4.1.325;2.6.1.33;5.1.3.2;1.1.1.-|1.1.1.384;4.2.1.46
459,1.1.1|1.1.1.27|1.1.1.28
460,1.14.13.-|1.14.13.240;1.14.11.-|1.14.11.61;1.14.12.22;1.14.12.14;1.14.13.88;1.13.11.15;1.4.3.4;1.13.11.8;1.14.12.23;1.11.1.6
461,1.14.14.-|1.14.14.13;1.14.14.3;1.14.14.28;1.14.14.5;1.14.14.46;1.14.14.15;1.14.19.56;1.5.1.39;1.14.14.108;1.14.99.46;1.14.14.155;1.14.14.30;1.13.12.16;1.14.19.9;1.14.14.22
462,6.3.4.15;4.4.1.37;6.3.2.58;6.3.2.14;6.3.3.4;6.3.2.26;6.3.2.11;6.3.2.56|6.3.2.ad;6.3.1.15;6.3.2.1
463,2.1.1.98;2.1.1.314;2.1.1.44;2.1.1.334;2.1.1.297|2.1.1.298;2.1.1.80
464,2.4.1.202;2.4.1.85;2.4.1.324;2.4.1.-|2.4.1.323;2.4.1.-|2.4.1.266;2.4.1.90;2.4.1.38|2.4.1.90;2.4.1.219;2.4.1.239;2.4.1.-|2.4.1.297;2.4.1.22;2.4.1.245;2.4.1.15;2.4.1.-|2.4.1.284;2.4.1.210;2.4.1.87
465,3.5.3.8;2.1.2.5|4.3.1.4;3.5.1.68;3.5.1.82;2.6.1.19;3.4.17.21;3.4.17.24;6.3.5.9
466,2.1.1.257;2.1.1.260;2.1.1.177
467,3.1.1.82;3.1.1.100;1.14.13.175;1.14.14.117;3.1.1.78;1.17.2.3;1.1.2.7;1.17.98.3;1.14.19.52;1.1.99.37;1.2.4.1;1.4.4.2
468,1.14.13.216;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.87;1.14.13.223;1.6.5.4;1.14.12.10;1.14.13.113;1.14.13.26;1.14.13.25;1.14.13.246;1.14.18.9
469,1.4.1.18;1.4.1.1|1.4.1.10|1.4.1.12|1.4.1.15|1.4.1.19|1.4.1.2|1.4.1.20|1.4.1.3|1.4.1.4|1.4.1.5|1.4.1.7|1.4.1.8|1.4.1.9
470,4.2.1.90;4.2.1.68;4.2.1.67;4.2.1.8;4.2.1.68|4.2.1.7;4.2.1.146|4.2.1.68
