reaction_id,Prediction
75356,4.3.1;4.1.99;4.4.1;1.4.1;3.5.99
75932,3.5.3;3.5.1;4.3.2;3.4.17;1.4.2
76044,1.14.14;1.14.19;1.5.1;3.5.99;1.5.8
76408,1.5.99;1.5.1;5.1.1;3.4.17;4.3.2
76524,1.1.1;2.6.1;4.1.3;1.1.99;2.3.1
76568,5.3.2;5.3.3;1.13.11;4.2.99;1.3.1
77172,3.5.1;2.3.2;4.3.2;2.1.4;2.3.1
77640,3.1.3;3.1.7;3.1.4;3.6.1;6.5.1
77644,3.1.3;3.1.4;3.6.1;3.6.5;5.6.2
77964,4.2.3;5.5.1;5.3.3;5.1.1;5.4.99
78172,2.1.1;2.8.4;3.13.2;2.5.1;2.3.1
78780,3.5.1;3.5.3;2.1.4;2.3.2;4.3.2
78952,3.1.4;2.7.8;3.6.1;2.7.1;3.1.7
78984,4.2.3;5.5.1;5.3.3;2.5.1;5.4.99
79304,5.5.1;4.2.1;5.3.3;1.3.1;4.2.3
79624,2.3.1;2.3.2;1.1.1;2.3.3;2.7.1
81560,2.3.1;3.1.2;6.2.1;1.2.1;2.3.3
82104,1.14.15;1.14.19;1.97.1;1.16.3;1.7.7
82196,2.1.4;2.3.1;2.6.1;2.3.2;4.3.2
82208,4.3.2;2.3.1;2.1.4;2.3.2;2.6.1
82220,2.1.4;2.3.1;2.3.2;4.3.2;6.3.4
82224,2.1.4;2.3.2;2.3.1;2.6.1;4.3.2
82228,2.1.4;2.3.2;2.3.1;4.3.2;2.6.1
82236,2.1.4;2.3.1;2.3.2;4.3.2;6.3.4
82852,1.14.13;1.2.1;4.1.99;1.14.19;1.14.12
82856,1.14.13;1.2.1;4.1.99;1.14.19;1.14.12
82860,1.14.13;1.2.1;4.1.99;1.14.19;1.14.12
83264,3.4.17;3.2.1;3.6.1;4.2.1;3.5.1
84092,2.3.1;6.3.2;2.3.2;6.2.1;3.1.2
85244,1.6.5;1.3.1;1.14.12;1.21.1;1.1.1
85416,1.14.14;1.14.19;1.14.99;1.5.1;1.13.11
85516,2.3.1;2.1.1;2.8.4;4.4.1;2.8.1
86104,1.1.1;1.3.1;2.7.1;1.2.1;1.5.1
