reaction_id,EC Number,BEC-Pred,SelenzymeRF,SIMMER,Theia,MajorityVote,MajorityVoteCore4
17574,2.1.1.102,2.1.1,2.1.1.238;2.1.1.305;2.1.1.237;2.1.1.164;2.1.1.306;2.1.1.307;2.1.1.129;2.1.1.267;2.1.1.239;2.1.1.365;2.1.1.315;2.1.1.285;2.1.1.112;2.1.1.35,2.1.1,2.1.1;2.8.4;2.3.1;3.13.2;2.5.1,2.1.1,2.1.1
17578,5.1.3.20,5.1.3,2.7.7.70,5.1.3;5.1.1,5.1.99;2.7.1;1.1.1;2.3.2;1.1.99,5.1.3,5.1.3
17610,1.1.98.7,2.6.1,1.1.98.7;1.8.98.7;1.97.1|1.97.1.4;2.8.4.4,,2.1.1;3.13.2;1.21.98;1.1.99;2.8.4,1.1.98|2.1.1|2.6.1|4.4.1,1.1.98|2.1.1|2.6.1
17722,1.3.8.8,1.3.99,1.3.99.3;1.3.3.6|1.3.8.1|1.3.99.-|1.3.99.2|1.3.99.3;1.3.99.7;1.3.3.6|1.3.8.1|1.3.99.-|1.3.99.13|1.3.99.3;1.3.3.6|1.3.8.9|1.3.99.-|1.3.99.13|1.3.99.3;1.3.99.12;1.14.19.56;1.14.14.15;1.5.1.45;1.3.8.4|1.3.99.10|1.3.99.3;2.1.1.74,1.3.99;1.3.8,1.3.8;1.3.99;1.3.1;1.14.19;1.14.14,1.3.99,1.3.99
17766,5.4.2.4,5.3.1,5.4.2.4;3.1.3.9;2.7.1.106;3.6.1.7,3.1.3,2.7.2;2.7.1;3.1.1;4.2.1;4.1.1,3.1.3,3.1.3
17802,2.3.1.53,2.3.1,2.3.1.36;2.3.1.17;2.3.1.33;2.3.1.271;2.3.1.1|2.3.1.183|6.3.4.16,2.3.1,2.3.1;2.3.2;6.3.2;3.4.17;1.2.1,2.3.1,2.3.1
17882,3.10.1.1,3.1.6,3.1.6.4;3.1.6.8;3.1.6.12;3.1.6.15;3.1.6.14;3.1.6.13;3.1.6.18;3.1.6.1|3.1.6.8;3.1.6.19;3.1.6.20;1.8.2.1;4.2.2.8;1.8.2.1|1.8.3.1;2.5.1.18,,3.10.1;3.5.1;3.4.17;3.5.4;3.5.5,3.1.6,3.1.6
17890,4.2.3.2,3.1.3,4.3.1.7;2.5.1.48;1.18.6.1,3.1.3,3.1.3;2.5.1;1.4.3;4.3.1;4.1.99,3.1.3,3.1.3
17910,4.1.2.36,4.1.1,1.2.1.3|1.2.1.5;1.1.2.3;1.1.99.6;5.1.2.1;3.5.1.124,1.13.12;1.1.2,4.1.3;5.1.2;1.1.99;4.1.2;1.13.12,1.1.2,1.1.2
17938,4.2.3.3,4.1.3,2.3.1.277;5.3.1.1,,3.1.3;5.3.1;1.1.1;1.1.99;2.5.1,5.3.1,5.3.1
18038,3.5.3.12,3.5.1,1.14.13.39;1.14.14.47;3.5.3.6,5.1.3;5.1.1,3.5.3;3.5.1;3.5.5;2.1.3;1.4.9,3.5.1,3.5.1
18066,7.3.2.2,7.4.2,6.3.4.16|6.3.5.5,7.4.2;3.6.4,3.6.1;3.6.5;5.6.2;3.6.4;6.3.5,7.4.2,7.4.2
18078,2.4.2.37,2.4.2,2.4.2.31;2.4.2.37;3.2.2.5|3.2.2.6;2.4.2.36;2.4.2.60,2.4.2,6.3.4;2.4.2;2.4.99;4.3.2;1.17.1,2.4.2,2.4.2
18086,1.8.98.1,2.1.1,1.8.98.4;1.8.98.1;1.8.98.5;1.8.7.3;1.5.98.3;1.12.2.-|1.12.98.3;2.8.4.1;1.3.4.1|1.3.98.2;2.1.1.247;2.1.1.246;2.1.1.251;4.4.1.23;2.1.1.247|2.1.1.248;2.1.1.-|2.1.1.246|2.1.1.90;2.5.1.49;2.1.1.86,,1.12.98;1.3.4;1.8.98;1.8.4;1.8.1,1.8.98,1.8.98
18090,3.5.3.15,3.5.1,3.5.3.15;1.14.13.39;1.14.14.47;1.4.3.13;3.5.3.6,5.1.3;5.1.1,3.5.3;3.5.1;2.1.3;3.5.5;1.4.9,3.5.1,3.5.3
18106,7.2.2.10,1.16.99,6.3.2.3;6.3.2.2|6.3.2.3;6.4.1.8;6.3.4.6,7.4.2;3.6.4,3.6.1;3.6.5;5.6.2;3.6.4;6.3.5,6.3.2,6.3.2
18242,5.4.3.3,5.4.99,5.1.1.5|5.1.1.9;2.6.1.36;2.6.1.21;3.5.1.17;3.4.11.15|3.4.11.6;3.4.16.6|3.4.17.10|3.4.17.12|3.4.17.2|3.4.17.20|3.4.17.22;3.5.1.130|3.5.1.ai;3.4.13.4;3.4.11.2,5.4.99,2.6.1;4.3.1;2.3.1;1.4.1;2.1.2,2.6.1,2.6.1
18258,1.3.3.3,1.13.12,1.3.3.3,1.3.98,1.13.11;1.14.19;1.13.12;1.3.98;1.14.13,1.13.12,1.13.12
18334,2.7.1.136,2.7.1,6.3.1.14;6.3.2.60|6.3.2.M4;6.3.2.-|6.3.2.43;6.3.2.25;6.3.4.14|6.4.1.1;6.3.4.14;6.3.4.3,2.7.1,2.7.1;2.7.4;2.7.11;2.7.2;2.7.12,2.7.1,2.7.1
18354,7.2.2.13,1.16.99,6.3.2.4;6.3.4.6;6.3.2.42;6.4.1.5,7.4.2;3.6.4,3.6.1;3.6.5;5.6.2;3.6.4;6.3.5,3.6.4,6.3.2
18422,2.3.1.28,2.3.1,2.3.1.180,2.3.1,2.3.1;2.3.3;3.1.2;2.3.2;1.2.1,2.3.1,2.3.1
18494,2.3.1.71,2.3.1,2.3.1.13;2.3.1.65;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,2.3.1,2.3.1;3.1.2;6.2.1;3.5.1;2.3.2,2.3.1,2.3.1
18498,5.1.3.22,5.3.1,2.2.1.1;2.7.1.19;4.1.1.85;1.1.1.137|1.1.1.405;1.1.1.301;2.7.1.16,5.1.3;5.1.1,5.3.1;1.1.1;5.1.3;2.6.1;1.1.99,5.3.1,5.3.1
18546,4.1.2.18,4.1.3,4.1.2|4.1.2.52|4.1.3.-|4.1.3.39|4.1.3.43,4.1.3,4.1.3;4.1.2;5.4.99;1.1.99;2.6.1,4.1.3,4.1.3
18590,2.7.7.42,2.7.7,2.7.7.42;4.4.1.37;4.6.1.1,2.7.7,2.7.7;2.7.4;6.2.1;6.5.1;4.6.1,2.7.7,2.7.7
18594,4.1.2.27,4.1.2,3.1.3|3.1.3.-|3.1.3.4;4.1.2.27;3.5.1.23;1.14.18.7;1.14.18.5;1.14.19.17;2.3.1.24;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;1.1.1.102,,4.1.1;4.3.1;1.1.99;4.1.3;4.1.2,4.1.2,4.1.2
18598,1.18.1.1,1.16.1,1.14.12.17|1.16.1.7|1.5.1;1.16.1.9;1.1.1.-|1.1.1.85;1.1.1.155|1.1.1.286|1.1.1.87,1.16.1,1.16.1;1.1.1;1.3.1;1.8.1;1.14.19,1.16.1,1.16.1
18598,1.18.1.1,1.16.1,1.14.12.17|1.16.1.7|1.5.1;1.16.1.9;1.1.1.-|1.1.1.85;1.1.1.155|1.1.1.286|1.1.1.87,1.16.1,1.16.1;1.1.1;1.3.1;1.8.1;1.14.19,1.16.1,1.16.1
18638,1.12.1.3,1.16.1,1.6.4.2|1.8.1.7|1.8.4.2;1.4.1.13|1.4.1.3|1.4.1.4;1.1.1.1|1.1.1.10|1.1.1.156|1.1.1.2|1.1.1.21|1.1.1.72|1.3.1.20;1.2.1.-|1.2.1.99,1.8.1;1.1.1,1.1.1;1.16.1;1.3.1;1.2.1;1.8.1,1.16.1,1.1.1
18638,1.12.1.3,1.16.1,1.6.4.2|1.8.1.7|1.8.4.2;1.4.1.13|1.4.1.3|1.4.1.4;1.1.1.1|1.1.1.10|1.1.1.156|1.1.1.2|1.1.1.21|1.1.1.72|1.3.1.20;1.2.1.-|1.2.1.99,1.8.1;1.1.1,1.1.1;1.16.1;1.3.1;1.2.1;1.8.1,1.16.1,1.1.1
18654,3.5.2.1,3.5.1,3.5.2.1;3.5.1.131;1.3.3.1|3.5.2.3,3.5.1,3.5.1;3.5.5;1.17.99;3.5.2;1.2.99,3.5.1,3.5.1
18686,1.14.13.50,1.14.13,1.14.13.225|1.6.3.1;1.6.3.5;1.14.19.48;1.11.1.6|1.14.13.225|1.3.1.95|1.6.3.1|1.6.3.3|1.6.99.3,1.6.5,1.14.13;1.14.19;1.14.12;4.1.99;1.1.1,1.14.13,1.14.13
18806,1.8.4.15,2.8.1,2.3.2.23,5.1.3;5.1.1,2.7.4;2.7.8;2.3.1;2.8.3;5.2.1,1.2.7|2.3.2|2.7.4|2.8.1|5.1.3,2.3.2|2.7.4|2.8.1|5.1.3
18894,2.4.1.239,2.4.1,2.4.1.239;2.4.1.-|2.4.1.297;2.4.1.22;2.4.1.87;2.4.1.38|2.4.1.90;2.4.1.-|2.4.1.284;2.4.1.-|2.4.1.301;2.4.1.338;2.4.1.122|2.4.1.307;2.4.1.236;2.4.1.254;2.4.1.245;2.4.1.13;2.4.1.15,2.4.1,2.4.1;2.4.2;3.2.1;2.7.8;3.6.1,2.4.1,2.4.1
18930,1.14.99.35,1.14.99,2.3.1|2.3.1.39|2.3.1.74,,1.14.99;1.14.19;1.3.99;1.5.99;1.14.13,1.14.99,1.14.99
18946,1.14.11.2,1.14.11,1.14.11.2|1.14.11.29;1.14.11.67;1.14.11.7;1.14.11.27;1.14.11.65;1.14.11.68;1.14.11.69;1.14.11.66;1.14.11.56;1.14.11|1.14.11.2|1.14.11.57;1.14.11.33,1.14.11,1.14.11;1.13.12;1.14.20;1.13.11;1.1.99,1.14.11,1.14.11
19034,5.1.3.8,5.3.1,2.7.1.60;1.1.1.233;5.1.3.8;4.1.3.3;2.5.1.56;2.7.1.1|2.7.1.2|2.7.1.59,5.1.3;5.1.1,2.7.1;5.1.3;1.1.1;5.3.1;5.4.2,5.1.3,5.1.3
19038,3.3.2.10,3.1.1,3.3.2.10;4.1.2.10|4.1.2.11|4.1.2.46|4.1.2.47;3.2.1.21,5.1.3;5.1.1,3.1.1;3.3.2;3.1.7;4.2.1;3.1.4,3.3.2,3.1.1
19042,1.14.14.29,1.14.14,1.14.14.28;1.14.14.3;1.14.14.13;1.14.14.5;1.14.14.46;1.14.14.15;1.14.19.56;1.5.1.39;1.14.14.8;1.14.14.29;1.14.14.23;1.14.14.108;1.14.14.30;1.14.99.46;1.13.12.16,1.14.14,1.14.14;1.14.19;1.5.1;1.14.99;4.3.3,1.14.14,1.14.14
19058,1.11.1.12,1.11.1,,,1.8.3;1.17.4;1.11.1;2.8.1;1.8.4,1.11.1,1.11.1
19118,1.14.17.1,1.14.99,1.14.17.1;1.14.17.3;1.10.3.3;1.14.18.1;1.1.3.10;1.1.3.9;1.1.3.15;1.1.3.38;1.14.13.242;1.13.11.83;1.13.11.46;1.13.11.-|1.13.11.8;1.13.11.4;1.2.3.3;1.13.11.20,5.3.2;5.3.1,4.2.1;1.14.99;1.13.11;1.14.19;1.14.13,1.14.99,1.14.17|1.14.99
19146,3.1.6.3,3.2.1,3.1.6.14;3.2.1.147;2.7.7.5;2.7.7.4,5.4.2;3.1.3,3.1.6;3.6.2;2.8.2;3.13.1;3.1.5,3.1.6,3.1.6
19150,2.4.2.31,2.4.2,2.4.2.31;2.4.2.37;3.2.2.5|3.2.2.6;2.4.2.36;2.4.2.60,2.4.2,6.3.4;2.4.2;2.4.99;1.17.1;1.3.1,2.4.2,2.4.2
19174,1.14.12.12,1.14.12,1.14.12.12;1.3.1.29;1.14.12.10;1.6.5.4;1.14.12.18;1.14.13.223;1.14.13.87;1.14.13.25;1.14.13.26;1.14.13.246;1.14.18.9;1.14.13.245;1.14.13.69;1.14.13.131;1.14.13.113;1.11.1.1|1.14.12.17;1.6.6.9|1.7.2.3,1.3.1;1.14.12,1.3.1;1.14.12;1.14.13;4.1.99;1.1.1,1.14.12,1.14.12
19178,5.4.3.2,5.1.1,5.1.1.5|5.1.1.9;2.6.1.21;2.6.1.36;3.4.11.15|3.4.11.6;3.5.1.17;3.4.16.6|3.4.17.10|3.4.17.12|3.4.17.2|3.4.17.20|3.4.17.22;3.5.1.130|3.5.1.ai;3.4.13.4;3.4.11.2,5.4.3,2.6.1;5.1.1;4.1.1;2.3.1;5.4.99,5.1.1,5.1.1
19182,1.3.8.9,1.3.99,1.3.99.3;1.3.3.6|1.3.8.1|1.3.99.-|1.3.99.2|1.3.99.3;1.3.99.7;1.3.3.6|1.3.8.1|1.3.99.-|1.3.99.13|1.3.99.3;1.3.3.6|1.3.8.9|1.3.99.-|1.3.99.13|1.3.99.3;1.3.99.12;1.14.19.56;1.14.14.15;1.5.1.45;1.3.8.4|1.3.99.10|1.3.99.3;2.1.1.74,1.3.99;1.3.8,1.3.8;1.3.99;1.3.1;1.14.19;1.14.14,1.3.99,1.3.99
19202,2.7.1.113,2.7.1,2.7.1.113;2.7.1.113|2.7.1.74;2.7.1.113|2.7.1.145|2.7.1.20|2.7.1.74|2.7.1.76;2.7.1.145|2.7.1.20|2.7.1.21|2.7.1.213|2.7.1.74|2.7.1.76,2.7.1,2.7.1;2.7.2;2.7.6;2.7.4;2.7.11,2.7.1,2.7.1
19202,2.7.1.113,2.7.1,2.7.1.113;2.7.1.113|2.7.1.74;2.7.1.113|2.7.1.145|2.7.1.20|2.7.1.74|2.7.1.76;2.7.1.145|2.7.1.20|2.7.1.21|2.7.1.213|2.7.1.74|2.7.1.76,2.7.1,2.7.1;2.7.2;2.7.6;2.7.4;2.7.11,2.7.1,2.7.1
19218,4.5.1.1,5.4.99,5.5.1.7;2.5.1.47;1.14.20.14;2.5.1.18,,2.7.7;2.7.8;2.7.1;4.1.1;2.7.4,2.5.1,2.5.1
19254,3.1.4.12,3.5.1,3.1.4.12;3.1.4.38;2.7.7.15|2.7.7.57;2.7.8.27;3.1.4.3;3.1.4.41;3.1.3.-|3.1.3.4,,2.7.8;3.1.4;2.4.3;3.6.1;2.7.1,3.1.4,3.1.4
19270,6.2.1.31,6.2.1,6.2.1.37;6.2.1.32;6.2.1.65|6.2.1.ak;6.2.1.33;6.2.1.27;6.2.1.2|6.2.1.30;6.2.1.1,6.2.1,6.2.1;2.7.7;2.7.4;3.1.2;1.2.1,6.2.1,6.2.1
19306,2.3.1.151,2.3.1,2.3.1.177;2.3.1.156|2.3.1.74;2.3.1.159;2.3.1.237,2.3.1,2.3.1;3.1.2;6.2.1;2.3.3;4.1.1,2.3.1,2.3.1
19386,2.4.1.219,2.4.1,2.4.1.219;2.4.1.202;2.4.1.85;2.4.1.354;2.4.1.324;2.4.1.-|2.4.1.323;2.4.1.38|2.4.1.90;2.4.1.239;2.4.1.210;2.4.1.-|2.4.1.297;2.4.1.173;2.4.1.-|2.4.1.284;2.4.1.22;2.4.1.245;2.4.1.-|2.4.1.266;2.4.1.87;2.4.1.338;2.4.1.15,2.4.1,2.4.1;2.4.2;3.2.1;2.7.8;3.6.1,2.4.1,2.4.1
19502,3.5.3.17,3.5.1,3.5.3.7;3.5.3.1;2.1.4.1;3.5.3.22;3.5.1.94;2.1.4.2;3.4.11.9,,3.5.3;3.5.1;2.1.4;4.3.2;6.3.4,3.5.3,3.5.3
19502,3.5.3.17,3.5.1,3.5.3.7;3.5.3.1;2.1.4.1;3.5.3.22;3.5.1.94;2.1.4.2;3.4.11.9,,3.5.3;3.5.1;2.1.4;4.3.2;6.3.4,3.5.3,3.5.3
19506,2.4.2.34,2.4.2,2.4.2.50;2.4.2.51;2.4.1.203|2.4.2.40;2.4.2.40;2.4.1.250;2.4.1.87;2.4.1.236;2.4.1.22;2.4.1.123;2.4.1.239;2.4.1.38|2.4.1.90;2.4.2.42;2.4.1.-|2.4.1.297;2.4.1.338;2.4.1.254;2.4.1.-|2.4.1.301;2.4.1.-|2.4.1.284;2.4.2.62;2.4.2.41;2.4.1.273;2.4.1.13,2.4.2;2.4.1,2.4.1;2.4.2;3.2.1;2.7.8;5.4.99,2.4.2,2.4.2
19534,3.5.3.23,3.5.1,3.5.1.20;3.5.1.6;3.5.1.53;3.5.1.54;3.5.1.87;3.5.1.77;1.4.1.27;3.5.1.116|3.5.3.19;6.3.3.5;3.5.1.110|4.2.1.104,2.1.4,3.5.3;2.1.4;4.3.1;2.3.2;1.4.2,3.5.1,3.5.1
19546,3.1.4.38,3.1.4,3.1.4.2;3.1.4.12;2.7.7.15|2.7.7.57;3.1.4.38;3.1.4.3;3.1.4.43;3.1.4.46;3.1.5.1,3.1.3,3.1.4;2.7.8;3.6.1;2.7.1;2.4.3,3.1.4,3.1.4
19598,3.5.3.6,3.5.1,1.14.13.39;1.14.14.47;3.5.3.6,5.1.3;5.1.1,3.5.3;3.5.1;2.1.3;3.5.5;1.4.9,3.5.1,3.5.1
19686,2.3.1.110,2.3.1,2.3.1|2.3.1.110;2.3.1.64;2.3.1.249;2.3.1.248;2.3.1.87;2.3.1.229;2.3.1.-|2.3.1.217;2.3.1.133;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,2.3.1,2.3.1;3.1.2;1.2.1;6.2.1;2.3.2,2.3.1,2.3.1
19690,4.1.2.19,4.1.2,4.1.2.17;4.1.2|4.1.2.-|4.1.2.13,5.3.1,5.3.1;1.1.1;2.7.1;1.1.99;5.1.3,4.1.2,4.1.2
19782,2.6.1.24,2.6.1,2.6.1.21;2.6.1.1|2.6.1.19|2.6.1.42|2.6.1.5|2.6.1.57,2.6.1,2.6.1;1.13.12;1.14.11;4.1.1;5.1.1,2.6.1,2.6.1
19994,1.8.4.11,1.17.4,1.8.4.13|1.8.4.14;1.8.4.11|1.8.4.13,1.21.4,1.17.4;1.8.3;1.8.1;2.8.1;1.8.7,1.17.4,1.17.4
19994,1.8.4.11,1.17.4,1.8.4.13|1.8.4.14;1.8.4.11|1.8.4.13,1.21.4,1.17.4;1.8.3;1.8.1;2.8.1;1.8.7,1.17.4,1.17.4
20034,5.1.1.17,5.1.1,2.3.1.164;1.14.20.1;1.21.3.1;1.14.11.26;3.5.1.11;3.1.1.41|3.5.2.6,5.1.3;5.1.1,5.1.1;2.6.1;6.3.2;4.1.1;1.4.3,5.1.1,5.1.1
20074,4.1.2.42,4.1.2,2.1.2.1|4.1.2.48|4.1.2.5,,4.1.2;4.1.3;2.1.2;4.2.1;4.3.1,4.1.2,4.1.2
20150,1.14.14.55,1.14.14,1.14.14.13;1.14.14.28;1.14.14.3;1.14.14.5;1.14.14.15;1.14.19.56;1.14.14.46;1.14.14.8;1.5.1.39;1.14.14.55;1.14.14.108;1.14.99.46;1.14.14.30;1.13.12.16;1.14.19.9;1.14.14.12,1.14.14,1.14.14;1.14.19;1.14.99;1.5.1;1.17.8,1.14.14,1.14.14
20162,2.4.1.82,2.4.1,2.4.1.82;2.4.1.67;2.4.1.123;2.7.1.69;3.2.1.70;2.4.1.140;2.4.1.13;5.4.99.11;2.4.1.10;3.2.1.20|3.2.1.70,2.4.1;3.2.1,2.4.1;2.3.1;5.4.99;5.1.3;3.2.1,2.4.1,2.4.1
20218,4.1.2.32,4.1.2,2.1.1.157;1.2.98.1|1.2.99.4;1.2.1.19|1.2.1.3|1.2.1.46|1.2.1.5;1.2.1.4,,1.7.2;2.1.1;3.5.5;1.5.8;1.7.6,2.1.1,2.1.1
20222,6.3.4.3,6.3.4,6.3.4.3,6.3.4;6.3.2,2.1.2;6.3.1;6.3.4;6.3.2;6.3.3,6.3.4,6.3.4
20242,2.1.1.7,2.1.1,2.1.1.49;2.1.1.114;2.1.1.15;2.1.1.222,2.1.1,2.1.1;2.3.1;2.8.4;2.5.1;4.4.1,2.1.1,2.1.1
20270,4.2.2.6,4.1.3,3.2.1.172;3.2.1.179;3.2.1.180;4.2.2.11;4.2.2.3;5.3.1.17;4.2.2.24;5.5.1.27;4.2.1.40;4.2.1.42;4.2.1.156;4.2.1.158;4.2.2.1,3.2.1,4.2.99;3.2.1;4.2.2;5.4.99;5.5.1,3.2.1,3.2.1
20310,1.11.1.21,1.1.3,1.4.3.19|1.4.3.2|1.4.3.3;1.1.3.15|1.2.3.5;1.14.13.225|1.6.3.1,5.1.3;5.1.1,1.1.3;1.5.3;1.11.2;1.4.3;1.2.3,1.1.3,1.1.3
20310,1.11.1.21,1.1.3,1.4.3.19|1.4.3.2|1.4.3.3;1.1.3.15|1.2.3.5;1.14.13.225|1.6.3.1,5.1.3;5.1.1,1.1.3;1.5.3;1.11.2;1.4.3;1.2.3,1.1.3,1.1.3
20338,3.1.6.17,3.1.6,2.7.7.5;3.1.6.2;3.1.6.13;4.2.1.126,,3.1.6;3.6.2;4.2.1;3.1.7;1.2.98,3.1.6,3.1.6
20402,3.5.2.6,3.5.1,3.5.2.6,,3.5.1;3.5.5;1.13.12;3.5.99;1.7.2,3.5.1,3.5.1
20506,4.3.2.9,2.6.1,4.3.2.9;2.3.2.4;2.3.2.2;4.3.2.7;3.4.19.5;3.4.19.3,2.6.1,6.3.2;5.1.1;2.6.1;3.4.17;4.3.2,2.6.1,2.6.1
20526,6.3.1.6,6.3.4,6.3.1.2|6.3.4.12,6.3.4,6.3.2;6.3.4;6.3.1;6.3.5;6.2.1,6.3.4,6.3.4
20538,3.1.4.14,3.1.2,3.1.4.14;2.7.7.3,,3.1.4;2.7.11;2.7.8;3.6.1;2.4.3,3.1.4,3.1.4
20570,3.5.3.1,3.5.1,3.5.3.1;2.1.4.1;3.5.3.7;2.1.4.2;3.5.3.22;2.1.3.3|6.3.4.16,,3.5.3;2.1.4;3.5.1;4.3.2;6.3.4,3.5.3,3.5.3
20610,4.1.2.28,4.1.3,4.1.2|4.1.2.52|4.1.3.-|4.1.3.39|4.1.3.43,4.1.3,4.1.3;4.1.2;4.2.1;1.1.1;1.1.99,4.1.3,4.1.3
20622,7.2.2.12,1.16.99,6.3.2.2,7.4.2;3.6.4,3.6.1;3.6.5;5.6.2;3.6.4;6.3.5,3.6.4,3.6.4
20662,3.4.13.22,3.4.17,6.3.2.4,3.5.1,3.5.1;2.3.2;5.1.1;3.4.17;6.3.2,3.5.1,3.5.1
20733,1.8.4.16,2.8.1,2.3.2.23,5.1.3;5.1.1,2.7.4;2.7.8;2.3.1;2.8.3;5.2.1,1.2.7|2.3.2|2.7.4|2.8.1|5.1.3,2.3.2|2.7.4|2.8.1|5.1.3
20741,3.3.2.4,3.3.2,1.1.1.93;4.2.1.32;4.2.1.81;1.1.1.86;1.1.1.-|1.1.1.203;5.4.1.4,,4.2.1;3.3.2;5.1.2;3.1.7;4.1.3,3.3.2,4.2.1
20757,2.3.1.126,2.3.1,2.3.1|2.3.1.133|3.1.2.-;2.3.1|2.3.1.133|2.3.1.99|3.1.2.-;2.3.1.153;2.3.1.-|2.3.1.215;2.3.1.74,2.3.1,2.3.1;3.1.2;2.3.3;1.2.1;6.2.1,2.3.1,2.3.1
20785,3.2.2.19,3.2.2,2.4.2.31;1.14.13.39;3.2.2.19;3.2.2.24;4.3.2.1,,3.2.1;3.2.2;4.2.1;3.1.4;4.3.2,3.2.2,3.2.2
20821,3.1.6.6,3.1.3,2.7.7.5;3.1.1.7|3.1.1.8;3.1.4.1|3.1.4.4;3.1.1.49;3.1.4.41,3.1.3;3.1.1,3.1.6;3.6.2;3.1.1;3.1.7;2.8.2,3.1.1,3.1.1
20933,4.1.2.2,4.1.2,5.3.1.33;4.1.2.17;4.1.99.25;4.1.99.24;1.1.99.37;1.11.1.21|1.11.1.6|1.11.1.7,4.1.1,5.3.1;1.1.99;1.1.1;4.1.1;2.7.8,4.1.2,5.3.1
20985,3.1.4.41,3.1.4,3.1.4.41;3.1.4.39;3.1.4.12;3.1.4.1|3.1.4.4;2.7.8.27,,3.1.4;2.7.8;3.6.1;2.4.3;3.1.5,3.1.4,3.1.4
21001,1.97.1.2,1.3.99,1.97.1.2;1.11.1.21,1.17.3,2.7.4;2.7.8;5.2.1;2.3.1;2.8.3,5.2.1,1.17.3|1.3.99|1.97.1|2.7.4
21041,1.2.7.4,1.2.7,1.2.5.3;2.5.1.74;1.14.11.22;1.14.11.25;1.1.1.-|1.1.1.85,5.1.3;5.1.1,1.14.15;1.97.1;1.8.7;1.17.7;1.14.19,1.8.7|1.97.1,1.14.15|1.2.5|1.2.7|5.1.3
21061,2.3.1.114,2.3.1,2.3.1.119;2.3.1.85|2.3.1.86;2.3.1.41|2.3.1.85|2.3.1.86;2.3.1.199;2.3.1.300;2.3.1.207;2.3.1.171;2.3.1.301;2.3.1.-|2.3.1.0|2.3.1.39|2.3.1.85|2.3.1.86,2.3.1,2.3.1;3.1.2;6.2.1;2.3.3;1.2.1,2.3.1,2.3.1
21065,1.8.4.2,1.8.1,2.1.1.137;1.8.4.2;1.20.4.1;2.3.2.36;1.17.4.1,,2.7.4;2.7.8;2.3.1;2.8.3;5.2.1,1.8.1|1.8.98|2.1.1|2.7.4,1.8.1|2.1.1|2.7.4
21097,4.2.1.10,4.2.1,4.2.3.4,4.2.1,4.2.1;4.2.3;3.7.1;4.1.3;2.3.3,4.2.1,4.2.1
21105,1.14.99.38,1.14.99,1.14.99.38;1.17.99.10|1.17.99.M1;1.14.15.22;1.14.14.24;1.14.13.159|1.14.14.24|1.14.15.15;1.14.15.6;1.3.3.6;1.4.3.13;1.1.3.20;1.1.3.30;1.8.3.5;1.1.3.18;1.1.99.8;1.14.12.1;1.6.3.1;1.14.13.242;1.14.12.22,1.17.99,1.17.99;1.14.99;1.14.19;4.2.1;1.14.13,1.14.99,1.14.99|1.17.99
21133,1.17.3.2,1.4.3,1.14.11.48;1.17.3.2;1.4.3.13;1.7.3.3;1.4.3.3;1.4.3.2;1.1.3.15,1.17.3;1.3.99,1.1.3;1.17.3;1.11.1;1.11.2;1.4.3,1.17.3,1.17.3
21141,2.7.1.73,2.7.1,6.3.4.16|6.3.5.5;2.7.2.2,2.7.1,2.7.1;2.7.6;2.7.12;2.7.8;2.7.11,2.7.1,2.7.1
21149,2.4.1.156,2.4.1,2.4.1.123;2.4.1.239;2.4.1.272;2.4.1.365;2.4.1.305;2.4.1.303;2.4.1.343;2.4.1.304;2.4.1.13|2.4.1.14;2.4.1.276;2.4.1|2.4.1.297;2.4.1.271;2.4.1.356;2.4.1.309;2.4.1.159;2.4.1.-|2.4.1.293;2.4.1|2.4.1.58;2.4.1.270;2.4.1.126;2.4.1.44|2.4.1.73;2.4.1.91;2.4.1.132;2.4.1.357;2.4.1.252;2.4.1.234;2.4.1.-|2.4.1.286;2.4.1.238;2.4.1.96;2.4.1.32,2.4.1,2.4.1;2.4.2;3.2.1;2.7.8;4.2.2,2.4.1,2.4.1
21261,1.8.4.14,1.17.4,1.8.4.13|1.8.4.14;1.8.4.11|1.8.4.13,1.21.4,1.17.4;1.8.3;1.8.1;2.8.1;1.8.7,1.17.4,1.17.4
21273,6.3.1.8,6.3.2,6.3.1.8|6.3.1.9;6.3.2.23;6.3.2.37;6.3.2.59;6.3.2.3;6.4.1.7;6.3.2.2,6.3.2,6.3.2;6.3.4;2.7.7;6.3.5;3.6.5,6.3.2,6.3.2
21273,6.3.1.8,6.3.2,6.3.1.8|6.3.1.9;6.3.2.23;6.3.2.37;6.3.2.59;6.3.2.3;6.4.1.7;6.3.2.2,6.3.2,6.3.2;6.3.4;2.7.7;6.3.5;3.6.5,6.3.2,6.3.2
21353,1.13.11.25,1.13.11,1.13.11.2;1.13.11.15;1.13.11.39;1.13.11.16;1.13.11.25|1.13.11.39;1.15.1.1,,1.13.11;1.3.1;1.10.3;1.3.3;5.3.2,1.13.11,1.13.11
21369,1.7.3.3,1.14.99,1.7.3.3;1.17.3.2;1.4.3.2;1.4.3.3;1.1.3.15;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7,1.17.3,1.17.3;1.3.3;1.1.3;3.5.4;1.4.3,1.17.3,1.17.3
